Gene	SRR1166442	SRR1166443	SRR1166444	SRR1166445	SRR1166446	SRR1166447
ETS1-1	3.3507209539313467	3.2701065747428215	3.066407259185139	5.588652968381956	6.4842405688005735	5.221787266494389
ETS2-1	0.4314369070795695	0.47379653305708536	0.461268615840418	0.5218430702378196	0.6110788483184973	0.5207135315645959
HRA1	0.567044210286691	0.5490332218983595	0.5356875528972419	0.4239080135690584	0.4239080135690584	0.4454682707819951
ICR1	0.8063237854509726	0.8330679527165431	0.8327683486128787	0.7717836856633524	0.7548397893831248	0.775660930172639
IRT1	0.7352621973660436	0.7156234166724875	0.7357455839932083	0.8322123364780121	0.8343121206638889	0.8330679527165431
ITS1-1	0.9500749346079107	0.9294254894761199	0.9207033761235819	1.6145224675147185	2.1826092648909574	1.6003847885463172
ITS2-1	1.4311289291417193	1.4883610245068999	1.4556007521145642	1.8790499524375575	2.5119252826658354	2.029971157713695
LSR1	0.6770069028570742	0.718210048496937	0.7070077423458438	1.773239057077893	2.1935922532045895	1.7471599888907012
NME1	0.4454682707819951	0.42969532052105464	0.4454682707819951	0.4984129039627836	0.5117030417349546	0.479205044214121
PWR1	0.17698262878082258	0.13056399026508578	0.12277209466402564	-0.04783253274557003	-0.044345445063555845	0.08480343005519773
Q0010	-0.043659229335265844	-0.043659229335265844	0.003356824325426803	0.00039445766309772643	0.0013736442425464435	-0.007809108752338016
Q0017	-0.043659229335265844	-0.043659229335265844	-0.043659229335265844	-0.04783253274557003	-0.00674250233743399	-0.05224948933462008
Q0020	0.2081978925092704	0.2462947061348716	0.2161207751767864	0.37164851790994813	0.30853219322205705	0.3586259894623447
Q0032	-0.043659229335265844	-0.043659229335265844	-0.043659229335265844	-0.04783253274557003	-0.044345445063555845	-0.05224948933462008
Q0045	0.2710396601910656	0.2377674912671586	0.16937883593771885	0.4139128686575617	0.3936960310382049	0.416936432281173
Q0050	0.0445605619259873	0.048118411468643166	0.03572523150473164	0.10748600221306437	0.12793583045040777	0.09156356956341388
Q0055	0.041124958386577766	0.027642582336018982	0.031245726215288844	0.15452807350185654	0.15625530736696971	0.16234463637236013
Q0060	-0.002600999383807927	0.00914841979662561	0.005283077601386141	0.021327215589076957	-0.0046784974581438495	-0.05224948933462008
Q0065	-0.043659229335265844	0.010141261529901104	-0.043659229335265844	0.0249455533054445	0.008170577530094019	-0.0046784974581438495
Q0070	-0.043659229335265844	0.003356824325426803	0.013887667720155731	0.030338093591575806	0.016680719719038697	0.007214877541498863
Q0075	-0.043659229335265844	-0.043659229335265844	-0.003626837109983372	-0.04783253274557003	-0.044345445063555845	-0.05224948933462008
Q0080	-0.043659229335265844	-0.043659229335265844	-0.043659229335265844	-0.04783253274557003	-0.044345445063555845	-0.05224948933462008
Q0085	0.005283077601386141	0.023155222641250334	0.045437435213413487	0.036687981593559946	0.03303789589640242	0.023155222641250334
Q0092	-0.043659229335265844	-0.043659229335265844	-0.043659229335265844	-0.04783253274557003	-0.044345445063555845	-0.05224948933462008
Q0105	0.11416849430726667	0.09662965711434987	0.08903479605704027	0.3446549936388368	0.450650137424209	0.3296764814923524
Q0110	-0.043659229335265844	0.005283077601386141	0.016680719719038697	0.029415751597878334	0.025854406726791568	0.05947706712930671
Q0115	-0.043659229335265844	0.006255564355143667	-0.043659229335265844	0.016680719719038697	0.010141261529901104	-0.0005833833204564813
Q0120	0.10080769648309176	0.07399247145356003	0.08816121027237388	0.29439924570638293	0.32066278107208246	0.36121594260780715
Q0130	0.0013736442425464435	-0.043659229335265844	-0.002600999383807927	0.0437375229918197	0.022704136813364514	0.06165995966243542
Q0140	0.029415751597878334	0.029415751597878334	0.012964569380601122	0.06294143020902232	0.06035863861118477	0.032147687070597314
Q0142	0.17485233410386306	0.13741837005298546	0.14700017652211966	0.13252328438639738	0.11894401725818533	0.1271117718090195
Q0143	0.0776970538146873	0.032147687070597314	0.04332007636536344	0.04723655768340909	0.027201931207815836	0.03437928339321916
Q0144	-0.043659229335265844	-0.005713841611974654	-0.043659229335265844	-0.008813195623031735	-0.044345445063555845	-0.016191675336192306
Q0158	0.33044580365872017	0.3646222852438685	0.3400083190854996	0.617894412906065	0.6430752331078344	0.6006944787757413
Q0160	-0.043659229335265844	0.002374995763083624	0.008170577530094019	-0.04783253274557003	-0.005713841611974654	0.014815970613834684
Q0182	-0.043659229335265844	-0.043659229335265844	-0.0046784974581438495	-0.04783253274557003	-0.044345445063555845	-0.00674250233743399
Q0250	0.07143798363665636	0.08314778123560783	0.06892841560767092	0.08984838333622906	0.12106887432450303	0.08732820189071992
Q0255	-0.043659229335265844	0.011089190829528705	-0.043659229335265844	-0.04783253274557003	0.007214877541498863	-0.0015942269664591922
Q0275	0.036687981593559946	0.04023797336519541	0.00430605044973339	0.04900382207564416	0.017631154384864088	0.024050849330689603
Q0285	0.006255564355143667	-0.043659229335265844	-0.005713841611974654	0.03483376938860426	0.036687981593559946	0.0586339544850059
Q0297	0.011089190829528705	-0.0015942269664591922	-0.043659229335265844	0.015736427386439416	0.0552186964840946	0.0249455533054445
RDN18-1	6.508913411146379	6.360587822833921	5.872943687130077	8.914949918731832	9.13693039172888	8.76194299762172
RDN25-1	8.871773971246022	8.858621163143056	8.737328884604654	10.142519078392704	10.380967930368602	9.959292194791908
RDN37-1	0.03849849923610589	0.03392418827092454	-0.043659229335265844	0.09492111191535677	0.10164577997343427	0.04200866956711542
RDN5-1	0.8374646796133275	1.9756411735728747	2.561049435546979	0.7315704407550351	1.9550698537680047	2.561049435546979
RDN5-2	-0.043659229335265844	-0.043659229335265844	-0.043659229335265844	-0.04783253274557003	-0.044345445063555845	-0.05224948933462008
RDN58-1	1.053741875424431	1.1173683569137853	1.03997765046336	1.4529921252409184	1.9719388738045716	1.6996353658386003
RME2	2.379213563275016	2.4328399607685656	2.2318697734187407	1.8174616507277719	2.327824055729507	1.8947336138873219
RME3	0.677376750408216	0.7142992389998066	0.6240873323379098	0.4694253918088953	0.5572013747057557	0.5223921257189765
RNA170	0.2582686250420561	0.2884592020334769	0.3250119806994465	0.20547836303736483	0.18235940476747695	0.18627601048478157
RPR1	0.2514702973792402	0.29013736778844246	0.18926521484097947	0.5766481620575882	0.6042245827787812	0.5675406656767246
RUF20	0.6781648483033897	0.6727359236224265	0.6751682822735188	0.6877504396333629	0.6881088017278689	0.6747871555625976
RUF21	0.5701673821096738	0.6308077725710624	0.5987823369696342	0.633498935428027	0.6106531505887312	0.6217723579214387
RUF22	0.08397814141993212	0.0748102753847645	0.05259569813829758	0.0869174456169025	0.09238676257027824	0.07896732466064874
RUF23	0.20547836303736483	0.19472365500364136	0.20422840376381016	0.15751503749533272	0.10955390280386054	0.1271117718090195
RUF5-1	8.970719208561526	8.850313243209811	8.83219217241757	8.956104025611879	8.98404843909703	8.891690668658846
SCR1	0.6468313922221081	0.6624601146568991	0.6542801666514044	0.8301896578717162	0.8156727610999357	0.8031571360936979
