Gene	SRR2571542	SRR2571543	SRR2571544	SRR2571545	SRR2571546	SRR2571547	SRR2571548	SRR2571549
ETS1-1	8.412410843390983	8.93929830392826	8.423926762592561	8.47821081311369	8.090937628233153	8.286857413476742	9.852400593668355	8.196583799265213
ETS2-1	1.1409858583644557	0.9967558638356686	1.6361432233102766	1.2078478808403994	1.4493129349003082	0.9324618865271602	4.0453489005827254	0.6743671737061011
HRA1	0.589384569449884	0.9121236162421502	0.6759014424347112	0.36876775128219974	0.636866429345941	0.41481650097483846	0.6955337489761695	0.6743671737061011
ICR1	0.791327576179793	0.9316728058965975	1.122237704690186	0.8101424438522529	0.8060042488683634	0.7420183425754286	0.9726796240381793	1.3027691159001593
IRT1	1.6516621663200288	1.794499993236399	2.054997283566614	1.6547319452615996	1.9735730661320006	1.796676021577466	1.688398345183664	2.5009807010328653
ITS1-1	6.955602574207282	7.305415323846928	7.389481151001053	6.975077408278061	7.504124333254944	7.15460653538007	10.912307204971501	9.101443759654353
ITS2-1	3.2781861611644514	3.6011520711587917	3.717699229371058	3.662937372497454	3.002015092263358	3.385260486506022	8.871773971246022	6.557382184727108
LSR1	6.868935614953566	6.975077408278061	6.822758654857034	7.093352780634183	5.250141620448647	4.775476119370002	1.5805531563812447	2.5002915115044266
NME1	1.8549431738928732	1.8064314128599759	1.7441429349122837	1.6373201425174837	1.956957804160993	1.2072575485331183	0.6873612420209857	1.1011851792284086
PWR1	0.39597379959843887	0.26580658298499094	0.29653602944899127	0.11327535634084275	0.22584400631272386	0.18099531512800468	0.27446821231692947	0.6743671737061011
Q0010	0.10371534410369067	0.26580658298499094	0.29653602944899127	0.11327535634084275	0.22584400631272386	0.18099531512800468	0.27446821231692947	0.6743671737061011
Q0017	0.10371534410369067	0.26580658298499094	0.7658649420351906	0.11327535634084275	0.22584400631272386	0.18099531512800468	0.27446821231692947	0.6743671737061011
