Gene	SRR5032019	SRR5032020	SRR5032021	SRR5032022	SRR5032023	SRR5032024	SRR5032025	SRR5032026	SRR5032027	SRR5032028	SRR5032029	SRR5032030	SRR5032031	SRR5032032	SRR5032033	SRR5032034	SRR5032035	SRR5032036	SRR5032037	SRR5032038	SRR5032039	SRR5032040	SRR5032041
Q0070	0.3415689701232655	0.3102562433778181	0.33236929262599607	0.28762989241247483	0.3182395332865162	0.3163644041902124	0.33463201394854813	0.31936944420879443	0.3388792645494598	0.34390534238909165	0.2789769590619528	0.31975824705013556	0.615517346053631	0.27776229686666665	0.2834626217739799	0.28221784647510684	0.29565379713524753	0.3359352747643932	0.35312142108541794	0.4274953066242785	0.5746301193985393	0.3791600563319566	0.2884592020334769
Q0075	2.501643485763367	4.281327129267812	3.045637393105312	3.133776829970021	3.4260137520783447	2.9246030864342725	2.571648233800241	2.2318697734187407	2.800214886656216	2.640437525170099	1.6946515469862908	3.19798167391716	2.378574054054619	1.704032615821369	2.18984128281531	1.4765885146086457	2.1432452349080098	2.166427839619093	2.007260751245928	2.4833097636967887	2.390017728403618	1.3330837077946154	3.441576199446796
Q0080	0.7677272722686732	0.6121137823197269	0.8867043441286466	0.28762989241247483	0.884035783389302	0.7898834734042507	0.8596758315242243	0.6643866703191339	0.6584399533770591	0.34390534238909165	0.2789769590619528	0.31975824705013556	0.7075467116641935	0.27776229686666665	0.6078507154558266	0.28221784647510684	0.29565379713524753	0.3359352747643932	0.35312142108541794	0.4274953066242785	0.5746301193985393	0.3791600563319566	0.2884592020334769
Q0085	4.3077137918307145	8.911328416205382	8.196583799265213	7.6777054292823514	8.307477791845907	8.455275079419549	7.093352780634183	7.059582840233913	7.256055791308917	6.447279231992917	4.254708168161136	6.944767478794507	6.724966066683784	6.550488326260689	6.937100375403031	6.300379556567287	5.127107023622281	6.210038370703174	4.511021807800644	5.209693316440736	6.6132117964292405	5.862869883434463	8.39218632106191
Q0092	0.6617191807503348	0.3102562433778181	0.33236929262599607	0.28762989241247483	0.3182395332865162	0.3163644041902124	0.33463201394854813	0.31936944420879443	0.3388792645494598	0.34390534238909165	0.2789769590619528	0.31975824705013556	0.24586199416948817	0.27776229686666665	0.2834626217739799	0.28221784647510684	0.29565379713524753	0.3359352747643932	0.35312142108541794	0.4274953066242785	0.5746301193985393	0.3791600563319566	0.2884592020334769
Q0105	8.99530320116057	9.471995685274207	9.088924950001225	8.914949918731832	9.029508630353824	9.051584127962045	9.051584127962045	8.298366898623406	8.6642995021941	8.553860458692217	7.256055791308917	8.71101546898817	8.196583799265213	7.867481683391784	8.196583799265213	7.594049194375483	7.682183508017526	7.452319673384478	6.031629198620254	6.220510705316173	7.432910941786997	7.699781142752989	8.63309550036581
Q0110	0.3415689701232655	0.8449857905079575	0.33236929262599607	0.28762989241247483	0.7080680723810979	0.7058784821240871	0.33463201394854813	0.7146356463387671	0.3388792645494598	0.34390534238909165	0.2789769590619528	0.8395098279321043	0.6959187167058312	0.27776229686666665	0.2834626217739799	0.28221784647510684	0.29565379713524753	0.3359352747643932	0.35312142108541794	0.4274953066242785	0.5746301193985393	0.3791600563319566	0.2884592020334769
Q0115	1.147213743152999	0.8311324940980578	0.33236929262599607	0.6851294513494717	0.9858699957457125	0.7029925588240689	0.8712093038080659	0.31936944420879443	0.3388792645494598	0.34390534238909165	0.2789769590619528	0.31975824705013556	0.6150586521513195	0.27776229686666665	0.7498178338046669	0.28221784647510684	0.7955241314384575	0.9005088695045532	0.9620965842295862	1.0653490511795412	0.5746301193985393	0.3791600563319566	0.2884592020334769
Q0120	3.1926200966919556	3.3190596182673806	2.647054962414054	2.251811182564644	3.0484609464179986	3.110633143028582	2.190477366617656	2.194556624628719	2.002019307794638	2.136708330607279	1.6240820524433155	2.6221136808875363	2.51634445148803	1.682764651509517	2.098879637281681	1.6247537810894277	2.120491829920323	2.11762087052354	1.8884953637831412	2.5951525094155894	2.944447566445395	1.6219252875454515	4.472001333836484
Q0130	2.6980361742265098	1.9513083304528833	1.6873438021216307	1.7146632643422655	2.019274073030743	1.5682416983876168	1.3176728884406212	1.5609402698438317	2.0805897911967213	1.4216540592199545	1.093232777079947	1.493437510661418	1.525549913554145	1.6003847885463172	1.3888702124536756	1.5666039142742374	1.4632159532220197	1.8306846403244625	1.3221826995355899	1.6307211385257054	2.2321852922635834	1.557741381426907	2.732793315168044
Q0140	1.1147454960375733	0.8113380510938963	0.6231345164258137	0.28762989241247483	0.6217723579214387	0.6984213324220316	0.9788131991478303	0.31936944420879443	0.8136879706838587	0.34390534238909165	0.55668429389959	0.31975824705013556	0.24586199416948817	0.6468313922221081	0.6735613781581412	0.5746301193985393	0.5903219836185399	0.6988512991120661	0.35312142108541794	0.4274953066242785	0.5746301193985393	0.6785540680827926	0.7443886325940751
Q0142	0.7677272722686732	0.3102562433778181	0.33236929262599607	0.28762989241247483	0.3182395332865162	0.3163644041902124	0.33463201394854813	0.31936944420879443	0.3388792645494598	0.34390534238909165	0.2789769590619528	0.31975824705013556	0.24586199416948817	0.5968555091942793	0.2834626217739799	0.28221784647510684	0.29565379713524753	0.3359352747643932	0.35312142108541794	0.4274953066242785	0.5746301193985393	0.3791600563319566	0.7795967607280236
Q0143	0.3415689701232655	0.3102562433778181	0.33236929262599607	0.28762989241247483	0.3182395332865162	0.3163644041902124	0.33463201394854813	0.31936944420879443	0.3388792645494598	0.34390534238909165	0.2789769590619528	0.31975824705013556	0.24586199416948817	0.27776229686666665	0.6917884006878711	0.28221784647510684	0.29565379713524753	0.3359352747643932	0.35312142108541794	0.4274953066242785	0.5746301193985393	0.3791600563319566	0.2884592020334769
Q0144	0.7122835846192512	0.3102562433778181	0.33236929262599607	0.28762989241247483	0.3182395332865162	0.3163644041902124	0.33463201394854813	0.31936944420879443	0.3388792645494598	0.34390534238909165	0.2789769590619528	0.31975824705013556	0.24586199416948817	0.27776229686666665	0.5706480231546344	0.28221784647510684	0.29565379713524753	0.3359352747643932	0.35312142108541794	0.4274953066242785	0.5746301193985393	0.3791600563319566	0.2884592020334769
Q0158	11.00159888932874	11.237759902083965	11.237759902083965	11.237759902083965	11.237759902083965	11.237759902083965	11.237759902083965	11.237759902083965	11.237759902083965	11.237759902083965	11.237759902083965	11.237759902083965	11.237759902083965	11.237759902083965	11.237759902083965	11.237759902083965	11.237759902083965	11.237759902083965	11.237759902083965	11.237759902083965	11.237759902083965	11.237759902083965	11.237759902083965
Q0160	1.3424956282701195	2.327824055729507	2.0428975087879375	1.564817002668123	1.7741012237337048	1.9450616677313404	1.812017010046039	1.7821200339088752	1.4257692826677177	1.5877648589418376	1.0919721622893062	1.527905180576128	1.5805531563812447	1.2598139099277124	1.6143197438743986	1.2428922172868966	1.213226283294488	1.4684594052010782	1.4626464171542948	1.7558072474126658	1.8313115587341562	1.3997000795834285	1.8152610519268229
Q0182	0.3415689701232655	0.3102562433778181	0.33236929262599607	0.58727756212579	0.6534673012745752	0.693194842168367	0.33463201394854813	0.31936944420879443	0.3388792645494598	0.34390534238909165	0.2789769590619528	0.31975824705013556	0.5937343038019891	0.27776229686666665	0.2834626217739799	0.28221784647510684	0.29565379713524753	0.3359352747643932	0.35312142108541794	0.4274953066242785	0.5746301193985393	0.3791600563319566	0.5982787279438966
Q0250	7.616367451285127	7.85550014756928	7.137476132044002	6.563745911731264	6.563745911731264	5.994391235518298	6.112204236437471	5.746537922139947	3.831357096846936	4.574083508001213	4.251504084424325	7.699781142752989	4.784804380362973	3.563030937970518	4.057586140984817	3.0091223909464593	3.779595298341837	3.3098636733427558	3.1677473115911057	3.2232064078617793	4.083833937255967	3.764382163189069	4.552733779345404
Q0255	1.173508971576535	0.6955337489761695	0.804032479127476	0.7955241314384575	0.6116409757153656	0.8215637443899415	0.7733622669504312	0.8786531153238124	0.8779527933016485	0.827636594043872	0.7900275276623189	0.7613723752648174	0.8071320792096344	0.27776229686666665	0.575671055229555	0.28221784647510684	0.732285481544336	0.7416416778474374	0.35312142108541794	0.4274953066242785	0.5746301193985393	0.3791600563319566	0.6955337489761695
Q0275	4.603291316450904	4.718327975383966	3.70986276823932	4.21006392106391	3.6565827010673946	3.3672862098940812	2.8708909729043635	3.329659069908829	5.326030439799245	3.385260486506022	2.6661784070842094	3.766671843039583	3.781567825713533	3.887797026795785	3.8740733043045776	3.4791294225058746	3.2087333729225973	4.050803246753242	3.1792263944932007	3.638650125779378	4.230520175704577	3.4082582580384635	6.640313305664817
Q0285	0.3415689701232655	0.3102562433778181	0.33236929262599607	0.28762989241247483	0.3182395332865162	0.3163644041902124	0.33463201394854813	0.31936944420879443	0.3388792645494598	0.34390534238909165	0.2789769590619528	0.31975824705013556	0.24586199416948817	0.27776229686666665	0.2834626217739799	0.28221784647510684	0.29565379713524753	0.3359352747643932	0.35312142108541794	0.4274953066242785	0.5746301193985393	0.7592908429845212	0.2884592020334769
Q0297	1.1001229163251458	0.3102562433778181	0.33236929262599607	0.28762989241247483	0.3182395332865162	0.3163644041902124	0.33463201394854813	0.31936944420879443	0.3388792645494598	0.34390534238909165	0.2789769590619528	0.31975824705013556	0.24586199416948817	0.27776229686666665	0.2834626217739799	0.28221784647510684	0.6139148348285971	0.6760890793972373	0.35312142108541794	0.4274953066242785	0.5746301193985393	0.3791600563319566	0.6421947082582729
RDN18-1	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	11.746071809201743	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859
RDN25-1	11.746071809201743	11.746071809201743	11.746071809201743	11.746071809201743	11.746071809201743	11.746071809201743	11.746071809201743	11.746071809201743	11.746071809201743	11.746071809201743	11.746071809201743	12.573847217818859	11.746071809201743	11.746071809201743	11.746071809201743	11.746071809201743	11.746071809201743	11.746071809201743	11.746071809201743	11.746071809201743	11.746071809201743	11.746071809201743	11.746071809201743
RDN37-1	0.9564848944337252	1.1190941703408843	1.3093164836182904	1.7618191695568337	1.6127777314801457	1.3291584298592605	0.9615348663392158	1.4883610245068999	1.215345484340581	1.0110887800510513	0.8587677141755604	1.527501805040228	1.6854374279542974	1.3363444264053528	1.7595065951320168	1.8341363836587008	1.8343693032385668	2.0562005977376865	2.2290109047642828	1.7165320269438396	0.5746301193985393	1.1404752706727965	3.545479846767088
RDN5-1	2.2586659938460896	4.552733779345404	4.698197676525444	3.764382163189069	4.598872442713249	1.9917298221884745	3.633290599620527	3.738069651083431	2.6040404443680325	2.2605398645357937	2.6642563940827158	6.741414169621715	2.7665556795752297	1.1567894152982907	1.3173722791824767	0.28221784647510684	0.29565379713524753	0.3359352747643932	0.35312142108541794	0.4274953066242785	0.5746301193985393	0.3791600563319566	2.3765416709816014
RDN5-2	3.0837327288861753	5.158695533469638	5.444885532704093	4.390341996352695	5.326030439799245	4.963673930256058	4.313045056291725	4.428983347802596	3.082111231691557	3.114797551699236	3.127975534653901	7.452319673384478	0.24586199416948817	1.77746079140501	1.896996282552318	1.8364481886579536	2.0588394178647915	2.415120052856451	2.6118325913614355	2.031184821397736	3.8278867480540346	2.3557852240158166	0.2884592020334769
RDN58-1	8.83219217241757	9.819641498961985	9.812777547282774	9.819641498961985	9.852400593668355	9.677795271612801	9.603361528118322	9.603361528118322	9.76669227681463	9.812777547282774	9.644976805209001	10.199541120598747	9.718308625307394	9.52481585548779	9.52481585548779	9.172262829644419	8.565315738785966	8.71953309481113	8.020791325790096	7.812264749543306	8.970719208561526	8.784921741103126	10.142519078392704
RME2	0.9164160080024946	0.9881182489726661	2.0327088475307744	1.8270296097691594	1.5924579144822761	1.131410891463045	1.0279679621525177	1.0789248223624046	1.454733187621604	1.4883610245068999	1.2632038420686231	1.5890476039817054	1.1372680952108318	1.3091106121229599	1.2183336379778082	1.1329696347084919	1.4181790240910255	1.4540686487275665	1.3532797231311315	1.212414223824298	1.5635680653582427	2.4298361501877337	2.532137687269686
RME3	1.0543695465277225	0.9608702249909069	1.1071664762359916	0.5766481620575882	0.8565160279958075	0.7655219986765288	0.633498935428027	0.7213131806368798	0.7218137655439621	0.8841503478638127	0.6619536542580173	0.9902882212053408	0.6891570261348727	0.7408883092393593	0.6709522371016416	0.28221784647510684	0.838263260781645	0.8011863337901299	1.166492305775139	1.4408289593152739	1.1983910834877463	0.8388193113498263	0.7130370742700757
RNA170	0.3415689701232655	0.3102562433778181	0.6871539723264541	0.6148412740984048	0.3182395332865162	0.7284463628312939	0.33463201394854813	0.31936944420879443	0.7563208218507289	0.34390534238909165	0.2789769590619528	0.7151296690233176	0.6337717225581322	0.5968555091942793	0.2834626217739799	0.28221784647510684	0.6139148348285971	0.6760890793972373	0.6847331257292735	0.4274953066242785	1.0237523164420264	0.3791600563319566	0.7175071804263355
RPR1	5.683399443969515	6.06996892617588	6.341596515337765	7.137476132044002	7.044155852900953	5.651358697031413	5.105440806954331	6.028143506047837	6.205250049563953	6.220510705316173	5.862869883434463	8.1846594402742	5.809809709096388	5.829255191392853	5.260201127514564	5.742785876768013	5.608168300747229	6.390453889385295	6.06996892617588	4.220325522149896	6.778931587152802	6.930892276498298	7.606017171227773
RUF20	0.3415689701232655	0.3102562433778181	0.33236929262599607	0.5736145220283697	0.3182395332865162	0.3163644041902124	0.6992547547300882	0.31936944420879443	0.3388792645494598	0.34390534238909165	0.2789769590619528	0.31975824705013556	0.24586199416948817	0.27776229686666665	0.2834626217739799	0.28221784647510684	0.29565379713524753	0.3359352747643932	0.35312142108541794	0.4274953066242785	0.5746301193985393	0.3791600563319566	0.6731399533981315
RUF21	0.3415689701232655	0.755846557108774	1.290577258678008	1.6168179568410703	1.688398345183664	1.6761256213357534	1.6008783584815605	1.5168507687864985	1.788309376270104	2.4711498545450308	2.0219779754622644	1.3650744561054353	1.5993863673001045	1.3991080054421057	1.7329444539065062	1.4254114859201703	1.6544831061133538	1.5809322123701661	1.3970139194596853	1.2105999253516488	0.9005088695045532	1.2756189361379673	0.6902832998462789
RUF22	0.3415689701232655	0.3102562433778181	0.33236929262599607	0.28762989241247483	0.3182395332865162	0.3163644041902124	0.33463201394854813	0.31936944420879443	0.3388792645494598	0.34390534238909165	0.2789769590619528	0.31975824705013556	0.24586199416948817	0.27776229686666665	0.6798872843417263	0.8560850564661207	0.995548616578392	1.0358223151342072	1.191154726242502	1.160486770655572	0.5746301193985393	0.7939611966703408	0.2884592020334769
RUF23	0.7221752857182678	0.3102562433778181	0.33236929262599607	0.28762989241247483	0.3182395332865162	0.3163644041902124	0.33463201394854813	0.31936944420879443	0.3388792645494598	0.34390534238909165	0.2789769590619528	0.31975824705013556	0.5155696121736053	0.5628335957676683	0.2834626217739799	0.28221784647510684	0.29565379713524753	0.3359352747643932	0.35312142108541794	0.4274953066242785	0.5746301193985393	0.3791600563319566	0.2884592020334769
RUF5-1	0.7152907950499329	0.7408883092393593	1.6032861080107481	1.4500277519214193	1.1861996809601945	1.1744267380368787	1.1601480548594634	1.060792271739104	1.162908590610614	1.313816756651169	1.0938815564260522	1.209783146613728	0.8231760103661119	0.9745556094863334	0.989191980346849	1.1286771167143326	1.1644558462750005	1.2943492727297654	1.0197947116856545	1.226352706965762	1.4503058607134562	1.1844796356705618	1.0263352573221465
SCR1	10.171459498227641	10.280278690157264	10.199541120598747	10.199541120598747	10.199541120598747	10.280278690157264	10.380967930368602	10.435731055875108	10.171459498227641	10.117553934834259	10.171459498227641	10.464779104646581	10.380967930368602	10.435731055875108	10.380967930368602	10.380967930368602	10.171459498227641	10.117553934834259	9.819641498961985	9.471995685274207	9.677795271612801	10.280278690157264	10.552899691671737
SRG1	3.560444243735793	2.448960174993063	1.7804075992702204	1.3334799849687697	1.2163938062409994	1.1870679363360745	1.3037080375510126	1.3316026088253663	1.409320312489768	1.4503058607134562	1.2695217607207907	1.3750867006979528	1.2728624809512972	1.4656866817820804	1.2502684911467061	1.3342080694258494	1.8179672858923068	1.996123316979252	2.074300218689725	2.0428975087879375	1.6265266100970135	2.1355697968068825	2.286084129750881
YAL001C	2.99841665368951	3.32720473712029	3.7736434671415617	4.10060619534679	4.534167275170589	4.390341996352695	6.045619567726437	4.577753257127014	4.556701568062817	4.552733779345404	3.253377932457782	2.783611800044904	3.360504157521326	3.0542635706171155	2.7288681341174073	2.683058393125285	2.5392255125053955	2.845688340901432	3.881007457996392	5.337772627779393	6.082735841766783	6.360587822833921	4.572996055202996
YAL002W	1.4889170515385628	2.0107881485425443	1.998143104208673	1.6791619529560347	1.6846975231928694	1.4045529313502614	1.4090092684143518	1.705591203277634	1.5658074584893515	1.6731167126326012	1.5379571527716687	1.7507611656789304	1.5982872322671264	1.5494727759415643	1.443233947025976	1.3144254883349158	1.3896687409782278	1.471287450753866	1.1956765685656494	1.3501417714551156	1.2732898267835768	1.6712546923485827	2.5002915115044266
YAL003W	2.856804300131727	2.0772376879191614	1.9216411488803926	1.4855531858077256	1.2913352662345878	1.3046986430992615	1.5594143762180965	2.0042964095774085	1.5379571527716687	1.6196780091393737	1.7667022290392969	2.0800001621631097	2.3375586975119385	2.34871368652978	2.0751080289734807	1.7019093601011057	1.6219252875454515	1.5025573203314866	1.3176728884406212	1.3237002748696645	1.6844265846685735	4.032566056248245	6.568288964585807
YAL004W	0.7799215184639495	0.6679328224002313	0.6624601146568991	0.5903219836185399	0.7432099448077477	0.3163644041902124	0.33463201394854813	0.7744499811378334	0.928467265200341	0.7625236240302671	0.7040317467159792	0.7640187107291017	0.8234718657291354	0.6830685864230827	0.804032479127476	0.733989397563895	0.6739944865519218	0.6447420160585566	0.8485107309490493	0.4274953066242785	0.5746301193985393	0.3791600563319566	0.2884592020334769
YAL005C	6.930892276498298	5.930064350653287	7.822970241615458	7.606017171227773	6.227864180886803	5.539818966041282	5.464189704562201	6.900381552617359	7.822970241615458	7.183092421429269	7.568787426485868	7.831837126769764	7.707046698450163	7.637268905552336	7.504124333254944	7.246886228989471	6.8146302161237005	5.852973332697623	4.5552769872289876	3.8782831481434727	3.726726521073169	3.3793454544069004	2.875774181640162
YAL007C	1.3757142352485423	1.496172499489595	1.6772352139314322	2.2026308923789886	2.926866157875595	2.877092207426866	2.5801013519871874	2.0917433470788156	1.4946990184656177	1.4057556472282033	1.3024132409882963	2.9375517238357225	1.651415932515314	1.5739627187673613	1.3891526911429875	1.4756546747980708	1.5073720140127906	1.161876185142916	1.2409288391264588	0.8104837775900818	0.5746301193985393	1.0312999689813853	1.2170510280699494
YAL008W	1.4761567102149193	1.4402459924806543	1.69708260954184	1.6337633008808266	1.4695401618434043	1.5589393718562143	1.4186520388248665	1.489797785612193	1.2384346921671971	1.5352227310833466	1.4669568166348803	1.3144254883349158	1.604008872863674	1.6547319452615996	1.4823782617192653	1.605634556035689	1.6358646956249305	1.7437177209098316	1.4466681844951248	1.5476580732993703	1.8299362092797058	1.4529921252409184	1.707709794248704
YAL009W	0.9887917887217891	1.1034140553464582	1.027415677491807	1.2084135965955751	1.2255067187929871	1.1858938940895598	1.0282964025478067	0.8880061602379032	1.160486770655572	1.0723271046182334	0.9798672845498866	0.8930669554182012	1.1332703850200438	1.0143954244660451	1.0402883814425976	1.0345490900794179	0.9213006999206416	1.1212050641471758	1.2820676740114256	1.1031365907080777	0.5746301193985393	0.7186198868202848	0.927122541981237
YAL010C	1.7441429349122837	1.651415932515314	1.430962042613745	1.51249742490076	1.3457718543346828	1.4483535838987784	1.1975476405536083	1.3262303338390464	1.360165323324709	1.4402459924806543	1.5270746562547681	1.3933173164411154	1.5352227310833466	1.4695401618434043	1.3898996397560617	1.381206901452859	1.1658909292759656	1.2250099284879261	0.9401020737262188	0.7859255125399847	0.9730493947980918	1.0467830490089642	1.2846465110949226
