	14251X1	14251X2	14251X3	14251X4	14251X5	14251X6	14251X7	14251X8	14251X9	14251X10	14251X11	14251X12	14251X13	14251X14	14251X15	14251X16	14251X17	14251X18	14251X19	14251X20	14251X21	14251X22	14251X23	14251X24
YHR011W	159.70584274220894	122.61125761458041	97.71916797416536	167.24233857812064	98.70233332242645	161.58177675254223	142.75849265956947	126.27210310225773	102.75127310321811	164.57819574298432	91.41624270549995	127.58678760168867	134.1832597850976	114.01525460024988	106.56339952824548	100.7190036005062	77.39334952213204	159.74967318353288	123.51636861434537	108.48163959091933	106.28296760653772	116.12580810563229	74.07996034732251	133.14437141264736
YHR012W	172.5977489157306	180.1134367644919	202.89340952812404	160.78011912946786	205.74176488796195	165.10228281854432	180.60395128530124	176.11438418490013	186.26804014909823	157.4903828228553	209.12197074356328	169.30996971148858	181.33005112545715	186.22155195407723	204.70115813762988	178.71640442492313	200.02838798451785	157.2681414587044	190.63245072184694	188.0882136131044	194.390454884106	169.4090937208782	193.9906274058915	164.557524190695
YHR013C	264.7783665504698	251.22994818247062	240.38809888267974	267.27909337844244	241.89514463583626	270.7395889010108	257.6528836698063	253.80581405214303	252.42982666546283	267.1758756266913	244.92279166963777	244.87288548000893	231.18959660102055	262.1951764426736	261.5933197023086	252.55879482100065	268.26974256543883	232.89924621569799	239.9640293863035	257.5307404793857	276.3998749557911	266.24290365093066	285.1694094273079	238.48142403523744
YHR014W	77.53797525935852	66.19914443176638	56.94124488373978	70.5544112318899	75.50884509176143	71.97690262358242	62.381030258733325	68.34641063336369	74.72058766175866	72.50946054577983	95.80741593589515	75.17491859020112	74.32425944022678	76.01745109854767	75.65825284986033	60.27499236997656	90.56477399385778	65.18494388135997	53.932660953181625	49.024325192902396	86.68902513133894	58.15245039853853	78.43153452142806	52.97058203971542
YHR015W	74.28178732195764	60.145218344662204	45.61111775184923	55.97169175261318	48.591917943348406	58.33429742799431	76.75117119741181	64.95593773774677	46.67039913846743	46.36764892349434	48.77468447645571	46.95417375045716	84.85897852021981	54.79690558028538	45.23384486519087	54.68446948732971	31.482040483579134	35.70592308421969	69.71188986188432	53.95275546040099	38.64835185692281	43.905483136867595	32.56930973667595	23.177936996398955
YHR016C	145.92085721034562	159.00326352623938	165.6583914602222	139.28560150045573	135.02216381644064	116.02233278164003	147.31091781497446	138.2581804312068	169.57485985042823	125.42244257180391	127.4745305781682	115.06755577839971	180.1755257200085	163.18011660612686	118.41263715911744	121.30195488575674	95.35425723391758	134.32306808189858	152.2613888943365	142.91445184013858	116.54929066659376	104.81936639692675	75.69774305373406	126.86577533846256
YHR017W	210.5454556236007	207.19280574166632	189.6517095059761	193.7481637590456	208.99060487201083	193.39087734280724	218.8196918556347	196.63770252659947	185.2826751511223	201.02917556531602	212.30052394885857	173.83225677385445	199.88267206129902	203.62455560021016	200.1597635284696	187.7066115338897	218.73885271058228	165.0908476668729	187.98148632459217	197.38458723264074	211.94427415539866	182.4734251388924	213.2876692368432	163.48723417102835
YHR018C	213.09587737986598	173.6278298388289	246.12103874090155	193.07866139028692	273.3295384313348	147.87817559740822	241.45228992178403	168.24188221146852	235.02480575761106	189.25637114415426	276.3675459689283	177.2572463291533	212.99208381962475	178.70465201262942	268.76080373387566	158.6565303969335	352.65939580163166	148.37633311236482	212.38654428954067	178.72371629669698	292.4263829074476	152.40403114219828	328.5064734437167	153.52597450379164
YHR019C	323.27433842515967	299.1570860273633	335.4538602098214	341.58877649407293	284.26271996858816	274.65027185180315	319.7790235574356	296.8934326599425	333.6933538400421	328.5633169067146	285.82545754208724	237.9570448282097	306.2878755964184	294.68558112064585	321.763416474391	259.17738069365276	332.31042732666856	292.1568491129575	303.64440617693236	277.6533510904354	325.82625794492776	259.93723933578616	303.3511596595444	276.2037492070875
YHR020W	237.5186305178512	246.80763453994368	270.8486923984382	265.93470452578515	243.01305793631	186.8939083625767	245.099711947166	246.19481455505033	296.568612483109	269.2328877828226	253.2655546263144	165.87040158042376	244.50646809432396	248.12046197109436	266.2186971828284	183.27106288960806	258.00862403355785	230.7442087937155	228.9429169573776	214.77379930625602	275.6203826115138	169.62318393192817	240.86155644080512	210.5193256415884
YHR021C	301.960796692513	310.91086553911197	430.84920593622576	298.27019947116236	336.10378649211987	324.3760703661926	303.795190968847	327.57951359122285	330.28957285024416	292.4226573785858	356.1835511109595	303.17215570079014	312.77791260495496	348.8324315135962	422.8174130556788	354.9693633388069	384.1110202541952	297.9348480833068	413.3218196155875	417.3811418187593	339.589977947329	409.32332753479307	470.03617691789094	335.47014073735335
YHR022C	79.89144926909303	77.88062505300614	104.57591023679801	69.08810300017835	151.4086862264863	115.76353449538831	64.24469589301914	83.38482671209712	99.8523840488476	75.30324533266524	127.01439581542948	107.34817953989003	70.26283808880494	105.99915147816517	105.29538161565178	99.83886545404596	137.16241704463937	84.05650676912298	56.216604491228246	97.45110285362989	124.22291041402686	70.6500341144431	125.66345337769316	63.47484820590585
YHR023W	95.96727684659366	110.04392267697773	110.00463631179363	94.44083671134595	119.85720687261153	71.99744984100279	94.87115018515692	113.9094085076179	116.90283050327159	79.81396807500873	127.96857471276319	66.19835268101608	110.97642497128292	115.83492057430078	103.32650450052672	67.37557844541071	102.93019284449763	51.71489076977786	88.4816728292028	101.3745950284281	96.37700768556394	52.28266194886136	81.30974324617274	47.03345481224909
YHR024C	200.2555581501543	187.95828508305098	174.12033303922533	193.4164032046637	161.6263708988943	127.39274800634055	203.77803217852886	187.63621067400305	169.84805850845137	197.11605450890568	171.92837654249678	141.8215901134466	204.0920188661066	186.43935204773115	153.36132334431147	135.8094764791877	166.75418703630956	165.44559566078505	187.70681018019093	180.1643950839163	163.70888976725928	135.5837022878969	154.4550833338649	170.84467943578545
YHR025W	188.19748719446667	228.29838872115863	280.51055374305497	198.43428158969036	216.22987458095324	117.51981003584918	197.39140289013474	232.56764729408476	305.1613916270143	197.4207161078375	233.7766570353606	117.50029292249921	243.20216345058077	220.1884790440691	202.9481512256389	146.4911206966519	233.95899948413262	158.30629228330278	211.36844329445444	178.78558593786593	209.55404728864045	132.7392889531858	203.30279343054383	153.6728973459876
YHR026W	238.60759488541026	217.84304693127652	224.1102141380567	252.32547952969202	222.21913693604455	237.02818979667538	232.71529522770203	221.40810463646912	237.56981268764727	237.04901628109474	227.25051706745862	233.39046512504024	219.84425913889265	226.94150114018694	250.60653319824647	234.33554844672116	252.75215428889751	238.20138087563632	214.64734789688066	211.67149188472064	264.1738256464864	231.83895787201018	250.50602548205796	222.8285406361119
YHR027C	231.8932187674948	213.79177236701028	248.2183107502225	219.49930989775962	222.9793602992468	168.33802240785215	236.5766512028575	213.6182195338946	245.89999170130346	208.85812485570756	224.0308748576195	176.83466349359873	229.7981537100948	225.34483518709672	237.3756543132328	177.3514349113934	203.56808132239138	205.63947691838553	215.92147144988945	206.35140187281297	248.52023763360765	157.50968544527328	192.39831679347938	200.00410295388872
YHR028C	239.55876411331337	227.52398570056545	243.28507615458662	226.73094819526432	250.76297931701933	205.15245569567375	248.97402376633775	221.7889073798124	242.9785371812985	229.19861344086777	244.84117405839874	210.50965959716368	245.51647170824012	238.74989211163435	228.51468294859384	229.23500819470047	221.54028488444575	222.60888264739742	228.7340159524914	227.81558524248044	255.56591447373572	213.83725885529418	208.56787329425075	208.33316980791002
YHR029C	221.58736395477524	246.8811482666109	220.1857034757313	215.9159224149445	299.7807840859801	247.49123382844712	220.87053029281697	252.5938805173015	209.59337516317783	218.99517981929364	293.2170511909049	253.82233542018804	215.42482494425514	248.2590221134473	210.66568878748166	250.63715181692785	342.74802139380506	231.89468687932194	213.85016441042154	231.61028472687133	225.53397521530133	245.59826965301423	340.22507759295195	208.180865562414
YHR030C	226.00069452468176	154.35787784193533	206.4803050675882	222.494261617654	207.71835498045021	174.6774412209949	216.1766891197558	174.15901981943162	202.91998961694188	238.2467184248774	191.72081352658665	158.24216939723246	210.25830145240857	175.9019925233139	223.57728498522766	183.72664373600756	216.61315465471483	160.32117455624748	208.28015974169546	163.5983489132284	252.6580848526692	189.26675985568974	203.67266734159617	145.81076072845227
YHR031C	124.12410605061592	103.37766198044552	87.80837059061061	131.83802098791713	95.38547885530369	103.5500865087375	113.23480041602349	104.77126343725578	109.58640923984058	135.7189438190462	96.13440370359446	85.2274914506942	109.53786287175667	96.24858720281722	99.85409849421656	68.148213065126	84.88331734480381	83.52317529020674	89.1199054688616	94.35509414473545	105.16705598041588	76.53704686301195	76.10690667949603	78.09699078394154
YHR032W	180.42050611395072	163.39765503675375	163.892742101616	181.2643903209628	167.19126405765496	133.58289734245622	152.61354193751703	157.4829347214479	197.8394190283094	178.53379086821369	153.42355953995582	159.42405704545868	184.6448263291123	165.38006795162767	172.01296470041308	121.3470441022774	161.19670213241548	188.44006195518003	155.72188225219227	147.578380993067	173.6392860243742	96.72525833882118	129.09735066642727	180.19319403729634
YHR033W	238.858872901109	155.13642374317146	31.99161240585253	262.3875886083557	37.42829106660238	197.6764153611955	222.62370116672	144.85928239209855	52.862267868387036	237.3788454149794	37.55265549246141	145.2992356231618	228.5615554073775	159.74235516435192	31.50457737846962	146.9397037452676	35.595271903544244	178.31568352786093	196.3886985270488	121.72783057241425	26.418874145167223	149.55801436613427	22.714237053944387	160.46936028537016
