Gene	ERR2653627	ERR2653628	ERR2653629	ERR2653630	ERR2653631	ERR2653632	ERR2653633	ERR2653634
YEL046C	3.4278401444799966	4.391961552362714	3.699341826095057	3.7250558508452523	3.4932736808931493	4.0936080920495534	3.589016615602098	3.563030937970518
YEL047C	3.1137288486803	3.181823476589524	2.9821555061422926	2.4037790190175263	3.0741838864645348	2.725723552137694	3.0767255307004113	2.5630727662126978
YEL048C	0.9193914464984714	0.9765922535213916	0.8532665577857322	0.8560850564661207	0.9698067976880645	1.0087266154190069	0.8699824610482473	0.9108418762142458
YEL049W	0.8841503478638127	0.8891103393145205	0.807821258704055	0.8107858346614554	0.8793194081891753	0.8665607935252733	0.8377558530770033	0.8231760103661119
YEL050C	1.4889170515385628	1.6654495566360337	1.9283941595456158	2.0450504701612413	1.5496970182400367	1.7894107119860787	1.819935900079061	2.031184821397736
YEL050W-A	0.3784333000638255	0.4701069672988748	0.16058354857499502	0.17356206079677466	0.1558277056455074	0.1641123221332098	0.15793632431344284	0.18057771223274396
YEL051W	3.016132248958484	3.127975534653901	3.0801091715662436	3.0530026620124864	2.931827635859211	3.0741838864645348	3.1468027583825147	3.4296909618416516
YEL052W	2.5343547974483953	2.396913668031665	2.3481389080244863	2.3642529605133893	2.602666593916251	2.3411046397732918	2.425351091910731	2.190477366617656
YEL053C	1.5734772747193861	1.7804075992702204	1.6862443192545191	1.4672126143756623	1.5035250345058322	1.6657402654275473	1.741325538846796	1.4851880044694528
YEL053W-A	0.726216408077552	0.7468890188304745	0.6959187167058312	0.680334374227396	0.6570747776836745	0.7249728265286343	0.6606734301099234	0.7366880815227069
YEL054C	6.467132649298106	6.093306801816242	5.299463230936978	5.872943687130077	6.112204236437471	6.539160305479201	4.885386457456268	5.713891636987398
YEL055C	2.496651810900755	2.354748358131755	1.9698805912422004	1.9503098182662952	2.377981094135796	2.637887637373637	1.8315837990081727	2.15595635975691
YEL056W	1.2227123072711532	1.3234131193425862	1.62861762961099	1.7137997630704314	1.3719837884726414	1.496704293995022	1.5282836851999213	1.7941839563343005
YEL057C	0.7007830463075948	0.7118721898738949	0.5957231184850167	0.7019378982743012	0.7310553430017928	0.7897394191461826	0.7162666741660011	0.7201504356193501
YEL058W	5.862869883434463	5.6414862246158135	5.300869040247081	4.511021807800644	5.939567988901661	5.485543463768243	5.746537922139947	4.829396729634247
YEL059C-A	1.0247625142408519	0.9334135398292793	0.9599188841366383	0.9587247590326333	1.073715443372318	0.9861780693763333	0.9462535137832195	0.989191980346849
YEL059W	0.8116599760107759	0.7928786317139207	0.8063237854509726	0.7669483916627768	0.7631502991969012	0.7717836856633524	0.826127904557338	0.7835417076682942
YEL060C	8.020791325790096	8.290547952733746	8.442747344000118	8.231468388853704	8.118473135183752	7.71512858707781	9.029508630353824	8.307477791845907
