Gene	SRR2467141	SRR2467142	SRR2467143	SRR2467144	SRR2467145	SRR2467146	SRR2467147	SRR2467148	SRR2467149	SRR2467150	SRR2467151
YDL173W	2.661225879500874	2.488408907548781	2.549908690330857	2.2297099192634238	2.591237555894897	2.601045467599933	2.2486781702158036	2.638904468693111	2.7236717615467754	2.463348756945138	2.4120944315231325
YDL174C	1.9308375276575502	1.8292073487321752	1.69708260954184	2.3578995679603594	2.0078771259360013	1.9672562762216057	2.136708330607279	1.87081210205011	1.8841681802870607	1.7338701492977489	2.505646053543516
YDL175C	1.3184061622505028	1.3189390371196414	1.322648403271539	1.3402512106332494	1.322389847411335	1.251898668625003	1.3397025403681515	1.2751608952113809	1.2377759971748759	1.2632038420686231	1.240630476460768
YDL176W	1.8174616507277719	1.8656122921080538	1.8396312173713107	1.769729796986067	1.796676021577466	1.7063124288452673	1.7927140589133224	1.8776693480829374	1.771740471211672	1.8108023883418536	1.6717565285645843
YDL177C	1.149230595467444	1.1891792241439052	1.1889239919465981	1.202405414252406	1.1288744918230302	1.1467842335909328	1.2199206992410063	1.160486770655572	1.1636938475584753	1.1766285236560434	1.1777984407927173
YDL178W	1.794499993236399	1.7919214061717643	1.8021741925661856	1.9877350342247884	1.8845358461402189	1.8589321893521698	2.112241813731617	1.805531779280642	1.8903053336755336	1.7857202228327742	2.1054142476313746
YDL179W	1.021119577244372	1.0263352573221465	1.0689553786075479	1.1693011054808786	1.2221955327338558	1.1258806257292258	1.3430114188545064	1.0647419673458214	1.0339509093582673	1.0959685486426314	1.2170510280699494
YDL180W	1.9768073447144228	1.8954945042775855	1.915322289954259	1.7116360487052718	2.036863350353649	1.9923520697546293	1.771740471211672	1.94981406693732	1.9375207843240907	1.8959579257455381	2.0307248801270004
YDL181W	0.7989847055320773	0.7918997888802307	0.8123594271161971	0.8697249442257973	0.8398666167005169	0.7828637309128312	0.8939642033200644	0.8439905237239026	0.822218783684916	0.8060042488683634	0.861848670251153
YDL182W	8.434821871571547	8.265560931278268	8.47821081311369	7.234728763217431	8.323076464926592	8.323076464926592	8.290547952733746	8.488234787372901	8.402473079183633	8.768000765249877	8.298366898623406
YDL183C	1.2972508107415972	1.252533707699145	1.3037080375510126	1.0496273878921056	1.2384346921671971	1.2756189361379673	1.1591032195683235	1.2823422485120664	1.2156409483286381	1.3131770295960594	1.162699820380412
YDL184C	2.549373727879057	2.320844821663656	2.0015163049427462	2.303510144227121	2.074300218689725	2.3178566481099607	2.3713287960970333	2.4497355968322463	2.636859596299345	2.4679363840885795	2.509091674408026
YDL185C-A	0.0974590059288438	0.10331333412668639	0.10833521771768795	0.4626138975914746	0.0936400747039121	0.1012371001140656	0.11771471889837985	0.094500771256062	0.0932034663690275	0.0932034663690275	0.10246030070760928
YDL185W	8.020791325790096	7.867481683391784	7.914892581102297	7.526913510169944	8.286857413476742	8.046887285326775	7.130206970739139	7.8272803844083185	7.873671516141576	7.699781142752989	7.6777054292823514
YDL186W	0.5304464705017393	0.5526506031785952	0.5628335957676683	0.5027696719146055	0.48597931357153734	0.5937343038019891	0.3446549936388368	0.557694492414548	0.6274808535682953	0.44051266438538467	0.410186117658609
YDL187C	0.6791019967572083	0.6497093528782879	0.6735613781581412	0.6116409757153656	0.6381422854777505	0.6670520804825975	0.5484836546225147	0.6302573071871842	0.6798872843417263	0.5957231184850167	0.6497093528782879
YDL188C	2.106872384301483	1.9316396129047	1.8908062951925007	1.9507385036289615	2.095983716262536	2.103911418952226	1.9698805912422004	1.9702997916657339	2.0520611072252235	1.9096837924025203	2.2690073618127125
YDL189W	2.1522949864640464	2.110219558406981	2.287513612628996	2.2653452263781766	2.1029149319350013	2.0951617996227196	2.127757296421675	2.2011876759701527	2.084998280115087	2.114108607582178	2.2391338607264943
YDL190C	2.800214886656216	2.8452141330698484	2.6249599608305347	2.700254126244701	3.045637393105312	2.984623930565696	2.6790316559669365	2.7729437031965336	2.811016816859993	2.6893174363045516	2.9420858728418713
