Gene	SRR5351186	SRR5351187	SRR5351188	SRR5351189	SRR5351190	SRR5351191
ETS1-1	1.3615962221606353	1.3298936498412166	1.0393168630139318	1.03997765046336	1.0512428900155326	0.9371291489686768
ETS2-1	0.32656551084756413	0.3051693865548923	0.25313730188355216	0.259204865953015	0.1474354087125654	0.2347589265485031
HRA1	0.5161275015938369	0.416936432281173	0.37689343602727327	0.4585503481113194	0.45190030509058	0.4804859784643469
ICR1	0.8377558530770033	0.8068280585460303	0.7721249037382876	0.7673485449037742	0.8130101515409734	0.8248501112006414
IRT1	0.8280128102209814	0.8424002964304235	0.8204998337036701	0.8175788663398836	0.7662448835381191	0.7640187107291017
ITS1-1	0.6834981996843632	0.6270726655238763	0.7175071804263355	0.7494885937549158	0.6869215193599756	0.5987823369696342
ITS2-1	0.8018840340461219	0.7673485449037742	0.8216918385713402	0.7969217545671694	0.7939611966703408	0.7286476218553902
LSR1	0.73873358547638	0.758492713051962	0.8130101515409734	0.7135155010992343	0.7795967607280236	0.7000733406631053
NME1	0.1995307812223141	0.22414836689987697	0.2752891334505877	0.24979341550257567	0.20036216819289032	0.21858354089147194
PWR1	0.28926665815015795	-0.0015942269664591922	0.006737317604990549	0.003356824325426803	0.0008738636561302895	-0.0005833833204564813
Q0010	-0.0046784974581438495	-0.0015942269664591922	0.006737317604990549	0.003356824325426803	0.10080769648309176	-0.0005833833204564813
Q0017	-0.0046784974581438495	-0.0015942269664591922	0.006737317604990549	0.003356824325426803	0.06638952523995305	-0.0005833833204564813
Q0020	0.6489281862788827	0.563321978413024	0.6037500251175827	0.557694492414548	0.6418064258177824	0.6236009287569538
Q0032	-0.0046784974581438495	-0.0015942269664591922	0.006737317604990549	0.003356824325426803	0.0008738636561302895	-0.0005833833204564813
Q0045	0.26366046966201967	0.27192296771113056	0.3493524440840029	0.19780123547434766	0.3814879418882996	0.3002250076061868
Q0050	0.26276487995542747	0.26935795609903773	0.35312142108541794	0.12879551402656136	0.35466387542729527	0.2445742294635027
Q0055	0.30853219322205705	0.2489416648925268	0.2610165574957016	0.15883724427605972	0.3453939386430118	0.19106204657243314
Q0060	-0.0046784974581438495	-0.0015942269664591922	0.10996205541601414	0.13518834136242275	0.0008738636561302895	-0.0005833833204564813
Q0065	-0.0046784974581438495	-0.0015942269664591922	0.006737317604990549	0.003356824325426803	0.18754090720369615	-0.0005833833204564813
Q0070	0.09407668303879667	-0.0015942269664591922	0.11416849430726667	0.1969933105746352	0.0008738636561302895	0.13603884044787912
Q0075	0.12628717608581289	-0.0015942269664591922	0.13693379302927539	0.07225061366584558	0.0008738636561302895	-0.0005833833204564813
Q0080	-0.0046784974581438495	-0.0015942269664591922	0.006737317604990549	0.003356824325426803	0.0008738636561302895	-0.0005833833204564813
Q0085	0.15970639612429635	0.06638952523995305	0.006737317604990549	0.003356824325426803	0.09662965711434987	-0.0005833833204564813
Q0092	-0.0046784974581438495	-0.0015942269664591922	0.08229073615560681	0.003356824325426803	0.0008738636561302895	-0.0005833833204564813
Q0105	0.19780123547434766	0.18669373457013394	0.27938171056573374	0.14304056212331384	0.16587765858303782	0.1969933105746352
Q0110	-0.0046784974581438495	0.06555120279327951	0.006737317604990549	0.003356824325426803	0.1387442421760785	-0.0005833833204564813
Q0115	-0.0046784974581438495	-0.0015942269664591922	0.006737317604990549	0.003356824325426803	0.10331333412668639	-0.0005833833204564813
Q0120	0.12879551402656136	0.08732820189071992	0.006737317604990549	0.003356824325426803	0.0008738636561302895	-0.0005833833204564813
Q0130	0.17795800863226827	0.11688568107795104	0.12793583045040777	0.17843371332173752	0.12064654210344587	0.17273114192088365
Q0140	0.19286368232601014	0.16058354857499502	0.16937883593771885	0.10996205541601414	0.2445742294635027	0.14051486678826258
Q0142	0.28221784647510684	0.34038656059860856	0.372416159770899	0.45790906003266685	0.3825730397727295	0.4032037460775635
Q0143	0.11416849430726667	0.10748600221306437	0.006737317604990549	0.11642069947941439	0.0008738636561302895	0.12190384823502498
Q0144	-0.0046784974581438495	-0.0015942269664591922	0.006737317604990549	0.07896732466064874	0.0008738636561302895	0.1296456372453514
Q0158	0.7646071721649352	0.6611245480453573	0.7897394191461826	0.6403437086359733	0.8449857905079575	0.6869215193599756
Q0160	-0.0046784974581438495	0.08144398764071431	0.10080769648309176	0.09407668303879667	0.15625530736696971	0.07060684038447437
Q0182	-0.0046784974581438495	0.07978963743328191	0.006737317604990549	0.003356824325426803	0.0008738636561302895	-0.0005833833204564813
Q0250	0.09238676257027824	0.06723706770036474	0.10494644478496984	0.1702111123158589	0.13252328438639738	0.06892841560767092
Q0255	0.0932034663690275	0.08061421875457914	0.006737317604990549	0.07399247145356003	0.0008738636561302895	0.06723706770036474
Q0275	0.15452807350185654	0.16587765858303782	0.18926521484097947	0.1995307812223141	0.2810066299516078	-0.0005833833204564813
Q0285	0.19472365500364136	0.12879551402656136	0.10914807103126814	0.19586777958285878	0.13338262791850947	0.06638952523995305
Q0297	0.05947706712930671	0.0932034663690275	0.11853364587382181	0.14222119382801404	0.11079553520773336	-0.0005833833204564813
RDN18-1	4.9624374880211874	5.978258016537585	9.471995685274207	9.172262829644419	10.435731055875108	6.13617220976214
RDN25-1	7.754775952878543	8.352582107985391	10.380967930368602	9.819641498961985	10.81015640473891	8.488234787372901
RDN37-1	-0.0046784974581438495	-0.0015942269664591922	0.006737317604990549	0.003356824325426803	0.0008738636561302895	-0.0005833833204564813
RDN5-1	0.6996539401835988	0.6356860003661565	0.6704942472050175	0.6131824478733482	0.608394052691905	0.5824664208958594
RDN5-2	-0.0046784974581438495	-0.0015942269664591922	0.006737317604990549	0.003356824325426803	0.0008738636561302895	-0.0005833833204564813
RDN58-1	0.6877504396333629	0.723731725741241	0.9474689797920726	0.7980291658959144	0.9412441816451389	0.7198301667489863
RME2	1.8509406184903714	1.8384620955003272	1.7165320269438396	1.7953091737292515	1.828783470987291	1.8299362092797058
RME3	0.7186198868202848	0.7058784821240871	0.7019378982743012	0.7000733406631053	0.7058784821240871	0.710317831058772
RNA170	0.2518792436918613	0.29229000527282717	0.372416159770899	0.259204865953015	0.237337298501485	0.30674425383277254
RPR1	0.27776229686666665	0.30946238935626597	0.22869036810030596	0.16317978875846423	0.2935499457549783	0.20117674010381092
RUF20	0.677376750408216	0.6992547547300882	0.6474312822677185	0.6596452808897406	0.6373163842297073	0.7122835846192512
RUF21	0.7980291658959144	0.8147114265620764	0.7574979487114798	0.7436679675413722	0.7770219990565302	0.7610115548992736
RUF22	0.08732820189071992	-0.0015942269664591922	0.006737317604990549	0.07562801070410835	0.0008738636561302895	0.0957797212562923
RUF23	0.18839661367524038	0.07896732466064874	0.14933238566634677	0.12362716112535121	0.09114912314735843	0.21523110138214394
RUF5-1	4.356020865238346	3.8740733043045776	7.568787426485868	7.432910941786997	6.029857453339096	6.467132649298106
SCR1	0.4155809435399752	0.386768183432551	0.487248138603386	0.4448137974184464	0.5469182934385876	0.3798775213740352
SRG1	0.8101424438522529	0.8395098279321043	0.8517275640081621	0.886334230521274	0.8535660412014979	0.8424002964304235
YAL001C	1.5972571628883525	1.5300949421571457	1.6923676053474082	1.6388196547026532	1.686867265862	1.703317480230945
YAL002W	1.5946385669027694	1.4483535838987784	1.583056645141016	1.6080922606842576	1.557741381426907	1.5050298259068629
YAL003W	8.251432549138935	8.286857413476742	7.9710783806098835	8.056476510665892	8.090937628233153	8.1846594402742
YAL004W	2.1324072544269503	2.040471365662767	2.6536928276327965	4.10060619534679	4.097040105239257	3.6406285928384454
YAL005C	8.402473079183633	7.889413666890618	10.81015640473891	10.81015640473891	10.522352049194033	10.435731055875108
YAL007C	2.038647588558262	2.154474082622977	1.9167715490965702	1.8440852163586052	1.9184237744573978	1.8690353216525053
YAL008W	1.3215536840911875	1.3309889362146703	1.8306846403244625	1.8152610519268229	1.704762294378599	1.7146632643422655
YAL009W	1.0919721622893062	1.0813844627376465	1.0883838121737388	1.1048146401221217	1.0999972903767248	1.1009587257684257
YAL010C	1.1367529923567519	1.163148117772915	1.1914553965456458	1.1972916748395894	1.205954569630584	1.2206702512481717
YAL011W	1.2678288426291413	1.2229582997783266	1.3129462446051345	1.3054672365768512	1.262818333557807	1.303972785922936
YAL012W	4.057586140984817	3.852164257036058	3.4456635392168127	3.4973057440817628	3.220033744315124	3.216072978563993
YAL013W	1.5975116473931004	1.4623320650927012	1.6052255363981216	1.6636393784412458	1.4738141703609728	1.500900979224077
YAL014C	1.3405163199715728	1.2589623189732584	1.3647817484524607	1.3620853535174264	1.2678288426291413	1.2078478808403994
YAL015C	1.4129375666017845	1.4005840534373648	1.5089370723758873	1.5211888973739782	1.429137284528783	1.3938873496560062
YAL016C-A	0.9221003275996449	0.8893648902514795	0.8189982538909084	0.8334706518014015	0.8581792411452318	0.8671945633127656
YAL016C-B	0.4704200447240251	0.47379653305708536	0.5218430702378196	0.5141382648019284	0.4911845100322486	0.5061797386773601
YAL016W	3.300276755384388	3.3648071905930736	3.452717726022023	3.43439340724483	3.4724254644837593	3.4473028895817546
YAL017W	2.127757296421675	2.002555334869873	2.4473203624914657	2.3855204453720633	2.315597668272062	2.251356168235578
YAL018C	0.3415689701232655	0.3936960310382049	0.27776229686666665	0.35016325576436713	0.3110533168224849	0.27359411131952976
YAL019W	2.1528004417926376	2.1951488652381794	1.740389341240197	1.7612536311448315	1.8396312173713107	1.8796654367735246
YAL019W-A	0.6619536542580173	0.5322542047504792	0.6430752331078344	0.6274808535682953	0.6174466731769636	0.608878087870256
YAL020C	1.0279679621525177	1.0345490900794179	0.9957936201130188	1.0226484346343898	0.9782114738024509	1.0074419717763372
YAL021C	3.3098636733427558	3.2560085602928286	3.2087333729225973	3.2626461188598914	3.1137288486803	3.2730059497751274
YAL022C	1.7631550362831687	1.8377445241960548	1.6375834051364861	1.6839479329782143	1.6926526191834652	1.697355042357071
YAL023C	4.84921459427559	4.5709509787027205	4.252675067465697	4.268580058995462	4.2429226017053105	4.220325522149896
YAL024C	1.2199206992410063	1.1975476405536083	1.0339509093582673	0.9867699966187559	1.079550625831193	1.063041994547287
YAL025C	2.473064790075078	2.633905462446144	2.278874212359299	2.1044994661715775	2.378574054054619	2.598498739259581
YAL026C	2.0031792404932505	2.0282678318057323	1.9316396129047	1.8465831562389226	1.9143349803915792	1.8896210201137063
YAL026C-A	0.7799215184639495	0.7704130611401838	0.8081941304396619	0.775660930172639	0.7432099448077477	0.7933255641841063
YAL027W	1.0431403711123535	1.0062096433930927	1.2370742613626269	1.1624735444027914	1.0878250298584473	1.1262469579325922
YAL028W	0.6430752331078344	0.6208757087176954	0.7658649420351906	0.7099857531263232	0.7126958523477619	0.6791019967572083
YAL029C	2.5125186848727035	2.5375660240202613	2.319888881060028	2.3883077229736207	2.3616574388782685	2.297106502399783
YAL030W	1.260884657025905	1.313506629322353	1.6901996890215125	1.7074601572429107	1.4982126559964353	1.560101688984061
YAL031C	1.4276896750519543	1.409320312489768	1.384510628791974	1.384510628791974	1.392706940728302	1.3644767947734457
YAL031W-A	0.6344462778162208	0.6073936240779274	0.62218124939354	0.6443474910865785	0.6208757087176954	0.6412649545725979
YAL032C	1.2775774770724952	1.221389273347254	1.1950346847029882	1.1950346847029882	1.2241679697583268	1.221975305499595
YAL033W	1.0099195635049858	1.0113887150545837	0.934086191028427	0.953744132319601	0.9363513661003555	0.9395466073822123
YAL034C	1.0039876098422933	0.9858699957457125	1.0701663811204902	1.08076379751461	1.0266135223538781	1.0373185389997397
YAL034C-B	0.5658624365010498	0.6011662844932083	0.5987823369696342	0.5857991284964661	0.5883866073761919	0.5453153045399664
YAL034W-A	0.9965071680574129	0.9970132114235448	0.8793194081891753	0.9078173045836031	0.908876374270428	0.9353088191999785
YAL035W	6.06996892617588	6.080196785203378	5.898421083574158	6.269069423560913	6.031629198620254	6.082735841766783
YAL036C	2.481093845262535	2.479140694857791	2.0880279784018616	2.112971256024786	2.1437587625683268	2.2963087612676896
YAL037C-A	0.2073578414190967	0.22828832238147734	0.22319517240113806	0.2351965095385567	0.259204865953015	0.11286483774357095
YAL037C-B	5.8163593077011475	5.444885532704093	8.1846594402742	8.298366898623406	6.539160305479201	6.539160305479201
YAL037W	0.663473268464104	0.6747871555625976	0.6546719032906024	0.710668261738584	0.6539059050343109	0.6539059050343109
YAL038W	9.074166953787508	8.737328884604654	9.396358655913309	9.471995685274207	9.125946274349847	9.13693039172888
YAL039C	4.0475653363904405	4.006626424858978	5.300869040247081	5.342706711427809	4.665426098614287	4.761522713558635
YAL040C	2.331008152073939	2.2420725868204663	2.0951617996227196	1.9991368991033522	2.2178756665490518	2.2225125325132287
YAL041W	1.796676021577466	1.7874053920736175	1.7786848525344268	1.7986837875939365	1.788309376270104	1.7777826428770167
YAL042C-A	1.2732898267835768	1.2874361532876812	1.1458057137503783	1.136169575212346	1.171629642308065	1.1439756231383313
YAL042W	3.5336544873327034	3.4782530836450087	3.5359051707531277	3.4056426378175786	3.331693921676377	3.469166910929027
YAL043C	2.0800001621631097	1.9038756055256754	1.8346848556000528	1.9261515801217977	1.8803184366441186	1.798316216405507
