Gene	SRR891592	SRR891593
ETS1-1	2.770042601521292	7.80663474266371
ETS2-1	0.4716333983462217	0.8833355724010503
HRA1	0.5356875528972419	0.49659102783575887
ICR1	1.2367772804127481	1.3288917774696047
IRT1	1.4769803192567799	1.4472173685012912
ITS1-1	2.537040873038848	3.1468027583825147
ITS2-1	2.888718902674764	7.15460653538007
LSR1	2.7092394285051142	3.300276755384388
NME1	0.5977649761232726	0.9290768754781793
PWR1	0.04244943935355686	0.03079286563914704
Q0010	0.401841753269969	0.2935499457549783
Q0017	0.04244943935355686	0.3678323817436593
Q0020	1.525972680249664	1.1801065948288652
Q0032	0.04244943935355686	0.03079286563914704
Q0045	6.724966066683784	9.101443759654353
Q0050	0.04244943935355686	0.03079286563914704
Q0055	0.04244943935355686	0.03079286563914704
Q0060	0.04244943935355686	0.03079286563914704
Q0065	0.04244943935355686	5.6414862246158135
Q0070	0.04244943935355686	1.56620295998521
Q0075	0.19190710079273518	2.606809085146299
Q0080	0.1774703187065454	0.03079286563914704
Q0085	0.7900275276623189	1.1292779373158441
Q0092	0.04244943935355686	0.19910306020567384
Q0105	0.48234657897494654	0.8899678130658213
Q0110	0.04244943935355686	0.32656551084756413
Q0115	0.30757530693119306	0.03079286563914704
Q0120	0.3453939386430118	0.5293844683206794
Q0130	8.307477791845907	8.423926762592561
Q0140	0.450650137424209	0.33850493725407177
Q0142	0.1774703187065454	0.23177355262509597
Q0143	0.1774703187065454	0.19910306020567384
Q0144	0.2978374008712847	0.03079286563914704
Q0158	4.718327975383966	7.880422303718248
Q0160	0.04244943935355686	0.03079286563914704
Q0182	0.15242793170849606	0.5255575411942585
Q0250	0.4716333983462217	1.0968147304850089
Q0255	0.04244943935355686	0.22584400631272386
Q0275	0.42901846709448554	0.6094373457896068
Q0285	0.04244943935355686	0.43257021506244064
Q0297	0.04244943935355686	1.131186467983868
RDN18-1	8.99530320116057	10.464779104646581
RDN25-1	11.00159888932874	12.573847217818859
RDN37-1	0.14304056212331384	0.12020804965274892
RDN5-1	0.4716333983462217	0.8655226363767711
RDN5-2	0.04244943935355686	0.03079286563914704
RDN58-1	2.0042964095774085	6.0046331196723015
RME2	1.0482426265734839	1.0849470554988228
RME3	0.04244943935355686	0.03079286563914704
RNA170	0.28803943992831266	0.4667324585013256
RPR1	1.3288917774696047	2.796620594262447
RUF20	0.6266626674521516	0.5574520781255775
RUF21	0.8081941304396619	0.6408197130769728
RUF22	0.04244943935355686	0.03079286563914704
RUF23	0.16234463637236013	0.03079286563914704
RUF5-1	0.7443886325940751	1.6307211385257054
SCR1	0.8793194081891753	1.4793870634657194
SRG1	3.1833473948006494	1.838025140624502
YAL001C	1.7777826428770167	2.177875547508144
YAL002W	2.0095303664941184	2.025018937839265
YAL003W	2.510724974729691	5.930064350653287
YAL004W	2.796620594262447	1.3162135612666717
YAL005C	8.71101546898817	8.99530320116057
YAL007C	1.002559794135218	1.3316026088253663
YAL008W	1.3342080694258494	1.7612536311448315
YAL009W	0.9454738879342182	0.7973278223832956
YAL010C	1.1006948534850198	1.0208829098232768
YAL011W	1.7600913978765467	1.705591203277634
YAL012W	2.57826218236287	2.7469345999377897
YAL013W	2.110219558406981	1.8215726877103573
YAL014C	1.4114164461051828	1.1941738056438247
YAL015C	1.1960528943257536	1.3148486997734488
YAL016C-A	1.105116114374776	1.035360283919332
YAL016C-B	0.608878087870256	0.5003363417104669
YAL016W	4.013992657332986	3.7343700683198184
YAL017W	3.6595384076441637	3.977265146748268
YAL018C	0.1456912442174261	0.16587765858303782
YAL019W	1.4312958156696933	2.038647588558262
YAL019W-A	0.19586777958285878	0.38294661843166744
YAL020C	0.8986172710009974	1.5395708679311133
YAL021C	1.908471646060729	2.176553590991605
YAL022C	1.1082018966530407	1.2938622069087886
YAL023C	2.4781219050178205	3.814975259068276
YAL024C	0.8839212189147913	1.1056865725101892
YAL025C	1.2210812379734044	1.422350832360289
YAL026C	1.7347940284086718	1.8701981601212319
YAL026C-A	0.8538844164533876	0.9790636447141382
YAL027W	1.422350832360289	1.2909053161902504
YAL028W	0.8850775946086079	1.066870149221347
YAL029C	1.5205629116716517	1.9181006387094106
YAL030W	1.4466681844951248	2.128945632362977
YAL031C	1.7301722643922486	1.5035250345058322
YAL031W-A	0.7501573286755157	0.7218137655439621
YAL032C	1.5454735409560358	1.2373475300285457
YAL033W	0.8552015296503253	0.8655226363767711
YAL034C	5.121122411103784	5.12846245029528
YAL034C-B	0.3110533168224849	0.2161207751767864
YAL034W-A	0.6955337489761695	0.7646071721649352
YAL035W	4.385710241705577	6.060283028770828
YAL036C	1.0704430638823321	1.759238094070108
YAL037C-A	0.04244943935355686	0.03079286563914704
YAL037C-B	3.6655195243977166	8.753257547097324
YAL037W	0.7592908429845212	0.6534673012745752
YAL038W	3.957461746675649	9.13693039172888
YAL039C	2.323175124576384	3.440683301806651
YAL040C	7.404226707043752	5.7350097112637926
YAL041W	1.5224920722512671	1.7930234677410848
YAL042C-A	0.6984213324220316	0.7427275818119887
YAL042W	2.073523435376795	2.1826092648909574
YAL043C	2.2200963578949175	2.558152269715337
YAL044C	4.416445844649774	2.645560222238343
YAL044W-A	1.7930234677410848	1.1943972534751977
YAL045C	1.2853111934132393	1.0509919723455052
YAL046C	1.2934792202037544	0.8360505632798325
YAL047C	1.0620092410591986	1.1048146401221217
YAL047W-A	0.3798775213740352	0.03079286563914704
YAL048C	1.8303498419062865	1.3741409251540493
YAL049C	2.641029350348956	3.1010625008546304
YAL051W	1.8751682862575443	1.9308375276575502
YAL053W	3.431911767890056	7.305415323846928
YAL054C	7.80663474266371	9.088924950001225
YAL055W	0.6808264437513107	1.1766285236560434
YAL056C-A	0.6574487098445283	0.631319351283296
YAL056W	2.5535227822138262	2.5467319873877137
YAL058W	0.9641646613228146	1.1073779148074274
YAL059C-A	0.04244943935355686	0.7816791308210321
YAL059W	0.8584802379271707	0.8776299946499793
YAL060W	4.044020079094437	3.182553065673919
YAL061W	3.1431716248506283	3.23423979048511
YAL062W	8.46664072431871	7.8475530104494045
YAL063C	1.3171250760795405	1.6565084156699605
YAL063C-A	0.3211191195346914	0.03079286563914704
YAL064C-A	0.6570747776836745	0.03079286563914704
YAL064W	0.28803943992831266	0.269799872878217
YAL064W-B	0.7535988735485799	0.03079286563914704
YAL065C	0.5223921257189765	0.2910593819793166
YAL066W	0.41352615655238356	0.23897113019286192
YAL067C	1.294598580774264	0.8443401581218037
YAL067W-A	0.2091087093699222	0.35016325576436713
YAL068C	0.04244943935355686	0.5464008427630727
YAL068W-A	0.04244943935355686	0.29439924570638293
YAL069W	0.04244943935355686	0.4752234640684301
YAR002C-A	1.7720893694364581	2.3584341324042177
YAR002W	1.4177386897941615	1.5056564582581666
YAR003W	0.9814327806967014	1.0096868765814175
YAR007C	1.761528054872612	1.8509406184903714
YAR008W	0.6979715300139742	0.8433485194088615
YAR014C	1.9976876306745353	2.0657320597958115
YAR015W	3.7134573590578706	2.323175124576384
YAR018C	1.3495715360828158	0.8202338887991591
YAR019C	2.036863350353649	1.7357601044198845
YAR019W-A	0.04244943935355686	0.3296764814923524
YAR020C	0.5424414399809163	0.48163585148227983
YAR023C	1.1107469706280324	0.8160109522277822
YAR027W	0.7947300139669613	1.221975305499595
YAR028W	0.682195041444372	0.419202242320631
YAR029W	0.44739763026630774	0.42828812503704794
YAR030C	0.41352615655238356	0.4435675774078055
YAR031W	0.6340445096882371	0.5857991284964661
YAR033W	0.8068280585460303	0.6356860003661565
YAR035C-A	1.045288278434293	0.6009289573613475
YAR035W	9.074166953787508	9.125946274349847
YAR042W	3.2929327541440774	4.726828309055095
YAR047C	0.04244943935355686	0.03079286563914704
YAR050W	2.170715643884718	1.6590304735489436
YAR053W	0.1558277056455074	0.15838297987249383
YAR060C	0.15452807350185654	0.2810066299516078
YAR064W	0.04244943935355686	0.6226817314806106
YAR066W	0.5807010626174989	0.03079286563914704
YAR068W	0.48597931357153734	3.6565827010673946
YAR069C	0.04244943935355686	0.7199903011841682
YAR070C	0.04244943935355686	0.03079286563914704
YAR071W	1.0813844627376465	1.5791660811263242
YAR073W	0.04244943935355686	0.5521116404009705
YAR075W	0.04244943935355686	0.03079286563914704
YBL001C	2.913788471685361	3.2688150162152056
YBL002W	1.7162964240745113	1.7218184782372348
YBL003C	1.074174522689204	1.1255905771529688
YBL004W	2.3883077229736207	2.8246163002615052
YBL005W	1.2397075398471884	1.2272924054486942
YBL006C	1.0739410400398066	1.8540752626075272
YBL006W-A	0.7363840960855123	1.1275507943249616
YBL007C	4.357783861344105	4.281327129267812
YBL008W	1.0499492366344518	0.9653762186839342
YBL008W-A	0.04244943935355686	0.03079286563914704
YBL009W	1.2054904348196813	1.0493895499087127
YBL010C	0.9409293951576254	0.8704142608547896
YBL011W	2.953782116015567	1.5958751215438975
YBL012C	0.8116599760107759	0.6073936240779274
YBL013W	0.9594047601720374	0.5351711592561661
YBL014C	1.6463941691622477	1.0830074364225044
YBL015W	10.552899691671737	8.6642995021941
YBL016W	1.1158701719530817	0.8962460347578071
YBL017C	3.9617201190620275	4.529318982743569
YBL018C	0.7974982471621836	0.7749260871742649
YBL019W	1.4161841791384542	1.1658909292759656
YBL020W	2.315597668272062	1.4639300209034913
YBL021C	1.4741673230553414	0.9274334436980227
YBL022C	3.7780996869047865	3.4932736808931493
YBL023C	1.2695217607207907	1.3951670440208694
YBL024W	1.543550238161289	1.6660474072103217
YBL025W	0.786211478208053	0.7631502991969012
YBL026W	1.3144254883349158	1.6054300462169055
YBL027W	3.2467536152209346	4.254708168161136
YBL028C	0.7188342029806806	0.908876374270428
YBL029C-A	3.7415128290935993	3.8341656261438577
YBL029W	2.766011048413927	2.1418099831454427
YBL030C	7.822970241615458	6.624391117118731
YBL031W	0.4411858620124387	0.4719676881004735
YBL032W	1.4451588363280812	1.348744307195407
YBL033C	2.7755286011714513	2.1941809605894056
YBL034C	1.1975476405536083	1.3917914297836647
YBL035C	1.033636224741183	1.077806543037003
YBL036C	1.5282836851999213	1.5409209216504254
YBL037W	1.793387141377927	1.5451718340109324
YBL038W	2.5630727662126978	1.8096230721319877
YBL039C	1.1549902607414517	1.1609903965734965
YBL039C-A	0.19780123547434766	0.03079286563914704
YBL039W-B	0.9091841839211225	1.0660770013295124
YBL040C	1.2998166893900138	1.8343693032385668
YBL041W	2.3855204453720633	2.3087557690411185
YBL042C	1.6393361490978287	1.1648391710238224
YBL043W	1.3251833451447748	2.0116160364105284
YBL044W	0.04244943935355686	0.21082087064900992
YBL045C	8.970719208561526	6.955602574207282
YBL046W	0.879034523548089	1.1476553213012504
YBL047C	5.458075625872152	6.227864180886803
YBL048W	1.5389050840130518	1.399833835691145
YBL049W	2.860527174399083	2.2740183445586104
YBL050W	2.7893385728069493	2.719341678209239
YBL051C	3.9447440408606713	3.5418982207119694
YBL052C	1.0441769478999707	1.2316610432389798
YBL053W	0.6664267082746863	0.7793018810467888
YBL054W	1.7043230581825686	1.828783470987291
YBL055C	1.4623320650927012	1.382158505510069
YBL056W	2.718226567533397	2.29874382891593
YBL057C	1.2103353834462247	1.1163392851501983
YBL058W	3.321459275422391	3.321459275422391
YBL059C-A	1.7919214061717643	1.2075333296156616
YBL059W	1.5673810408813813	1.0628284310445402
YBL060W	1.3402512106332494	1.3334799849687697
YBL061C	1.2966299277223197	1.5130703577945352
YBL062W	0.6743671737061011	0.9224321032600584
YBL063W	0.8071320792096344	0.8983528539256944
YBL064C	8.210394472430057	7.183092421429269
YBL065W	0.8215637443899415	0.5537454882743363
YBL066C	5.299463230936978	2.823645356160293
YBL067C	2.661225879500874	2.1528004417926376
YBL068W	1.456563948743707	1.48867357331999
YBL068W-A	0.5692011641352982	0.47855923799327377
YBL069W	0.671380232196181	0.8388193113498263
YBL070C	0.40457079215365893	0.1752700346046912
YBL071C	1.0747837928505608	0.942600262617663
YBL071C-B	0.04244943935355686	0.3128007333445408
YBL071W-A	0.9328013256076677	0.8650746418795932
YBL072C	3.297356230902426	5.520114001898591
YBL073W	0.5288813184652335	0.21429884884847547
YBL074C	0.7936145939644469	0.7704130611401838
YBL075C	1.6603424884630793	8.07782701578447
YBL076C	4.140994159752146	3.4771198844243774
YBL077W	1.5502167555492732	1.5848448713352263
YBL078C	2.165210795019489	3.1864854243851646
YBL079W	2.417312664283963	2.4545760353577633
YBL080C	1.307655596193156	0.989191980346849
YBL081W	1.3347286216125283	1.3024132409882963
YBL082C	1.1601480548594634	1.3397025403681515
YBL083C	0.7666219002056411	0.7693347707752959
YBL084C	1.6133523756152044	1.7306458406861647
YBL085W	1.5658074584893515	1.7857202228327742
YBL086C	1.4975496678286222	1.8015992791558728
YBL087C	1.215345484340581	1.9072062666830354
YBL088C	2.2278135131258057	2.074300218689725
YBL089W	1.4262308442595109	0.9805470388355368
YBL090W	1.2665817809992808	1.1975476405536083
YBL091C	2.8523580999428635	2.7122118415857916
YBL091C-A	1.102230989897887	1.0996957199841142
YBL092W	2.7729437031965336	5.153694329883986
YBL093C	1.860560855790356	1.8549431738928732
YBL094C	1.0263352573221465	1.4101337527096889
YBL095W	1.3941567035704758	1.8152610519268229
YBL096C	0.8175788663398836	1.0093514752062132
YBL097W	0.7162666741660011	0.9788131991478303
YBL098W	1.508730050146932	1.4810343596054225
YBL099W	9.852400593668355	8.434821871571547
YBL100C	7.224156693639491	3.21181381973382
YBL100W-C	0.3882463179184704	0.37387252367383783
YBL101C	4.522096443335365	3.9617201190620275
YBL102W	1.9024727055840405	1.5227333715406983
YBL103C	2.3103178877651684	1.880616109941689
YBL104C	1.4238187751725748	1.2326706320590861
YBL105C	3.764382163189069	3.5717854819093073
YBL106C	1.8779357759706587	1.9161326093540125
YBL107C	1.0124662741495263	1.1147454960375733
YBL107W-A	0.45790906003266685	1.1639616123417464
YBL108C-A	0.7930245540584189	0.62218124939354
YBL108W	0.20036216819289032	0.13252328438639738
YBL109W	0.21336873193065614	0.4960102775453341
YBL111C	0.04244943935355686	0.8824871143464539
YBL112C	0.9310395638132021	2.095983716262536
YBL113C	0.5937343038019891	2.0042964095774085
YBL113W-A	0.04244943935355686	3.1939859260868686
YBR001C	1.548117734971378	1.901697990366568
YBR002C	1.1547646614635427	1.1079435084385834
YBR003W	1.8494191015881989	1.3768966665030158
YBR004C	1.43044466668241	2.2907719349816666
YBR005W	1.212414223824298	3.1568637378218414
YBR006W	1.4402459924806543	2.6016413840374875
YBR007C	1.6016840232677039	1.0484698036266493
YBR008C	1.0854487696548614	1.4161841791384542
YBR009C	1.956957804160993	2.295159919141179
YBR010W	3.339568428474442	2.495366269504292
YBR011C	6.0204788618059215	7.707046698450163
YBR012C	0.6106531505887312	0.6938952080055778
YBR013C	0.7483903561219728	0.6877504396333629
YBR014C	1.8839157468545527	1.8070324634335824
YBR015C	1.9735730661320006	4.274395212925541
YBR016W	2.3915423768985846	3.3756663570976855
YBR017C	1.4018056218815345	2.066865827195314
YBR018C	0.1474354087125654	0.5161275015938369
YBR019C	0.9985801631474157	0.723731725741241
YBR020W	0.7631502991969012	0.8025121228772572
YBR021W	1.0323357526144148	1.6000408785773044
YBR022W	1.002559794135218	0.8875897665443478
YBR023C	1.9565840585072023	2.5513406207728107
YBR024W	2.57929393918502	1.5975116473931004
YBR025C	3.1221217591635604	5.588652968381956
YBR026C	6.6132117964292405	4.737168719992216
YBR027C	1.281905205971865	0.8414650412364264
YBR028C	2.0612184609857387	0.9611980820595923
YBR029C	1.3493150358667165	2.7585193478316645
YBR030W	0.6860824062348252	1.3583839012292367
YBR031W	4.3077137918307145	7.873671516141576
YBR032W	0.38294661843166744	0.4021830963697706
YBR033W	3.0993159807344264	1.1238470649192767
YBR034C	1.697355042357071	1.6413643622962635
YBR035C	3.0837327288861753	3.0172071134011933
YBR036C	3.630112853845728	3.9321915321157324
YBR037C	2.2391338607264943	1.4988977276947475
YBR038W	1.4831703654821942	1.0146489423269445
YBR039W	8.768000765249877	6.420164204358091
YBR040W	0.2760779512525135	0.2818358008849934
YBR041W	1.66106313507831	1.4367794960346794
YBR042C	0.8295213613276788	0.8482129930445861
YBR043C	3.2688150162152056	1.7818089690737273
YBR044C	1.9176925829077895	1.5073720140127906
YBR045C	3.843505593874686	1.741325538846796
YBR046C	6.944767478794507	6.640313305664817
YBR047W	1.9682634520742626	2.3734541460347787
YBR048W	2.4743495040811987	3.761389737018569
YBR049C	2.0303281508246998	1.758771521423658
YBR050C	1.3933173164411154	2.7806199396813334
YBR051W	0.5948373823517955	0.8398666167005169
YBR052C	1.8714322513308377	1.7729051459505087
YBR053C	3.2421095029454725	2.4497355968322463
YBR054W	8.63309550036581	6.112204236437471
YBR055C	1.299492659728124	1.26251763504236
YBR056C-B	0.04244943935355686	0.03079286563914704
YBR056W	2.0911539790145577	3.3995551738713305
YBR056W-A	0.8880061602379032	1.356475384340961
YBR057C	2.636859596299345	1.8472358254154846
YBR058C	2.1324072544269503	2.6118325913614355
YBR058C-A	1.5835072582584249	1.3967223207139863
YBR059C	4.447843680683482	4.097040105239257
YBR060C	1.1031365907080777	1.2341083746935615
YBR061C	1.102008535455219	1.0263352573221465
YBR062C	1.1163392851501983	1.4953076693674554
YBR063C	1.7141271235645466	1.4717313078148495
YBR064W	0.5100252448678096	0.3646222852438685
YBR065C	1.5222263822240674	1.238019582997833
YBR066C	0.8983528539256944	1.2722006031558124
YBR067C	7.759289161437836	2.396913668031665
YBR068C	1.651415932515314	7.246886228989471
YBR069C	1.0059643077239924	0.5453153045399664
YBR070C	0.7532707380137978	0.9887917887217891
YBR071W	1.6324642731018124	2.4679363840885795
YBR072C-A	0.2217781747256786	0.3128007333445408
YBR072W	7.880422303718248	10.171459498227641
YBR073W	1.016598117003265	1.228247696840867
YBR074W	1.6337633008808266	1.8460589938076557
YBR076C-A	1.0530858437603978	0.9019122172582668
YBR076W	0.7724329019330936	0.9693427296691977
YBR077C	1.4019910966277505	1.4890127966233087
YBR078W	4.870682414508507	7.228759868190391
YBR079C	3.181823476589524	3.419790577535222
YBR080C	1.9203345613592129	2.097019709045305
YBR081C	2.0087431875685526	2.129475357883412
YBR082C	2.533633787203379	2.380150036722172
YBR083W	1.496920612356231	1.3730928328952365
YBR084C-A	2.9468648303756613	4.616070553772031
YBR084W	1.623527486919616	1.8440852163586052
YBR085C-A	3.856338688048404	6.029857453339096
YBR085W	0.33850493725407177	0.12277209466402564
YBR086C	3.6565827010673946	4.558664695048312
YBR087W	0.87212406144714	1.0685719334906656
YBR088C	0.7245278415918915	1.0420401458849309
YBR089C-A	3.25096603019828	2.99841665368951
YBR089W	0.6497093528782879	0.9154034109139575
YBR090C	1.5698866762562516	1.334024333944375
YBR091C	0.727199028668637	0.7393007845138824
YBR092C	1.3714745981413565	0.9735198603070966
YBR093C	1.7338701492977489	0.9967558638356686
YBR094W	1.6717565285645843	1.6370965307301923
YBR095C	1.4248178774706128	1.391364252460065
YBR096W	1.083803735493245	1.0543695465277225
YBR097W	1.3352361543429139	1.525972680249664
YBR098W	1.0546348727167467	1.226352706965762
YBR099C	0.6330048461543683	0.5616107137806461
YBR101C	2.3797236472893077	2.587067901457917
YBR102C	1.427924065328296	1.408029603048572
YBR103C-A	0.28803943992831266	0.03079286563914704
YBR103W	1.4669568166348803	1.5321340083592647
YBR104W	1.1748449935577623	0.997254831454268
YBR105C	3.8782831481434727	2.1107076493990338
YBR106W	1.8465831562389226	2.224654754674008
YBR107C	0.8808657636266111	0.7780567991991438
YBR108W	2.7122118415857916	2.3448853637769105
YBR109C	2.354748358131755	2.6900643227152035
YBR109W-A	0.574088308375805	0.37387252367383783
YBR110W	2.2503989541749037	1.7642069196848795
YBR111C	2.587067901457917	2.24468649184619
YBR111W-A	0.7176723370045748	0.9580303633453963
YBR112C	3.5780595642157134	2.0872394083155883
YBR113W	1.0358223151342072	0.7115099871053032
YBR114W	1.5795501471616988	1.7230922401486786
YBR115C	4.444065371899854	3.253377932457782
YBR116C	1.0898288520682453	2.0637444066267934
YBR117C	2.6557892390862707	6.189671497714366
YBR118W	10.280278690157264	10.522352049194033
YBR119W	1.4912881162628386	1.43189434175721
YBR120C	1.2551179572182987	1.0660770013295124
YBR121C	4.669328783620941	4.1736600078265536
YBR121C-A	0.7447037781382359	0.635252571212058
YBR122C	1.6681274087058044	1.5090552528250036
YBR123C	1.2511491066549485	1.322920318477379
YBR124W	0.3102562433778181	0.5532040952951327
YBR125C	1.4846351584363795	1.2660622250629714
YBR126C	4.84921459427559	6.4842405688005735
YBR126W-A	1.5196867446268243	1.8575356499429674
YBR126W-B	1.4620306211173244	1.761528054872612
YBR127C	5.20100137066398	6.682125554853802
YBR128C	0.9703219186245624	1.1098101859061158
YBR129C	1.2183336379778082	1.5993863673001045
