Gene	SRR3537138	SRR3537139	SRR3537140	SRR3537141	SRR3537142	SRR3537143	SRR3537144	SRR3537145	SRR3537146	SRR3537147	SRR3537148	SRR3537149
ETS1-1	10.81015640473891	10.844656263224461	10.641639102468298	10.464779104646581	10.81015640473891	10.844656263224461	10.574262456909707	10.844656263224461	10.464779104646581	10.641639102468298	10.380967930368602	10.81015640473891
ETS2-1	1.1027414440811247	0.9907485452407792	0.7640187107291017	0.7327155618587636	0.9095472695856941	1.2820676740114256	5.306429409024515	1.0223672566736723	0.6762761042437798	0.7700679604454129	0.6915810041048438	0.8316753871885318
HRA1	0.34310138635996845	0.4314369070795695	0.36032544767482366	0.6217723579214387	0.40497959978366804	0.39523216798960126	0.7031702295004297	0.38374562263703127	0.29741686198034456	0.25271454514584757	0.2397770126575933	0.32812055365981685
ICR1	1.526238424492385	1.6416775829896846	1.3620853535174264	1.2224016442784857	1.8494191015881989	1.6355911414524873	1.3342080694258494	1.498541165109912	0.9965071680574129	0.9933166956435404	1.2948141173675012	1.8159855831004752
IRT1	1.0127812853789737	1.3547488685456983	0.36032544767482366	0.8656713306479007	0.9378885218059236	1.2934792202037544	0.7031702295004297	1.136169575212346	0.751440780449049	0.894601065855437	1.0169543654888078	1.2048874779216883
ITS1-1	10.574262456909707	10.280278690157264	10.117553934834259	9.677795271612801	10.464779104646581	10.522352049194033	9.819641498961985	10.199541120598747	9.852400593668355	9.959292194791908	9.425309129682937	10.552899691671737
ITS2-1	10.912307204971501	10.912307204971501	10.464779104646581	10.574262456909707	10.844656263224461	10.912307204971501	10.522352049194033	10.912307204971501	10.552899691671737	10.552899691671737	10.117553934834259	10.912307204971501
LSR1	10.142519078392704	10.435731055875108	10.380967930368602	10.844656263224461	10.552899691671737	10.280278690157264	10.81015640473891	10.574262456909707	10.81015640473891	10.844656263224461	10.81015640473891	10.522352049194033
NME1	9.051584127962045	7.432910941786997	6.930892276498298	5.299463230936978	8.307477791845907	7.754775952878543	9.52481585548779	7.526913510169944	7.305415323846928	7.198128032138685	6.97354987588769	8.689519764487105
PWR1	0.34310138635996845	0.4314369070795695	0.7374435022249619	0.2760779512525135	0.40497959978366804	0.39523216798960126	0.7031702295004297	0.38374562263703127	0.29741686198034456	0.25271454514584757	0.2397770126575933	0.32812055365981685
Q0010	0.34310138635996845	0.4314369070795695	0.36032544767482366	0.2760779512525135	0.40497959978366804	0.39523216798960126	0.7031702295004297	0.38374562263703127	0.29741686198034456	0.25271454514584757	0.2397770126575933	0.32812055365981685
Q0017	0.34310138635996845	0.4314369070795695	0.36032544767482366	0.2760779512525135	0.40497959978366804	0.39523216798960126	0.7031702295004297	0.38374562263703127	0.29741686198034456	0.25271454514584757	0.2397770126575933	0.32812055365981685
Q0020	9.101443759654353	9.959292194791908	9.819641498961985	10.117553934834259	9.718308625307394	9.805057292625115	8.558169508699493	9.812777547282774	9.677795271612801	9.718308625307394	9.029508630353824	9.319358897355142
Q0032	0.34310138635996845	0.4314369070795695	0.36032544767482366	0.2760779512525135	0.40497959978366804	0.39523216798960126	0.7031702295004297	0.38374562263703127	0.29741686198034456	0.25271454514584757	0.2397770126575933	0.32812055365981685
Q0045	5.501020347462963	5.073727900025071	5.939567988901661	3.5526253504435306	5.8163593077011475	4.797675999036535	7.044155852900953	5.176222985074224	6.197412307563516	5.151553351268149	6.310389900947978	5.025657299031922
Q0050	7.093352780634183	7.8272803844083185	7.548142523983204	6.724966066683784	5.496421863839884	7.568787426485868	6.420164204358091	7.67316597340002	9.125946274349847	8.442747344000118	7.682183508017526	6.8393800992888965
Q0055	6.18335616835546	7.556046341241599	6.283697918144227	5.24032715569555	5.103148485932367	6.937100375403031	6.987479518228259	7.71512858707781	6.998942911766678	6.557382184727108	6.283697918144227	6.609745464117811
Q0060	0.8370227942808791	1.2221955327338558	1.9375207843240907	1.3124328505721974	0.40497959978366804	1.3184061622505028	1.793902741080927	1.221975305499595	1.7608233986546276	1.350780960831291	0.9681424581139809	0.9182953641434657
Q0065	2.6118325913614355	2.597568272970333	2.9687318315403095	1.7284732600616433	2.459253000752537	2.658212472017074	1.3591225244124157	2.5835177982643693	1.741684075375925	1.7154852285073852	2.0054880776007833	1.8411248857219307
Q0070	1.1526074229988923	1.076546546484356	1.1517772918662472	0.7191628301935666	0.807821258704055	0.39523216798960126	0.7031702295004297	0.38374562263703127	0.9007880486570734	0.8427531045342592	0.7875733845849976	0.32812055365981685
