index	condition	id	name	collapsed	reactants	products	modifiers	additional_components	magnitude_change	source_p_value	target_p_value	averaged_p_value
0	0	reaction_10894511	glutamate + NH4+ + ATP => glutamine + ADP + orthophosphate [GLUL]	undefined	Glutamate,NH4+,ATP	ADP,Pi,L-Gln	GLUL decamer,catalyst	P32288,YPR035W	1.512652852	0.023994311	0.030856243	0.07396395858237488
1	0	reaction_10894932	alpha-ketoglutarate + CoASH + NAD+ => succinyl-CoA + CO2 + NADH + H+	undefined	NAD+,CoA-SH,alpha-ketoglutarate	NADH,CO2,SUCC-CoA	lipo-aKGDH,catalyst	species_29480,P09624,YFL018C,P20967,YIL125W,CHEBI:17460,P19262,YDR148C,species_113596	2.1553147875	0.309423425	0.00004192565310411179	0.00979063803393118
2	0	reaction_10894720	Succinate <=> Fumarate (with FAD redox reaction on enzyme)	undefined	SUCCA	Fumarate	SDH complex (ox.),catalyst	Q04487,YMR118C,P21801,YLL041C,Q08749,TIM18,Q00711,YKL148C,species_113596	1.2102296510000001	0.002665504	0.017942010188581062	0.01879834867360238
3	0	reaction_10894544	ornithine + alpha-ketoglutarate <=> glutamate + L-glutamate gamma-semialdehyde [OAT]	undefined	L-Orn,alpha-ketoglutarate	Glutamate,L-Glu5S	OAT hexamer,catalyst	P07991,YLR438W	1.462620537	0.023994311	0.000137623	0.004939626752380706
4	0	reaction_10894328	D-fructose 1,6-bisphosphate + H2O => D-fructose 6-phosphate + orthophosphate	undefined	F1,6PP,H2O	Pi,Fructose-6-Phosphate	FBP tetramer,catalyst,AMP,inhibitor	P09201,YLR377C,species_29926	2.876825735	0.554052301	0.000745809	0.05525653822709737
5	0	reaction_10894420	PXLP-K314-GPT transaminates L-Ala to form PYR	undefined	alpha-ketoglutarate,L-Ala	Glutamate,Pyruvate	PXLP-K314-GPT dimer,catalyst	P52893,YLR089C	1.180778075	0.023994311	0.047403181	0.09167530568261971
6	0	reaction_10903131	PXLP-K341-GPT2 transaminates PYR to form L-Ala	undefined	Pyruvate,Glutamate	L-Ala,alpha-ketoglutarate	PXLP-K341-GPT2 dimer,catalyst	P52892,YDR111C,P52893,YLR089C	1.2855897045	0.023994311	0.1333217503391983	0.1537443366784249
7	0	reaction_10916143	MCAT transfers Mal from Mal-CoA to NDUFAB1	undefined	Malonyl-CoA,P32463	CoA-SH,P32463	Q12283,catalyst	YKL192C,YKL192C,YOR221C	3.227369453	0.065849952	0.000012	0.002416366667804927
8	0	reaction_10894600	leu, ile, or val + alpha-ketoglutarate <=> a-ketoisocaproate, a-keto-b-methylvalerate, or a-ketoisovalerate + glutamate [BCAT2]	undefined	alpha-ketoglutarate,Leu, Ile, Val	KIC, KMVA, KIV,Glutamate	BCAT2 dimer,catalyst	CHEBI:57762,species_29588,CHEBI:58045,CHEBI:28654,CHEBI:16530,CHEBI:17865,P38891,YHR208W	1.5911084629999999	0.387801239	0.000133668	0.01957099036101624
