index	condition	id	name	collapsed	reactants	products	modifiers	additional_components	magnitude_change	source_p_value	target_p_value	averaged_p_value
0	0	reaction_10898312	Electron transfer from ubiquinol to cytochrome c of complex III	undefined	COQ10,Cytochrome c (oxidised),H+,QH2	COQ10,Cytochrome c (reduced),H+,QH2	Ubiquinol-cytochrome c reductase,catalyst	P00045,YJR048W,CHEBI:38574,P00044,YJR048W,CHEBI:38573,P00045,YJR048W,P00044,YJR048W,P11914,MAS2,P00128,YDR529C,P00163,Q0105,P08525,YJL166W,P07143,CYC1,P10507,UQCRC1,P00127,YFR033C,P22289,YGR183C,P08067,YEL024W,P07256,YBL045C	1.1565081764999996	0.000536985	0.0005826144145310115	0.0015204290953182626
