Gene	SRR8244753	SRR8244754	SRR8244755	SRR8244756	SRR8244757	SRR8244758	SRR8244759	SRR8244760
ETS1-1	1.9256319316918773	0.927923912190785	1.8800579135862698	0.9158907000741368	1.8292073487321752	0.7880878893530922	1.7899582960067364	0.8074672866759629
ETS2-1	0.636866429345941	0.636866429345941	0.61935942895501	0.7986315564105952	0.6512577311349899	0.7770219990565302	0.6032366703699997	0.7420183425754286
HRA1	0.12669949263121577	0.24370094837661438	0.31899004249676943	0.2161207751767864	0.14304056212331384	0.20547836303736483	0.13832812147773177	0.1619136492634253
ICR1	0.9835706714561551	0.9334135398292793	1.028629585526096	0.997254831454268	1.0456184786357754	0.6955337489761695	1.0136330532834452	0.8153761038549789
IRT1	0.7628425901221484	0.7813446558824603	0.7232846327512157	0.8056836027057732	1.5603798595325304	0.942600262617663	1.53833957699778	0.876825330330889
ITS1-1	1.4230001805754744	0.8554779256733471	1.4487117239379521	0.8699824610482473	1.8800579135862698	0.5356875528972419	1.6240820524433155	0.7218137655439621
ITS2-1	1.5232521340436098	0.6906777922172267	1.4071472963330418	0.7208578819238861	1.444529389629412	0.8301896578717162	1.4074153161978629	0.8844223905642884
LSR1	5.192449285483917	5.321835094248071	5.20100137066398	7.594049194375483	5.79706714161067	2.3578995679603594	6.778931587152802	2.3713287960970333
NME1	0.9509979868876717	0.7443886325940751	0.8953965829102831	0.6611245480453573	0.7825694994201431	0.4866641614634829	0.7727346830334092	0.7178374935828138
PWR1	0.65791213700214	0.929686486637006	0.636866429345941	0.7842169212265224	0.5731576639557814	0.7783676832734342	0.6042245827787812	0.707369690742344
Q0010	0.12669949263121577	0.24370094837661438	0.11037020802816774	0.2161207751767864	0.14304056212331384	0.20547836303736483	0.13832812147773177	0.1619136492634253
Q0017	0.12669949263121577	0.5413697457994179	0.11037020802816774	0.2161207751767864	0.14304056212331384	0.20547836303736483	0.13832812147773177	0.1619136492634253
Q0020	8.020791325790096	5.688230461446563	7.8272803844083185	4.095236536566812	8.307477791845907	2.6214821371803785	7.838751608806547	2.126553608999897
Q0032	0.12669949263121577	0.24370094837661438	0.11037020802816774	0.2161207751767864	0.14304056212331384	0.20547836303736483	0.13832812147773177	0.1619136492634253
Q0045	2.2391338607264943	1.3427710058896039	2.353377786881194	1.1168663613564604	1.8163402575123375	0.934316679094194	1.8310080596321159	0.934086191028427
Q0050	1.048005586328106	1.3072522166998293	1.0666160659285238	1.1216818276527338	1.0276566606172621	0.9539984879750607	1.0195858238285196	1.0175199684327345
Q0055	0.12669949263121577	0.24370094837661438	0.11037020802816774	0.2161207751767864	0.14304056212331384	0.20547836303736483	0.13832812147773177	0.1619136492634253
Q0060	0.5961711833075773	0.6110788483184973	0.6472316178025689	0.4838253978694283	0.6381422854777505	0.6834981996843632	0.6245602546499817	0.5601014636166457
Q0065	0.9795539021771211	0.827636594043872	0.8744615318332807	0.9138709659055333	0.722895382901105	0.7610115548992736	0.718210048496937	0.7730463931420015
Q0070	0.12669949263121577	0.6869215193599756	0.11037020802816774	0.5207135315645959	0.4392560274974995	0.20547836303736483	0.13832812147773177	0.1619136492634253
Q0075	1.2434404156409642	1.1489961397227013	1.1543261824436952	1.1118025588171585	0.8311324940980578	1.0402883814425976	0.8495798478255183	1.03997765046336
