Gene	SRR1583766	SRR1583767	SRR1583768	SRR1583769	SRR1583770	SRR1583773	SRR1583774	SRR1583775	SRR1583776	SRR1583777	SRR1583778	SRR1583779	SRR1583780	SRR1583781	SRR1583782	SRR1583783	SRR1583784	SRR1583785	SRR1583786	SRR1583787	SRR1583788	SRR1583789	SRR1583790
Q0075	1.110424271627031	0.8482129930445861	1.1056865725101892	0.892426503219296	1.819419620075291	1.162908590610614	1.0620092410591986	1.109564579676147	1.1192131920398132	1.027415677491807	1.315046434477445	1.0001448051201791	1.301956297413646	1.031901974038458	1.0000298917813566	1.162699820380412	1.0465879425887843	1.200238658599762	0.784823585003687	0.4729053952791173	0.9136207321829626	1.1292779373158441	1.2103353834462247
Q0080	0.15153979915869764	0.4960102775453341	0.6231345164258137	0.892426503219296	0.4021830963697706	0.25271454514584757	0.3159814403986993	0.2785721402735	0.24979341550257567	0.2337996170853977	0.2906194390156743	0.5984981562948988	1.301956297413646	0.34778725541832833	0.2705977314460746	0.3308370644332726	0.35466387542729527	0.37204290234242376	0.35100810550857825	0.4729053952791173	0.9136207321829626	0.39297515425039836	0.5832695238600613
Q0085	0.661323260322253	0.4960102775453341	0.6953646704151932	0.892426503219296	0.7404160933737983	0.6886434891757066	0.3159814403986993	0.2785721402735	0.24979341550257567	0.5579423805635899	0.2906194390156743	0.5984981562948988	1.301956297413646	0.34778725541832833	0.2705977314460746	0.3308370644332726	0.679680334526386	0.9473426758116987	0.35100810550857825	0.4729053952791173	0.9136207321829626	0.8113380510938963	0.5832695238600613
Q0092	0.15153979915869764	0.4960102775453341	0.2825998920652203	0.892426503219296	0.4021830963697706	0.25271454514584757	0.3159814403986993	0.2785721402735	0.24979341550257567	0.2337996170853977	0.2906194390156743	0.5984981562948988	1.301956297413646	0.34778725541832833	0.2705977314460746	0.3308370644332726	0.35466387542729527	0.37204290234242376	0.35100810550857825	0.4729053952791173	0.9136207321829626	0.39297515425039836	0.5832695238600613
Q0105	0.7843602656214126	0.9774652862568836	0.2825998920652203	0.892426503219296	0.8658231795437021	0.6365455581693313	0.6629938302403964	0.7191628301935666	0.5771001440446915	0.2337996170853977	0.6499324636524655	1.0001448051201791	1.301956297413646	0.9948776616926288	0.5703973514723355	0.8660851717831626	0.35466387542729527	0.7984819135916175	0.6911496195327205	0.4729053952791173	0.9136207321829626	0.7700679604454129	0.5832695238600613
Q0110	0.6847331257292735	0.4960102775453341	0.2825998920652203	0.892426503219296	0.4021830963697706	0.6365455581693313	0.6629938302403964	0.7191628301935666	0.7070077423458438	0.6996539401835988	0.7092327069975901	1.0001448051201791	1.301956297413646	0.7011906235199086	0.8712093038080659	0.3308370644332726	0.679680334526386	0.8889476196871251	0.6911496195327205	0.8327683486128787	0.9136207321829626	0.8928242489572066	0.9920055887767258
Q0115	1.1793532868062697	1.3352361543429139	1.2861078306403693	0.892426503219296	1.2689983176949862	1.2757327204309983	1.1927554597312895	1.2095497764982577	1.078686699452516	1.221975305499595	1.3279238819109116	1.0001448051201791	1.301956297413646	1.3955307996719175	1.0000298917813566	1.029298818094028	1.0465879425887843	1.2741230835880855	1.0176301627488462	1.2890888842251036	0.9136207321829626	0.832491997379693	1.1210729010868072
Q0120	0.6425897956297286	0.8482129930445861	0.2825998920652203	0.892426503219296	0.8658231795437021	0.7998930932416265	0.3159814403986993	0.6629938302403964	0.6291632349840129	0.8638605069371421	0.6499324636524655	0.5984981562948988	1.301956297413646	0.7011906235199086	0.2705977314460746	0.3308370644332726	0.35466387542729527	0.37204290234242376	0.35100810550857825	0.4729053952791173	0.9136207321829626	0.39297515425039836	0.5832695238600613
Q0130	3.8362686108396	2.550292333111122	3.3658669641648196	1.9986759102224443	4.8791673437465395	3.5517922065415535	2.9520215130947154	3.4360358717210846	3.64988840644582	3.720748027939146	4.142714673827313	2.471907521266604	1.301956297413646	4.37815227034146	3.64988840644582	4.534167275170589	4.211939727978819	3.8740733043045776	5.081297996929054	3.780204747491794	3.7415128290935993	4.386791447367543	3.3548596938083035
Q0140	0.9899569520671597	1.2008841394369458	1.0919721622893062	0.892426503219296	0.8658231795437021	0.9790636447141382	0.9696864125477931	1.1655488217239491	0.9894833482330918	0.9263967115040264	1.1730220260492843	1.3876416144068378	4.313045056291725	1.0789248223624046	1.05773490427669	1.0701663811204902	1.1586281045242173	1.1017858640462195	1.2498303265606343	1.4518807979305581	0.9136207321829626	0.7628425901221484	1.1210729010868072
Q0142	0.9267757233370669	0.9381566620838622	1.191154726242502	0.892426503219296	0.9037437787691492	1.2467255200063136	1.0774342233558614	0.9364772285223579	0.8937876696464327	1.0792505129441157	1.248867587764629	3.1167996233280832	1.301956297413646	1.2515657840516226	1.0921726136070957	1.047894342855948	2.019274073030743	1.6537269710467815	1.7618191695568337	1.8658535671225522	1.989125188474285	1.1292779373158441	2.6536928276327965
Q0143	0.7225417736223748	0.4960102775453341	0.8200909088191993	0.892426503219296	1.0244678371578733	0.5322542047504792	0.908369276941466	0.7011906235199086	0.967131197464329	0.5232206680777332	0.8308419684130421	0.5984981562948988	1.301956297413646	0.6652837800190237	0.8112037931029015	0.3308370644332726	0.35466387542729527	0.9225440819622708	0.8846969180050994	0.9842591589144629	0.9136207321829626	0.39297515425039836	0.5832695238600613
Q0144	0.46605496690945786	0.4960102775453341	0.2825998920652203	0.892426503219296	0.4021830963697706	0.25271454514584757	0.3159814403986993	0.2785721402735	0.24979341550257567	0.2337996170853977	0.2906194390156743	0.5984981562948988	1.301956297413646	0.34778725541832833	0.2705977314460746	0.3308370644332726	0.35466387542729527	0.37204290234242376	0.35100810550857825	0.4729053952791173	0.9136207321829626	0.39297515425039836	0.5832695238600613
Q0158	7.234728763217431	6.073954455418308	7.27769815307498	7.883101100568177	8.588382721241128	7.67316597340002	6.955602574207282	7.389481151001053	7.481240557951079	7.600756038901974	8.588382721241128	7.80663474266371	5.809809709096388	8.911328416205382	8.504373212476374	8.71101546898817	8.558169508699493	8.914949918731832	8.71953309481113	8.784921741103126	8.753257547097324	8.565315738785966	8.196583799265213
Q0160	1.006822396662502	1.1341751650139495	0.9503888949739463	0.892426503219296	1.4404568212028275	1.162908590610614	0.79818277157496	1.000258210097234	0.7804228048321997	0.8503408334894181	1.1115395336575615	1.271615250782569	1.301956297413646	0.9552307699434832	0.9531647093575955	0.9961766819683354	1.006822396662502	0.6988512991120661	0.784823585003687	1.1017858640462195	0.9136207321829626	0.8698537026370223	1.325773338192421
Q0182	0.3662907631138216	0.4960102775453341	0.2825998920652203	0.892426503219296	0.4021830963697706	0.25271454514584757	0.3159814403986993	0.2785721402735	0.24979341550257567	0.2337996170853977	0.2906194390156743	0.5984981562948988	1.301956297413646	0.34778725541832833	0.2705977314460746	0.3308370644332726	0.35466387542729527	0.37204290234242376	0.35100810550857825	0.4729053952791173	0.9136207321829626	0.39297515425039836	0.5832695238600613
Q0250	0.15153979915869764	0.4960102775453341	0.2825998920652203	0.892426503219296	0.4021830963697706	0.25271454514584757	0.3159814403986993	0.2785721402735	0.5771001440446915	0.2337996170853977	0.2906194390156743	0.5984981562948988	1.301956297413646	0.34778725541832833	0.2705977314460746	0.3308370644332726	0.35466387542729527	0.37204290234242376	0.35100810550857825	0.4729053952791173	1.5473352893229666	0.39297515425039836	0.5832695238600613
Q0255	0.15153979915869764	0.4960102775453341	0.2825998920652203	0.892426503219296	0.4021830963697706	0.6886434891757066	0.3159814403986993	0.2785721402735	0.24979341550257567	0.2337996170853977	0.2906194390156743	0.5984981562948988	1.301956297413646	0.34778725541832833	0.2705977314460746	0.6491110480383165	0.35466387542729527	0.37204290234242376	0.35100810550857825	0.9464072990461927	0.9136207321829626	0.39297515425039836	0.5832695238600613
Q0275	0.15153979915869764	0.4960102775453341	0.2825998920652203	0.892426503219296	0.4021830963697706	0.25271454514584757	0.3159814403986993	0.2785721402735	0.24979341550257567	0.2337996170853977	0.2906194390156743	0.5984981562948988	1.301956297413646	0.34778725541832833	0.6897335898621954	0.3308370644332726	0.35466387542729527	0.37204290234242376	0.6911496195327205	0.4729053952791173	0.9136207321829626	0.39297515425039836	0.5832695238600613
Q0285	0.48784743456352364	0.9192282020541462	0.6403437086359733	0.892426503219296	0.7807478987442038	0.5867755385109489	0.3159814403986993	0.5588598557716499	0.24979341550257567	0.5018172505720367	0.6512577311349899	0.5984981562948988	1.301956297413646	0.7918997888802307	0.2705977314460746	0.3308370644332726	0.35466387542729527	0.37204290234242376	0.7518197063446945	0.4729053952791173	0.9136207321829626	0.39297515425039836	0.5832695238600613
Q0297	0.5386222562223394	0.4960102775453341	0.5621950220883309	0.892426503219296	0.4021830963697706	0.6032366703699997	0.3159814403986993	0.2785721402735	0.5364349427222215	0.2337996170853977	0.5721455431645113	1.215345484340581	1.301956297413646	0.34778725541832833	0.2705977314460746	0.7270004465576958	0.7634694021266656	0.7398670240422394	0.6455695385178963	0.4729053952791173	0.9136207321829626	0.39297515425039836	0.5832695238600613
RDN18-1	0.15153979915869764	0.4960102775453341	0.2825998920652203	0.892426503219296	0.4021830963697706	0.25271454514584757	0.3159814403986993	0.2785721402735	0.24979341550257567	0.2337996170853977	0.2906194390156743	0.5984981562948988	1.301956297413646	0.34778725541832833	0.2705977314460746	0.3308370644332726	0.35466387542729527	0.37204290234242376	0.35100810550857825	0.4729053952791173	0.9136207321829626	0.39297515425039836	0.5832695238600613
RDN25-1	0.15153979915869764	0.4960102775453341	0.2825998920652203	0.892426503219296	0.4021830963697706	0.25271454514584757	0.3159814403986993	0.2785721402735	0.24979341550257567	0.2337996170853977	0.2906194390156743	0.5984981562948988	1.301956297413646	0.34778725541832833	0.2705977314460746	0.3308370644332726	0.35466387542729527	0.37204290234242376	0.35100810550857825	0.4729053952791173	0.9136207321829626	0.39297515425039836	0.5832695238600613
RDN37-1	11.746071809201743	11.746071809201743	11.746071809201743	11.237759902083965	11.746071809201743	11.746071809201743	11.746071809201743	11.746071809201743	11.746071809201743	11.746071809201743	11.746071809201743	10.912307204971501	10.844656263224461	11.746071809201743	11.746071809201743	11.746071809201743	11.237759902083965	11.237759902083965	11.00159888932874	11.746071809201743	11.746071809201743	11.00159888932874	11.746071809201743
RDN5-1	3.4737630084243505	4.196067044029609	4.7168874482053935	5.671190090072709	5.158695533469638	3.9855015355641283	4.320616846459631	5.637427308317436	5.300869040247081	4.292977271303842	4.565052939037622	7.6777054292823514	1.301956297413646	6.227864180886803	4.90291775622522	5.683399443969515	5.121122411103784	6.868935614953566	7.15460653538007	7.8272803844083185	6.40131505167281	6.220510705316173	8.423926762592561
RDN5-2	0.15153979915869764	0.4960102775453341	0.2825998920652203	0.892426503219296	1.0719002534146855	0.25271454514584757	0.3159814403986993	0.2785721402735	0.24979341550257567	1.100233641088124	0.2906194390156743	0.5984981562948988	9.693125649473355	0.34778725541832833	0.2705977314460746	0.3308370644332726	0.35466387542729527	0.37204290234242376	0.35100810550857825	0.4729053952791173	0.9136207321829626	0.39297515425039836	0.5832695238600613
RDN58-1	0.15153979915869764	0.4960102775453341	0.2825998920652203	0.892426503219296	0.4021830963697706	0.25271454514584757	0.3159814403986993	3.180975926084317	0.24979341550257567	0.2337996170853977	0.2906194390156743	5.89275941867192	8.737328884604654	0.34778725541832833	0.2705977314460746	0.3308370644332726	0.35466387542729527	0.37204290234242376	0.35100810550857825	0.4729053952791173	0.9136207321829626	0.39297515425039836	0.5832695238600613
RME2	0.9532722836168845	0.4960102775453341	0.9161474063001989	0.892426503219296	0.4021830963697706	0.8547398606221515	0.7770219990565302	0.8350451430724461	0.8401416707405627	0.904377624425699	0.6611245480453573	0.5984981562948988	1.301956297413646	1.0129869973601566	0.8495798478255183	0.848790046358479	1.1777984407927173	0.37204290234242376	1.2320230930159135	1.2081516883525711	2.0119341956062615	1.03997765046336	1.0530858437603978
RME3	0.15153979915869764	0.8482129930445861	0.2825998920652203	0.892426503219296	1.0499492366344518	0.25271454514584757	0.79818277157496	0.9192282020541462	0.8266194768523736	0.8305192682372128	0.8766647724702521	1.1532047021487692	1.301956297413646	0.34778725541832833	0.2705977314460746	0.963131030526424	0.35466387542729527	0.37204290234242376	0.35100810550857825	0.4729053952791173	1.5473352893229666	0.39297515425039836	0.5832695238600613
RNA170	0.15153979915869764	0.4960102775453341	0.6167632653087639	0.892426503219296	0.4021830963697706	0.25271454514584757	0.3159814403986993	0.635252571212058	0.660003818685556	0.5232206680777332	0.2906194390156743	0.5984981562948988	1.301956297413646	0.7605463358251972	0.6570747776836745	0.3308370644332726	0.35466387542729527	0.37204290234242376	0.8172787464492939	0.4729053952791173	0.9136207321829626	0.39297515425039836	0.5832695238600613
RPR1	1.1968535960958713	0.9381566620838622	0.8753024548802321	0.892426503219296	1.3940425366805993	0.9445301199020151	1.1302460159864285	0.9858699957457125	1.3296535390463058	0.9151247230451005	1.0783707760563	1.7878778516575693	1.301956297413646	1.0828942968710649	1.05773490427669	1.223068666534153	1.2467255200063136	0.8262848719222632	1.591433817121501	1.256705067488583	0.9136207321829626	1.041774813965397	0.9133907831800575
RUF20	1.8152610519268229	1.8015992791558728	2.4168375173395327	0.892426503219296	2.637887637373637	2.2815980749370888	2.1418099831454427	2.596046498378841	2.2949753710950636	2.734203401659468	3.268011840802969	3.1939859260868686	1.301956297413646	2.688043216268953	2.6540795729318676	2.7859890834411933	2.2444268726589023	2.944447566445395	2.8253128196123045	3.158741447336105	1.725201849196222	1.7931979866077379	3.8803706350172433
RUF21	2.4577084770524626	1.9316396129047	2.4130304279624744	1.8152610519268229	1.9381653350148391	2.72812706698633	2.278874212359299	2.381740919975682	2.3302910388563323	2.5009807010328653	2.8180219265622943	4.3653137888934594	1.301956297413646	2.9420858728418713	2.2413845519293103	2.5392255125053955	1.9324506404079083	2.647054962414054	2.749757338329535	3.3119586178462335	3.32720473712029	2.24468649184619	3.166095650319499
RUF22	0.15153979915869764	0.4960102775453341	0.5845692984274405	0.892426503219296	0.4021830963697706	0.5668059238953957	0.3159814403986993	0.2785721402735	0.24979341550257567	0.5579423805635899	0.2906194390156743	1.0001448051201791	1.301956297413646	0.34778725541832833	0.2705977314460746	0.3308370644332726	0.35466387542729527	0.37204290234242376	0.35100810550857825	0.4729053952791173	0.9136207321829626	0.39297515425039836	0.5832695238600613
RUF23	0.47379653305708536	0.4960102775453341	0.6146198416968459	0.892426503219296	0.4021830963697706	0.6086412899148597	0.3159814403986993	0.6629938302403964	0.24979341550257567	0.2337996170853977	0.2906194390156743	0.5984981562948988	1.301956297413646	0.34778725541832833	0.2705977314460746	0.9292511824771497	0.35466387542729527	0.7398670240422394	0.7318749138518573	0.4729053952791173	0.9136207321829626	0.39297515425039836	0.5832695238600613
RUF5-1	8.970719208561526	9.805057292625115	10.117553934834259	9.13693039172888	9.852400593668355	9.644976805209001	9.117671523485999	9.603361528118322	9.52481585548779	9.471995685274207	9.677795271612801	9.76669227681463	5.809809709096388	9.52481585548779	9.396358655913309	9.677795271612801	9.603361528118322	9.76669227681463	9.812777547282774	9.805057292625115	9.677795271612801	9.603361528118322	9.959292194791908
SCR1	1.5222263822240674	1.6375834051364861	1.6276082755564516	0.892426503219296	1.3091106121229599	1.5853904824840543	1.7021612108983994	1.6402957118688681	1.591433817121501	1.324703294497112	1.2309125797835152	2.3430043237650784	1.301956297413646	1.6694192571838995	1.881264171837932	1.8704418971761234	1.779622368055025	1.8152610519268229	2.200116393892349	2.4477180087991277	2.480650982287126	1.6354479392387269	1.705591203277634
SRG1	2.7122118415857916	3.173541382700907	3.3541283803637962	4.15594317209879	3.3445463428422366	2.7654271959884937	3.2364729345548575	3.637563437356669	3.682899579936818	3.7767060159621386	4.433013227355119	3.6011520711587917	1.301956297413646	5.103148485932367	3.75271321791057	4.5666376645655	4.433013227355119	4.850972358072251	4.057586140984817	3.738069651083431	4.8349019396177	3.3075892492939034	4.013992657332986
YAL001C	1.6672961018269323	2.24468649184619	1.775922246002062	0.892426503219296	1.493437510661418	1.6554444926250442	1.617358683765947	1.714843284107399	1.996123316979252	1.5429828369967022	1.9332053750118412	1.496920612356231	1.301956297413646	2.171873592272193	1.881264171837932	2.2158941329378496	2.3745072228800272	2.0366587298113417	2.0745834509023737	2.4477180087991277	2.1548942131972852	1.877163120753899	1.325773338192421
YAL002W	1.1231343218120577	1.3352361543429139	1.4242383984545546	1.5445052974272462	1.3091106121229599	1.1759244237599462	1.4186520388248665	1.3210729915552188	1.527501805040228	1.485773629599458	1.6181759242051386	1.596884389174878	1.301956297413646	1.9464297857833288	1.5151191164041753	1.4639300209034913	1.9469631009242805	1.4669568166348803	1.651415932515314	1.2890888842251036	1.5473352893229666	1.8215726877103573	1.6112183172765333
YAL003W	7.0222452048708615	6.85037360170897	6.944767478794507	7.719000269384216	6.210038370703174	6.778931587152802	6.987479518228259	6.6132117964292405	6.6024098147851795	6.310389900947978	5.962048339243134	5.042265172405069	4.313045056291725	6.269069423560913	6.595687103584867	6.2579840698655245	6.944767478794507	5.978258016537585	6.4842405688005735	6.631402866987722	6.205250049563953	6.816806698864244	6.417147571765214
YAL004W	0.15153979915869764	0.4960102775453341	0.2825998920652203	0.892426503219296	0.4021830963697706	0.25271454514584757	0.3159814403986993	0.2785721402735	0.24979341550257567	0.2337996170853977	0.2906194390156743	0.5984981562948988	1.301956297413646	0.34778725541832833	0.2705977314460746	0.3308370644332726	0.35466387542729527	0.37204290234242376	0.35100810550857825	0.4729053952791173	0.9136207321829626	0.39297515425039836	0.5832695238600613
YAL005C	6.8393800992888965	6.093306801816242	7.15460653538007	8.871773971246022	8.07782701578447	7.508504588196985	7.600756038901974	6.822758654857034	7.600756038901974	8.39218632106191	9.051584127962045	8.565315738785966	1.301956297413646	9.117671523485999	9.13693039172888	9.101443759654353	9.094002106928592	9.029508630353824	8.970719208561526	8.93929830392826	8.723349230426791	9.396358655913309	8.914949918731832
YAL007C	1.9672562762216057	1.5145750574023653	1.6140694590648554	0.892426503219296	1.7431368777842509	1.5853904824840543	1.8974446631289204	1.6402957118688681	1.6169847676348144	1.8537347345496462	1.4976960740086607	2.3430043237650784	1.301956297413646	1.5542466168754487	1.6889484225794362	1.5640266466032913	1.3221826995355899	1.389549232141844	1.0592666930330992	1.4518807979305581	3.158008760806217	1.2082826424740731	1.325773338192421
YAL008W	1.6562316606835017	2.129475357883412	1.6140694590648554	1.5445052974272462	2.8079955404708112	1.9070476985109694	1.8804637748398358	1.8685556186934187	2.3532033886469588	2.421687777075577	2.4323378423102526	3.7230152890670514	1.301956297413646	2.2038967054092735	3.2945497154551835	1.8916351784327676	1.9169670686282325	2.290113691095843	2.54424829067157	3.293741234799632	3.158008760806217	2.5645091628998937	2.128945632362977
YAL009W	1.794324489580105	1.5747090629724927	1.8800579135862698	1.5445052974272462	1.2689983176949862	1.6801963664975572	2.3686047915647688	1.8443320786653827	1.591433817121501	1.9489413586923479	1.5571162387605022	1.596884389174878	1.301956297413646	1.811686807952165	1.7325945527988835	2.18428535348752	1.779622368055025	1.7532179987764873	2.2706191677167316	2.642778583062344	0.9136207321829626	1.6640847558675127	1.1210729010868072
