Gene	SRR1049520	SRR1049521
ETS1-1	9.101443759654353	0.8803123530628553
ETS2-1	2.5375660240202613	0.17273114192088365
HRA1	0.295247978592439	0.479205044214121
ICR1	1.0680549051916126	0.7394882846151295
IRT1	0.7564761087752322	0.757094056010594
ITS1-1	8.588382721241128	0.7258629446095859
ITS2-1	7.538814871725129	0.8107858346614554
LSR1	9.029508630353824	0.7398670240422394
NME1	7.695114771057331	0.9805470388355368
PWR1	0.10874363831316937	0.17273114192088365
Q0010	0.606463475652012	0.17273114192088365
Q0017	0.5867755385109489	0.17273114192088365
Q0020	3.6642445631757017	1.5734772747193861
Q0032	0.6253522506408851	0.17273114192088365
Q0045	3.4782530836450087	0.938988654642959
Q0050	7.688236127974032	0.7532707380137978
Q0055	6.640313305664817	0.7315704407550351
Q0060	2.0800001621631097	0.5341550385466125
Q0065	3.5418982207119694	0.7813446558824603
Q0070	2.4497355968322463	0.7122835846192512
Q0075	2.4577084770524626	0.17273114192088365
Q0080	1.3309889362146703	0.6735613781581412
Q0085	3.047378989516024	0.893319988336775
Q0092	0.5645792572354784	0.17273114192088365
Q0105	3.928368727331276	0.9322234826817586
Q0110	2.686570025938644	0.7494885937549158
Q0115	2.3889166486635425	0.7318749138518573
Q0120	2.7815317552781336	0.7510860505574563
Q0130	3.6595384076441637	1.541493259744106
Q0140	1.9858976216961512	0.8377558530770033
Q0142	0.6549390012366636	0.17273114192088365
Q0143	0.5652730428570533	0.17273114192088365
Q0144	0.6451396986603857	0.17273114192088365
Q0158	5.690900092936525	9.13693039172888
Q0160	3.016132248958484	0.416936432281173
Q0182	0.9839977611555729	0.17273114192088365
Q0250	3.550919974806831	0.862990674074742
Q0255	2.0275955349242816	0.17273114192088365
Q0275	3.6601835005432726	0.8779527933016485
Q0285	1.8096230721319877	0.17273114192088365
Q0297	0.9587247590326333	0.17273114192088365
RDN18-1	9.852400593668355	12.573847217818859
RDN25-1	8.689519764487105	11.746071809201743
RDN37-1	3.9903989475338824	4.4314345936299535
RDN5-1	1.8578549830639373	9.852400593668355
RDN5-2	0.46605496690945786	0.8860333952511935
RDN58-1	3.289995631613292	7.15460653538007
RME2	1.4684594052010782	0.8264516754861073
RME3	0.8482129930445861	0.6534673012745752
RNA170	0.5645792572354784	0.4418698184192296
RPR1	6.930892276498298	1.340722142523461
RUF20	0.718210048496937	0.7460564656973228
RUF21	1.4466681844951248	0.7198301667489863
RUF22	0.10874363831316937	0.17273114192088365
RUF23	0.10874363831316937	0.17273114192088365
RUF5-1	0.9299870381883784	0.7969217545671694
SCR1	9.644976805209001	1.6819154922699322
SRG1	1.6978624422895172	0.9268843105141407
YAL001C	2.104829009437323	1.9038756055256754
