Gene	SRR6205774
ETS1-1	1.6471991657630418
ETS2-1	0.3415689701232655
HRA1	0.44083019780954924
ICR1	0.8885123109349673
IRT1	0.5751585640445531
ITS1-1	0.9514179990236568
ITS2-1	0.7535988735485799
LSR1	1.48867357331999
NME1	0.8254036925217366
PWR1	0.6412649545725979
Q0010	0.04944579238391879
Q0017	0.04944579238391879
Q0020	0.6927767822574752
Q0032	0.04944579238391879
Q0045	1.0366732927932352
Q0050	0.04944579238391879
Q0055	0.04944579238391879
Q0060	0.04944579238391879
Q0065	0.7254713569612254
Q0070	0.04944579238391879
Q0075	0.831389974392703
Q0080	0.04944579238391879
Q0085	0.4084756005172566
Q0092	0.19910306020567384
Q0105	0.32242536387829723
Q0110	0.22038898039653138
Q0115	0.04944579238391879
Q0120	0.04944579238391879
Q0130	1.0238876200659488
Q0140	0.33504114115973677
Q0142	0.04944579238391879
Q0143	0.04944579238391879
Q0144	0.04944579238391879
Q0158	3.4119857314041155
Q0160	0.852915601607067
Q0182	0.18543109682786815
Q0250	0.3289218734151451
Q0255	0.04944579238391879
Q0275	0.23429354208999648
Q0285	0.04944579238391879
Q0297	0.6171049692428636
RDN18-1	6.68970274401712
RDN25-1	10.199541120598747
RDN37-1	1.1732901681432166
RDN5-1	1.018039699364366
RDN5-2	0.5711449061221573
RDN58-1	0.04944579238391879
RME2	1.1144224690010438
RME3	0.8238503089051317
RNA170	0.663473268464104
RPR1	0.7053752326280365
RUF20	0.7510860505574563
RUF21	0.8031571360936979
RUF22	0.04944579238391879
RUF23	0.450650137424209
RUF5-1	1.3951670440208694
SCR1	0.6489281862788827
SRG1	0.9673427926724056
YAL001C	1.3553012779466707
YAL002W	1.5346420453957437
YAL003W	4.594149847896719
YAL004W	0.7198301667489863
YAL005C	9.677795271612801
YAL007C	1.2377759971748759
YAL008W	1.6731167126326012
YAL009W	1.0078788664458986
YAL010C	0.9105388252073572
YAL011W	1.021397997480431
YAL012W	1.8273800522253558
YAL013W	1.177007150665109
YAL014C	1.0074419717763372
YAL015C	1.0496273878921056
YAL016C-A	0.4694253918088953
YAL016C-B	0.04944579238391879
YAL016W	2.6799113566012935
YAL017W	2.378574054054619
YAL018C	0.32812055365981685
YAL019W	1.178934121698747
YAL019W-A	0.539167832095529
YAL020C	0.9681424581139809
YAL021C	1.3578657556168168
YAL022C	1.2139641174996012
YAL023C	1.9056555129007529
YAL024C	0.8479015616242142
YAL025C	0.9454738879342182
YAL026C	1.363282551370455
YAL026C-A	0.7423687155108252
YAL027W	0.8671945633127656
YAL028W	0.9127122965571399
YAL029C	1.3435200615341056
YAL030W	1.490902710378268
YAL031C	1.2065887976449983
YAL031W-A	0.4375822311695254
YAL032C	0.9864548036090998
YAL033W	0.8464496693006938
YAL034C	2.6343291323459104
YAL034C-B	0.16587765858303782
YAL034W-A	0.7281818702098921
YAL035W	2.522190240718587
YAL036C	1.1576039045432236
YAL037C-A	0.20636348357965117
