Gene	SRR6205706
ETS1-1	1.1171332777542426
ETS2-1	0.37534598537785985
HRA1	0.5819810943978373
ICR1	0.9246737224747658
IRT1	0.9192282020541462
ITS1-1	0.5993340729502326
ITS2-1	0.5383705253079245
LSR1	1.6714388195812413
NME1	0.904377624425699
PWR1	1.4559848292682211
Q0010	0.06680949108809309
Q0017	0.06680949108809309
Q0020	0.6019595515238586
Q0032	0.06680949108809309
Q0045	1.2952204478835547
Q0050	0.06680949108809309
Q0055	0.06680949108809309
Q0060	0.06680949108809309
Q0065	0.755846557108774
Q0070	0.06680949108809309
Q0075	0.8983528539256944
Q0080	0.06680949108809309
Q0085	0.4395721411198912
Q0092	0.06680949108809309
Q0105	0.06680949108809309
Q0110	0.1986720436706721
Q0115	0.06680949108809309
Q0120	0.06680949108809309
Q0130	0.9555857878363044
Q0140	0.06680949108809309
Q0142	0.06680949108809309
Q0143	0.06680949108809309
Q0144	0.06680949108809309
Q0158	2.0002480018925866
Q0160	0.7527848527707562
Q0182	0.06680949108809309
Q0250	0.06680949108809309
Q0255	0.06680949108809309
Q0275	0.20199795509091503
Q0285	0.06680949108809309
Q0297	0.61935942895501
RDN18-1	8.71101546898817
RDN25-1	10.912307204971501
RDN37-1	1.0916135969865763
RDN5-1	0.774786013645646
RDN5-2	0.06680949108809309
RDN58-1	0.06680949108809309
RME2	3.64429800782332
RME3	0.751440780449049
RNA170	0.6847331257292735
RPR1	0.6554812667853203
RUF20	0.7031702295004297
RUF21	0.8669039840428991
RUF22	0.06680949108809309
RUF23	0.6902832998462789
RUF5-1	0.9168990756275559
SCR1	0.8634356106544081
SRG1	1.6292680072077812
YAL001C	1.6547319452615996
YAL002W	2.1573168801756766
YAL003W	4.220325522149896
YAL004W	0.8793194081891753
YAL005C	10.641639102468298
YAL007C	1.7074601572429107
YAL008W	2.606809085146299
YAL009W	1.6923676053474082
YAL010C	1.445784867348224
YAL011W	1.0268598957628912
YAL012W	6.447279231992917
YAL013W	1.5636956789148524
YAL014C	2.0689228923835548
YAL015C	1.3356708762297067
YAL016C-A	0.6921923575487754
YAL016C-B	0.2337996170853977
YAL016W	3.766671843039583
YAL017W	4.434500900084604
YAL018C	0.27192296771113056
YAL019W	1.7129636409312081
YAL019W-A	0.7780567991991438
YAL020C	1.3186134035489845
YAL021C	1.681155314578522
YAL022C	1.4978743166394795
YAL023C	4.357783861344105
YAL024C	1.0542247455261498
YAL025C	0.786211478208053
YAL026C	2.2963087612676896
YAL026C-A	0.8584802379271707
YAL027W	0.8298861439003666
YAL028W	1.8947336138873219
YAL029C	2.2026308923789886
YAL030W	1.9565840585072023
YAL031C	1.5409209216504254
YAL031W-A	0.6921923575487754
YAL032C	1.1054040463890171
YAL033W	1.1258806257292258
YAL034C	3.4360358717210846
YAL034C-B	0.06680949108809309
YAL034W-A	0.758492713051962
YAL035W	3.977265146748268
YAL036C	1.6269547996942264
YAL037C-A	0.24105053985819402
YAL037C-B	2.7315121192629155
YAL037W	0.8063237854509726
YAL038W	9.819641498961985
YAL039C	1.9072062666830354
YAL040C	2.806146527904198
YAL041W	2.172281345057934
YAL042C-A	0.886334230521274
YAL042W	2.8416441861687503
YAL043C	1.942661987200443
YAL044C	1.340722142523461
YAL044W-A	1.2072575485331183
YAL045C	0.19372109581931973
YAL046C	0.8660851717831626
YAL047C	0.8928242489572066
YAL047W-A	0.20589529627508812
YAL048C	1.7899582960067364
YAL049C	1.9439204936630166
YAL051W	1.5305656521946058
YAL053W	2.615639315579277
YAL054C	4.313045056291725
YAL055W	0.9719133031746406
YAL056C-A	0.2688819064212029
YAL056W	2.41383062510934
YAL058W	1.3312727100441313
YAL059C-A	0.06680949108809309
YAL059W	0.9430187364845034
YAL060W	5.5345897631471
YAL061W	1.195174452544273
YAL062W	1.4570465581937915
YAL063C	8.455275079419549
YAL063C-A	0.5766481620575882
YAL064C-A	0.06680949108809309
YAL064W	0.7462402762824462
YAL064W-B	0.8218199327527389
YAL065C	0.8615809978748104
YAL066W	0.469071181300281
YAL067C	0.7360732398811609
YAL067W-A	0.759721417146741
YAL068C	0.35312142108541794
YAL068W-A	0.06680949108809309
YAL069W	0.06680949108809309
YAR002C-A	2.2459615156633097
YAR002W	1.5698866762562516
YAR003W	1.7341469885443195
YAR007C	1.8342480455765362
YAR008W	0.8392490947821156
YAR014C	1.679451335329054
YAR015W	1.6623309280583525
YAR018C	1.2320230930159135
YAR019C	1.799669796387527
YAR019W-A	0.19586777958285878
YAR020C	0.59322577026074
YAR023C	1.1011851792284086
YAR027W	0.36032544767482366
YAR028W	0.9218395960024546
YAR029W	0.8269596359216305
YAR030C	0.6576804234233342
YAR031W	0.06680949108809309
YAR033W	0.06680949108809309
YAR035C-A	0.06680949108809309
YAR035W	2.319888881060028
YAR042W	2.8027796021100904
YAR047C	1.545322687483484
YAR050W	2.4130304279624744
YAR053W	0.38569415759898035
YAR060C	0.5506129682350573
YAR064W	0.35466387542729527
YAR066W	0.06680949108809309
YAR068W	0.7947300139669613
YAR069C	0.38569415759898035
YAR070C	0.06680949108809309
YAR071W	1.132416915120358
YAR073W	0.06680949108809309
YAR075W	0.06680949108809309
YBL001C	1.8884953637831412
YBL002W	2.7560386385009132
YBL003C	1.962763251898787
YBL004W	2.4477180087991277
YBL005W	1.7745173356002524
YBL006C	1.5687856121738433
YBL006W-A	0.06680949108809309
YBL007C	3.4473028895817546
YBL008W	1.4959105416217777
YBL008W-A	0.06680949108809309
YBL009W	1.4090092684143518
YBL010C	0.8776299946499793
YBL011W	3.508009486742802
YBL012C	0.5514640123641901
YBL013W	0.7564761087752322
YBL014C	1.551009826041825
YBL015W	5.804540957951579
YBL016W	2.3578995679603594
YBL017C	4.483635934311721
YBL018C	0.9899569520671597
YBL019W	1.14325501454613
YBL020W	2.2278135131258057
YBL021C	0.9915892103486077
YBL022C	3.9831910157703607
YBL023C	1.7176861595533015
YBL024W	1.485355400508164
YBL025W	0.8874503656934137
YBL026W	1.0823401799962227
YBL027W	2.7122118415857916
YBL028C	0.7227194357878035
YBL029C-A	0.9834450136714399
YBL029W	2.467391494216029
YBL030C	6.4842405688005735
YBL031W	0.7092327069975901
YBL032W	2.244164206259806
YBL033C	2.7482855073762873
YBL034C	1.353662263367985
YBL035C	1.05773490427669
YBL036C	1.9064037701106034
YBL037W	1.6049824934633983
YBL038W	1.390784673942253
YBL039C	1.1043144206834954
YBL039C-A	0.06680949108809309
YBL039W-B	0.7172489272039388
YBL040C	1.733339930289626
YBL041W	3.066407259185139
YBL042C	0.9118464374425128
YBL043W	1.2934792202037544
YBL044W	0.06680949108809309
YBL045C	5.485543463768243
YBL046W	1.2583581992475648
YBL047C	6.283697918144227
YBL048W	2.2286038509502686
YBL049W	4.044020079094437
YBL050W	3.1061382457768847
YBL051C	3.061952215618842
YBL052C	0.9767006971627545
YBL053W	0.39445885160376093
YBL054W	1.4177386897941615
YBL055C	1.70241628970578
YBL056W	4.698197676525444
YBL057C	1.3886019002101018
YBL058W	3.1693811283639923
YBL059C-A	0.9684388756950172
YBL059W	0.8084286264915787
YBL060W	1.3627398871813172
YBL061C	2.0087431875685526
YBL062W	0.42430345133812386
YBL063W	1.105864602009066
YBL064C	5.719306698027738
YBL065W	0.8407234419671257
YBL066C	1.8974446631289204
YBL067C	1.862306070162319
YBL068W	1.265769505566802
YBL068W-A	0.7053752326280365
YBL069W	1.1446779556835496
YBL070C	0.06680949108809309
YBL071C	0.6757157157471851
YBL071C-B	0.31786595562553815
YBL071W-A	0.8501871885351712
YBL072C	3.7070775890072465
YBL073W	0.469071181300281
YBL074C	0.9368399582311133
YBL075C	1.9115958618973057
YBL076C	6.189671497714366
YBL077W	0.5474168800285554
YBL078C	1.7608233986546276
YBL079W	2.41447402580617
YBL080C	1.3312727100441313
YBL081W	1.0983269467258983
YBL082C	1.7777826428770167
YBL083C	1.2108339613926051
YBL084C	1.425872184513341
YBL085W	1.6818052556191603
YBL086C	1.0618981772468175
YBL087C	2.6761626917860566
YBL088C	1.8684242876072652
YBL089W	1.4332009426748313
YBL090W	1.2310082587749187
YBL091C	3.3304551213520375
YBL091C-A	1.6214477335726754
YBL092W	2.9776496280113123
YBL093C	1.7308980298931798
YBL094C	0.708436578497933
YBL095W	1.0797602750252724
YBL096C	0.6486809139476898
YBL097W	0.9108418762142458
YBL098W	2.033303335865872
YBL099W	8.298366898623406
YBL100C	0.7889168543702989
YBL100W-C	0.46191811066646876
YBL101C	2.663878680608063
YBL102W	1.6361432233102766
YBL103C	1.5176859033986132
YBL104C	1.487164190916671
YBL105C	2.1816882926732486
YBL106C	3.781567825713533
YBL107C	1.180777186530387
YBL107W-A	1.2923223034287472
YBL108C-A	2.18984128281531
YBL108W	0.06680949108809309
YBL109W	0.683887782260165
YBL111C	1.3262303338390464
YBL112C	0.06680949108809309
YBL113C	1.8637476049147788
YBL113W-A	1.1292779373158441
YBR001C	3.1841302490292134
YBR002C	1.3370281997818876
YBR003W	2.9308355838401385
YBR004C	2.18505663789754
YBR005W	1.357660466822635
YBR006W	3.831357096846936
YBR007C	1.5958751215438975
YBR008C	2.071412993538557
YBR009C	2.2895468382911606
YBR010W	2.163946810209142
YBR011C	6.868935614953566
YBR012C	0.06680949108809309
YBR013C	0.06680949108809309
YBR014C	1.4171974077462768
YBR015C	2.4399486430817334
YBR016W	1.5149233698512463
YBR017C	2.776781638389289
YBR018C	0.8641608440698615
YBR019C	0.9321008739163851
YBR020W	0.9785077992692
YBR021W	1.5748687418722729
YBR022W	1.278883194441122
YBR023C	2.9430904350924294
YBR024W	1.7407856438486111
YBR025C	6.8393800992888965
YBR026C	2.3855204453720633
YBR027C	0.38569415759898035
YBR028C	1.2038294846094562
YBR029C	3.127975534653901
YBR030W	1.2128035372270645
YBR031W	7.504124333254944
YBR032W	0.631883458665481
YBR033W	1.1160724011384704
YBR034C	1.8202264190866784
YBR035C	3.360504157521326
YBR036C	4.196067044029609
YBR037C	1.6739526803516798
YBR038W	2.4564300326943167
YBR039W	4.095236536566812
YBR040W	0.987646160474418
YBR041W	3.3995551738713305
YBR042C	2.2281517907783117
YBR043C	2.0338417389656067
YBR044C	1.4719374083671557
YBR045C	1.6438024035740906
YBR046C	1.7363114281401189
YBR047W	1.0692634176627165
YBR048W	3.2575311996468717
YBR049C	1.3980515923063863
YBR050C	0.9344377466895618
YBR051W	0.4329483992083951
YBR052C	2.7205888268494176
YBR053C	3.9267861535639867
YBR054W	7.0222452048708615
YBR055C	1.4782366852447444
YBR056C-B	0.37534598537785985
YBR056W	3.1539527010869586
YBR056W-A	0.7795967607280236
YBR057C	1.2728624809512972
YBR058C	1.6919344382373827
YBR058C-A	1.173508971576535
YBR059C	4.418534781828873
YBR060C	1.250430279696506
YBR061C	1.0364280603895621
YBR062C	1.2306236378182989
YBR063C	1.5846208317780734
YBR064W	0.5186829922073402
YBR065C	1.3686298808464636
YBR066C	4.964737367963922
YBR067C	11.237759902083965
YBR068C	2.4694928023801284
YBR069C	0.8894880295231877
YBR070C	1.2361129540328963
YBR071W	1.663430394116707
YBR072C-A	0.06680949108809309
YBR072W	10.464779104646581
YBR073W	1.8779357759706587
YBR074W	1.9378947666417157
YBR076C-A	1.7712402075125655
YBR076W	0.6649555724756122
YBR077C	1.4377558297060928
YBR078W	6.563745911731264
YBR079C	3.3445463428422366
YBR080C	3.638650125779378
YBR081C	1.566917054372126
YBR082C	5.543752420883603
YBR083W	1.105864602009066
YBR084C-A	2.605405603268127
YBR084W	2.3653533690950135
YBR085C-A	6.420164204358091
YBR085W	2.3411046397732918
YBR086C	4.24632166933575
YBR087W	1.1746496573155416
