Gene	SRR2972866	SRR2972867	SRR2972868	SRR2972869	SRR2972870	SRR2972871	SRR2972872	SRR2972873	SRR2972874	SRR2972875	SRR2972876	SRR2972877	SRR2972878	SRR2972879	SRR2972880	SRR2972881	SRR2972882	SRR2972883
ETS1-1	10.912307204971501	10.912307204971501	10.912307204971501	10.912307204971501	10.912307204971501	10.81015640473891	10.912307204971501	10.844656263224461	10.844656263224461	10.912307204971501	10.912307204971501	10.912307204971501	10.912307204971501	10.844656263224461	10.912307204971501	10.912307204971501	10.912307204971501	10.912307204971501
ETS2-1	1.3281722208927422	1.0509919723455052	1.4008956653499656	1.2515657840516226	1.6143197438743986	0.9737398981179158	1.5724050148468607	0.9281979309690096	1.8357820252126755	1.5949372097631245	1.9308375276575502	1.4197259931693198	2.171638773334146	0.491465995651799	3.1558740557920615	1.4408289593152739	1.5168507687864985	1.3819605446998509
HRA1	0.430393118357813	0.4798664129086254	0.45790906003266685	0.45190030509058	0.4355832268470949	0.5043416191793547	0.3948496600394565	0.406121960063705	0.3882463179184704	0.4725985543930875	0.4725985543930875	0.5625180339602457	0.6394412578338934	0.491465995651799	0.46417071816038585	0.5416469396016882	0.479205044214121	0.451578048737049
ICR1	0.430393118357813	1.0813844627376465	1.1006948534850198	1.2521033471645941	0.9927062818899346	1.2397075398471884	1.163148117772915	1.2846465110949226	1.0561980101348227	0.8896081902722895	1.2434404156409642	1.7159422779199134	1.2491985023400975	1.135380659113355	1.1443040696608044	0.5416469396016882	0.9656027772078855	1.1502255271610968
IRT1	1.6901996890215125	1.5813354651094937	1.2291594770689556	1.6632534167783088	1.6606265437962753	2.1835159134275344	1.5395708679311133	1.8299362092797058	1.4478535694059655	2.1054142476313746	1.3865529091342668	2.2318697734187407	1.6036559317993	1.4212511101597605	1.681155314578522	1.8282767466252423	1.212414223824298	2.025018937839265
ITS1-1	7.389481151001053	4.583646507864212	6.621104219430337	7.394035940132895	6.97354987588769	7.366089494619184	6.588215039164706	5.740083331388864	5.740083331388864	7.697852681028998	5.186682940928689	7.759289161437836	6.082735841766783	4.313045056291725	8.93929830392826	7.797260870173277	5.764282690530599	6.029857453339096
ITS2-1	6.18335616835546	7.265310682047243	5.520114001898591	7.305415323846928	6.467132649298106	6.741414169621715	6.900381552617359	8.251432549138935	5.728325745546568	6.754730605411078	6.112204236437471	6.754730605411078	4.6887496394674875	5.741434604078437	7.256055791308917	7.754775952878543	6.724966066683784	5.738547062903917
LSR1	10.380967930368602	10.117553934834259	10.117553934834259	10.199541120598747	10.280278690157264	10.380967930368602	10.171459498227641	10.280278690157264	10.199541120598747	10.171459498227641	10.117553934834259	9.088924950001225	9.677795271612801	9.644976805209001	9.471995685274207	10.199541120598747	10.142519078392704	8.99530320116057
NME1	1.1533626033577729	1.0614426252333067	0.9151247230451005	1.187846169315188	0.8372437369471033	1.0834313330097662	1.340619231247517	0.9105388252073572	0.9488282058133599	0.4725985543930875	0.8298861439003666	1.2268126518517628	1.102008535455219	1.0034504643526942	1.2327688803309858	1.1143141654790762	0.9786604017685198	1.373887950997779
PWR1	0.430393118357813	0.4798664129086254	0.45790906003266685	0.45190030509058	0.4355832268470949	0.5043416191793547	0.3948496600394565	0.406121960063705	0.7717836856633524	0.4725985543930875	0.4725985543930875	0.5625180339602457	0.6394412578338934	0.491465995651799	0.46417071816038585	0.5416469396016882	0.479205044214121	0.451578048737049
Q0010	1.28926302712394	1.2990993598397345	1.2920697737077649	0.962785136912176	1.1446779556835496	1.4739907467081572	1.1147454960375733	1.1356735830608384	1.3430114188545064	1.0294246659274526	1.1983910834877463	1.272531542053555	1.1868362278974962	1.5795501471616988	1.483963739418936	1.5667971025518004	1.4999243772282762	1.4243458214091729
Q0017	1.0666160659285238	0.4798664129086254	0.45790906003266685	0.45190030509058	1.0709884450646425	0.5043416191793547	0.9168990756275559	0.8846969180050994	0.9028068243237937	0.4725985543930875	0.9518804476014364	0.5625180339602457	1.3925689270098933	0.8458782584836079	0.46417071816038585	0.5416469396016882	0.479205044214121	0.451578048737049
Q0020	6.357938288444218	6.231904269880305	6.045619567726437	6.621104219430337	5.588652968381956	6.310389900947978	6.447279231992917	7.71512858707781	4.662216311577415	5.862869883434463	6.467132649298106	1.9503098182662952	3.5132934548328913	4.022210565855373	2.18698488230473	5.764282690530599	5.211973955853135	5.188912633503921
Q0032	0.7318749138518573	0.4798664129086254	0.45790906003266685	0.45190030509058	0.4355832268470949	0.5043416191793547	0.3948496600394565	0.406121960063705	0.3882463179184704	0.4725985543930875	0.4725985543930875	0.5625180339602457	0.6394412578338934	0.491465995651799	0.46417071816038585	0.5416469396016882	0.479205044214121	0.8750300310984873
