Gene	SRR332256	SRR332257
ETS1-1	8.455275079419549	9.805057292625115
ETS2-1	9.644976805209001	7.682183508017526
HRA1	0.6627356668696723	1.743370541958786
ICR1	1.1024437860179093	4.407476367276523
IRT1	2.4694928023801284	1.6036559317993
ITS1-1	10.912307204971501	10.912307204971501
ITS2-1	8.323076464926592	8.858621163143056
LSR1	7.093352780634183	8.723349230426791
NME1	6.944767478794507	1.5615385236699444
PWR1	1.4472173685012912	0.5155696121736053
Q0010	3.9732534480810746	5.442335982337281
Q0017	1.373291239907331	1.788309376270104
Q0020	8.442747344000118	5.939567988901661
Q0032	1.4815693909016412	0.8578670297621598
Q0045	7.130206970739139	2.3681039251099754
Q0050	8.286857413476742	4.078116863742302
Q0055	8.020791325790096	3.761389737018569
Q0060	6.930892276498298	1.8578549830639373
Q0065	7.137476132044002	2.3676439252296757
Q0070	7.1931550356475356	1.8776693480829374
Q0075	7.169528221370911	1.3089013616198404
Q0080	5.403304302839852	0.5155696121736053
Q0085	7.228759868190391	1.303486047335719
Q0092	3.5407756464242315	1.5670257565625147
Q0105	7.6777054292823514	3.2646395883405956
Q0110	7.141063876425247	1.9332053750118412
Q0115	7.216708079113241	1.685042734324294
Q0120	7.520099548812197	1.7902696279896202
Q0130	8.210394472430057	2.913788471685361
Q0140	7.389481151001053	1.8628178994998508
Q0142	1.15152565257711	1.0826273343974295
Q0143	1.147524273652326	0.5155696121736053
Q0144	5.103148485932367	2.2237160231710478
Q0158	8.723349230426791	7.305415323846928
Q0160	7.699781142752989	2.2586659938460896
Q0182	6.231904269880305	1.4427964685814154
Q0250	7.759289161437836	2.2278135131258057
Q0255	6.937100375403031	2.1165212370222917
Q0275	7.366089494619184	2.09431612230721
Q0285	7.224156693639491	1.825551722049143
Q0297	6.472664988841519	1.6844265846685735
RDN18-1	11.237759902083965	11.746071809201743
RDN25-1	8.196583799265213	12.573847217818859
RDN37-1	10.199541120598747	7.779144866243497
RDN5-1	10.844656263224461	11.00159888932874
RDN5-2	6.97354987588769	0.5155696121736053
RDN58-1	10.464779104646581	8.970719208561526
RME2	1.7382770617722323	1.2007186097942824
RME3	2.4084517667576986	2.284812505529804
RNA170	3.5479629430748867	0.5155696121736053
RPR1	6.818983181604782	1.4788150211665312
RUF20	3.0059475497103527	1.5484473938102592
RUF21	2.002854386242436	2.9184413393013573
RUF22	0.6627356668696723	0.5155696121736053
RUF23	0.6627356668696723	0.5155696121736053
RUF5-1	0.6627356668696723	3.630112853845728
SCR1	7.779144866243497	2.994633629429548
SRG1	2.6492113934734416	1.1993136800999566
YAL001C	0.6627356668696723	1.7808879707002485
YAL002W	2.776781638389289	3.3053041920082746
YAL003W	5.434941324580414	1.424049005486249
YAL004W	0.6627356668696723	0.5155696121736053
YAL005C	2.6859508493618796	4.797675999036535
YAL007C	1.6166161101325447	1.1024437860179093
YAL008W	0.6627356668696723	0.5155696121736053
YAL009W	0.6627356668696723	0.9811009972619213
YAL010C	1.4821373410885417	1.780101219896931
YAL011W	1.0141042112522962	5.394131818941976
YAL012W	1.7821200339088752	2.6799113566012935
YAL013W	1.228247696840867	2.411538125783965
YAL014C	1.2751608952113809	1.2437018388732293
YAL015C	1.4133840947856045	0.5155696121736053
YAL016C-A	1.1396220270305355	0.5155696121736053
YAL016C-B	0.6627356668696723	0.5155696121736053
YAL016W	1.8932783456611735	0.5155696121736053
YAL017W	2.0468895230208073	3.1864854243851646
YAL018C	0.6627356668696723	0.5155696121736053
YAL019W	3.517911776435029	0.9151247230451005
YAL019W-A	0.6627356668696723	1.6413643622962635
YAL020C	1.2061886802145718	2.0282678318057323
YAL021C	1.377642708602242	2.7543924964201825
YAL022C	1.525549913554145	1.597845717952303
YAL023C	2.029351227570105	2.0528907105895033
YAL024C	1.5841301461511486	1.589901469915897
YAL025C	0.6627356668696723	0.871479188618478
YAL026C	4.265590031351395	1.6487756858184761
YAL026C-A	0.6627356668696723	1.1609903965734965
YAL027W	1.43025765529958	0.5155696121736053
YAL028W	1.3642065446550553	3.0686797939007864
YAL029C	2.7288681341174073	1.3349899647203936
YAL030W	0.6627356668696723	1.0868748387934117
YAL031C	0.6627356668696723	3.161770939471084
YAL031W-A	1.073337707568333	1.1801065948288652
YAL032C	1.0868748387934117	1.8793261312539309
YAL033W	1.0520333392448187	1.178934121698747
YAL034C	1.9324506404079083	1.7456837999378207
YAL034C-B	0.6627356668696723	0.5155696121736053
YAL034W-A	0.6627356668696723	1.090563015008374
YAL035W	4.104972248049149	1.681155314578522
YAL036C	0.6627356668696723	1.2158912996647506
YAL037C-A	0.6627356668696723	0.8880061602379032
YAL037C-B	0.6627356668696723	3.3984498065211977
YAL037W	0.6627356668696723	0.9871511090526034
YAL038W	6.508913411146379	3.385260486506022
YAL039C	1.2320230930159135	2.674026526101552
YAL040C	2.251356168235578	4.252675067465697
YAL041W	2.3578995679603594	3.2701065747428215
YAL042C-A	0.6627356668696723	1.5461966599602555
YAL042W	1.3865529091342668	3.1119382929844677
YAL043C	1.1158701719530817	0.5155696121736053
YAL044C	1.399419080461672	0.5155696121736053
YAL044W-A	0.6627356668696723	0.5155696121736053
YAL045C	0.6627356668696723	0.5155696121736053
YAL046C	0.6627356668696723	0.9920055887767258
YAL047C	0.6627356668696723	1.1467842335909328
YAL047W-A	0.6627356668696723	0.5155696121736053
YAL048C	1.0726212032420115	1.8389746927900372
YAL049C	0.6627356668696723	1.4170859934303592
YAL051W	1.6211864358889572	1.3432465763418815
YAL053W	3.3793454544069004	2.2265963074166786
YAL054C	1.581574674400232	1.7372149256233413
YAL055W	1.5069236747073336	0.8495798478255183
YAL056C-A	0.6627356668696723	1.6846975231928694
YAL056W	3.1119382929844677	1.7119017313428786
YAL058W	1.3427710058896039	3.517911776435029
YAL059C-A	0.6627356668696723	0.5155696121736053
YAL059W	0.6627356668696723	1.4147959445803224
YAL060W	1.8346848556000528	3.158008760806217
YAL061W	0.6627356668696723	4.01273977200594
YAL062W	1.0496273878921056	6.028143506047837
YAL063C	0.6627356668696723	8.71101546898817
YAL063C-A	0.6627356668696723	1.929132567432576
YAL064C-A	0.6627356668696723	4.784804380362973
YAL064W	0.6627356668696723	0.5155696121736053
YAL064W-B	0.6627356668696723	4.7431600173775035
YAL065C	0.6627356668696723	3.5780595642157134
YAL066W	0.6627356668696723	0.5155696121736053
YAL067C	0.6627356668696723	1.4218320481280287
YAL067W-A	0.6627356668696723	1.0127812853789737
YAL068C	0.6627356668696723	0.5155696121736053
YAL068W-A	0.6627356668696723	0.5155696121736053
YAL069W	0.6627356668696723	0.5155696121736053
YAR002C-A	1.5571162387605022	0.8401416707405627
YAR002W	1.6901996890215125	2.0566636146801676
YAR003W	1.0721243823942577	2.5991674479953075
YAR007C	0.6627356668696723	1.5349268826877531
YAR008W	0.6627356668696723	1.3326692376112215
YAR014C	3.4456635392168127	3.481475867398071
YAR015W	1.0625301810691234	1.3629490831616464
YAR018C	0.6627356668696723	1.700928933846742
YAR019C	1.2338098967694795	2.1054142476313746
YAR019W-A	0.6627356668696723	0.5155696121736053
YAR020C	0.6627356668696723	2.0537655111697384
YAR023C	0.6627356668696723	2.4781219050178205
YAR027W	1.727025727967995	1.589611933849501
YAR028W	1.2563396650688226	2.369475318493415
YAR029W	0.6627356668696723	1.6002714760103014
YAR030C	0.6627356668696723	1.15294018235242
YAR031W	0.6627356668696723	2.2766173697170187
YAR033W	0.6627356668696723	2.4764099488038376
YAR035C-A	0.6627356668696723	0.5155696121736053
YAR035W	1.0093514752062132	3.066407259185139
YAR042W	1.8440852163586052	3.166095650319499
YAR047C	0.6627356668696723	0.5155696121736053
YAR050W	1.3561145998670914	8.323076464926592
YAR053W	0.6627356668696723	1.3215536840911875
YAR060C	0.6627356668696723	3.4782530836450087
YAR064W	0.6627356668696723	0.5155696121736053
YAR066W	0.6627356668696723	0.5155696121736053
YAR068W	0.6627356668696723	2.5380847724604436
YAR069C	0.6627356668696723	0.5155696121736053
YAR070C	0.6627356668696723	0.5155696121736053
YAR071W	3.654455590707135	2.561049435546979
YAR073W	0.6627356668696723	1.2640496601868476
YAR075W	1.118583382680228	0.5155696121736053
YBL001C	3.2701065747428215	0.8606975734295788
YBL002W	1.246062255350098	1.2400539344887758
YBL003C	3.043524716307605	1.1524171730146837
