ETS1-1	0
ETS1-2	0
ETS2-1	0
ETS2-2	0
HRA1	7
ICR1	331
IRT1	552
ITS1-1	0
ITS1-2	0
ITS2-1	0
ITS2-2	0
LSR1	1309
NME1	448
PWR1	0
Q0010	0
Q0017	0
Q0020	0
Q0032	0
Q0045	0
Q0050	0
Q0055	0
Q0060	0
Q0065	0
Q0070	0
Q0075	0
Q0080	0
Q0085	0
Q0092	0
Q0105	0
Q0110	0
Q0115	0
Q0120	0
Q0130	0
Q0140	0
Q0142	0
Q0143	0
Q0144	0
Q0158	0
Q0160	0
Q0182	0
Q0250	0
Q0255	0
Q0275	0
Q0285	0
Q0297	0
RDN18-1	0
RDN18-2	0
RDN25-1	0
RDN25-2	0
RDN37-1	0
RDN37-2	0
RDN5-1	9
RDN5-2	0
RDN5-3	0
RDN5-4	0
RDN5-5	0
RDN5-6	0
RDN58-1	0
RDN58-2	0
RME2	99
RME3	0
RNA170	27
RPR1	305
RUF20	707
RUF21	165
RUF22	2
RUF23	9
RUF5-1	0
RUF5-2	0
SCR1	2070
SRG1	1452
YAL001C	1606
YAL002W	1179
YAL003W	25453
YAL004W	0
YAL005C	6705
YAL007C	3760
YAL008W	1816
YAL009W	684
YAL010C	955
YAL011W	427
YAL012W	4226
YAL013W	906
YAL014C	1038
YAL015C	995
YAL016C-A	53
YAL016C-B	52
YAL016W	5196
YAL017W	1706
YAL018C	20
YAL019W	1459
YAL019W-A	2
YAL020C	328
YAL021C	1826
YAL022C	1191
YAL023C	5662
YAL024C	481
YAL025C	2930
YAL026C	1750
YAL026C-A	264
YAL027W	1244
YAL028W	305
YAL029C	3242
YAL030W	1124
YAL031C	761
YAL031W-A	45
YAL032C	565
YAL033W	1379
YAL034C	852
YAL034C-B	123
YAL034W-A	513
YAL035W	6759
YAL036C	1711
YAL037C-A	44
YAL037C-B	3202
YAL037W	432
YAL038W	36055
YAL039C	1037
YAL040C	1260
YAL041W	1232
YAL042C-A	3
YAL042W	3617
YAL043C	1028
YAL044C	5186
YAL044W-A	988
YAL045C	1
YAL046C	578
YAL047C	568
YAL047W-A	0
YAL048C	425
YAL049C	1716
YAL051W	1021
YAL053W	3158
YAL054C	559
YAL055W	977
YAL056C-A	43
YAL056W	2254
YAL058W	655
YAL059C-A	0
YAL059W	1276
YAL060W	4622
YAL061W	1281
YAL062W	282
YAL063C	224
YAL063C-A	18
YAL064C-A	77
YAL064W	15
YAL064W-B	31
YAL065C	22
YAL066W	1
YAL067C	111
YAL067W-A	0
YAL068C	1
YAL068W-A	0
YAL069W	0
YAR002C-A	8480
YAR002W	2538
YAR003W	1313
