ETS1-1	0
ETS1-2	0
ETS2-1	0
ETS2-2	0
HRA1	2
ICR1	355
IRT1	740
ITS1-1	0
ITS1-2	0
ITS2-1	0
ITS2-2	0
LSR1	203
NME1	122
PWR1	0
Q0010	0
Q0017	0
Q0020	0
Q0032	0
Q0045	0
Q0050	0
Q0055	0
Q0060	0
Q0065	0
Q0070	0
Q0075	0
Q0080	0
Q0085	0
Q0092	0
Q0105	0
Q0110	0
Q0115	0
Q0120	0
Q0130	0
Q0140	0
Q0142	0
Q0143	0
Q0144	0
Q0158	0
Q0160	0
Q0182	0
Q0250	0
Q0255	0
Q0275	0
Q0285	0
Q0297	0
RDN18-1	0
RDN18-2	0
RDN25-1	0
RDN25-2	0
RDN37-1	0
RDN37-2	0
RDN5-1	12
RDN5-2	0
RDN5-3	0
RDN5-4	0
RDN5-5	0
RDN5-6	0
RDN58-1	0
RDN58-2	0
RME2	100
RME3	0
RNA170	25
RPR1	112
RUF20	820
RUF21	166
RUF22	0
RUF23	17
RUF5-1	0
RUF5-2	0
SCR1	223
SRG1	1890
YAL001C	1720
YAL002W	1261
YAL003W	26060
YAL004W	0
YAL005C	5041
YAL007C	3480
YAL008W	1662
YAL009W	765
YAL010C	896
YAL011W	508
YAL012W	5289
YAL013W	1073
YAL014C	1107
YAL015C	1005
YAL016C-A	28
YAL016C-B	31
YAL016W	5081
YAL017W	1546
YAL018C	19
YAL019W	2020
YAL019W-A	1
YAL020C	426
YAL021C	2236
YAL022C	1473
YAL023C	6599
YAL024C	508
YAL025C	4233
YAL026C	1830
YAL026C-A	291
YAL027W	1102
YAL028W	358
YAL029C	3641
YAL030W	1076
YAL031C	796
YAL031W-A	46
YAL032C	609
YAL033W	1767
YAL034C	842
YAL034C-B	159
YAL034W-A	452
YAL035W	8545
YAL036C	2364
YAL037C-A	45
YAL037C-B	3838
YAL037W	517
YAL038W	39087
YAL039C	1176
YAL040C	1705
YAL041W	1510
YAL042C-A	1
YAL042W	4201
YAL043C	1194
YAL044C	5248
YAL044W-A	1081
YAL045C	3
YAL046C	578
YAL047C	575
YAL047W-A	0
YAL048C	487
YAL049C	1642
YAL051W	1271
YAL053W	3188
YAL054C	702
YAL055W	991
YAL056C-A	35
YAL056W	2574
YAL058W	675
YAL059C-A	1
YAL059W	2658
YAL060W	3604
YAL061W	1003
YAL062W	323
YAL063C	213
YAL063C-A	27
YAL064C-A	64
YAL064W	11
YAL064W-B	29
YAL065C	13
YAL066W	0
YAL067C	101
YAL067W-A	0
YAL068C	0
YAL068W-A	0
YAL069W	0
YAR002C-A	5896
YAR002W	2516
YAR003W	1526
