Gene	SRR2968475	SRR2968476	SRR2968477	SRR2968478	SRR2968479	SRR2968480
ETS1-1	1.229809836011457	1.4165174233914395	1.2511491066549485	1.0356085589149702	1.2732898267835768	1.3058164081743728
ETS2-1	0.450650137424209	0.5288813184652335	0.5685180611458917	0.4566893599701294	0.45190030509058	0.1258654072325997
HRA1	0.12106887432450303	0.5731576639557814	0.3646222852438685	0.3538663323309392	0.5397018892973792	0.5464008427630727
ICR1	1.0329997610471742	1.1671076515964705	1.241374721956786	1.0647419673458214	1.1853532370632491	1.2151097584607113
IRT1	1.1043144206834954	1.3620853535174264	1.4388744426681483	1.149990589132796	1.4107915705520715	1.4143291670929974
ITS1-1	0.8882622023203187	0.9556970596810676	0.8877291673952821	0.826789556387002	0.824132558352556	0.859400819449836
ITS2-1	0.8665607935252733	0.8755715131463493	0.8517275640081621	0.8449857905079575	0.8280128102209814	0.8377558530770033
LSR1	0.8439905237239026	0.8578670297621598	0.8212563065464553	0.8704142608547896	0.8011863337901299	0.758492713051962
NME1	0.7122835846192512	0.708436578497933	0.663473268464104	0.6042245827787812	0.5685180611458917	0.5784979869452672
PWR1	0.12106887432450303	0.12793583045040777	0.1258654072325997	0.3798775213740352	0.4392560274974995	0.40252220887303714
Q0010	0.12106887432450303	0.12793583045040777	0.1258654072325997	0.12106887432450303	0.11204621558970992	0.1258654072325997
Q0017	0.12106887432450303	0.12793583045040777	0.1258654072325997	0.12106887432450303	0.11204621558970992	0.1258654072325997
Q0020	0.6717441505733284	0.7077164784066974	0.6743671737061011	0.732285481544336	0.6570747776836745	0.6489281862788827
Q0032	0.12106887432450303	0.12793583045040777	0.1258654072325997	0.12106887432450303	0.11204621558970992	0.1258654072325997
Q0045	0.12106887432450303	0.450650137424209	0.1258654072325997	0.4124612053080188	0.11204621558970992	0.1258654072325997
Q0050	0.5685180611458917	0.5229452787957587	0.46417071816038585	0.48597931357153734	0.3059828599676143	0.1258654072325997
Q0055	0.5351711592561661	0.4546950173921709	0.1258654072325997	0.38294661843166744	0.11204621558970992	0.1258654072325997
Q0060	0.12106887432450303	0.12793583045040777	0.1258654072325997	0.12106887432450303	0.11204621558970992	0.1258654072325997
Q0065	0.12106887432450303	0.12793583045040777	0.1258654072325997	0.12106887432450303	0.11204621558970992	0.1258654072325997
Q0070	0.12106887432450303	0.12793583045040777	0.1258654072325997	0.12106887432450303	0.11204621558970992	0.1258654072325997
Q0075	0.12106887432450303	0.12793583045040777	0.1258654072325997	0.12106887432450303	0.11204621558970992	0.1258654072325997
Q0080	0.12106887432450303	0.12793583045040777	0.1258654072325997	0.12106887432450303	0.11204621558970992	0.1258654072325997
Q0085	0.12106887432450303	0.12793583045040777	0.1258654072325997	0.12106887432450303	0.11204621558970992	0.1258654072325997
Q0092	0.12106887432450303	0.12793583045040777	0.1258654072325997	0.12106887432450303	0.11204621558970992	0.1258654072325997
Q0105	0.12106887432450303	0.12793583045040777	0.1258654072325997	0.4725985543930875	0.3424169409188892	0.1258654072325997
Q0110	0.12106887432450303	0.12793583045040777	0.1258654072325997	0.12106887432450303	0.11204621558970992	0.1258654072325997
Q0115	0.12106887432450303	0.12793583045040777	0.1258654072325997	0.12106887432450303	0.11204621558970992	0.1258654072325997
Q0120	0.12106887432450303	0.12793583045040777	0.1258654072325997	0.12106887432450303	0.11204621558970992	0.1258654072325997
Q0130	0.36536256325255323	0.4131394444472054	0.1258654072325997	0.12106887432450303	0.11204621558970992	0.3578651581409735
Q0140	0.4719676881004735	0.34692584321605996	0.3760889185779608	0.12106887432450303	0.11204621558970992	0.1258654072325997
Q0142	0.12106887432450303	0.12793583045040777	0.1258654072325997	0.12106887432450303	0.11204621558970992	0.1258654072325997
Q0143	0.12106887432450303	0.12793583045040777	0.1258654072325997	0.12106887432450303	0.11204621558970992	0.1258654072325997
Q0144	0.12106887432450303	0.12793583045040777	0.1258654072325997	0.12106887432450303	0.11204621558970992	0.1258654072325997
Q0158	0.6762761042437798	0.6723049272677865	0.6385684753242986	0.6979715300139742	0.58727756212579	0.5877742088289648
Q0160	0.12106887432450303	0.12793583045040777	0.1258654072325997	0.12106887432450303	0.11204621558970992	0.1258654072325997
