Gene	SRR1583860	SRR1583861	SRR1583862	SRR1583863	SRR1583864	SRR1583865	SRR1583866	SRR1583867	SRR1583868	SRR1583869	SRR1583870	SRR1583871	SRR1583872	SRR1583873	SRR1583874	SRR1583875	SRR1583876	SRR1583877	SRR1583878	SRR1583879	SRR1583880	SRR1583881	SRR1583882	SRR1583883	SRR1583884
ETS1-1	9.644976805209001	10.552899691671737	9.852400593668355	9.644976805209001	9.677795271612801	10.117553934834259	10.142519078392704	9.051584127962045	9.319358897355142	9.125946274349847	9.677795271612801	9.319358897355142	9.471995685274207	9.52481585548779	9.425309129682937	9.471995685274207	9.172262829644419	9.819641498961985	9.425309129682937	9.644976805209001	9.812777547282774	9.805057292625115	9.644976805209001	9.959292194791908	10.435731055875108
ETS2-1	1.1856261007852948	1.0026816487025139	0.8327683486128787	1.1034140553464582	1.146324935693401	1.163439867660815	1.4195239762986578	1.664264674670462	1.0263352573221465	1.2310082587749187	1.1160724011384704	1.0864968230561762	0.9603276572926333	1.1983910834877463	0.954325576294455	0.9143713437948127	1.0757680802323955	1.0984668463794307	1.4995324972953474	1.084521568926953	1.2126808719564361	1.443233947025976	0.8662069297418873	0.9368399582311133	1.1916926894351016
HRA1	0.18926521484097947	0.2138283117650458	0.15751503749533272	0.2939628980110392	0.26935795609903773	0.2208308408139803	0.3424169409188892	0.35824219816513003	0.2351965095385567	0.3277210047168443	0.2652572873050744	0.22460273481834392	0.2199471199790824	0.3102562433778181	0.30853219322205705	0.2502094170097781	0.3128007333445408	0.2884592020334769	0.3890190770169831	0.3300606170723519	0.314488435443962	0.34390534238909165	0.37951878885299595	0.5888967559394473	0.3798775213740352
ICR1	0.8677021040273802	0.928467265200341	1.5813354651094937	0.8821510686863183	0.7707499487139976	0.8644160334495751	0.8686853116738152	0.35824219816513003	0.8671945633127656	0.9449535518257974	0.8771023698167957	0.832491997379693	0.8081941304396619	1.018039699364366	0.8912353540904218	1.0402883814425976	0.9452014833889766	0.9337385014185671	0.6947610091722789	0.92876701345025	0.9419869558099904	0.9554768400933411	1.0908391509811406	1.9345209346144598	0.9355611998651803
IRT1	1.0358223151342072	0.9821685895712582	1.2817887660317409	0.9472163901792807	0.7289944260234733	0.9681424581139809	0.6798872843417263	0.8729006504744858	1.004205369564123	0.9579061420340189	0.8541618893202259	1.1866425932800497	1.0916135969865763	1.1801065948288652	1.0640632476571275	1.2158912996647506	1.18981056668318	1.1703553691207162	1.2987604570715638	1.0908391509811406	1.2762228372527202	1.6804891354046148	1.1265548903055662	2.480208119311718	1.5240821983093682
ITS1-1	3.2646395883405956	3.7695372992401306	2.276140845500948	2.5563300197530907	3.2560085602928286	2.5002915115044266	3.888548058979756	3.9903989475338824	2.629954411335799	3.726726521073169	3.814975259068276	2.7761587750330166	2.683058393125285	2.506715741929141	3.881007457996392	3.6311670536220646	2.673573459219286	3.881007457996392	4.797675999036535	3.68630202725684	4.5383522446920495	3.7780996869047865	3.2467536152209346	3.1061382457768847	3.9882410229088983
ITS2-1	1.7385838085403196	1.9462746964037256	1.0595443395303565	1.3348632312144861	1.8787349477803277	1.37631981935236	2.2476412412431905	1.2735185531910227	1.477284535016142	1.532241012225326	1.6123478660576587	1.1943972534751977	1.3925689270098933	1.133369685042752	1.62861762961099	1.251898668625003	1.3330837077946154	1.4998174986827606	2.1240616986806673	1.4838423286437576	1.5252682121411796	1.4674219030192046	1.5340821572913481	1.0743710516928378	2.571648233800241
LSR1	7.1931550356475356	7.8272803844083185	8.784921741103126	6.269069423560913	7.246886228989471	7.044155852900953	7.452319673384478	6.724966066683784	7.044155852900953	7.130206970739139	7.72279632842891	7.305415323846928	8.286857413476742	7.889413666890618	8.046887285326775	8.118473135183752	8.210394472430057	8.71953309481113	8.442747344000118	8.423926762592561	8.737328884604654	8.689519764487105	8.118473135183752	9.051584127962045	9.677795271612801
NME1	0.8755715131463493	0.6762761042437798	0.6791019967572083	0.650158489181276	0.7969217545671694	0.55668429389959	0.7793018810467888	0.9298296035394308	0.5743592138871721	0.8598146897026696	0.8712093038080659	0.6427917632344077	0.6264581629035633	0.7709223121716722	0.7567793828677654	0.8828928532141526	0.6828550036486446	0.2884592020334769	0.9029822707613646	0.3300606170723519	0.6755341155140033	0.34390534238909165	0.7633080908939373	1.0369500858553249	0.7159478669780688
PWR1	0.18926521484097947	0.2138283117650458	0.15751503749533272	0.2939628980110392	0.26935795609903773	0.2208308408139803	0.3424169409188892	0.35824219816513003	0.2351965095385567	0.3277210047168443	0.2652572873050744	0.22460273481834392	0.2199471199790824	0.3102562433778181	0.30853219322205705	0.2502094170097781	0.3128007333445408	0.2884592020334769	0.3890190770169831	0.3300606170723519	0.314488435443962	0.34390534238909165	0.37951878885299595	0.5888967559394473	0.3798775213740352
