Gene	SRR1583816	SRR1583817	SRR1583818	SRR1583819	SRR1583820	SRR1583821	SRR1583822	SRR1583823	SRR1583824	SRR1583825	SRR1583826	SRR1583827	SRR1583828	SRR1583829	SRR1583830	SRR1583831	SRR1583832	SRR1583833	SRR1583834	SRR1583835	SRR1583836	SRR1583837	SRR1583838	SRR1583839	SRR1583840
ETS1-1	7.594049194375483	7.141063876425247	8.71101546898817	8.47821081311369	8.402473079183633	8.553860458692217	8.63309550036581	8.63309550036581	9.051584127962045	8.956104025611879	8.99530320116057	8.93929830392826	9.074166953787508	9.051584127962045	9.112524713799722	9.088924950001225	9.13693039172888	9.172262829644419	9.112524713799722	9.112524713799722	9.319358897355142	9.319358897355142	9.375927700976172	9.375927700976172	9.396358655913309
ETS2-1	1.9441441742574248	2.0370986612995723	0.9360831640143892	0.815238001081883	0.8824871143464539	1.006822396662502	0.9391237384112272	0.8937876696464327	0.9850364242452929	0.8860333952511935	1.0087266154190069	1.0572068332097684	0.9953630270988019	0.9596652498361489	1.0991851079663175	0.9897063769477794	0.9623333631246525	1.075520357254512	0.9509979868876717	1.162908590610614	0.9693427296691977	0.9795539021771211	1.0599348210796617	0.9087509319478424	1.0789248223624046
HRA1	0.36289849228081145	0.4234975308915208	0.2397770126575933	0.26142114043681747	0.2667924360954355	0.21336873193065614	0.17485233410386306	0.2208308408139803	0.20777786696418354	0.28467546378404157	0.2050614297996415	0.2428725182314416	0.25400500543870513	0.22828832238147734	0.1969933105746352	0.21082087064900992	0.23937424086159717	0.28966253016949245	0.25967895804724017	0.2582686250420561	0.20686748302065996	0.3014589656836848	0.3051693865548923	0.3163644041902124	0.2918540556418754
ICR1	0.65791213700214	0.4234975308915208	0.9226560606644831	1.0743710516928378	0.7213131806368798	1.017306233903963	0.8004788721094613	1.076546546484356	0.9229124758316769	0.9887917887217891	0.9166554156084242	1.136987539758486	0.8018840340461219	0.9040819372540617	0.9274334436980227	1.0496273878921056	0.9935484855958642	0.7498178338046669	1.0402883814425976	1.1105362733609714	1.2310082587749187	1.2560349814961005	1.1103122698930903	1.1864364221953934	1.1801065948288652
IRT1	0.8248501112006414	0.8244145855901484	0.9933166956435404	1.0373185389997397	1.0834313330097662	1.0327998057660936	1.1268318869429659	0.9681424581139809	1.0961785302027736	1.0707193970409632	1.0496273878921056	1.1766285236560434	1.1467842335909328	1.1838578970826528	1.3146633856901757	1.1741370874467731	1.0954025364302304	1.4959105416217777	1.400149948576276	1.3495715360828158	1.3964530044171546	1.2496427772250065	1.7443624258859114	1.378111884133542	1.7141271235645466
ITS1-1	2.3302910388563323	2.3215330228534823	1.97258917876922	1.887442807241368	2.392963685271491	1.9608064618338346	2.0434797865212757	2.4130304279624744	2.41658291362499	2.363026628901173	3.4960976330688256	3.007148481453344	2.576887165696586	3.089646291723896	4.387872653029509	3.38719812323345	2.1215862903541867	2.399710651957608	3.1468027583825147	2.875774181640162	2.5513406207728107	2.892006006723737	2.7213354968237686	2.326947233834868	3.08678411185957
ITS2-1	1.660197480939821	2.0370986612995723	1.1033052822447242	0.9940565628609336	1.0994433291290209	0.9119850268423315	0.8835003479960698	0.9630201701417429	0.7898834734042507	1.1498111120372536	1.1526074229988923	0.9087509319478424	0.9522653568188408	0.9205685309892893	1.0298869183083248	1.0084543772329384	0.8492897699666138	0.784823585003687	0.9509979868876717	0.8957829969996609	0.9699376317913315	1.1392624467580557	1.0599348210796617	1.0831992253384013	1.0017980569459812
LSR1	3.3648071905930736	3.0172071134011933	6.420164204358091	6.189671497714366	6.568288964585807	6.6024098147851795	7.137476132044002	6.930892276498298	7.260831774972612	7.228759868190391	7.141063876425247	7.754775952878543	8.118473135183752	8.160510367419567	8.434821871571547	8.891690668658846	8.402473079183633	8.83219217241757	8.871773971246022	8.784921741103126	8.753257547097324	8.956104025611879	9.074166953787508	8.914949918731832	8.6642995021941
NME1	1.2381287030186308	1.0462026339479127	0.5138819898629525	0.26142114043681747	0.7460564656973228	0.7186198868202848	0.8120187433496416	0.6123474666314992	0.7215946422266388	0.7592908429845212	0.7873041947172865	0.7448928727905899	0.5927246552392569	0.7846450842551149	0.4923931415807441	0.6587144749131463	0.23937424086159717	0.6953646704151932	0.5372332819196667	0.6715573673355086	0.590066677011271	0.6097413616070486	0.6451396986603857	0.6259754326805571	0.6103784969574939
PWR1	0.36289849228081145	0.4234975308915208	0.2397770126575933	0.26142114043681747	0.2667924360954355	0.21336873193065614	0.17485233410386306	0.2208308408139803	0.20777786696418354	0.28467546378404157	0.2050614297996415	0.2428725182314416	0.25400500543870513	0.22828832238147734	0.1969933105746352	0.21082087064900992	0.23937424086159717	0.28966253016949245	0.25967895804724017	0.2582686250420561	0.20686748302065996	0.3014589656836848	0.3051693865548923	0.3163644041902124	0.2918540556418754
Q0010	0.36289849228081145	0.9615348663392158	0.2397770126575933	0.26142114043681747	0.2667924360954355	0.21336873193065614	0.49388078166180305	0.2208308408139803	0.7658649420351906	0.6398770596186578	0.6308077725710624	0.2428725182314416	0.6121137823197269	0.5726735941565295	0.6664267082746863	0.5424414399809163	0.5862402987461439	0.7360732398811609	0.25967895804724017	0.6078507154558266	0.5293844683206794	0.3014589656836848	0.3051693865548923	0.6751682822735188	0.2918540556418754
Q0017	0.36289849228081145	0.4234975308915208	0.8094661471014455	0.7156234166724875	0.7510860505574563	0.7149695195032305	0.7921808899388634	0.8497288935504078	0.8081941304396619	0.7552022275937245	0.8123594271161971	0.6489281862788827	0.6584399533770591	0.4891778896442357	0.9573291110700695	0.819677187883741	0.8737762219989929	0.7721249037382876	0.770577585256323	0.7318749138518573	0.832491997379693	0.9492639082958919	0.7268127250392842	0.7245278415918915	0.7219942630807221
Q0020	1.132416915120358	1.5759925070748801	1.0150808728146405	1.131186467983868	1.0150808728146405	1.0141042112522962	1.0797602750252724	0.998222149648854	1.3815260532633789	1.1759244237599462	1.0680549051916126	1.221389273347254	1.2563396650688226	1.4427964685814154	1.3730928328952365	1.5693801619355856	1.1900234526613185	1.081813795382907	1.2767524280226594	1.3944033210862463	1.4333558367340302	1.3194381981157943	1.2577251349533207	1.3284336259639096	1.0872165347292864
Q0032	0.8903732244501044	0.4234975308915208	0.2397770126575933	0.26142114043681747	0.2667924360954355	0.21336873193065614	0.17485233410386306	0.2208308408139803	0.5380946750346072	0.28467546378404157	0.2050614297996415	0.5746301193985393	0.25400500543870513	0.5616107137806461	0.1969933105746352	0.21082087064900992	0.23937424086159717	0.28966253016949245	0.25967895804724017	0.5987823369696342	0.20686748302065996	0.3014589656836848	0.3051693865548923	0.3163644041902124	0.6493002134860963
Q0045	2.4743495040811987	2.425351091910731	3.688422728620983	3.469166910929027	3.5717854819093073	3.7909740974776027	3.539653072136492	3.4503196609897824	3.8914082791385933	4.324548298506275	3.9882410229088983	4.104972248049149	4.603291316450904	5.291886226132929	5.464189704562201	5.299463230936978	4.522096443335365	4.481135034766768	5.246054255182271	5.0627934665762355	5.713891636987398	5.209693316440736	5.303056742831767	5.269257439463912	4.5254686938241555
Q0050	1.8978564879187836	1.9923520697546293	2.0502692270069325	1.9608064618338346	2.3448853637769105	2.1426672424469846	2.0573385697742492	2.4435493923025806	2.5513406207728107	2.1840678493415164	2.401077604510894	2.7263856481849125	3.3098636733427558	3.5123050761645196	3.1738460126963823	3.6406285928384454	2.506201128131014	2.987540660196329	3.30921959674908	3.0418755318758293	2.996007390635075	2.086432281585506	2.434834620579387	2.3915423768985846	1.51249742490076
Q0055	0.9849088553355517	0.953744132319601	0.8136879706838587	0.9078173045836031	0.9576529535756314	0.9681424581139809	0.8771023698167957	1.0190711450070604	0.8098199733079007	1.0561980101348227	0.953744132319601	0.9412441816451389	0.9136207321829626	0.9244033039065715	1.0349841082911815	1.1288744918230302	1.1069309435609456	0.876825330330889	0.9573291110700695	1.3330837077946154	1.1069309435609456	0.7186198868202848	0.8202338887991591	1.0908391509811406	0.8053645952095057
Q0060	1.1676618167899142	0.9532722836168845	0.7518197063446945	0.26142114043681747	0.633498935428027	0.7432099448077477	0.5054916756836888	0.2208308408139803	0.7973278223832956	0.8446552580624819	0.6451396986603857	0.5998147956284894	0.8865882059721394	0.8899678130658213	0.9007880486570734	0.6418064258177824	0.23937424086159717	0.759721417146741	0.9154034109139575	0.7721249037382876	0.8535660412014979	0.7831893122957334	0.6860824062348252	0.7828637309128312	0.2918540556418754
Q0065	0.9229124758316769	0.4234975308915208	0.9046620305559447	0.8068280585460303	0.7859255125399847	0.7408883092393593	0.8729006504744858	0.8316753871885318	0.9735198603070966	0.9951774376192115	0.9310395638132021	0.9290768754781793	0.629800363206072	1.129073223532977	0.9381566620838622	1.1939008328992853	0.8850775946086079	0.8650746418795932	0.8443401581218037	1.024215257993692	0.9322234826817586	0.8965296497524815	0.7724329019330936	1.0342677242883744	0.7564761087752322
Q0070	0.9785077992692	1.3409817541032827	1.03997765046336	1.076546546484356	1.1132139977770008	1.3192058760311487	1.1532047021487692	0.995548616578392	1.2003944101257542	1.18981056668318	1.3819605446998509	1.1773412357320958	1.247173105495122	1.42866650138009	1.63131612205309	1.6282871012831848	1.3544768772275186	1.8044847439848257	1.3281722208927422	1.350780960831291	1.6267291619960988	1.4307648632921324	1.2341083746935615	1.1569876338982334	1.0585615009397906
Q0075	1.3944033210862463	1.2886660291230347	1.0530858437603978	1.0216393944993665	0.9579061420340189	1.0127812853789737	0.9587247590326333	0.8596758315242243	0.9524166416972448	1.0317984720450615	1.0116284524620207	1.0074419717763372	0.9138709659055333	1.284910469906751	1.0913655708667032	1.0813844627376465	0.9133907831800575	1.0467830490089642	0.9446777128684332	1.2238947153069777	1.0610885679771462	1.4084543011877448	0.9785077992692	1.0757680802323955	0.9515734969525573
Q0080	0.36289849228081145	0.4234975308915208	0.2397770126575933	0.26142114043681747	0.2667924360954355	0.21336873193065614	0.17485233410386306	0.2208308408139803	0.20777786696418354	0.28467546378404157	0.2050614297996415	0.2428725182314416	0.25400500543870513	0.22828832238147734	0.1969933105746352	0.21082087064900992	0.23937424086159717	0.28966253016949245	0.25967895804724017	0.2582686250420561	0.20686748302065996	0.3014589656836848	0.3051693865548923	0.3163644041902124	0.2918540556418754
Q0085	0.7613723752648174	1.021119577244372	0.5937343038019891	0.26142114043681747	0.2667924360954355	0.5562005816423163	0.5015119274236267	0.5628335957676683	0.5601014636166457	0.28467546378404157	0.2050614297996415	0.5952723510172941	0.7548397893831248	0.6679328224002313	0.1969933105746352	0.6362246869927217	0.5961711833075773	0.7487599495941222	0.6915810041048438	0.2582686250420561	0.20686748302065996	0.6794921314407292	0.6762761042437798	0.689533230340711	0.6731399533981315
Q0092	0.36289849228081145	0.4234975308915208	0.2397770126575933	0.26142114043681747	0.2667924360954355	0.21336873193065614	0.17485233410386306	0.2208308408139803	0.20777786696418354	0.28467546378404157	0.2050614297996415	0.2428725182314416	0.25400500543870513	0.22828832238147734	0.1969933105746352	0.21082087064900992	0.23937424086159717	0.28966253016949245	0.25967895804724017	0.2582686250420561	0.20686748302065996	0.3014589656836848	0.3051693865548923	0.3163644041902124	0.2918540556418754
Q0105	0.36289849228081145	0.946601630140386	0.2397770126575933	0.26142114043681747	0.6278800205743847	0.6398770596186578	0.7110681275338336	0.5643480776252439	0.7783676832734342	0.7360732398811609	0.6403437086359733	0.7352621973660436	0.8407234419671257	0.931344610125167	0.7232846327512157	0.786566789112934	0.8133376737146261	0.7518197063446945	0.879034523548089	0.8175788663398836	0.7298782814925215	0.6826530800884403	0.6791019967572083	0.7766687956308969	0.2918540556418754
Q0110	0.36289849228081145	0.775660930172639	0.5952723510172941	0.7518197063446945	0.8783278655729567	0.6919903791183233	0.8225821636181094	0.6482707567971081	0.7447037781382359	0.28467546378404157	0.7416416778474374	0.8202338887991591	0.7578489448693062	0.8063237854509726	0.723731725741241	0.7427275818119887	0.5987823369696342	0.7529588563240752	0.7973278223832956	0.8988625225607212	0.5436766210011217	0.7799215184639495	0.3051693865548923	0.8454338294722632	0.8613093160049995
Q0115	1.2856645706783272	1.1811266891213583	1.1100513181197826	1.0491320227678795	1.0743710516928378	1.0781367625559426	1.0037571473896514	1.160486770655572	1.1356735830608384	1.0373185389997397	1.0467830490089642	1.0133313568201237	1.1932719698755994	1.2602271453150766	1.2185615997187318	1.1004544921777089	1.0190711450070604	1.122237704690186	1.1144224690010438	0.9698067976880645	1.0913655708667032	0.7029925588240689	1.089346706011919	0.9310395638132021	1.0186115152430946
Q0120	0.6826530800884403	0.4234975308915208	0.2397770126575933	0.6330048461543683	0.2667924360954355	0.21336873193065614	0.6421947082582729	0.807821258704055	0.20777786696418354	0.6704942472050175	0.5726735941565295	0.6046520906261859	0.6381422854777505	0.8356982742397832	0.7498178338046669	0.8133376737146261	0.23937424086159717	0.28966253016949245	0.25967895804724017	0.6344462778162208	0.20686748302065996	0.3014589656836848	0.3051693865548923	0.8613093160049995	0.7666219002056411
Q0130	4.9624374880211874	5.211973955853135	2.860527174399083	2.641499114033113	2.662601186886625	3.7070775890072465	3.882236909035906	3.1841302490292134	3.928368727331276	3.266910781249353	3.671598316634884	3.4932736808931493	4.01273977200594	4.622827840259459	4.78150582593166	4.799761425749858	4.159522727530136	4.044020079094437	4.278916416200948	4.374180222914072	4.924543313757944	4.418534781828873	4.015255946251896	3.726726521073169	3.123353560859032
