Gene	SRR935051	SRR935052	SRR935053	SRR935054	SRR935055	SRR935056	SRR935057	SRR935058	SRR935059	SRR935060
YHR114W	1.4995324972953474	1.1351582270425664	1.2846465110949226	1.2103353834462247	0.9512716409235427	0.5995759265040432	1.2861078306403693	1.157456937195074	1.3127313032005414	1.475051558470214
YHR115C	2.1386588086443687	1.754703535169264	2.2562701359516435	2.1684283873600028	2.6557892390862707	3.300276755384388	2.641029350348956	3.726726521073169	4.070857311081234	4.598872442713249
YHR116W	0.904377624425699	0.8726340909352271	0.4480760358065964	0.762194488857729	0.9213006999206416	0.5995759265040432	0.8656713306479007	1.3532797231311315	0.49898499032254484	0.479205044214121
YHR117W	2.6853289484529004	1.2511491066549485	1.5084672218913728	2.069263086587821	2.987540660196329	1.7306458406861647	1.819935900079061	1.7179833192874607	1.8041667837271471	1.48919310983077
YHR118C	1.069885010543426	1.03997765046336	0.8532665577857322	0.9371291489686768	0.9266650172928423	1.0984668463794307	1.2480564998957857	1.1864364221953934	0.8975172983496084	0.8301896578717162
YHR119W	1.8494191015881989	2.194556624628719	1.3037080375510126	1.6717565285645843	1.4234490116027017	2.084998280115087	2.411538125783965	1.4793870634657194	1.833313603011381	1.589901469915897
YHR120W	1.394718868332098	1.7230922401486786	1.1953274087914725	1.1780347604500943	1.2480564998957857	1.2962898154570461	1.2509454653917926	1.2246831866599823	0.9381566620838622	0.8199479288392396
YHR121W	1.3394191986860293	1.3540970896075257	2.774753342040164	1.5168507687864985	2.2740183445586104	3.3786125433699237	2.415120052856451	2.6950540751557917	2.499442821805013	3.114797551699236
YHR122W	1.876231859113352	0.9368399582311133	0.4480760358065964	1.0883838121737388	1.8292073487321752	1.3447421697264874	1.8558200907599065	0.5280196351419916	2.1341307785371875	1.8643132594125924
YHR123W	2.6150488821599733	2.587067901457917	2.0951617996227196	2.3384277536164007	2.1573168801756766	3.2027544569151765	1.9714959294480812	1.6393361490978287	1.2751608952113809	1.320775341501867
YHR124W	0.7526077496393166	0.6888152884433402	0.4480760358065964	0.8627124639261939	2.4328399607685656	1.0183487970811413	1.7941839563343005	2.415120052856451	2.6684417972888683	2.3915423768985846
YHR125W	0.3586259894623447	0.9031577171989357	0.4480760358065964	0.41143772158823794	0.39333242006532065	0.5995759265040432	0.3996255273107284	0.5280196351419916	0.49898499032254484	0.479205044214121
YHR126C	0.3586259894623447	0.2978374008712847	0.4480760358065964	0.41143772158823794	0.39333242006532065	0.5995759265040432	0.3996255273107284	0.5280196351419916	0.49898499032254484	0.479205044214121
YHR127W	0.3586259894623447	0.7139410849931298	1.1552177628207045	0.8965296497524815	0.7724329019330936	0.5995759265040432	1.1750484144007816	0.8686853116738152	1.4639300209034913	1.63131612205309
YHR128W	0.9307799761728526	0.9381566620838622	2.3797236472893077	2.233977569662803	1.9698805912422004	2.416124685029732	2.1935922532045895	1.986910646198095	1.9811740004538003	1.5678256608869892
YHR129C	1.2548439735526347	1.14325501454613	0.794357545989913	0.7450986489303341	1.079550625831193	1.875567732715394	1.036160896542529	1.1460568471639518	1.1584854545954877	1.2706977794886458
YHR130C	1.2511491066549485	0.7640187107291017	2.0004403289447437	2.787002279476151	2.922357551865955	4.24632166933575	2.000055674840429	1.490902710378268	2.8027796021100904	2.9184413393013573
YHR131C	1.8770020074821776	2.0242648682197557	1.225273978265223	1.7065358020084878	1.48867357331999	2.344562183944351	1.0074419717763372	1.0625301810691234	0.8841503478638127	1.5531628087380553
YHR131W-A	0.3586259894623447	0.2978374008712847	0.4480760358065964	0.41143772158823794	0.39333242006532065	1.025963756818711	0.3996255273107284	0.5280196351419916	0.49898499032254484	0.479205044214121
YHR132C	1.1015373725244124	1.180777186530387	1.8693053629216727	2.1220310761730024	1.6130450263421654	1.5798089995288773	2.778769165666725	3.4131097192915476	1.9854411309292885	2.1835159134275344
YHR132W-A	0.9500749346079107	0.8370227942808791	1.1439756231383313	1.0071224522230178	0.9761061311399981	0.5995759265040432	1.2730838875026913	1.6978624422895172	1.075520357254512	0.9658362741711506
YHR133C	1.361105360138553	1.5398686571759592	1.4466681844951248	1.191154726242502	1.2560349814961005	1.5987927212142319	2.3504485299121685	1.7894107119860787	1.7083314206895504	1.4257692826677177
YHR134W	1.0530858437603978	1.7844531808262771	0.9105388252073572	0.8449857905079575	0.8686853116738152	1.2227123072711532	0.7658649420351906	0.5280196351419916	0.49898499032254484	0.479205044214121
YHR135C	2.7859890834411933	2.506201128131014	2.031184821397736	2.221812778578871	2.4435493923025806	2.955379501918412	2.5513406207728107	2.352475292325197	3.1792263944932007	3.36298006335337
YHR136C	0.3586259894623447	1.3951670440208694	0.8650746418795932	0.8133376737146261	0.39333242006532065	0.5995759265040432	1.4197259931693198	1.3437876669927487	0.8951537752034987	1.2728624809512972
YHR137C-A	0.3586259894623447	0.2978374008712847	0.4480760358065964	0.41143772158823794	0.39333242006532065	0.5995759265040432	0.3996255273107284	0.5280196351419916	0.49898499032254484	0.479205044214121
YHR137W	1.090225544729482	1.4906276215362468	1.8015992791558728	2.021570099372748	1.494140473697581	1.799318363207108	4.070857311081234	3.2027544569151765	1.5069236747073336	1.1418896722107872
YHR138C	1.0329997610471742	3.8914082791385933	1.320775341501867	1.3402512106332494	1.2889147413262674	0.5995759265040432	2.5009807010328653	2.8691090569799953	1.788309376270104	2.5892301030501113
YHR139C	1.8015992791558728	3.1792263944932007	0.4480760358065964	0.7468890188304745	0.39333242006532065	0.5995759265040432	0.3996255273107284	1.1939008328992853	0.49898499032254484	1.1132139977770008
YHR139C-A	0.3586259894623447	0.8283603683038511	0.4480760358065964	0.41143772158823794	0.39333242006532065	0.5995759265040432	0.3996255273107284	0.5280196351419916	0.49898499032254484	0.479205044214121
YHR140W	1.153746371633276	1.2370742613626269	1.2695217607207907	1.3891526911429875	2.1355697968068825	1.912447666002607	5.20100137066398	4.5666376645655	5.962048339243134	4.565052939037622
YHR141C	2.249294905800922	1.8995001827470563	5.614877194709471	5.129892741834828	2.4105469244951463	3.045637393105312	2.344562183944351	2.6661784070842094	1.246062255350098	1.6824089611535418
YHR142W	3.5336544873327034	2.03534585680023	3.166095650319499	3.2945497154551835	3.917849106492046	3.7498196134981345	2.51634445148803	2.281097155919608	2.1635733194087736	2.52527947939823
