Gene	SRR5130661	SRR5130662	SRR5130663	SRR5130664	SRR5130665	SRR5130666	SRR5130667	SRR5130668	SRR5130669	SRR5130670	SRR5130672	SRR5130673	SRR5130674	SRR5130675	SRR5130676	SRR5130677	SRR5130678	SRR5130679	SRR5130680	SRR5130681	SRR5130682	SRR5130683	SRR5130686	SRR5130687	SRR5130689	SRR5130690
Q0010	0.5386222562223394	0.4155809435399752	0.6362246869927217	0.58391998782257	0.6381422854777505	0.6747871555625976	0.5441543021045406	0.5685180611458917	0.710668261738584	0.6421947082582729	0.7370718137938708	0.46539492567081775	0.5961711833075773	0.4392560274974995	0.3342275463297448	0.42901846709448554	0.3538663323309392	0.7378038974661809	0.7780567991991438	0.6394412578338934	0.682195041444372	0.5680334510460235	0.6421947082582729	0.5848103061812882	0.6911496195327205	0.6055903552183867
Q0017	0.08651212918725079	0.09407668303879667	0.10914807103126814	0.11416849430726667	0.10494644478496984	0.40805289325960276	0.12669949263121577	0.0676646443126364	0.08610681275759909	0.11642069947941439	0.10164577997343427	0.041124958386577766	0.05121521531936422	0.31523383908977554	0.15970639612429635	0.17975988609599095	0.05905261665440087	0.10955390280386054	0.13647992356402408	0.07854303402719548	0.3424169409188892	0.07562801070410835	0.16457913525184747	0.08229073615560681	0.07688096762005135	0.07811618253988781
Q0020	2.833783733184437	2.378574054054619	3.1028407062939283	2.484099806280983	2.22556986100495	2.0921179433293946	5.688230461446563	4.313045056291725	4.249468953385909	3.5574641952228894	4.098547845405717	2.674026526101552	3.5111335520942513	2.6492113934734416	3.1404649890042178	3.28538011547977	3.220033744315124	5.084380745890893	4.572996055202996	4.387872653029509	4.711933296700684	3.1874653756843365	6.244440612975547	8.689519764487105	4.706768260507264	5.269257439463912
Q0032	0.08651212918725079	0.09407668303879667	0.3940680431680653	0.37534598537785985	0.451578048737049	0.5015119274236267	0.5736145220283697	0.0676646443126364	0.08610681275759909	0.5397018892973792	0.6259754326805571	0.3926354990468882	0.4131394444472054	0.24716121131643687	0.4454682707819951	0.3242061494563272	0.22542244282961965	0.4499277743875222	0.13647992356402408	0.46507559048819913	0.22869036810030596	0.44311273052088745	0.5692011641352982	0.2679990865543833	0.549602195003667	0.37730876315979467
Q0045	8.47821081311369	7.873671516141576	7.995929521708511	7.754775952878543	7.305415323846928	7.366089494619184	10.574262456909707	10.81015640473891	10.117553934834259	10.142519078392704	10.199541120598747	9.117671523485999	9.471995685274207	10.380967930368602	10.552899691671737	10.464779104646581	10.380967930368602	10.844656263224461	10.81015640473891	10.280278690157264	10.522352049194033	9.13693039172888	11.746071809201743	11.746071809201743	10.280278690157264	9.959292194791908
Q0050	0.08651212918725079	0.09407668303879667	0.10914807103126814	0.11416849430726667	0.10494644478496984	0.11461246829792553	0.12669949263121577	0.0676646443126364	0.08610681275759909	0.11642069947941439	0.10164577997343427	0.041124958386577766	0.05121521531936422	0.0676646443126364	0.2267606028019981	0.060793829540498126	0.05905261665440087	0.10955390280386054	0.13647992356402408	0.07854303402719548	0.07811618253988781	0.07562801070410835	0.16457913525184747	0.08229073615560681	0.07688096762005135	0.07811618253988781
Q0055	0.08651212918725079	0.09407668303879667	0.10914807103126814	0.11416849430726667	0.10494644478496984	0.11461246829792553	0.12669949263121577	0.0676646443126364	0.08610681275759909	0.11642069947941439	0.10164577997343427	0.041124958386577766	0.05121521531936422	0.0676646443126364	0.05032186991494962	0.060793829540498126	0.05905261665440087	0.10955390280386054	0.13647992356402408	0.07854303402719548	0.07811618253988781	0.07562801070410835	0.16457913525184747	0.08229073615560681	0.07688096762005135	0.07811618253988781
Q0060	0.08651212918725079	0.09407668303879667	0.10914807103126814	0.11416849430726667	0.10494644478496984	0.11461246829792553	0.12669949263121577	0.0676646443126364	0.08610681275759909	0.11642069947941439	0.10164577997343427	0.041124958386577766	0.05121521531936422	0.0676646443126364	0.05032186991494962	0.060793829540498126	0.05905261665440087	0.10955390280386054	0.13647992356402408	0.07854303402719548	0.07811618253988781	0.07562801070410835	0.16457913525184747	0.08229073615560681	0.07688096762005135	0.07811618253988781
Q0065	4.281327129267812	3.893980285643069	3.9321915321157324	4.1227741795041375	3.9903989475338824	4.006626424858978	4.850972358072251	5.321835094248071	4.939903495757593	5.260201127514564	5.444885532704093	7.228759868190391	7.600756038901974	7.682183508017526	7.914892581102297	8.07782701578447	7.862924413071527	4.240273134165573	4.328475630067351	3.553242747647515	3.8401711022166234	5.898421083574158	6.539160305479201	6.220510705316173	6.210038370703174	7.7327225049248325
Q0070	0.08651212918725079	0.09407668303879667	0.10914807103126814	0.11416849430726667	0.10494644478496984	0.11461246829792553	0.12669949263121577	0.0676646443126364	0.08610681275759909	0.11642069947941439	0.10164577997343427	0.041124958386577766	0.05121521531936422	0.0676646443126364	0.05032186991494962	0.060793829540498126	0.05905261665440087	0.10955390280386054	0.13647992356402408	0.07854303402719548	0.07811618253988781	0.07562801070410835	0.16457913525184747	0.08229073615560681	0.07688096762005135	0.07811618253988781
Q0075	1.5564224069784476	1.4717313078148495	1.8273800522253558	1.9136837376474125	1.7162964240745113	1.7150233038725329	2.3889166486635425	2.431827649414146	2.52527947939823	2.4410954650034817	2.8416441861687503	2.989195682852516	4.698197676525444	2.276140845500948	2.396913668031665	2.7122118415857916	2.4668070818100665	2.845688340901432	2.5801013519871874	2.3169218676152017	2.1456998364989293	2.823645356160293	4.360623602379331	4.24632166933575	2.7755286011714513	3.3893163405463445
Q0080	0.08651212918725079	0.09407668303879667	0.37387252367383783	0.39297515425039836	0.10494644478496984	0.5065025375381519	0.500999257209331	0.40497959978366804	0.4057607036051328	0.5476878248371436	0.35675924855384544	0.5054916756836888	0.2872542639948892	0.5436766210011217	0.5012555923164788	0.4014984099317609	0.45318654776436373	0.581490737778039	0.5929847394637298	0.3527729372316215	0.3598798093172981	0.07562801070410835	0.6340445096882371	0.5982787279438966	0.38569415759898035	0.6183655625168172
Q0085	3.848864756704672	3.2872898484339066	3.243303271567622	3.306845669101401	3.275488389083631	3.25096603019828	5.260201127514564	6.410795975452556	4.387872653029509	4.348223465124344	4.598872442713249	5.505269729727541	5.588652968381956	7.432910941786997	8.210394472430057	7.754775952878543	7.059582840233913	4.796336142331963	4.603291316450904	5.326030439799245	5.321835094248071	5.371514009486871	7.0222452048708615	8.956104025611879	5.12846245029528	7.862924413071527
Q0092	0.08651212918725079	0.09407668303879667	0.10914807103126814	0.11416849430726667	0.10494644478496984	0.11461246829792553	0.12669949263121577	0.0676646443126364	0.08610681275759909	0.11642069947941439	0.10164577997343427	0.041124958386577766	0.05121521531936422	0.0676646443126364	0.05032186991494962	0.060793829540498126	0.05905261665440087	0.31370283054179265	0.13647992356402408	0.07854303402719548	0.07811618253988781	0.07562801070410835	0.16457913525184747	0.08229073615560681	0.07688096762005135	0.07811618253988781
Q0105	8.1846594402742	7.838751608806547	7.637268905552336	7.7327225049248325	7.440454892985944	7.432910941786997	9.52481585548779	9.812777547282774	9.125946274349847	9.172262829644419	9.396358655913309	9.396358655913309	9.375927700976172	9.819641498961985	10.435731055875108	10.552899691671737	10.171459498227641	10.199541120598747	10.199541120598747	9.603361528118322	9.76669227681463	9.125946274349847	10.574262456909707	10.912307204971501	9.805057292625115	9.718308625307394
Q0110	1.8431268008292212	1.773239057077893	1.5606582967770155	1.8690353216525053	1.8575356499429674	1.8884953637831412	2.0078771259360013	2.1754273081240325	2.3491085051038016	2.543384066391572	2.3375586975119385	1.9115958618973057	1.8779357759706587	1.8310080596321159	1.655873870707244	2.2321852922635834	1.869830691987898	2.41658291362499	2.420687078884888	1.788803456497021	1.7631550362831687	1.8431268008292212	3.7483548991793736	2.41447402580617	2.257106656764998	2.5930588018649825
Q0115	1.0019933544279147	1.0282964025478067	1.1761658213821735	1.2572030604644824	1.1388549876996956	1.1995524191283558	1.4902436621946649	1.2732898267835768	1.3961145248755034	1.5243499767784334	1.4727695080565784	1.148523738268985	1.0033437655003599	1.0099195635049858	0.9785077992692	1.185040038256657	1.1171332777542426	1.391364252460065	1.5176859033986132	0.946601630140386	0.9740586938739562	1.090563015008374	1.5635680653582427	1.3728223154437171	1.2600294301319235	1.4363850329640067
Q0120	3.36298006335337	3.3471558156193506	3.2053267006109003	3.3541283803637962	3.3793454544069004	3.3053041920082746	3.3715707598044173	3.1610931044790367	4.022210565855373	4.360623602379331	3.6675768122148122	3.3548596938083035	3.0649354641836752	3.210560844050283	3.089646291723896	4.404128834007619	3.7780996869047865	2.509091674408026	2.499442821805013	1.8747894065030453	2.126553608999897	3.2027544569151765	3.779595298341837	4.65640673168101	3.575855586305434	3.8782831481434727
Q0130	5.876905206211132	5.809809709096388	5.542242756506751	5.852973332697623	4.8791673437465395	4.944984583263994	9.117671523485999	9.051584127962045	8.39218632106191	8.286857413476742	8.290547952733746	7.0222452048708615	7.1931550356475356	7.6777054292823514	7.880422303718248	7.995929521708511	7.616367451285127	9.425309129682937	9.644976805209001	8.455275079419549	8.71953309481113	7.130206970739139	9.603361528118322	10.280278690157264	9.029508630353824	8.565315738785966
Q0140	0.9031577171989357	0.9494635059307085	1.017306233903963	1.1054040463890171	0.9858699957457125	1.0499492366344518	1.1474186259876649	1.1771149012160218	1.2387497879179086	1.3381055184069461	1.6292680072077812	1.1383373572826108	1.167949910152033	1.0247625142408519	1.1316530901558473	1.0938815564260522	1.0431403711123535	2.125539456816619	2.3290883439127854	1.5224920722512671	1.566917054372126	1.2409288391264588	2.719341678209239	2.4338004342323565	1.2998166893900138	1.6679088978370669
Q0142	0.43895982919610044	0.46571426085343653	0.5764178997135937	0.5655677396790515	0.6139148348285971	0.5065025375381519	0.39708096744098065	0.5554915662972583	0.6919903791183233	0.6451396986603857	0.6676670695192005	0.5288813184652335	0.6118896711526751	0.5286120684270377	0.40923602538379145	0.060793829540498126	0.5743592138871721	0.5616107137806461	0.6324601676054038	0.4231107351231239	0.5036596997778581	0.6032366703699997	0.6679328224002313	0.5883866073761919	0.6377252827176474	0.5310319399981
Q0143	0.5802273608388513	0.5547901194855038	0.37387252367383783	0.6544750224120708	0.6542801666514044	0.5065025375381519	0.36289849228081145	0.5903219836185399	0.6078507154558266	0.6264581629035633	0.6959187167058312	0.549602195003667	0.6365455581693313	0.40923602538379145	0.5245069330969943	0.5155696121736053	0.5152399122219018	0.581490737778039	0.6537136918330784	0.4231107351231239	0.5036596997778581	0.5797870939511804	0.6086412899148597	0.6113597646050816	0.6643866703191339	0.6282870540334032
Q0144	0.08651212918725079	0.09407668303879667	0.10914807103126814	0.11416849430726667	0.10494644478496984	0.38186119294254095	0.12669949263121577	0.0676646443126364	0.29145545035002773	0.4923931415807441	0.10164577997343427	0.041124958386577766	0.17568688459086684	0.0676646443126364	0.05032186991494962	0.060793829540498126	0.05905261665440087	0.3380450504233635	0.13647992356402408	0.07854303402719548	0.2675841852279284	0.07562801070410835	0.16457913525184747	0.08229073615560681	0.2960782518472586	0.27688854493044196
Q0158	4.407476367276523	3.843505593874686	4.572996055202996	4.015255946251896	3.6565827010673946	3.3995551738713305	8.488234787372901	7.526913510169944	6.045619567726437	5.058873045778254	5.876905206211132	5.394131818941976	7.224156693639491	5.444885532704093	6.045619567726437	5.8812847249855835	5.79706714161067	7.637268905552336	7.15460653538007	6.6024098147851795	7.526913510169944	4.647829710668763	8.768000765249877	10.117553934834259	6.588215039164706	7.526913510169944
Q0160	2.725723552137694	2.674026526101552	2.8253128196123045	2.9460629072546602	2.562354935180051	2.530361638823466	2.8272954081085837	2.749757338329535	3.3756663570976855	3.2262136631739065	3.400935700519169	1.848990432645267	2.297106502399783	1.842072787613654	1.979599475969719	1.8800579135862698	1.7749713682438706	3.3829717723194284	3.3953082884464205	2.127757296421675	2.2297099192634238	2.1923731709994696	3.798028662976357	5.804540957951579	3.5023293633822385	2.5125186848727035
Q0182	0.7427275818119887	0.7740611893575342	0.8104837775900818	0.9213006999206416	0.8147114265620764	0.8686853116738152	0.8120187433496416	0.8581792411452318	1.0585615009397906	1.0827811573196253	1.0969400228071384	0.6183655625168172	0.6564524112985067	0.650158489181276	0.5582548225107149	0.6150586521513195	0.6472316178025689	1.6244679009270193	1.8060499168162474	0.9164160080024946	0.9182953641434657	0.7258629446095859	1.0851798882999828	0.8479015616242142	1.0590570659798348	0.8439905237239026
Q0250	6.6132117964292405	6.447279231992917	6.174424764100635	6.460765726030308	5.505269729727541	5.340770923421143	8.656766651976838	8.76194299762172	7.9710783806098835	7.831837126769764	7.880422303718248	8.455275079419549	8.588382721241128	8.93929830392826	8.99530320116057	8.98404843909703	8.723349230426791	8.71101546898817	8.656766651976838	8.83219217241757	8.891690668658846	8.504373212476374	9.074166953787508	10.199541120598747	8.737328884604654	8.93929830392826
Q0255	1.0862525145432957	0.8918577550080478	0.8208706817288296	0.9138709659055333	0.893319988336775	0.8771023698167957	0.999908545429432	1.400149948576276	0.9698067976880645	0.8712093038080659	0.9549691177362007	1.1598775651758408	1.083803735493245	1.4161841791384542	1.8506256046287892	1.7225470298536243	1.225273978265223	1.2310082587749187	1.1587365860091836	0.824132558352556	0.8581792411452318	0.997254831454268	1.3982116664248392	2.089557538335789	0.9673427926724056	1.664264674670462
Q0275	5.852973332697623	5.719306698027738	5.485543463768243	5.683399443969515	5.137761177973639	5.153694329883986	8.210394472430057	8.265560931278268	7.508504588196985	7.594049194375483	7.80663474266371	8.323076464926592	8.565315738785966	8.891690668658846	9.074166953787508	8.768000765249877	8.47821081311369	8.63309550036581	8.565315738785966	8.442747344000118	8.551859251389569	8.558169508699493	9.101443759654353	9.959292194791908	8.39218632106191	9.029508630353824
Q0285	0.8744615318332807	0.9564848944337252	0.9443910617240242	1.0387790240030372	0.927122541981237	0.9430187364845034	0.9172485395278134	1.0193604770748497	1.2070381366689775	1.2775774770724952	1.5130703577945352	1.0090302689969575	1.0834313330097662	1.3757142352485423	1.2934792202037544	1.1903273489545199	1.3547488685456983	2.269737870879191	2.425351091910731	1.6352985516677347	1.6101195368011698	1.2469044754481327	2.41447402580617	2.3855204453720633	1.3967223207139863	1.6540170857820653
Q0297	1.3495715360828158	1.3638944344008517	1.4463131744757414	1.6072216339180239	1.3521271681535545	1.4116830359998407	2.166427839619093	2.640437525170099	2.5380847724604436	3.220033744315124	3.25096603019828	1.8809330215793394	2.2369944394642682	2.696774672147043	3.1558740557920615	2.7903532051739903	2.955379501918412	3.633290599620527	3.8703160763739266	3.9863334759323834	3.553242747647515	2.345933785178845	4.87605932729867	6.031629198620254	3.4473028895817546	3.261733052687518
RDN18-1	1.8292073487321752	1.8845358461402189	2.3653533690950135	3.32720473712029	1.9319062910719702	2.1442808276618885	2.6790316559669365	5.20100137066398	5.153694329883986	3.8401711022166234	2.396913668031665	2.6859508493618796	4.5254686938241555	7.137476132044002	7.305415323846928	2.4399486430817334	4.444065371899854	5.47704237147056	7.228759868190391	4.418534781828873	3.2882701276883326	2.89588992947028	6.682125554853802	6.895388895706729	3.400935700519169	5.464189704562201
RDN25-1	1.9702997916657339	2.2799860981777	2.473064790075078	3.942850321874581	2.125539456816619	2.5991674479953075	3.2872898484339066	5.807278918415465	5.862869883434463	4.540048371986402	3.08678411185957	4.796336142331963	7.093352780634183	8.83219217241757	8.914949918731832	3.6284393286354883	5.804540957951579	6.174424764100635	7.67316597340002	5.300869040247081	3.2730059497751274	4.017059422787958	7.67316597340002	7.556046341241599	3.938209859249115	7.093352780634183
RDN37-1	0.08651212918725079	0.09407668303879667	0.10914807103126814	0.11416849430726667	0.10494644478496984	0.11461246829792553	0.12669949263121577	0.0676646443126364	0.08610681275759909	0.11642069947941439	0.10164577997343427	0.041124958386577766	0.05121521531936422	0.0676646443126364	0.05032186991494962	0.060793829540498126	0.05905261665440087	0.10955390280386054	0.13647992356402408	0.07854303402719548	0.07811618253988781	0.07562801070410835	0.8446552580624819	0.8677021040273802	0.5771001440446915	0.07811618253988781
RDN5-1	0.08651212918725079	0.09407668303879667	0.10914807103126814	0.11416849430726667	0.10494644478496984	0.11461246829792553	0.12669949263121577	0.0676646443126364	0.08610681275759909	0.11642069947941439	0.10164577997343427	0.041124958386577766	0.05121521531936422	0.0676646443126364	0.05032186991494962	0.060793829540498126	0.05905261665440087	0.10955390280386054	0.13647992356402408	0.07854303402719548	0.07811618253988781	0.07562801070410835	0.16457913525184747	0.08229073615560681	0.07688096762005135	0.07811618253988781
RDN5-2	0.08651212918725079	0.3578651581409735	0.10914807103126814	0.11416849430726667	0.10494644478496984	0.11461246829792553	0.12669949263121577	0.0676646443126364	0.08610681275759909	0.11642069947941439	0.10164577997343427	0.041124958386577766	0.18366708881603597	0.0676646443126364	0.05032186991494962	0.060793829540498126	0.05905261665440087	0.10955390280386054	0.13647992356402408	0.07854303402719548	0.07811618253988781	0.07562801070410835	0.16457913525184747	0.08229073615560681	0.07688096762005135	0.07811618253988781
RDN58-1	0.8552015296503253	0.7852193854761859	0.8462562582587054	0.820368640367451	0.8037877250475707	0.819677187883741	0.7683673250961773	0.9808209396268672	1.3239527733037053	0.9913098686142686	0.904377624425699	0.792738820596042	0.8090459433061302	0.6911496195327205	0.7374435022249619	0.6523946361960001	0.6788280324200004	1.0813844627376465	1.1163392851501983	0.6976766676270674	0.7281818702098921	0.7442440719005236	1.1216818276527338	8.290547952733746	0.894601065855437	0.9365926866449468
RME2	2.3448853637769105	2.20177842439281	2.1192827329189408	2.0603152564569744	1.942661987200443	1.8589321893521698	2.467391494216029	2.398263089939156	2.6799113566012935	2.647054962414054	2.451412766524927	1.8854142929286728	2.153750463768967	2.506201128131014	2.6076775820299236	2.148894893339663	2.2562701359516435	6.0204788618059215	6.624391117118731	3.6365345359614185	4.266541637199937	2.357081492395993	5.962048339243134	6.754730605411078	2.305204023479712	2.7893385728069493
RME3	1.0332930070554653	1.024215257993692	1.0578319801547438	0.9639218895266845	1.0726212032420115	1.069885010543426	0.9488282058133599	0.9164160080024946	0.938988654642959	0.9347962210809692	0.8641608440698615	0.8049924842910394	0.8179079740307716	0.8590976917728772	0.9745556094863334	0.8808657636266111	0.8975172983496084	0.8909102745032768	0.8839212189147913	0.9246737224747658	0.9143713437948127	0.7892862996768931	0.8988625225607212	1.6720220792536784	0.9404365167065556	0.7961641269669655
RNA170	0.7567793828677654	0.7499912476515075	0.7483903561219728	0.708626491478802	0.8013583247497195	0.7600788758569519	0.6741808301290115	0.7378038974661809	0.7923206775566592	0.7541970488483336	0.8319350059758738	0.549602195003667	0.58727756212579	0.5286120684270377	0.5271488259666935	0.6002351120894922	0.6213352922730313	1.232456817556392	1.3546128728866085	0.7821399722717941	0.8686853116738152	0.7033342161334646	0.8485107309490493	0.8821510686863183	0.8189982538909084	0.671380232196181
RPR1	5.511250250564805	5.321835094248071	5.625122746892046	5.862869883434463	5.206151421249244	5.214611347083714	5.887129146400355	6.741414169621715	6.998942911766678	6.998942911766678	6.00107885420385	5.870813338503894	7.67316597340002	5.429915968420845	6.6024098147851795	6.588215039164706	7.548142523983204	8.871773971246022	8.723349230426791	8.488234787372901	8.504373212476374	7.169528221370911	8.423926762592561	9.051584127962045	7.059582840233913	7.234728763217431
RUF20	0.8018840340461219	0.8215637443899415	0.8621328557902594	0.8306887000655392	0.8563136369961375	0.791327576179793	0.7266250035208726	0.6596452808897406	0.7897394191461826	0.7541970488483336	0.7447037781382359	0.6649555724756122	0.6649555724756122	0.6727359236224265	0.6201856173133544	0.6348483614022801	0.6447420160585566	0.5293844683206794	0.5261006204665526	0.7053752326280365	0.6798872843417263	0.7405835483578995	0.38527450536212315	0.49177256808899317	0.7405835483578995	0.7180185085986873
RUF21	0.6884716899080732	0.6762761042437798	0.5957231184850167	0.7036732217106971	0.6709522371016416	0.6759014424347112	0.838263260781645	0.9274334436980227	0.7766687956308969	0.7289944260234733	0.5298961015676911	0.6131824478733482	0.6106531505887312	0.6539059050343109	0.6160635677483824	0.5240515001488368	0.5261006204665526	0.9028068243237937	0.804032479127476	0.5680334510460235	0.5521116404009705	0.5547901194855038	0.6979715300139742	0.7070077423458438	0.5809675954241957	0.5610862367616671
RUF22	0.08651212918725079	0.09407668303879667	0.10914807103126814	0.11416849430726667	0.10494644478496984	0.11461246829792553	0.12669949263121577	0.2081978925092704	0.08610681275759909	0.11642069947941439	0.10164577997343427	0.041124958386577766	0.1702111123158589	0.252291788408143	0.2994380582692576	0.1849719561948744	0.3922958438433781	0.10955390280386054	0.13647992356402408	0.45790906003266685	0.27279799624981266	0.2825998920652203	0.16457913525184747	0.22869036810030596	0.07688096762005135	0.07811618253988781
RUF23	0.2850839514749469	0.43257021506244064	0.33123604247506555	0.11416849430726667	0.10494644478496984	0.35100810550857825	0.12669949263121577	0.0676646443126364	0.08610681275759909	0.11642069947941439	0.10164577997343427	0.041124958386577766	0.24543671657737567	0.0676646443126364	0.05032186991494962	0.2549474735910296	0.355504817933152	0.10955390280386054	0.40457079215365893	0.07854303402719548	0.07811618253988781	0.45790906003266685	0.46605496690945786	0.08229073615560681	0.259204865953015	0.07811618253988781
RUF5-1	0.479205044214121	0.5021547946305174	0.43724133807702326	0.11416849430726667	0.40252220887303714	0.3118345931757945	0.12669949263121577	0.4392560274974995	0.49898499032254484	0.7126958523477619	0.41991153096898326	0.7096324408067757	0.7733622669504312	0.6791019967572083	0.6938952080055778	0.7004180034537568	0.6002351120894922	0.826127904557338	0.7007830463075948	0.6968115015283723	0.32733456099236186	0.46539492567081775	0.7130370742700757	0.6324601676054038	0.48511880657482453	0.5283350816256487
SCR1	10.552899691671737	10.552899691671737	10.81015640473891	10.912307204971501	10.552899691671737	10.552899691671737	11.00159888932874	11.237759902083965	11.746071809201743	11.746071809201743	11.237759902083965	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	11.746071809201743	12.573847217818859
SRG1	1.5030890614784405	1.6027406225063694	1.5013375011480112	1.5726712057360892	1.5038867652488757	1.601995706614554	1.6533844952693202	1.8258831100761495	1.1381402983854527	1.0774342233558614	1.1748449935577623	1.6063096097383278	1.420606758630387	1.548117734971378	1.5356795378097785	1.9467791111732415	1.685042734324294	2.309650069673859	1.8152610519268229	2.4473203624914657	3.321459275422391	1.5564224069784476	3.2575311996468717	2.625483020441674	1.2455301599760489	1.3394191986860293
YAL001C	1.7443624258859114	1.77746079140501	1.7908633997486663	1.8018637254883376	1.6858271449771545	1.6799275588702725	1.9964780838996983	2.066865827195314	1.9115958618973057	1.9171026900373291	1.8582246046504713	2.090307993916507	2.0502692270069325	1.9964780838996983	2.0880279784018616	1.8047770759490485	1.8800579135862698	3.3083328294864054	3.220033744315124	2.2205257277849424	2.663878680608063	1.8179672858923068	3.21181381973382	4.870682414508507	1.7930234677410848	1.8152610519268229
