Gene	SRR1528570	SRR1528571	SRR1528572	SRR1528573	SRR1528574	SRR1528575
ETS1-1	2.99841665368951	2.89588992947028	3.109744558465345	3.4771198844243774	3.210560844050283	3.1677473115911057
ETS2-1	0.5067789372920837	0.48597931357153734	0.45393492735857865	0.58727756212579	0.4996117587890018	0.47229171350705784
HRA1	0.30853219322205705	0.37314976148161616	0.33504114115973677	0.34858953239622353	0.4207232445974798	0.39824484643036984
ICR1	0.7561655349262256	0.7539823913425328	0.7600788758569519	0.7241875879902331	0.7370718137938708	0.7374435022249619
IRT1	1.583056645141016	1.4851880044694528	1.583056645141016	2.4559397740283364	2.224654754674008	2.1991034579489344
ITS1-1	0.5948373823517955	0.5937343038019891	0.6552060991827248	0.6293735066404549	0.5605994589393468	0.5877742088289648
ITS2-1	0.7362291736242096	0.7414404482919393	0.693194842168367	0.7294391461039643	0.6410352178253593	0.6240873323379098
LSR1	0.7402377005814837	0.7432099448077477	0.7432099448077477	0.8532665577857322	0.8818699905567292	0.8610075509343648
NME1	0.35312142108541794	0.29272595490377895	0.3791600563319566	0.3678323817436593	0.301858937033238	0.3257970709724204
PWR1	-0.01564868246297115	-0.019454688311714072	-0.01890258279202155	-0.013496803650555302	-0.010331425529250102	-0.010331425529250102
Q0010	-0.01564868246297115	-0.019454688311714072	-0.01890258279202155	0.11502657270246154	-0.010331425529250102	-0.010331425529250102
Q0017	-0.01564868246297115	0.041567416715321145	-0.01890258279202155	-0.013496803650555302	-0.010331425529250102	-0.010331425529250102
Q0020	0.5532040952951327	0.48444264554332894	0.5361896318494417	0.5562005816423163	0.4923931415807441	0.5149150458919545
Q0032	-0.01564868246297115	-0.019454688311714072	-0.01890258279202155	-0.013496803650555302	-0.010331425529250102	-0.010331425529250102
Q0045	0.3586259894623447	0.3289218734151451	0.32157717985386	0.4032037460775635	0.38374562263703127	0.30853219322205705
Q0050	0.12879551402656136	0.048118411468643166	0.14482744348700538	0.22319517240113806	0.11079553520773336	0.19372109581931973
Q0055	0.04723655768340909	0.11771471889837985	0.07309453835259318	0.216950473702504	-0.010331425529250102	0.17795800863226827
Q0060	0.042884757859460144	-0.019454688311714072	0.03572523150473164	0.05348544604860486	-0.010331425529250102	-0.010331425529250102
Q0065	0.04200866956711542	-0.019454688311714072	0.05075667733716926	0.12793583045040777	-0.010331425529250102	0.06122791811501492
Q0070	-0.01564868246297115	-0.019454688311714072	-0.01890258279202155	-0.013496803650555302	0.06892841560767092	-0.010331425529250102
Q0075	-0.01564868246297115	0.03392418827092454	-0.01890258279202155	-0.013496803650555302	-0.010331425529250102	0.08144398764071431
Q0080	-0.01564868246297115	-0.019454688311714072	-0.01890258279202155	-0.013496803650555302	-0.010331425529250102	-0.010331425529250102
Q0085	-0.01564868246297115	0.06723706770036474	0.03392418827092454	0.10748600221306437	0.10996205541601414	0.10411560865412371
Q0092	-0.01564868246297115	-0.019454688311714072	-0.01890258279202155	-0.013496803650555302	-0.010331425529250102	-0.010331425529250102
Q0105	0.1296456372453514	0.10331333412668639	0.22501258882398179	0.23937424086159717	0.1465673498487981	0.23429354208999648
Q0110	-0.01564868246297115	-0.019454688311714072	0.04988706249273001	0.07399247145356003	-0.010331425529250102	0.06555120279327951
Q0115	-0.01564868246297115	-0.019454688311714072	-0.01890258279202155	0.054365244903946654	-0.010331425529250102	-0.010331425529250102
Q0120	0.076461414814712	0.054365244903946654	0.08732820189071992	0.1315714109498392	-0.010331425529250102	0.06723706770036474
Q0130	0.09828853272506267	0.0659724896685954	0.0974590059288438	0.12020804965274892	0.15838297987249383	0.05348544604860486
Q0140	0.1570937506772226	0.08651212918725079	0.25313730188355216	0.16234463637236013	0.08903479605704027	0.24543671657737567
Q0142	0.2785721402735	0.33308388384289533	0.3300606170723519	0.5221136021476476	0.386768183432551	0.33344452374381367
Q0143	0.13518834136242275	0.11163837262480893	0.16276221256541218	0.21901502002278267	0.11894401725818533	0.07521914546657502
Q0144	-0.01564868246297115	-0.019454688311714072	-0.01890258279202155	0.0445605619259873	-0.010331425529250102	-0.010331425529250102
Q0158	0.631319351283296	0.6262243422583955	0.6516913562099393	0.707369690742344	0.5888967559394473	0.6213352922730313
Q0160	-0.01564868246297115	0.04679747673625331	-0.01890258279202155	0.0437375229918197	-0.010331425529250102	-0.010331425529250102
Q0182	-0.01564868246297115	-0.019454688311714072	0.036687981593559946	-0.013496803650555302	-0.010331425529250102	-0.010331425529250102
Q0250	0.20464491362446646	0.23689834990677	0.1719169821437766	0.2859437068125136	0.30345544897274235	0.13603884044787912
