Gene	SRR2225482	SRR2225547	SRR2225548	SRR2225549	SRR2225550	SRR2225551	SRR2225552	SRR2225553	SRR2225554	SRR2225555	SRR5116539	SRR5116540	SRR5116542	SRR5116543	SRR5116547	SRR5116548	SRR5116550	SRR5116551	SRR5116552	SRR5116554	SRR5116555	SRR5116556	SRR5116558	SRR5116559	SRR5116560	SRR5116561	SRR5116562
Q0065	1.4202205763178386	0.9559270426684101	0.9830928534222654	1.0922987534420003	1.0628284310445402	0.7588446364791922	4.5205703005216975	4.437046817364717	4.468786538519117	4.583646507864212	0.8918577550080478	0.9730493947980918	0.8163978300767737	0.8254036925217366	0.9250325975937261	0.9669516944078411	1.0062096433930927	1.1372680952108318	1.1347591021323722	0.8624372435022132	1.132416915120358	1.1876317160872933	1.3072522166998293	1.226352706965762	1.3469154857932417	1.1889239919465981	1.166492305775139
Q0070	1.5591753623646392	1.0364280603895621	1.1744267380368787	0.9556970596810676	1.3741409251540493	0.6911496195327205	1.3837061961050086	1.4680695477708414	1.6735134186880158	1.7105807902832006	0.8433485194088615	0.9337385014185671	0.8525228727234386	0.8414650412364264	1.0561980101348227	1.0752563764873915	1.0238876200659488	1.076070565836825	0.9046620305559447	0.9452014833889766	1.3305398535552853	1.3454943073706578	1.6600520850001765	1.0896167580882012	1.0637677736218842	1.65310937517199	1.6123478660576587
Q0075	4.256953464564005	1.8084038444615746	1.9348946063927088	1.6572391639895652	2.673573459219286	1.3337051862691387	1.8346848556000528	1.8004370876656635	1.9768073447144228	2.019274073030743	1.3551357583147587	1.352777357018076	1.6438024035740906	1.6224288663871793	1.5191262638811427	1.5171753506943437	1.5025573203314866	2.051051001706538	2.344562183944351	1.166492305775139	2.0951617996227196	2.1165212370222917	1.692996757843017	2.002019307794638	1.956266527986193	2.331762874390094	2.1923731709994696
Q0080	0.7096324408067757	0.6751682822735188	0.7933255641841063	0.2405814285122557	0.6723049272677865	0.20117674010381092	0.08859800316470706	0.05566760460794651	0.44847479500976695	0.46477009632643895	0.2467290725422856	0.252291788408143	0.48511880657482453	0.4838253978694283	0.8167127524983759	0.819677187883741	0.7539823913425328	0.43446161119946664	0.44051266438538467	0.7254713569612254	0.7191628301935666	0.6615137566674822	0.21858354089147194	0.36536256325255323	0.37534598537785985	0.7186198868202848	0.7225417736223748
Q0085	1.244564951671356	0.786566789112934	0.8120187433496416	0.7786976884204939	1.0320456972820116	0.6131824478733482	3.6601835005432726	3.3984498065211977	3.4669601219102315	3.5236066880574004	0.7023033096131384	0.7447037781382359	0.7897394191461826	0.838263260781645	1.212414223824298	1.2306236378182989	1.286963874401182	1.1173683569137853	1.1712798235697006	0.8068280585460303	0.977052512936208	0.9748116623065421	0.6770069028570742	1.1914553965456458	1.0653490511795412	1.2302900830271237	1.1844796356705618
Q0092	0.3327291998375489	0.28221784647510684	0.3586259894623447	0.2405814285122557	0.2518792436918613	0.20117674010381092	0.08859800316470706	0.05566760460794651	0.06680949108809309	0.07017427621729466	0.2467290725422856	0.252291788408143	0.2095577458589549	0.21040351534470125	0.4980925345057457	0.4980925345057457	0.36536256325255323	0.43446161119946664	0.44051266438538467	0.41481650097483846	0.36289849228081145	0.3607706951413153	0.21858354089147194	0.36536256325255323	0.37534598537785985	0.34076539758214686	0.34114423456568505
Q0105	0.8283603683038511	0.6340445096882371	0.6615137566674822	0.8018840340461219	0.6979715300139742	0.896880253932235	5.992552359091455	5.992552359091455	5.978258016537585	6.011429737802256	0.2467290725422856	0.252291788408143	0.7019378982743012	0.6022355860112623	0.4980925345057457	0.8130101515409734	0.9681424581139809	0.7480207626498231	0.44051266438538467	0.8650746418795932	0.7592908429845212	0.7607115270035906	0.8319350059758738	0.9673427926724056	0.8686853116738152	0.8903732244501044	0.8975172983496084
Q0110	1.2477748883913908	0.8854780728393037	0.8689935658125737	0.7139410849931298	0.8175788663398836	0.6596452808897406	2.7423287943743855	2.4483363559526516	2.5119252826658354	2.57826218236287	0.7336313664069796	0.6539059050343109	0.6766466205913911	0.6674804572951651	0.908369276941466	0.4980925345057457	0.8653875869893902	0.7427275818119887	0.44051266438538467	0.7178374935828138	0.9185921147013502	0.9658362741711506	0.8490395877300787	0.7019378982743012	0.7770219990565302	0.8948929347515546	0.8708525845185034
Q0115	0.7983323225574993	0.28221784647510684	0.7564761087752322	0.6584399533770591	0.6660740326357224	0.61935942895501	1.6672961018269323	1.6597099098723391	1.6269547996942264	1.6846975231928694	0.5436766210011217	0.252291788408143	0.5027696719146055	0.500999257209331	0.4980925345057457	0.4980925345057457	0.7213131806368798	0.7412483470140416	0.8578670297621598	0.41481650097483846	0.686450308966097	0.8147114265620764	0.5922278607889908	0.7677272722686732	0.7617928841902897	0.759721417146741	0.720512898564522
Q0120	2.1635733194087736	0.9121236162421502	0.8327683486128787	1.2308168283464727	1.0647419673458214	0.9436685549174398	4.230520175704577	4.1736600078265536	4.230520175704577	4.268580058995462	1.0883838121737388	1.0071224522230178	0.7875733845849976	0.8356982742397832	1.047532670011791	1.0268598957628912	1.0620092410591986	0.9290768754781793	0.9229124758316769	0.41481650097483846	1.2691976674074679	1.3108973634494978	1.2691976674074679	0.8322123364780121	0.829194490249531	1.2063909568651798	1.1836168494054469
Q0130	8.298366898623406	4.669328783620941	5.852973332697623	6.174424764100635	5.740083331388864	5.601184676840919	7.15460653538007	6.987479518228259	6.868935614953566	6.778931587152802	4.254708168161136	4.284029468580286	3.671598316634884	3.781567825713533	3.831357096846936	3.919619351946533	7.059582840233913	5.209693316440736	4.953051394119006	2.148029426408676	7.812264749543306	7.797260870173277	8.423926762592561	5.738547062903917	5.671190090072709	8.39218632106191	8.307477791845907
Q0140	1.3424956282701195	0.8204998337036701	0.7574979487114798	0.7405835483578995	0.8319350059758738	0.5957231184850167	1.1644558462750005	1.1833286864477606	1.2596059983287742	1.3819605446998509	0.6935486212995635	0.7370718137938708	0.6356860003661565	0.7225417736223748	0.9355611998651803	0.8882622023203187	0.7790251573989402	0.43446161119946664	0.7436679675413722	0.41481650097483846	0.938988654642959	1.0827811573196253	1.0743710516928378	0.8204998337036701	0.786211478208053	0.9778991303959013	0.9666333603794421
Q0142	0.7221752857182678	0.6278800205743847	0.3586259894623447	0.6522046386630407	0.2518792436918613	0.20117674010381092	0.5680334510460235	0.5658624365010498	0.6743671737061011	0.643592919918347	0.2467290725422856	0.252291788408143	0.2095577458589549	0.4719676881004735	0.4980925345057457	0.4980925345057457	0.7717836856633524	0.43446161119946664	0.44051266438538467	0.41481650097483846	0.7613723752648174	0.7178374935828138	0.5877742088289648	0.6664267082746863	0.6791019967572083	0.7126958523477619	0.34114423456568505
Q0143	0.3327291998375489	0.28221784647510684	0.3586259894623447	0.2405814285122557	0.2518792436918613	0.20117674010381092	0.4962967387880647	0.3051693865548923	0.5680334510460235	0.5263645025150013	0.2467290725422856	0.252291788408143	0.2095577458589549	0.21040351534470125	0.4980925345057457	0.4980925345057457	0.36536256325255323	0.43446161119946664	0.44051266438538467	0.41481650097483846	0.36289849228081145	0.3607706951413153	0.21858354089147194	0.36536256325255323	0.37534598537785985	0.34076539758214686	0.34114423456568505
Q0144	0.3327291998375489	0.28221784647510684	0.3586259894623447	0.2405814285122557	0.2518792436918613	0.20117674010381092	0.08859800316470706	0.2601411639905095	0.06680949108809309	0.07017427621729466	0.5366827304640422	0.252291788408143	0.2095577458589549	0.21040351534470125	0.4980925345057457	0.4980925345057457	0.36536256325255323	0.43446161119946664	0.44051266438538467	0.41481650097483846	0.36289849228081145	0.3607706951413153	0.21858354089147194	0.36536256325255323	0.37534598537785985	0.6443474910865785	0.7019378982743012
Q0158	2.139319502841997	1.241564820053175	1.182956188798627	1.4227511788012202	1.3288917774696047	0.8793194081891753	3.21181381973382	3.4932736808931493	3.1221217591635604	3.266910781249353	0.9719133031746406	1.136169575212346	0.9524166416972448	0.9599188841366383	1.1443040696608044	1.1388549876996956	1.5395708679311133	1.3650744561054353	1.3347286216125283	1.1939008328992853	1.3561145998670914	1.3001649222079739	1.7624545232046658	1.4392876527397185	1.3421955190704549	1.4234490116027017	1.4700500380107688
Q0160	6.621104219430337	4.568864649693825	5.588652968381956	4.385710241705577	4.387872653029509	3.3672862098940812	2.0763784418469586	2.177875547508144	2.114108607582178	2.153750463768967	2.429383373613278	2.5467319873877137	1.8292073487321752	1.8431268008292212	2.5199007743467674	2.4399486430817334	5.876905206211132	6.073954455418308	6.045619567726437	3.884587446503864	5.9061188668878	5.930064350653287	5.852973332697623	3.843505593874686	3.89663017846107	6.508913411146379	6.41573750131383
Q0182	0.3327291998375489	0.7135155010992343	0.3586259894623447	0.2405814285122557	0.5775789688553062	0.20117674010381092	0.9381566620838622	0.9054340360603996	0.8839212189147913	0.9730493947980918	0.2467290725422856	0.252291788408143	0.2095577458589549	0.461268615840418	0.4980925345057457	0.4980925345057457	0.36536256325255323	0.43446161119946664	0.44051266438538467	0.41481650097483846	0.36289849228081145	0.3607706951413153	0.21858354089147194	0.36536256325255323	0.37534598537785985	0.73873358547638	0.722895382901105
Q0250	0.9693427296691977	0.8308419684130421	0.8330679527165431	0.9515734969525573	0.8634356106544081	0.9250325975937261	5.246054255182271	5.211973955853135	5.214611347083714	5.248186072983275	0.8374646796133275	0.7822860056713643	0.827636594043872	0.8280128102209814	0.8430688137475396	0.9034148287159447	0.8460665654452435	0.43446161119946664	0.44051266438538467	0.8581792411452318	0.6727359236224265	0.671380232196181	0.7730463931420015	0.9503888949739463	0.9899569520671597	0.9930453015555674	1.0689553786075479
Q0255	0.7625236240302671	0.6539059050343109	0.8101424438522529	0.5819810943978373	0.2518792436918613	0.643972209510626	1.3795692030042097	1.135380659113355	1.29283240430856	1.3231720179643003	0.5877742088289648	0.5293844683206794	0.6236009287569538	0.6060420982838138	0.4980925345057457	0.4980925345057457	0.811066664342138	0.7398670240422394	0.44051266438538467	0.41481650097483846	0.9102550743406389	0.9790636447141382	0.8656713306479007	0.786566789112934	0.7110681275338336	0.7825694994201431	0.7976711490847345
Q0275	1.4171974077462768	0.9290768754781793	1.261884325789623	0.9802492827846206	1.3664201089825074	1.1024437860179093	4.784804380362973	4.78150582593166	4.711933296700684	4.870682414508507	0.9268843105141407	0.9878761455248936	0.8053645952095057	0.831389974392703	1.3054672365768512	1.295901864629967	1.496172499489595	0.9503888949739463	0.8753024548802321	1.2221955327338558	0.8338722473156563	0.8983528539256944	1.3309889362146703	1.1591032195683235	1.111007564986213	1.4388744426681483	1.3919775348553085
Q0285	0.7450986489303341	0.6412649545725979	0.8504834830773427	0.5430430487644909	0.5937343038019891	0.48597931357153734	0.9221003275996449	0.9512716409235427	0.9302827804398033	0.9630201701417429	0.2467290725422856	0.6006944787757413	0.2095577458589549	0.21040351534470125	0.4980925345057457	0.8392490947821156	0.8120187433496416	0.43446161119946664	0.8104837775900818	0.41481650097483846	0.8127067333295377	0.6798872843417263	0.6451396986603857	0.36536256325255323	0.37534598537785985	0.7432099448077477	0.7436679675413722
Q0297	0.3327291998375489	0.28221784647510684	0.3586259894623447	0.2405814285122557	0.2518792436918613	0.20117674010381092	0.9266650172928423	0.9028068243237937	0.9310395638132021	0.9334135398292793	0.2467290725422856	0.252291788408143	0.2095577458589549	0.21040351534470125	0.4980925345057457	0.4980925345057457	0.36536256325255323	0.43446161119946664	0.44051266438538467	0.41481650097483846	0.36289849228081145	0.3607706951413153	0.21858354089147194	0.36536256325255323	0.37534598537785985	0.34076539758214686	0.34114423456568505
RDN18-1	8.656766651976838	3.104228067703967	2.8272954081085837	0.2405814285122557	5.137761177973639	2.8053909685874814	3.633290599620527	3.2929327541440774	1.9375207843240907	1.6072216339180239	3.4960976330688256	2.453013133252627	7.812264749543306	7.80663474266371	1.8270296097691594	1.6698232080229096	2.6349816439683265	3.456986556838361	3.766671843039583	2.757655729268619	4.444065371899854	4.577753257127014	5.221787266494389	2.9184413393013573	2.9206158074055635	7.24882279610034	7.183092421429269
RDN25-1	0.3327291998375489	0.28221784647510684	0.3586259894623447	0.2405814285122557	0.2518792436918613	0.20117674010381092	2.99841665368951	2.7122118415857916	2.331008152073939	2.1156705841348367	0.2467290725422856	0.252291788408143	0.2095577458589549	0.21040351534470125	0.4980925345057457	0.4980925345057457	0.36536256325255323	0.43446161119946664	0.44051266438538467	0.41481650097483846	0.36289849228081145	0.3607706951413153	0.21858354089147194	0.36536256325255323	0.37534598537785985	0.34076539758214686	0.34114423456568505
RDN37-1	10.380967930368602	3.575855586305434	3.6406285928384454	8.402473079183633	8.99530320116057	8.6642995021941	0.08859800316470706	0.05566760460794651	0.06680949108809309	0.07017427621729466	9.101443759654353	9.112524713799722	8.891690668658846	8.956104025611879	3.5236066880574004	3.4503196609897824	3.919619351946533	4.458304789460736	4.405524783141014	5.291886226132929	6.550488326260689	6.310389900947978	5.211973955853135	7.873671516141576	7.838751608806547	8.231468388853704	8.056476510665892
RDN5-1	3.5526253504435306	0.8827571949960991	4.65640673168101	2.0880279784018616	1.811686807952165	1.9345209346144598	0.08859800316470706	0.05566760460794651	0.06680949108809309	0.07017427621729466	2.994633629429548	3.093344163591614	2.506715741929141	2.496173728336613	1.0701663811204902	1.0546348727167467	0.9040819372540617	1.3072522166998293	1.3354648737185648	1.5346420453957437	0.8827571949960991	0.8377558530770033	0.7535988735485799	0.7916112239034648	0.8143260860542362	0.7921808899388634	0.807821258704055
RDN5-2	0.6791019967572083	0.6755341155140033	0.3586259894623447	0.2405814285122557	0.2518792436918613	0.20117674010381092	0.08859800316470706	0.05566760460794651	0.4003369059929549	0.07017427621729466	0.2467290725422856	0.252291788408143	0.2095577458589549	0.21040351534470125	0.4980925345057457	0.4980925345057457	0.36536256325255323	0.43446161119946664	0.44051266438538467	0.41481650097483846	0.36289849228081145	0.3607706951413153	0.21858354089147194	0.36536256325255323	0.37534598537785985	0.34076539758214686	0.34114423456568505
RDN58-1	3.595453442470373	1.0320456972820116	0.9034148287159447	3.5526253504435306	3.5780595642157134	4.5205703005216975	1.1856261007852948	1.1071664762359916	1.2920697737077649	1.290577258678008	4.6887496394674875	4.091152378277114	4.424589716397296	4.024619149291772	1.1009587257684257	1.071669440489476	0.9462535137832195	1.2257986019503444	0.9040819372540617	1.5091874544621933	1.1344909342188643	1.2322123811753587	0.9798672845498866	1.0186115152430946	1.1132139977770008	1.2243873724633458	1.2180659908989115
RME2	0.8163978300767737	1.252326379107249	0.8712093038080659	1.0625301810691234	1.3583839012292367	1.2529480212507202	1.4416452080085147	1.4195239762986578	1.4612825034216699	1.3366125143691017	1.3837061961050086	1.3956353535158996	1.2320230930159135	1.2735185531910227	1.623527486919616	1.7218184782372348	1.3532797231311315	1.5975116473931004	1.6858271449771545	1.2920697737077649	1.1255905771529688	1.1798981981312535	1.14325501454613	1.2243873724633458	1.252326379107249	1.3620853535174264	1.4727695080565784
RME3	1.0223672566736723	0.8063237854509726	0.3586259894623447	1.1255905771529688	0.8712093038080659	1.132730180124974	0.9305462478281223	0.920437583989988	0.8906720018662148	0.9290768754781793	0.9490643106610751	1.0193604770748497	0.9839977611555729	0.9641646613228146	0.8098199733079007	0.4980925345057457	0.893319988336775	0.8258673794683449	0.7510860505574563	1.0961785302027736	1.1900234526613185	1.2139641174996012	0.9028068243237937	0.36536256325255323	0.37534598537785985	1.047532670011791	1.0653490511795412
RNA170	1.0919721622893062	0.726216408077552	0.8956556887395885	1.4197259931693198	0.9894833482330918	1.4367794960346794	0.7770219990565302	0.8744615318332807	0.8011863337901299	0.7786976884204939	0.9758400181882549	0.9630201701417429	1.1870679363360745	1.1814485607104064	1.5848448713352263	1.5946385669027694	0.8737762219989929	0.927122541981237	0.9054340360603996	1.0781367625559426	0.8560850564661207	0.8018840340461219	1.0373185389997397	1.0721243823942577	1.1805357289511318	1.185040038256657	1.203700473217854
RPR1	3.7021639595886477	3.887797026795785	3.3530682969559615	5.444885532704093	2.9324992337740827	4.790289491312537	5.845854340991659	5.6964330712942255	5.683399443969515	5.876905206211132	5.742785876768013	5.7350097112637926	4.220325522149896	4.10060619534679	5.103148485932367	5.0627934665762355	4.963673930256058	4.263424692492427	4.556701568062817	6.778931587152802	3.2262136631739065	3.1568637378218414	4.3653137888934594	4.8946229238656205	4.775476119370002	4.594149847896719	4.598872442713249
RUF20	0.8439905237239026	1.087484261347431	1.0739410400398066	0.9646265527255719	0.7191628301935666	1.111007564986213	0.8395098279321043	0.8283603683038511	0.832491997379693	0.8254036925217366	1.1295162184386431	1.1129147446039647	1.145539523214598	1.1147454960375733	1.6471991657630418	1.7482665656377132	1.048675607364403	1.097176718175807	1.1532047021487692	0.786211478208053	0.6860824062348252	0.7331685827509131	1.025963756818711	0.9005088695045532	0.9938704294754679	1.083803735493245	1.1848012156700898
RUF21	0.896880253932235	0.710317831058772	0.9552307699434832	0.8212563065464553	0.8120187433496416	0.8053645952095057	0.5341550385466125	0.5304464705017393	0.549602195003667	0.45251140107990856	0.7640187107291017	0.7241875879902331	0.7118721898738949	0.6006944787757413	1.0074419717763372	1.021397997480431	1.0124662741495263	1.1601480548594634	1.1248053992249758	0.7961641269669655	0.8049924842910394	0.7026340828922892	1.1088046280267125	0.9016636196484248	0.8311324940980578	1.1036490704213282	1.09668074432881
RUF22	0.3327291998375489	0.28221784647510684	0.3586259894623447	0.2405814285122557	0.2518792436918613	0.20117674010381092	0.08859800316470706	0.05566760460794651	0.06680949108809309	0.07017427621729466	0.2467290725422856	0.252291788408143	0.2095577458589549	0.21040351534470125	0.4980925345057457	0.4980925345057457	0.36536256325255323	0.43446161119946664	0.44051266438538467	0.41481650097483846	0.36289849228081145	0.3607706951413153	0.21858354089147194	0.36536256325255323	0.37534598537785985	0.34076539758214686	0.34114423456568505
RUF23	0.3327291998375489	0.5784979869452672	0.3586259894623447	0.6596452808897406	0.2518792436918613	0.5033556828577597	0.5334409002906811	0.5298961015676911	0.5526506031785952	0.37689343602727327	0.2467290725422856	0.252291788408143	0.2095577458589549	0.46605496690945786	0.4980925345057457	0.4980925345057457	0.36536256325255323	0.43446161119946664	0.44051266438538467	0.41481650097483846	0.7162666741660011	0.3607706951413153	0.6919903791183233	0.36536256325255323	0.37534598537785985	0.34076539758214686	0.6606734301099234
RUF5-1	1.308040071546957	1.003553901204516	1.5073720140127906	1.6230057909606788	1.3293664042265547	1.5739627187673613	0.9387277860972091	0.9294254894761199	0.9263967115040264	0.9530174907651174	1.5328039372666358	1.5143540165091292	1.398519469370449	1.3888702124536756	1.383045981286433	1.3664201089825074	1.5951594670009275	2.8462727682207314	3.2701065747428215	2.130545328518058	1.4978743166394795	1.5640266466032913	1.7831131398007458	1.5438264059378304	1.5063815636766287	1.3795692030042097	1.51249742490076
