Gene	SRR1363412	SRR1363413	SRR1363414	SRR1363415	SRR1363416	SRR1363417	SRR1363418	SRR1363419	SRR1363420	SRR1363421	SRR1363422	SRR1363423
ETS1-1	5.12846245029528	6.993166635916397	10.522352049194033	5.590674566259598	9.805057292625115	8.99530320116057	8.891690668658846	10.522352049194033	10.522352049194033	10.522352049194033	10.464779104646581	10.464779104646581
ETS2-1	0.4007428265111212	0.8513296959887352	0.6073936240779274	0.7421969807331581	1.069885010543426	0.6862663576004611	0.7617928841902897	0.4546950173921709	0.6377252827176474	0.5830511900126061	0.5027696719146055	0.49026358024532934
HRA1	0.4007428265111212	0.4286864611295194	0.6073936240779274	0.34819227014911747	1.069885010543426	0.27236396164164717	0.2262666374246558	0.4546950173921709	0.6377252827176474	0.5830511900126061	0.5027696719146055	0.49026358024532934
ICR1	0.4007428265111212	0.4286864611295194	0.6073936240779274	0.7607115270035906	1.069885010543426	0.8464496693006938	0.9108418762142458	0.8189982538909084	0.6377252827176474	0.5830511900126061	0.5027696719146055	0.49026358024532934
IRT1	0.4007428265111212	0.4286864611295194	0.6073936240779274	0.7254713569612254	1.069885010543426	0.9058465046974675	0.9605843630498654	0.4546950173921709	0.6377252827176474	0.9067861782143664	0.8136879706838587	0.49026358024532934
ITS1-1	1.3808728448729584	3.2502874400670088	5.297798123745092	1.7471599888907012	1.069885010543426	1.9843936777810463	2.7236717615467754	4.3653137888934594	1.4268929063066733	2.45011234097804	1.996123316979252	1.8889412895444084
ITS2-1	2.793145461469655	5.505269729727541	9.76669227681463	2.9420858728418713	1.8664939767765072	3.633290599620527	3.831357096846936	7.889413666890618	9.094002106928592	9.088924950001225	8.891690668658846	8.858621163143056
LSR1	2.0772376879191614	4.252675067465697	4.251504084424325	2.1398579438332472	1.069885010543426	4.256953464564005	3.584153114000686	3.534591271551803	6.011429737802256	7.183092421429269	7.169528221370911	7.27769815307498
NME1	5.608168300747229	7.695114771057331	10.435731055875108	5.8564405476230075	4.6342467952914115	7.862924413071527	7.862924413071527	9.812777547282774	10.464779104646581	10.464779104646581	10.435731055875108	10.435731055875108
PWR1	0.4007428265111212	0.4286864611295194	0.6073936240779274	0.34819227014911747	1.069885010543426	0.27236396164164717	0.2262666374246558	0.4546950173921709	0.6377252827176474	0.5830511900126061	0.5027696719146055	0.49026358024532934
Q0010	0.4007428265111212	0.755846557108774	0.6073936240779274	0.34819227014911747	1.069885010543426	0.27236396164164717	0.2262666374246558	0.4546950173921709	0.6377252827176474	0.5830511900126061	0.5027696719146055	0.49026358024532934
Q0017	0.4007428265111212	0.4286864611295194	0.6073936240779274	0.34819227014911747	1.069885010543426	0.27236396164164717	0.2262666374246558	0.4546950173921709	0.6377252827176474	0.5830511900126061	0.5027696719146055	0.49026358024532934
Q0020	10.912307204971501	10.844656263224461	10.380967930368602	10.435731055875108	10.844656263224461	10.844656263224461	10.844656263224461	10.552899691671737	10.574262456909707	10.574262456909707	10.522352049194033	10.522352049194033
Q0032	0.4007428265111212	0.4286864611295194	0.6073936240779274	0.34819227014911747	1.069885010543426	0.27236396164164717	0.2262666374246558	0.4546950173921709	0.6377252827176474	0.5830511900126061	0.5027696719146055	0.49026358024532934
Q0045	0.8569121719360124	1.4806413004538024	1.7745173356002524	1.1063172635993388	2.7729437031965336	1.3197065193776434	1.0320456972820116	0.8581792411452318	3.852164257036058	3.210560844050283	1.7295731866978223	1.956957804160993
Q0050	1.741684075375925	1.8506256046287892	1.102230989897887	1.5300949421571457	1.069885010543426	2.1437587625683268	2.5801013519871874	1.1532047021487692	1.2100395802619837	1.3363444264053528	0.5027696719146055	0.8839212189147913
Q0055	1.2511491066549485	1.3296535390463058	1.6835046411755354	1.3184061622505028	1.069885010543426	1.8634848043574737	2.3215330228534823	1.1138937179075852	0.9792969387754891	0.9074751725004302	0.8991250833575694	0.9065148480676977
Q0060	0.792738820596042	0.4286864611295194	0.6073936240779274	0.8053645952095057	1.069885010543426	0.7845026749382638	0.6743671737061011	0.4546950173921709	0.6377252827176474	0.5830511900126061	0.5027696719146055	0.49026358024532934
Q0065	1.1753813011617842	1.3514342363286047	0.6073936240779274	1.072912347507133	1.069885010543426	1.2785581878775012	1.8411248857219307	0.4546950173921709	0.6377252827176474	0.9146068499110289	0.822218783684916	0.8001223242196024
Q0070	0.826789556387002	0.9825092148543371	0.6073936240779274	0.34819227014911747	1.069885010543426	0.6615137566674822	0.2262666374246558	0.4546950173921709	0.6377252827176474	0.5830511900126061	0.5027696719146055	0.49026358024532934
Q0075	0.836671663642754	0.8590976917728772	0.6073936240779274	0.7980291658959144	1.069885010543426	0.7468890188304745	0.7933255641841063	0.4546950173921709	0.6377252827176474	0.5830511900126061	0.5027696719146055	0.49026358024532934
Q0080	0.4007428265111212	0.4286864611295194	0.6073936240779274	0.34819227014911747	1.069885010543426	0.27236396164164717	0.2262666374246558	0.4546950173921709	1.1494294123318478	1.14325501454613	0.5027696719146055	0.49026358024532934
Q0085	0.8186479027339597	1.9513083304528833	1.4165174233914395	1.1746496573155416	1.069885010543426	0.8644160334495751	0.8479015616242142	0.8644160334495751	2.688043216268953	2.856804300131727	1.4944369620906175	1.875567732715394
Q0092	0.4007428265111212	0.4286864611295194	0.6073936240779274	0.34819227014911747	1.069885010543426	0.27236396164164717	0.2262666374246558	0.4546950173921709	0.6377252827176474	0.5830511900126061	0.5027696719146055	0.49026358024532934
Q0105	0.4007428265111212	1.4140221432552684	0.9933166956435404	1.024215257993692	1.069885010543426	1.24741431804133	1.3281722208927422	0.4546950173921709	1.915322289954259	1.6597099098723391	1.1474186259876649	1.1385544184505947
