Gene	SRR8697617	SRR8697618	SRR8697619	SRR8697620	SRR8697621	SRR8697622
ETS1-1	4.563463528266924	4.568864649693825	5.20100137066398	3.36298006335337	3.1729299681988166	4.387872653029509
ETS2-1	0.49060321102081594	0.6546719032906024	0.6891570261348727	0.5605994589393468	0.5903219836185399	0.6731399533981315
HRA1	0.4411858620124387	0.44311273052088745	0.41625469991381825	0.4364767819601296	0.08859800316470706	0.3882463179184704
ICR1	0.9663716556048378	0.9360831640143892	1.027415677491807	0.9472163901792807	0.9266650172928423	0.9218395960024546
IRT1	0.8153761038549789	0.8347213802753457	0.8492897699666138	0.8747525941770091	0.8638605069371421	0.814030727198921
ITS1-1	1.0295505137608776	1.1761658213821735	1.3387953116859947	1.6224288663871793	1.1609903965734965	1.6448702755279525
ITS2-1	1.4242383984545546	1.315046434477445	1.422350832360289	1.7257446134378525	1.029298818094028	1.4248178774706128
LSR1	0.8464496693006938	0.989191980346849	0.9221003275996449	0.8554779256733471	0.8208706817288296	1.5535002183905084
NME1	0.7730463931420015	0.7976711490847345	0.8001223242196024	0.776303957520152	0.7522334079491032	0.8028737434219985
PWR1	0.24105053985819402	0.08356300254105213	0.0748102753847645	0.24801857093942342	0.4003369059929549	0.37689343602727327
Q0010	0.08356300254105213	0.3922958438433781	0.0748102753847645	0.07102702410533654	0.08859800316470706	0.08144398764071431
Q0017	0.08356300254105213	0.08356300254105213	0.0748102753847645	0.07102702410533654	0.08859800316470706	0.08144398764071431
Q0020	0.5047014186457337	0.7480207626498231	0.6751682822735188	0.6373163842297073	0.618856602281112	0.7221752857182678
Q0032	0.08356300254105213	0.08356300254105213	0.0748102753847645	0.07102702410533654	0.36876775128219974	0.08144398764071431
Q0045	0.08356300254105213	0.08356300254105213	0.37387252367383783	0.21248314192294807	0.08859800316470706	0.49388078166180305
Q0050	0.26841398788083826	0.5616107137806461	0.46605496690945786	0.07102702410533654	0.08859800316470706	0.5490332218983595
Q0055	0.28762989241247483	0.43336761031276416	0.42828812503704794	0.30757530693119306	0.08859800316470706	0.5726735941565295
Q0060	0.08356300254105213	0.08356300254105213	0.0748102753847645	0.07102702410533654	0.08859800316470706	0.08144398764071431
Q0065	0.08356300254105213	0.08356300254105213	0.0748102753847645	0.07102702410533654	0.2760779512525135	0.08144398764071431
Q0070	0.08356300254105213	0.5993340729502326	0.0748102753847645	0.21858354089147194	0.34390534238909165	0.4984129039627836
Q0075	0.08356300254105213	0.08356300254105213	0.0748102753847645	0.07102702410533654	0.08859800316470706	0.08144398764071431
Q0080	0.08356300254105213	0.08356300254105213	0.0748102753847645	0.07102702410533654	0.08859800316470706	0.08144398764071431
Q0085	0.08356300254105213	0.08356300254105213	0.0748102753847645	0.07102702410533654	0.08859800316470706	0.08144398764071431
Q0092	0.08356300254105213	0.08356300254105213	0.0748102753847645	0.07102702410533654	0.08859800316470706	0.08144398764071431
Q0105	0.08356300254105213	0.08356300254105213	0.2760779512525135	0.07102702410533654	0.08859800316470706	0.45251140107990856
Q0110	0.08356300254105213	0.08356300254105213	0.0748102753847645	0.07102702410533654	0.08859800316470706	0.08144398764071431
Q0115	0.08356300254105213	0.29013736778844246	0.0748102753847645	0.07102702410533654	0.08859800316470706	0.08144398764071431
Q0120	0.32242536387829723	0.22958738306753143	0.0748102753847645	0.07102702410533654	0.08859800316470706	0.08144398764071431
Q0130	0.3242061494563272	0.4075865518146345	0.34692584321605996	0.07102702410533654	0.08859800316470706	0.4364767819601296
Q0140	0.48105953064397666	0.22788627666264868	0.0748102753847645	0.24716121131643687	0.4231107351231239	0.4131394444472054
Q0142	0.08356300254105213	0.08356300254105213	0.0748102753847645	0.07102702410533654	0.08859800316470706	0.08144398764071431
Q0143	0.314488435443962	0.2918540556418754	0.26276487995542747	0.38294661843166744	0.314488435443962	0.2351965095385567
Q0144	0.08356300254105213	0.26276487995542747	0.0748102753847645	0.07102702410533654	0.08859800316470706	0.314488435443962
Q0158	0.7115099871053032	0.7842169212265224	0.8204998337036701	0.6660740326357224	0.615517346053631	0.8147114265620764
