Gene	SRR6206519
ETS1-1	2.4192254198375087
ETS2-1	0.7749260871742649
HRA1	0.718405570659889
ICR1	0.9441383209186205
IRT1	0.8104837775900818
ITS1-1	1.4532144725440783
ITS2-1	0.7802549391495825
LSR1	2.8253128196123045
NME1	1.1451846328294015
PWR1	1.4902436621946649
Q0010	0.05032186991494962
Q0017	0.05032186991494962
Q0020	0.4667324585013256
Q0032	0.05032186991494962
Q0045	1.6757011009512879
Q0050	0.05032186991494962
Q0055	0.05032186991494962
Q0060	0.05032186991494962
Q0065	0.5122477069833963
Q0070	0.05032186991494962
Q0075	1.0854487696548614
Q0080	0.05032186991494962
Q0085	0.3110533168224849
Q0092	0.05032186991494962
Q0105	0.1914807053735927
Q0110	0.05032186991494962
Q0115	0.05032186991494962
Q0120	0.05032186991494962
Q0130	1.3300999158145737
Q0140	0.05032186991494962
Q0142	0.05032186991494962
Q0143	0.05032186991494962
Q0144	0.05032186991494962
Q0158	1.5390825258901717
Q0160	0.4585503481113194
Q0182	0.05032186991494962
Q0250	0.35100810550857825
Q0255	0.05032186991494962
Q0275	0.05032186991494962
Q0285	0.05032186991494962
Q0297	0.7599306800655301
RDN18-1	8.656766651976838
RDN25-1	11.746071809201743
RDN37-1	1.8839157468545527
RDN5-1	1.9678872792607127
RDN5-2	0.7456878211380533
RDN58-1	0.05032186991494962
RME2	5.625122746892046
RME3	1.1178347732484415
RNA170	0.7563208218507289
RPR1	0.920437583989988
RUF20	0.6771896005535019
RUF21	0.8726340909352271
RUF22	0.16587765858303782
RUF23	0.6963316838455941
RUF5-1	0.9503888949739463
SCR1	0.8193392526321208
SRG1	1.7176861595533015
YAL001C	1.1348650071335755
YAL002W	1.9534907705893034
YAL003W	2.392963685271491
YAL004W	0.9677754883147569
YAL005C	10.81015640473891
YAL007C	1.8499383672208358
YAL008W	2.49390462363224
YAL009W	1.6080922606842576
YAL010C	1.0156253120119332
YAL011W	1.0076604191111178
YAL012W	7.224156693639491
YAL013W	1.6133523756152044
YAL014C	2.6016413840374875
YAL015C	1.4800596387206262
YAL016C-A	0.8706404598255986
YAL016C-B	0.1964733708146379
YAL016W	3.6406285928384454
YAL017W	4.583646507864212
YAL018C	0.6236009287569538
YAL019W	1.226599088810843
YAL019W-A	0.8280128102209814
YAL020C	1.842072787613654
YAL021C	1.8656122921080538
YAL022C	2.4298361501877337
YAL023C	4.65640673168101
YAL024C	0.9029822707613646
YAL025C	0.6495047831821921
YAL026C	1.7060553710373547
YAL026C-A	0.7382097427919292
YAL027W	0.8584802379271707
YAL028W	1.3921822852039643
YAL029C	1.4928438455445923
YAL030W	2.031829121924452
YAL031C	1.755495567465228
YAL031W-A	0.3940680431680653
YAL032C	1.2431475742826033
YAL033W	1.2772847725695573
YAL034C	3.852164257036058
YAL034C-B	0.16979250352048755
YAL034W-A	0.5937343038019891
YAL035W	2.5513406207728107
YAL036C	1.754510755441788
YAL037C-A	0.05032186991494962
YAL037C-B	1.3801924629098998
YAL037W	0.805210959430392
YAL038W	7.754775952878543
YAL039C	2.9009289654431822
YAL040C	4.288460596700451
YAL041W	1.8889412895444084
YAL042C-A	1.030026619376221
YAL042W	3.280344810496498
YAL043C	2.257106656764998
YAL044C	2.054097113609882
YAL044W-A	1.708706861322224
YAL045C	0.3493524440840029
YAL046C	1.485980253088073
YAL047C	0.7518197063446945
YAL047W-A	0.34114423456568505
YAL048C	2.0428975087879375
YAL049C	2.9806295482895804
YAL051W	1.7134252312162492
YAL053W	4.483635934311721
YAL054C	6.029857453339096
YAL055W	1.0033437655003599
YAL056C-A	0.2850839514749469
YAL056W	2.499442821805013
YAL058W	1.5791660811263242
YAL059C-A	0.2309294543852796
YAL059W	0.8986172710009974
YAL060W	9.051584127962045
YAL061W	4.9624374880211874
YAL062W	4.266541637199937
YAL063C	1.7150233038725329
YAL063C-A	0.7368762523406338
YAL064C-A	0.05032186991494962
YAL064W	0.6443474910865785
YAL064W-B	0.35016325576436713
YAL065C	0.4635904556217429
YAL066W	0.6167632653087639
YAL067C	1.355656294821308
YAL067W-A	0.05032186991494962
YAL068C	0.05032186991494962
YAL068W-A	0.05032186991494962
YAL069W	0.40457079215365893
YAR002C-A	3.114797551699236
YAR002W	1.166492305775139
YAR003W	2.1382576406131837
YAR007C	1.6547319452615996
YAR008W	0.7870337952727623
YAR014C	1.378111884133542
YAR015W	1.7425565578663098
YAR018C	1.1340048294541463
YAR019C	2.0594808210581808
YAR019W-A	0.34778725541832833
YAR020C	0.05032186991494962
YAR023C	1.0689553786075479
YAR027W	0.364987688958041
YAR028W	0.7856138437764383
YAR029W	0.5784979869452672
YAR030C	0.8088532995420272
YAR031W	0.2462947061348716
YAR033W	0.05032186991494962
YAR035C-A	0.20036216819289032
YAR035W	1.4208189530593223
YAR042W	2.039988807091382
YAR047C	0.9070979497234906
YAR050W	0.8430688137475396
YAR053W	0.05032186991494962
YAR060C	0.48444264554332894
YAR064W	0.05032186991494962
YAR066W	0.05032186991494962
YAR068W	0.8293543026117401
YAR069C	0.34114423456568505
