Gene	SRR5130645	SRR5130646	SRR5130647	SRR5130648	SRR5130649	SRR5130650	SRR5130651	SRR5130652	SRR5130653	SRR5130654	SRR5130655	SRR5130656	SRR5130657	SRR5130658	SRR5130659	SRR5130660
YGR237C	1.5698866762562516	1.5843981020246845	1.5243499767784334	1.58185099008963	1.636418276025453	1.5300949421571457	1.672760623950449	1.6157980559640246	1.7357601044198845	1.9010986274531247	1.8947336138873219	1.911093183144395	2.0717152545346056	2.0323629902160496	2.126553608999897	1.919417113499788
YGR238C	2.1355697968068825	2.054097113609882	1.968686745807772	1.9735730661320006	1.9545018258897104	2.0756522994255264	1.9858976216961512	1.8506256046287892	2.331008152073939	2.1628272136075752	2.079128388205975	2.153750463768967	1.8938992734688167	1.8693053629216727	1.9430454527920054	1.8995001827470563
YGR239C	0.9207033761235819	1.0373185389997397	0.9218395960024546	0.929686486637006	0.9706642338682004	0.9653762186839342	0.9755775256592157	0.9127122965571399	1.0438751793849514	0.9851639931550342	1.0193604770748497	0.9737398981179158	1.1009587257684257	1.1773412357320958	1.1693011054808786	1.0946528483688078
YGR240C	9.088924950001225	9.112524713799722	9.029508630353824	9.088924950001225	8.99530320116057	8.99530320116057	8.850313243209811	8.914949918731832	8.307477791845907	8.323076464926592	8.298366898623406	8.39218632106191	7.71512858707781	7.699781142752989	7.72279632842891	7.6777054292823514
YGR240C-A	0.5325747353332144	0.6443474910865785	0.6433604533053148	0.6899184023271838	0.5469182934385876	0.6415356901951901	0.5790284656813238	0.643592919918347	0.5146553956930462	0.5675406656767246	0.6670520804825975	0.487248138603386	0.5361896318494417	0.5296285811266285	0.5386222562223394	0.35136721748476507
YGR241C	1.939618742082086	1.9075697980611455	1.9115958618973057	1.8959579257455381	1.881596706382873	2.016173527475776	1.956266527986193	2.0004403289447437	1.8440852163586052	1.7398679941900224	1.7720893694364581	1.8168572078861807	1.725201849196222	1.6923676053474082	1.6706460461163535	1.582506676160898
YGR242W	0.4960102775453341	0.15970639612429635	0.13518834136242275	0.1315714109498392	0.4779409114596589	0.15883724427605972	0.4341484091419673	0.1849719561948744	0.3296764814923524	0.13790294707669554	0.13204734766811826	0.4274953066242785	0.3002250076061868	0.12106887432450303	0.5506129682350573	0.41481650097483846
YGR243W	1.9056555129007529	1.7245035195887883	1.9209728922287361	2.134510157797984	1.9028351080470447	1.9167715490965702	2.090307993916507	2.143509129756244	1.6482080237179804	1.588934226153268	1.5297609958201808	1.6346268051965578	1.4071472963330418	1.382052537821377	1.4544311524086533	1.3495715360828158
YGR244C	3.4296909618416516	3.4072629133169974	3.683662540354722	3.606215932451775	3.58683793637452	3.534591271551803	3.5574641952228894	3.481475867398071	2.76728142454407	2.591237555894897	2.552184686978242	2.522190240718587	2.448960174993063	2.303057588067454	2.2430111390716405	2.416124685029732
YGR245C	1.7372149256233413	1.758771521423658	1.710981628995936	1.6123478660576587	1.9206536517529418	1.8854142929286728	1.794897488649616	1.8643132594125924	1.6926526191834652	1.7388905553084066	1.7510898630719753	1.8163402575123375	1.5893080463976754	1.6448702755279525	1.671544639283223	1.6978624422895172
YGR246C	1.2480564998957857	1.3419264189567408	1.316498158563824	1.2546437886463495	1.5186021406152963	1.5451718340109324	1.3997000795834285	1.2742776357599215	1.2645076695463915	1.3644767947734457	1.182956188798627	1.308040071546957	1.2081516883525711	1.1805357289511318	1.2112873315449775	1.214853598526475
YGR247W	0.9743052259343197	0.9923348453691572	1.114194355840741	1.058821767264877	0.999908545429432	1.1344909342188643	0.9677754883147569	1.0822405960504522	0.9199716169288197	0.9821685895712582	0.8430688137475396	0.9774652862568836	0.8880061602379032	0.9357836702812614	0.8868706740841312	0.9355611998651803
YGR248W	0.46539492567081775	0.15970639612429635	0.42828812503704794	0.6131824478733482	0.382218521756245	0.15883724427605972	0.6050820790119467	0.5261006204665526	0.6050820790119467	0.5266227988947083	0.58727756212579	0.6278800205743847	0.5552584384304364	0.650158489181276	0.7677272722686732	0.6770069028570742
YGR249W	1.3356708762297067	1.2728624809512972	1.1034140553464582	1.102230989897887	1.1756686200496684	1.244564951671356	1.1248053992249758	1.163439867660815	1.3354648737185648	1.2686697728616936	1.1900234526613185	1.2918095881712959	1.4434879152047444	1.4388744426681483	1.4758825904724606	1.4851880044694528
YGR250C	1.8656122921080538	1.7351734574415627	1.8552647741944295	1.7808879707002485	2.032098235796086	1.9176925829077895	2.066865827195314	1.9184237744573978	3.437968484610089	3.5376754592141277	3.539653072136492	3.419790577535222	5.299463230936978	5.371514009486871	4.912793086107758	5.121122411103784
YGR251W	0.9711030051679485	0.927122541981237	0.8844223905642884	0.822218783684916	0.9897063769477794	0.9070979497234906	0.9858699957457125	0.9016636196484248	0.9357836702812614	0.977052512936208	1.1138937179075852	1.166492305775139	1.2332902771146435	1.0822405960504522	1.1118025588171585	1.2007186097942824
YGR252W	1.4400051599690813	1.3179745288889648	1.3383906773859424	1.3281722208927422	1.3869234253251794	1.3279238819109116	1.315046434477445	1.3532797231311315	1.2678288426291413	1.2803857833294803	1.3591225244124157	1.221975305499595	1.445898198783499	1.303486047335719	1.5297609958201808	1.4931385919427036
YGR253C	2.4290492322557995	2.3472892153333653	2.345933785178845	2.2605398645357937	2.49390462363224	2.6221136808875363	2.5743835058993785	2.3087557690411185	2.461065760948224	2.3611228017884165	2.6492113934734416	2.6214821371803785	2.4312000098541207	2.2451746577130107	2.399267942882565	2.271833913024753
YGR254W	9.112524713799722	9.094002106928592	9.101443759654353	9.094002106928592	9.088924950001225	9.094002106928592	9.117671523485999	9.112524713799722	8.352582107985391	8.352582107985391	8.434821871571547	8.46664072431871	7.404226707043752	7.256055791308917	7.481240557951079	7.440454892985944
YGR255C	3.0530026620124864	3.007148481453344	3.1558740557920615	3.0418755318758293	2.9806295482895804	2.996007390635075	3.0686797939007864	2.9687318315403095	3.061952215618842	2.8038320758532422	2.6790316559669365	2.6799113566012935	2.396913668031665	2.382865413066173	2.442707975252879	2.5875034952487814
YGR256W	1.0574312003932411	0.9818580422591981	0.9842591589144629	0.876825330330889	1.083803735493245	1.0695714567178851	1.0003873928574711	0.9646265527255719	1.106619754619814	1.2987604570715638	0.987646160474418	1.0862525145432957	1.0550743529107847	1.1275507943249616	1.1381402983854527	1.2598139099277124
YGR257C	1.6373201425174837	1.671544639283223	1.7456837999378207	1.5438264059378304	1.5174308363967275	1.504117636953409	1.6577136714854723	1.6244679009270193	1.9115958618973057	1.9024727055840405	1.8440852163586052	1.87081210205011	1.773239057077893	1.8608893618476436	1.9332053750118412	1.7941839563343005
