Gene	SRR6205781
ETS1-1	3.6601835005432726
ETS2-1	0.7610115548992736
HRA1	0.0776970538146873
ICR1	1.191154726242502
IRT1	0.9362255036783531
ITS1-1	1.881596706382873
ITS2-1	1.7114962527836544
LSR1	1.654607525687477
NME1	1.020404147291285
PWR1	0.7423687155108252
Q0010	0.0776970538146873
Q0017	0.0776970538146873
Q0020	0.6522046386630407
Q0032	0.0776970538146873
Q0045	1.6145224675147185
Q0050	0.0776970538146873
Q0055	0.0776970538146873
Q0060	0.0776970538146873
Q0065	0.8565160279958075
Q0070	0.0776970538146873
Q0075	1.3664201089825074
Q0080	0.0776970538146873
Q0085	0.4782500747264662
Q0092	0.2872542639948892
Q0105	0.5361896318494417
Q0110	0.0776970538146873
Q0115	0.0776970538146873
Q0120	0.0776970538146873
Q0130	1.149990589132796
Q0140	0.2415232357682114
Q0142	0.0776970538146873
Q0143	0.0776970538146873
Q0144	0.0776970538146873
Q0158	4.313045056291725
Q0160	1.1681920774295482
Q0182	0.0776970538146873
Q0250	0.61935942895501
Q0255	0.0776970538146873
Q0275	0.0776970538146873
Q0285	0.40388447227285634
Q0297	0.6584399533770591
RDN18-1	8.251432549138935
RDN25-1	12.573847217818859
RDN37-1	2.078742739884831
RDN5-1	0.7646071721649352
RDN5-2	0.0776970538146873
RDN58-1	1.6565084156699605
RME2	1.0218508712514476
RME3	1.0534741343682374
RNA170	1.1473140132509387
RPR1	1.1833286864477606
RUF20	0.7766687956308969
RUF21	0.9484434296695866
RUF22	0.2415232357682114
RUF23	0.6775639002629302
RUF5-1	1.773239057077893
SCR1	0.8300396034372737
SRG1	1.3237002748696645
YAL001C	2.0288454168317593
YAL002W	1.1187158590922572
YAL003W	1.4632159532220197
YAL004W	0.8557291366492763
YAL005C	7.831837126769764
YAL007C	0.7313180116411195
YAL008W	1.7702169389404543
YAL009W	0.7846450842551149
YAL010C	0.716988059776866
YAL011W	1.4449375585938742
YAL012W	3.9267861535639867
YAL013W	2.325109194881676
YAL014C	1.641970599449852
YAL015C	1.223161468199497
YAL016C-A	0.7610115548992736
YAL016C-B	0.0776970538146873
YAL016W	3.5418982207119694
YAL017W	4.750955268123949
YAL018C	0.4626138975914746
YAL019W	1.5785978646517456
YAL019W-A	0.8641608440698615
YAL020C	1.341263856247239
YAL021C	1.1861996809601945
YAL022C	1.2737525377801004
YAL023C	2.6000404009872016
YAL024C	0.6955337489761695
YAL025C	0.6274808535682953
YAL026C	1.058325596762703
YAL026C-A	0.5476878248371436
YAL027W	1.0119208417836951
YAL028W	1.4585604137045687
YAL029C	0.9123594586163369
YAL030W	1.5484473938102592
YAL031C	1.4639300209034913
YAL031W-A	0.4032037460775635
YAL032C	1.3982116664248392
YAL033W	0.35136721748476507
YAL034C	5.081297996929054
YAL034C-B	0.0776970538146873
YAL034W-A	0.0776970538146873
YAL035W	2.1375992138978623
YAL036C	1.3032615397932403
YAL037C-A	0.0776970538146873
YAL037C-B	1.0065136130802348
YAL037W	0.4596251200645816
YAL038W	3.176117411808952
YAL039C	3.2421095029454725
YAL040C	0.8180703590000353
YAL041W	1.5321340083592647
YAL042C-A	0.9263967115040264
YAL042W	1.3625290131330239
YAL043C	1.2107232026469532
YAL044C	3.021998183373067
YAL044W-A	0.8330679527165431
YAL045C	0.32066278107208246
YAL046C	0.9522653568188408
YAL047C	0.9229124758316769
YAL047W-A	0.295247978592439
YAL048C	1.3211844341219372
YAL049C	1.3419264189567408
YAL051W	1.7344300952959864
YAL053W	2.4130304279624744
YAL054C	6.197412307563516
YAL055W	1.2582587974975872
YAL056C-A	0.2781672185700833
YAL056W	2.078419086918585
YAL058W	0.9310395638132021
YAL059C-A	0.422030320731425
YAL059W	0.9118464374425128
YAL060W	7.0222452048708615
YAL061W	6.310389900947978
YAL062W	4.095236536566812
YAL063C	2.504981922626615
YAL063C-A	0.5261006204665526
YAL064C-A	0.0776970538146873
YAL064W	0.7400574615778436
YAL064W-B	0.5136227744509562
YAL065C	0.4075865518146345
YAL066W	0.2467290725422856
YAL067C	0.9988623701643833
YAL067W-A	0.8404191427597943
YAL068C	0.33504114115973677
YAL068W-A	0.0776970538146873
YAL069W	0.40457079215365893
YAR002C-A	1.1741370874467731
YAR002W	1.280668546594957
YAR003W	0.9507457761261745
YAR007C	1.9267263436590925
YAR008W	1.1232417412160656
YAR014C	1.2952204478835547
YAR015W	1.6143197438743986
YAR018C	0.618856602281112
YAR019C	1.748712773581212
YAR019W-A	0.6236009287569538
YAR020C	0.4425014606982791
YAR023C	1.3187625345019653
YAR027W	0.0776970538146873
YAR028W	0.5490332218983595
YAR029W	0.786211478208053
YAR030C	0.0776970538146873
YAR031W	0.0776970538146873
YAR033W	0.0776970538146873
YAR035C-A	0.0776970538146873
YAR035W	1.6623309280583525
YAR042W	2.6349816439683265
YAR047C	0.8788422476380704
YAR050W	1.0387790240030372
YAR053W	0.0776970538146873
YAR060C	0.4106227773354757
YAR064W	0.406121960063705
YAR066W	0.0776970538146873
YAR068W	0.8377558530770033
YAR069C	0.0776970538146873
YAR070C	0.0776970538146873
YAR071W	0.7443886325940751
YAR073W	0.0776970538146873
YAR075W	0.0776970538146873
YBL001C	1.259066309026895
YBL002W	1.3187625345019653
YBL003C	1.355656294821308
YBL004W	1.8978564879187836
YBL005W	1.2323313602384025
YBL006C	1.2598139099277124
YBL006W-A	0.0776970538146873
YBL007C	2.29874382891593
YBL008W	1.5099602733307735
YBL008W-A	0.0776970538146873
YBL009W	1.3890078722416652
YBL010C	0.8454338294722632
YBL011W	2.266410976812628
YBL012C	0.65299961809661
YBL013W	0.7974982471621836
YBL014C	1.3466676737065715
YBL015W	8.871773971246022
YBL016W	0.8776299946499793
YBL017C	1.9598669716202395
YBL018C	1.0563719570093502
YBL019W	1.4606082197345183
YBL020W	2.1816882926732486
YBL021C	1.4473241978515796
YBL022C	5.719306698027738
YBL023C	1.8343693032385668
YBL024W	0.8492897699666138
YBL025W	1.313506629322353
YBL026W	1.3505828067637833
YBL027W	1.9664742396307613
YBL028C	1.0645447734131879
YBL029C-A	1.069729053479666
YBL029W	1.8924826789847597
YBL030C	7.137476132044002
YBL031W	0.5065025375381519
YBL032W	2.836399671565577
YBL033C	3.89663017846107
YBL034C	1.2613391383842671
YBL035C	1.0512428900155326
YBL036C	2.9598179000548117
YBL037W	1.2351898182951724
YBL038W	3.0059475497103527
