Gene	SRR192302	SRR192303	SRR192304	SRR192305
ETS1-1	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
ETS2-1	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
HRA1	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
ICR1	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
IRT1	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
ITS1-1	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
ITS2-1	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
LSR1	1.3755671916333212	1.3745987815388425	1.3867357438483503	7.251627551773941
NME1	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
PWR1	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
Q0010	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
Q0017	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
Q0020	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
Q0032	1.3755671916333212	1.3745987815388425	7.270343509200602	1.3849067918199172
Q0045	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
Q0050	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
Q0055	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
Q0060	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
Q0065	1.3755671916333212	1.3745987815388425	7.440454892985944	1.3849067918199172
Q0070	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
Q0075	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
Q0080	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
Q0085	7.71512858707781	7.637268905552336	6.998942911766678	6.900381552617359
Q0092	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
Q0105	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
Q0110	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
Q0115	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
Q0120	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
Q0130	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
Q0140	7.265310682047243	7.538814871725129	1.3867357438483503	8.118473135183752
Q0142	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
Q0143	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
Q0144	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
Q0158	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
Q0160	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
Q0182	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
Q0250	10.574262456909707	10.280278690157264	10.912307204971501	11.237759902083965
Q0255	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
Q0275	1.3755671916333212	1.3745987815388425	1.3867357438483503	7.366089494619184
Q0285	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
Q0297	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
RDN18-1	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859
RDN25-1	11.746071809201743	11.746071809201743	11.746071809201743	11.746071809201743
RDN37-1	8.39218632106191	6.06996892617588	10.280278690157264	9.112524713799722
RDN5-1	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
RDN5-2	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
RDN58-1	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
RME2	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
RME3	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
RNA170	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
RPR1	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
RUF20	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
RUF21	6.818983181604782	1.3745987815388425	1.3867357438483503	7.556046341241599
RUF22	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
RUF23	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
RUF5-1	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
SCR1	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
SRG1	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL001C	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL002W	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL003W	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL004W	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL005C	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL007C	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL008W	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL009W	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL010C	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL011W	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL012W	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL013W	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL014C	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL015C	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL016C-A	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL016C-B	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL016W	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL017W	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL018C	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL019W	1.3755671916333212	1.3745987815388425	1.3867357438483503	7.0222452048708615
YAL019W-A	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL020C	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL021C	8.871773971246022	7.759289161437836	8.850313243209811	8.656766651976838
YAL022C	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL023C	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL024C	1.3755671916333212	1.3745987815388425	1.3867357438483503	7.177056395570421
YAL025C	1.3755671916333212	1.3745987815388425	7.481240557951079	1.3849067918199172
YAL026C	8.504373212476374	7.80663474266371	1.3867357438483503	6.754730605411078
YAL026C-A	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL027W	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL028W	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL029C	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL030W	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL031C	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL031W-A	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL032C	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL033W	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL034C	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL034C-B	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL034W-A	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL035W	7.616367451285127	8.251432549138935	6.955602574207282	1.3849067918199172
YAL036C	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL037C-A	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL037C-B	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL037W	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL038W	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL039C	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL040C	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL041W	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL042C-A	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL042W	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL043C	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL044C	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL044W-A	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL045C	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL046C	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL047C	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL047W-A	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL048C	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL049C	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL051W	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL053W	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL054C	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL055W	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL056C-A	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL056W	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL058W	1.3755671916333212	6.359263055639071	1.3867357438483503	1.3849067918199172
YAL059C-A	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL059W	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL060W	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL061W	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL062W	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL063C	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL063C-A	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL064C-A	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL064W	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL064W-B	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL065C	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL066W	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL067C	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL067W-A	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL068C	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL068W-A	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAL069W	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAR002C-A	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAR002W	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAR003W	1.3755671916333212	1.3745987815388425	1.3867357438483503	7.228759868190391
YAR007C	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAR008W	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAR014C	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAR015W	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAR018C	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAR019C	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAR019W-A	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAR020C	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAR023C	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAR027W	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAR028W	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
YAR029W	1.3755671916333212	1.3745987815388425	1.3867357438483503	1.3849067918199172
