Gene	ERR1720587	ERR1720588	ERR1720589	ERR1720590	ERR1720591	ERR1720592	ERR1720594	ERR1720595	ERR1720596	ERR1720597	ERR1720598	ERR1720599	ERR1720600	ERR1720601	ERR1720602	ERR1720603	ERR1720604	ERR1720605	ERR1720606	ERR1720607	ERR1720608	ERR1720609	ERR1720610	ERR1720611	ERR1720612	ERR1720613	ERR1720615	ERR1720616	ERR1720617
YBR013C	0.8953965829102831	0.9046620305559447	0.920437583989988	0.8818699905567292	0.9021750899575208	0.9246737224747658	0.8712093038080659	0.8865882059721394	0.8918577550080478	0.8793194081891753	0.8975172983496084	0.9061681053370063	0.9322234826817586	0.8773585071787429	0.9878761455248936	0.8686853116738152	0.9706642338682004	0.9074751725004302	0.9115523589588224	0.9294254894761199	0.9161474063001989	0.9166554156084242	0.9322234826817586	0.9350473926344718	0.9016636196484248	0.9136207321829626	0.8824871143464539	0.9049074688711436	0.9099262209299798
YBR014C	1.6901996890215125	1.596884389174878	1.5441173908596342	1.5975116473931004	1.5946385669027694	1.5318744416393058	1.5390825258901717	1.6996353658386003	1.8015992791558728	1.748712773581212	1.9923520697546293	1.819935900079061	1.8123120392810428	1.827774732626713	2.127757296421675	1.8041667837271471	2.1324072544269503	1.8343693032385668	1.8368294709885897	1.8096230721319877	1.7159422779199134	1.9014183717896889	1.6577136714854723	1.7690384698952755	1.7930234677410848	1.7357601044198845	1.9308375276575502	1.9332053750118412	2.036863350353649
YBR015C	3.5717854819093073	3.4771198844243774	3.3471558156193506	3.5236066880574004	3.606215932451775	3.3995551738713305	3.5236066880574004	3.7415128290935993	3.912207746195648	3.6284393286354883	4.10060619534679	3.7070775890072465	3.831357096846936	4.019141763404134	4.281327129267812	3.6235567109959472	4.254708168161136	3.814975259068276	3.7343700683198184	3.6235567109959472	3.698042987336524	3.745670581591874	3.6311670536220646	3.657929403969568	3.591189987858825	3.560444243735793	3.7134573590578706	3.7343700683198184	4.416445844649774
YBR016W	1.8608893618476436	1.9056555129007529	1.8841681802870607	1.800186547299603	1.8776693480829374	1.8084038444615746	1.8024364462894966	2.067895795600365	1.992782100681078	2.0800001621631097	2.011298450521435	2.131265273578322	2.002019307794638	2.1227317660179015	1.9345209346144598	1.8377445241960548	1.919417113499788	1.8978564879187836	1.9072062666830354	1.794897488649616	1.7894107119860787	1.6817012663617692	1.8982106964633922	1.9381653350148391	1.7325945527988835	1.800186547299603	2.1553411505047646	2.0588394178647915	1.9953613875088607
YBR017C	2.5930588018649825	2.658675881433688	2.524472679783865	2.61708741874268	2.6150488821599733	2.734203401659468	2.674026526101552	2.659855962661414	2.700254126244701	2.696774672147043	2.7469345999377897	2.875774181640162	2.6893174363045516	2.6980361742265098	2.755210842361506	3.0418755318758293	2.9324992337740827	2.9687318315403095	3.1205563188172145	2.9806295482895804	2.9468648303756613	2.9404392772297747	3.061952215618842	3.182553065673919	3.1643631841672897	3.0686797939007864	2.9669995980247013	2.8951249004244923	2.850565843610098
YBR018C	0.7822860056713643	0.8098199733079007	0.8025121228772572	0.7980291658959144	0.7730463931420015	0.7825694994201431	0.7766687956308969	0.7947300139669613	0.8071320792096344	0.7885627234781627	0.7707499487139976	0.7856138437764383	0.7669483916627768	0.7487599495941222	0.708436578497933	0.7770219990565302	0.7658649420351906	0.7983323225574993	0.7933255641841063	0.7740611893575342	0.8008328173410335	0.7961641269669655	0.7766687956308969	0.814030727198921	0.7885627234781627	0.7535988735485799	0.7859255125399847	0.7870337952727623	0.791327576179793
YBR019C	0.824132558352556	0.811066664342138	0.836671663642754	0.8204998337036701	0.7986315564105952	0.7986315564105952	0.8130101515409734	0.8218199327527389	0.7918997888802307	0.8133376737146261	0.8031571360936979	0.8248501112006414	0.8175788663398836	0.8153761038549789	0.7969217545671694	0.7947300139669613	0.8011863337901299	0.794357545989913	0.8334706518014015	0.7845026749382638	0.7936145939644469	0.7939611966703408	0.7610115548992736	0.8179079740307716	0.8150704188558425	0.804032479127476	0.7892862996768931	0.7969217545671694	0.7825694994201431
YBR020W	0.8370227942808791	0.8744615318332807	0.8581792411452318	0.8613093160049995	0.8800649443483295	0.8669039840428991	0.859400819449836	0.8686853116738152	0.8482129930445861	0.8624372435022132	0.8244145855901484	0.8388193113498263	0.8584802379271707	0.8319350059758738	0.8248501112006414	0.8360505632798325	0.8143260860542362	0.8238503089051317	0.8143260860542362	0.8204998337036701	0.8388193113498263	0.8234718657291354	0.8081941304396619	0.8565160279958075	0.8424002964304235	0.827187089791005	0.8584802379271707	0.832491997379693	0.8388193113498263
YBR021W	1.4307648632921324	1.4295702270361488	1.408029603048572	1.48867357331999	1.2632038420686231	1.5627580352839003	1.4823782617192653	1.4928438455445923	1.4454021888987838	1.5237415975504986	1.6301081710399905	1.5717885220996421	1.5507274985621367	1.5499323267404064	1.6454707415603604	1.6471991657630418	1.7146632643422655	1.5987927212142319	1.6137712897320107	1.7043230581825686	1.6247537810894277	1.6880666646595373	1.5390825258901717	1.6527747309165848	1.6864694267260973	1.6315973744120376	1.426428814665335	1.545881174717825	1.5323609757401264
YBR022W	1.3650744561054353	1.3231720179643003	1.4186520388248665	1.3540970896075257	1.4145850068005283	1.419052799067789	1.2751608952113809	1.5019717066846305	1.3765686081236927	1.426428814665335	1.591433817121501	1.3221826995355899	1.4806413004538024	1.413750882644073	1.4121472361675433	1.3825312501664153	1.4656866817820804	1.4721392037093954	1.4257692826677177	1.2563396650688226	1.4276896750519543	1.4077374134244156	1.3857417910068945	1.366136991828407	1.4262308442595109	1.4518807979305581	1.3356708762297067	1.4307648632921324	1.433572050132687
YBR023C	3.3793454544069004	3.3725378043680156	3.38719812323345	3.4131097192915476	3.409887892972467	3.475665753130394	3.3424078000505606	3.334607934936575	3.5276099935724625	3.4164818884181445	3.534591271551803	3.452717726022023	3.539653072136492	3.5359051707531277	3.8782831481434727	3.5882387985089723	3.893980285643069	3.553242747647515	3.7753460665728644	3.7695372992401306	3.798028662976357	3.881007457996392	3.6365345359614185	3.4669601219102315	3.6406285928384454	3.534591271551803	3.4973057440817628	3.637563437356669	3.8545781800597165
YBR024W	1.3750867006979528	1.433890955070962	1.3469154857932417	1.4693459597144385	1.5838127337337453	1.475051558470214	1.4315064601750018	1.3865529091342668	1.367055198302526	1.5120685873032684	1.2326706320590861	1.257411375755254	1.3037080375510126	1.24741431804133	1.3591225244124157	1.4542909008792435	1.381206901452859	1.36226880138261	1.3231720179643003	1.4469538694385147	1.4326650351474521	1.4559848292682211	1.477284535016142	1.4041196434249055	1.4978743166394795	1.5073720140127906	1.429137284528783	1.3772427962180804	1.4116830359998407
YBR025C	5.2945696770792825	5.342706711427809	5.337772627779393	5.297798123745092	5.614877194709471	5.887129146400355	5.807278918415465	5.608168300747229	5.2311441328757216	5.671190090072709	5.601184676840919	5.608168300747229	5.713891636987398	5.719306698027738	5.6964330712942255	5.992552359091455	5.70507603795002	5.9061188668878	5.211973955853135	5.326030439799245	5.337772627779393	5.24032715569555	6.0204788618059215	5.952100171391654	6.060283028770828	6.205250049563953	5.764282690530599	5.870813338503894	5.485543463768243
YBR026C	1.6708731331891502	1.771423574255364	1.8396312173713107	1.7838783298072522	1.7456837999378207	1.6049824934633983	1.6720220792536784	1.7308980298931798	1.6735134186880158	1.7129636409312081	1.6393361490978287	1.5356795378097785	1.5868195176293027	1.6023022850847597	1.5850835939936037	1.5243499767784334	1.5946385669027694	1.5583747790357037	1.604008872863674	1.6398463823827032	1.6666262228480442	1.6224288663871793	1.671544639283223	1.6511505225310124	1.6959077527971895	1.6895283550083815	1.5638232924714621	1.6499342764787843	1.8818958074638588
YBR027C	0.4274953066242785	0.4398883121661674	0.49305498645995616	0.16500796326321718	0.17485233410386306	0.4891778896442357	0.4605189622348883	0.16722359859766345	0.37314976148161616	0.5143957454941378	0.5736145220283697	0.16103822998785777	0.43336761031276416	0.16234463637236013	0.42243304982170854	0.5771001440446915	0.41771115303958456	0.519012995359969	0.3996255273107284	0.5271488259666935	0.4804859784643469	0.15625530736696971	0.5537454882743363	0.17273114192088365	0.4573155113746993	0.519012995359969	0.5255575411942585	0.4418698184192296	0.15883724427605972
YBR028C	1.6107091857030602	1.650686436913227	1.6027406225063694	1.620755069134278	1.6265266100970135	1.5606582967770155	1.5321340083592647	1.4741673230553414	1.5340821572913481	1.4402459924806543	1.4174075111686923	1.4212511101597605	1.3320156428788021	1.4806413004538024	1.5846208317780734	1.6310775102669401	1.6067945421504737	1.5537340163051656	1.6946515469862908	1.5975116473931004	1.6533844952693202	1.6654495566360337	1.6023022850847597	1.6731167126326012	1.6355911414524873	1.6978624422895172	1.6352985516677347	1.6157980559640246	1.5203257361574327
YBR029C	5.219834472101928	5.20100137066398	5.211973955853135	5.269257439463912	5.219834472101928	5.317442405254187	5.438551825559822	5.442335982337281	5.539818966041282	5.417044221937409	5.8163593077011475	5.588652968381956	5.511250250564805	5.728325745546568	5.306429409024515	4.755186301292243	5.250141620448647	4.87605932729867	4.87605932729867	4.65640673168101	4.7431600173775035	5.0627934665762355	4.5791405736007915	4.600894287024632	4.357783861344105	4.647829710668763	4.711933296700684	4.501352653971649	5.321835094248071
YBR030W	1.368060880376341	1.365390131388766	1.3184061622505028	1.3419264189567408	1.355656294821308	1.3532797231311315	1.3322400498776052	1.3532797231311315	1.2065887976449983	1.286963874401182	1.3370281997818876	1.242427328731147	1.2783016915862093	1.3320156428788021	1.255463134307304	1.29283240430856	1.2990993598397345	1.2420934706169506	1.2593834244333681	1.2758959235571279	1.3415110593736435	1.2308168283464727	1.3385904840692564	1.2909053161902504	1.3354648737185648	1.299492659728124	1.2886660291230347	1.2483079694594428	1.2568625220429148
YBR031W	7.594049194375483	7.504124333254944	7.27769815307498	7.682183508017526	7.6777054292823514	7.526913510169944	7.8272803844083185	7.797260870173277	7.600756038901974	7.8272803844083185	7.862924413071527	8.231468388853704	7.707046698450163	7.873671516141576	8.1846594402742	8.160510367419567	7.889413666890618	8.298366898623406	8.290547952733746	8.196583799265213	8.090937628233153	8.1846594402742	8.412410843390983	8.323076464926592	8.118473135183752	8.196583799265213	8.090937628233153	8.118473135183752	8.056476510665892
YBR032W	0.1570937506772226	0.1731456805108605	0.5726735941565295	0.5552584384304364	0.549602195003667	0.17795800863226827	0.5419077702183329	0.16722359859766345	0.14263087797566393	0.5054916756836888	0.15928145106462283	0.40252220887303714	0.5100252448678096	0.16234463637236013	0.15625530736696971	0.15369910436537595	0.5240515001488368	0.15286941738577312	0.4398883121661674	0.39523216798960126	0.41771115303958456	0.5361896318494417	0.16937883593771885	0.4667324585013256	0.14845318368188898	0.4239080135690584	0.5701673821096738	0.5155696121736053	0.15883724427605972
YBR033W	1.060253286938782	1.0059643077239924	1.0366732927932352	0.9700684658945986	1.0099195635049858	0.9587247590326333	1.0093514752062132	0.9711030051679485	0.9945909051204871	0.9758400181882549	0.9594047601720374	0.9663716556048378	0.9494635059307085	0.9433758537121245	0.9763639974313733	0.9899569520671597	0.9454738879342182	0.9942574844284441	0.9839977611555729	0.9761061311399981	0.9620965842295862	0.9334135398292793	0.9902882212053408	0.9768091408041174	0.9681424581139809	0.999908545429432	0.9923348453691572	0.9750340639957991	0.9698067976880645
YBR034C	2.4328399607685656	2.401077604510894	2.416124685029732	2.4607339846874177	2.416124685029732	2.6249599608305347	2.5264190171816363	2.3472892153333653	2.165210795019489	2.3169218676152017	2.32573224229215	2.4004364393987725	2.2290109047642828	2.3290883439127854	2.3765416709816014	2.591237555894897	2.2799860981777	2.605405603268127	2.346334952925807	2.336260017412274	2.451412766524927	2.2420725868204663	2.442707975252879	2.4577084770524626	2.4483363559526516	2.4739120569869946	2.415120052856451	2.4290492322557995	2.240774278347034
YBR035C	2.4399486430817334	2.41658291362499	2.493468214345194	2.471907521266604	2.1951488652381794	2.1165212370222917	2.3491085051038016	2.095610926617149	2.1165212370222917	2.2158941329378496	2.054997283566614	2.1935922532045895	2.1645572425256825	2.0520611072252235	2.074300218689725	2.251356168235578	2.0805897911967213	2.1628272136075752	2.2165167044196474	1.9669141648565456	1.9467791111732415	2.025018937839265	2.3087557690411185	2.2531659301002813	2.187841788597569	2.267552868047066	2.1442808276618885	2.126553608999897	2.0880279784018616
YBR036C	3.8740733043045776	3.7250558508452523	3.630112853845728	3.848864756704672	3.539653072136492	3.5336544873327034	3.595453442470373	4.011192371455821	4.024619149291772	4.011192371455821	4.481135034766768	3.9732534480810746	4.266541637199937	4.281327129267812	4.008220395273493	3.456986556838361	4.032566056248245	3.4932736808931493	3.5336544873327034	3.7415128290935993	3.64988840644582	3.8341656261438577	3.5088985349832336	3.2688150162152056	3.4473028895817546	3.517911776435029	3.553242747647515	3.6601835005432726	4.027398722258828
YBR037C	1.484904305673417	1.4928438455445923	1.6214477335726754	1.5091874544621933	1.5438264059378304	1.5893080463976754	1.5848448713352263	1.548117734971378	1.381206901452859	1.4665796963302635	1.2580182814788776	1.2560349814961005	1.2033234508590933	1.3063053397039968	1.453436237371789	1.4114164461051828	1.3700577324848782	1.4015011597253733	1.3951670440208694	1.4363850329640067	1.420606758630387	1.427924065328296	1.4765885146086457	1.373887950997779	1.4688788362233987	1.5295043430663409	1.341699874926771	1.3370281997818876	1.373887950997779
YBR038W	2.357081492395993	2.501643485763367	2.411538125783965	2.5191250822081424	2.5199007743467674	2.606809085146299	2.549908690330857	2.3387938737247054	2.252233620061945	2.3384277536164007	2.4312000098541207	2.554144860755758	2.393857133121755	2.3448853637769105	2.6573692397069117	2.7776233002036874	2.6684417972888683	2.7236717615467754	2.774753342040164	2.658212472017074	2.796620594262447	2.7213354968237686	2.757655729268619	2.7893385728069493	2.7410506620389903	2.725723552137694	2.7627136372922845	2.6980361742265098	2.619872287351999
YBR039W	6.97354987588769	6.975077408278061	7.093352780634183	6.930892276498298	6.8146302161237005	6.937100375403031	6.822758654857034	6.231904269880305	6.341596515337765	6.323736214613266	5.543752420883603	5.306429409024515	5.556550225929781	5.337772627779393	6.073954455418308	6.093306801816242	6.045619567726437	6.210038370703174	6.13617220976214	6.231904269880305	6.460765726030308	6.244440612975547	6.341596515337765	5.921336477433437	6.300379556567287	6.550488326260689	6.13617220976214	6.112204236437471	6.310389900947978
YBR040W	0.6174466731769636	0.5506129682350573	0.6602654185201088	0.6911496195327205	0.6860824062348252	0.4207232445974798	0.6278800205743847	0.6150586521513195	0.6027686139158706	0.608394052691905	0.6282870540334032	0.5474168800285554	0.5143957454941378	0.6584399533770591	0.6100587337237078	0.6552060991827248	0.6816973740221604	0.6493002134860963	0.6923885148221514	0.7048416679147493	0.643972209510626	0.6777665098433647	0.6902832998462789	0.6927767822574752	0.6389735255364898	0.7088185628369598	0.5998147956284894	0.6947610091722789	0.6660740326357224
YBR041W	1.6952565112766385	1.5438264059378304	1.6636393784412458	1.6617231998737605	1.600597257338201	1.5666039142742374	1.6824089611535418	1.8246770516244308	1.782476184775479	1.6817012663617692	1.9672562762216057	1.8469134045987854	1.823898833565643	1.7854881054893446	2.0502692270069325	1.852970999537132	2.0831584562630443	1.912447666002607	1.864044419293673	1.8714322513308377	1.9672562762216057	1.8776693480829374	1.8424103385145454	1.7579964491070088	1.8608893618476436	1.823524216796047	1.8506256046287892	1.7792736050532816	1.9714959294480812
YBR042C	1.43189434175721	1.348744307195407	1.3869234253251794	1.377642708602242	1.48867357331999	1.4057556472282033	1.3772427962180804	1.433890955070962	1.4466681844951248	1.4152291176767235	1.7105807902832006	1.5499323267404064	1.6632534167783088	1.6063096097383278	1.800186547299603	1.5706449347314781	1.75157879016528	1.6636393784412458	1.5838127337337453	1.5748687418722729	1.5838127337337453	1.6000408785773044	1.5308812202192281	1.5019717066846305	1.5364572194855146	1.5403969845903125	1.5349268826877531	1.6049824934633983	1.6430366156415344
YBR043C	2.787002279476151	2.7213354968237686	2.659855962661414	2.7410506620389903	2.591237555894897	2.6040404443680325	2.4743495040811987	2.647054962414054	2.6980361742265098	2.5191250822081424	2.648208045024382	2.45011234097804	2.5563300197530907	2.7560386385009132	2.3343016553852336	2.140239420179905	2.3215330228534823	2.1951488652381794	2.1211567554817066	2.2391338607264943	2.2178756665490518	2.196439666780048	2.2880514994176746	2.131787826302509	2.167409844250874	2.2115368076556727	2.099874882678849	2.140239420179905	2.326947233834868
YBR044C	2.1617366919486116	2.172601727044219	2.131787826302509	2.089557538335789	2.1456998364989293	2.18698488230473	2.2265963074166786	1.7382770617722323	1.7012643811288246	1.7228451004078127	1.492378302795002	1.475051558470214	1.4143291670929974	1.3865529091342668	1.4654150017492882	1.5693801619355856	1.4988977276947475	1.5726712057360892	1.5687856121738433	1.6023022850847597	1.5809322123701661	1.5987927212142319	1.655873870707244	1.4988977276947475	1.5627580352839003	1.704032615821369	1.437487276190149	1.496172499489595	1.4472173685012912
YBR045C	1.1244419378965993	1.042602442106082	1.1506864550511078	1.105116114374776	1.1695440796691359	1.093232777079947	1.0412287005935252	1.0373185389997397	1.1695440796691359	1.1098101859061158	1.0928929582693245	1.0312999689813853	1.1391405974619113	1.065624164600367	1.0110887800510513	0.9193914464984714	0.9430187364845034	0.9345590653476046	1.021119577244372	1.0190711450070604	0.9864548036090998	0.9917992088826406	0.9995669385657704	0.9539984879750607	1.0229224682892946	1.0031285007005186	0.9985801631474157	0.9970132114235448	1.0574312003932411
YBR046C	1.280668546594957	1.416783599562316	1.4250927742907336	1.3288917774696047	1.205683372802935	1.233063497359142	1.2589623189732584	1.2095497764982577	1.2577251349533207	1.2103353834462247	1.1092504131319556	1.1038925218754234	1.1838578970826528	1.0628284310445402	1.1435093002611563	1.1753813011617842	1.1986494621509758	1.211874525936522	1.2477748883913908	1.1891792241439052	1.1853532370632491	1.2767524280226594	1.2794264788022223	1.2014263790212436	1.225273978265223	1.2238947153069777	1.233063497359142	1.2338098967694795	1.2341083746935615
YBR047W	0.9839977611555729	1.00507137768588	0.9281979309690096	0.9226560606644831	0.9019122172582668	0.9294254894761199	0.9182953641434657	0.931344610125167	0.9143713437948127	0.8909102745032768	0.8744615318332807	0.893319988336775	0.8986172710009974	0.8472362565758081	0.8472362565758081	0.8552015296503253	0.8693170771215795	0.8482129930445861	0.8485107309490493	0.87212406144714	0.8854780728393037	0.8659634138244379	0.8805447177035913	0.9065148480676977	0.8712093038080659	0.8401416707405627	0.9054340360603996	0.8615809978748104	0.8624372435022132
YBR048W	5.870813338503894	6.06996892617588	6.390453889385295	6.357938288444218	6.011429737802256	6.6946860322910435	6.550488326260689	6.080196785203378	6.011429737802256	6.227864180886803	6.390453889385295	6.6024098147851795	6.080196785203378	6.227864180886803	6.68970274401712	6.778931587152802	6.640313305664817	6.822758654857034	6.621104219430337	6.390453889385295	6.41573750131383	6.210038370703174	6.818983181604782	7.389481151001053	6.539160305479201	6.754730605411078	6.8146302161237005	6.8146302161237005	6.404611490362076
YBR049C	2.41447402580617	2.3087557690411185	2.330662646802964	2.369475318493415	2.3578995679603594	2.4764099488038376	2.4298361501877337	2.353377786881194	2.2868599378007954	2.287513612628996	2.3481389080244863	2.3709427079228185	2.3556194626147144	2.355950985416918	2.221812778578871	2.41658291362499	2.2918644482081616	2.3384277536164007	2.343181176737525	2.3387938737247054	2.294674582234574	2.3343016553852336	2.29357865453337	2.235898509923305	2.3375586975119385	2.3384277536164007	2.554144860755758	2.3062958056677294	2.331762874390094
YBR050C	0.8202338887991591	0.8424002964304235	0.8578670297621598	0.8398666167005169	0.8647073298399709	0.7655219986765288	0.8025121228772572	0.8683377952381734	0.8377558530770033	0.8419900420316895	0.8374646796133275	0.8584802379271707	0.8683377952381734	0.8624372435022132	0.8430688137475396	0.8846969180050994	0.8841503478638127	0.8744615318332807	0.871479188618478	0.9040819372540617	0.8621328557902594	0.8800649443483295	0.8814026611787837	0.8939642033200644	0.8758192971028678	0.8925862188309831	0.8912353540904218	0.8584802379271707	0.8776299946499793
YBR051W	0.1570937506772226	0.589384569449884	0.48992384161471686	0.5952723510172941	0.5436766210011217	0.5658624365010498	0.18235940476747695	0.5397018892973792	0.5582548225107149	0.574088308375805	0.6046520906261859	0.6557617739994056	0.5277041886583345	0.6226817314806106	0.4011487470292875	0.5234740095588416	0.4003369059929549	0.5532040952951327	0.6546719032906024	0.16722359859766345	0.6408197130769728	0.15625530736696971	0.5917738348274523	0.5751585640445531	0.6217723579214387	0.5229452787957587	0.5775789688553062	0.5867755385109489	0.636866429345941
YBR052C	2.0343616947608014	2.007603000657466	2.107967220436099	1.9823963902062802	2.098879637281681	1.860560855790356	1.9450616677313404	2.232726304237484	2.0842103592964696	2.1591907354939264	2.0917433470788156	2.0187437520904106	2.18984128281531	2.098243135262806	2.267552868047066	2.2773530770566883	2.2413845519293103	2.331008152073939	2.359232834359287	2.262988887877396	2.0683694369512713	2.131265273578322	2.2546621950403525	2.1826092648909574	2.2562701359516435	2.2885821928719285	2.2605398645357937	2.473064790075078	2.3681039251099754
YBR053C	2.0921179433293946	2.18698488230473	2.1941809605894056	2.0717152545346056	2.1835159134275344	1.9565840585072023	2.1063922163975026	1.9042613485932103	1.8924826789847597	1.9723161249574084	1.9412167677259387	1.9353313034801518	2.0717152545346056	1.9702997916657339	1.936438169227938	1.9353313034801518	1.8847819517784292	1.9367428672329408	1.9850591408250922	2.0537655111697384	2.2476412412431905	2.1386588086443687	2.0756522994255264	1.9367428672329408	2.073523435376795	1.8779357759706587	2.0434797865212757	2.0343616947608014	2.0594808210581808
YBR054W	4.90291775622522	4.78150582593166	4.5552769872289876	4.7431600173775035	3.9882410229088983	4.013992657332986	4.274395212925541	4.574083508001213	4.622827840259459	4.320616846459631	5.24032715569555	3.7721338439157757	5.20100137066398	4.885386457456268	4.5666376645655	4.36855957616727	5.153694329883986	4.385710241705577	4.357783861344105	4.565052939037622	4.556701568062817	4.565052939037622	4.870682414508507	4.381101013310862	5.188912633503921	5.20100137066398	4.067226140994536	4.594149847896719	4.726828309055095
YBR055C	1.5176859033986132	1.6337633008808266	1.6076677334877427	1.5461966599602555	1.5857392543765376	1.6125525588231224	1.5809322123701661	1.605634556035689	1.5328039372666358	1.4925855117465145	1.5398686571759592	1.5401180528219713	1.6269547996942264	1.5186021406152963	1.6804891354046148	1.628946152392166	1.555282055982441	1.638156056323434	1.5893080463976754	1.697594924636399	1.6549614758037394	1.6240820524433155	1.651415932515314	1.6358646956249305	1.5941107068372804	1.6438024035740906	1.6355911414524873	1.5846208317780734	1.5682416983876168
YBR056C-B	0.1570937506772226	0.1731456805108605	0.17568688459086684	0.16500796326321718	0.17485233410386306	0.17795800863226827	0.18235940476747695	0.16722359859766345	0.14263087797566393	0.15064317975039856	0.15928145106462283	0.16103822998785777	0.16058354857499502	0.16234463637236013	0.15625530736696971	0.15369910436537595	0.13790294707669554	0.15286941738577312	0.15153979915869764	0.16722359859766345	0.1663218110885194	0.15625530736696971	0.16937883593771885	0.17273114192088365	0.14845318368188898	0.14440164684899803	0.1601313411839699	0.14890981547078033	0.15883724427605972
YBR056W	2.0778919512310603	2.240774278347034	2.081209522490438	2.1044994661715775	2.089557538335789	1.9455556625242654	1.942661987200443	2.0187437520904106	2.0450504701612413	2.036506935782838	2.0173867734600286	2.0282678318057323	2.232726304237484	2.018065057255032	2.0708529817998205	1.9917298221884745	1.9664742396307613	2.1165212370222917	2.1617366919486116	2.0520611072252235	2.2026308923789886	2.221812778578871	2.1591907354939264	2.15595635975691	2.240774278347034	2.101554725653784	2.093462969424129	1.9748087067996867	2.140768800926062
YBR056W-A	1.2823422485120664	1.2948141173675012	1.2808837101801926	1.2500233475859863	1.3638944344008517	1.1947516914497007	1.1642160047536565	1.2880472585145395	1.2803857833294803	1.2439238556540748	1.392706940728302	1.4041196434249055	1.4041196434249055	1.4045529313502614	1.1344909342188643	1.0723271046182334	1.1753813011617842	1.1238470649192767	1.0987846940346602	1.0834313330097662	1.030636491252467	1.0946528483688078	1.1202144132869196	1.1227900644113653	1.0303182833244637	1.0572068332097684	1.1034140553464582	1.0339509093582673	1.069885010543426
YBR057C	1.3194381981157943	1.341699874926771	1.3037080375510126	1.2551179572182987	1.3929997223102353	1.4727695080565784	1.3825312501664153	1.38626236452865	1.48867357331999	1.5114584434002118	1.4803657663732914	1.3978876402857363	1.4956734259444102	1.4266317764183583	1.4402459924806543	1.5813354651094937	1.5091874544621933	1.5496970182400367	1.5535002183905084	1.507138455558773	1.4982126559964353	1.5114584434002118	1.4315064601750018	1.3642065446550553	1.5186021406152963	1.483963739418936	1.4800596387206262	1.4259777946174221	1.5025573203314866
YBR058C	2.156645666224092	2.139319502841997	2.1582227133815777	2.2231737689260465	2.160608664437357	2.134851757416287	2.103911418952226	2.0562005977376865	2.074300218689725	2.156645666224092	1.9834816823815609	2.294674582234574	2.1553411505047646	2.1991034579489344	2.031184821397736	2.1522949864640464	1.9577821213390747	2.095983716262536	2.1522949864640464	2.194556624628719	2.131265273578322	2.1617366919486116	2.1790017281314187	2.240774278347034	2.257106656764998	2.134851757416287	2.1826092648909574	1.9698805912422004	2.1133040755762065
YBR058C-A	2.696774672147043	2.29874382891593	2.2297099192634238	2.344562183944351	2.1247542466860336	2.130545328518058	2.2430111390716405	2.1528004417926376	2.587067901457917	2.025018937839265	2.7515201120366237	2.2297099192634238	2.7010327540567083	2.7598915088004676	2.891391216741422	2.2707860252902994	3.3237117231224746	2.858170413083949	2.5077083713576807	2.0343616947608014	1.9308375276575502	2.1699712338734085	2.073523435376795	1.9964780838996983	2.2080640827250657	2.3676439252296757	2.396913668031665	2.4305939179975584	2.662601186886625
YBR059C	2.3774445357041634	2.357081492395993	2.312557771902391	2.5392255125053955	2.4525972203970183	2.3755996625834523	2.3666510791631925	2.3709427079228185	2.2732248906132044	2.377981094135796	2.473064790075078	2.3584341324042177	2.442024302619494	2.4559397740283364	2.3349823179176172	2.3709427079228185	2.3718891893662852	2.363026628901173	2.5343547974483953	2.5653168499083314	2.4135785072301017	2.4497355968322463	2.4525972203970183	2.445921075816677	2.4739120569869946	2.5450784140664586	2.4182782119611415	2.510724974729691	2.460064039255635
YBR060C	1.260884657025905	1.244564951671356	1.3012237171883148	1.2837840792609954	1.3192058760311487	1.3464243242063607	1.36226880138261	1.2382378230394284	1.2163938062409994	1.2703692492545162	1.3146633856901757	1.3296535390463058	1.3337051862691387	1.3457718543346828	1.3551357583147587	1.43044466668241	1.289611131726206	1.399419080461672	1.3961145248755034	1.4140221432552684	1.3933173164411154	1.4367794960346794	1.4323199010086256	1.4161841791384542	1.4529921252409184	1.347852668456242	1.347852668456242	1.3714745981413565	1.316859235599719
YBR061C	1.390962134274277	1.382158505510069	1.3490404829858025	1.4057556472282033	1.3305398535552853	1.4208189530593223	1.450826731941856	1.3284336259639096	1.2889147413262674	1.413750882644073	1.339208334197422	1.3437876669927487	1.28158193307754	1.290577258678008	1.332853252158366	1.3625290131330239	1.3437876669927487	1.4570465581937915	1.3599192347824893	1.3432465763418815	1.4521151862333515	1.4556007521145642	1.3495715360828158	1.363282551370455	1.368060880376341	1.3944033210862463	1.3951670440208694	1.4521151862333515	1.3974756267853128
YBR062C	1.562066584656351	1.3309889362146703	1.422350832360289	1.3309889362146703	1.4556007521145642	1.4392876527397185	1.3127313032005414	1.4199458195030301	1.5724050148468607	1.4370324348778998	1.5321340083592647	1.4724543612218643	1.620755069134278	1.5313347836832316	1.5403969845903125	1.5318744416393058	1.4949791725122104	1.5069236747073336	1.43189434175721	1.3650744561054353	1.3472533609465314	1.4434879152047444	1.4483535838987784	1.5218792536830668	1.477284535016142	1.5658074584893515	1.42866650138009	1.48373483109924	1.4451588363280812
