Gene	SRR620390	SRR620391	SRR620392	SRR620393	SRR620394	SRR620395	SRR620396	SRR620397	SRR620398	SRR620399	SRR620400	SRR620401	SRR620402	SRR620403	SRR620404	SRR620405	SRR620406	SRR620407
ETS1-1	1.708706861322224	1.876659081543017	2.6245382980874066	2.22556986100495	4.737168719992216	2.7203105077828407	2.210166492557877	2.2740183445586104	2.3734541460347787	2.1684283873600028	2.479140694857791	2.112971256024786	1.9742856784815819	2.025018937839265	2.5264190171816363	1.996986790881541	2.233977569662803	2.0562005977376865
ETS2-1	1.0822405960504522	1.133369685042752	1.8575356499429674	0.967958973214369	1.4931385919427036	0.9850364242452929	1.2382378230394284	0.9514179990236568	1.2055869038113083	1.0324654528792934	1.221975305499595	1.3488972324549706	1.2765281362375371	1.2367772804127481	0.9764783906131334	1.4078940252337928	1.5107078626632695	1.2546437886463495
HRA1	1.8168572078861807	1.8273800522253558	0.8578670297621598	1.6877681844391075	1.6608545380922002	1.5843981020246845	1.6145224675147185	0.9350473926344718	0.879034523548089	1.7284732600616433	1.322920318477379	1.3342080694258494	1.8424103385145454	1.4823782617192653	1.2509454653917926	1.664264674670462	0.2888707861308234	1.2675874228146211
ICR1	0.9599188841366383	0.8603163343069447	0.5966058325216826	0.9176777379477414	1.0113887150545837	0.9573291110700695	0.8439905237239026	0.8204998337036701	0.7360732398811609	0.8814026611787837	0.8338722473156563	0.8347213802753457	0.836671663642754	0.9095472695856941	1.1209427665228457	1.027415677491807	0.7900275276623189	0.8060042488683634
IRT1	1.3795692030042097	1.4363850329640067	2.0917433470788156	1.986910646198095	1.560101688984061	1.8747894065030453	1.1209427665228457	1.771423574255364	1.6672961018269323	1.0033437655003599	1.2833314067653803	1.1160724011384704	1.2310082587749187	1.2884003363433914	0.9951774376192115	1.2542728659255407	1.3999464585232952	1.2120913438609757
ITS1-1	2.0683694369512713	1.8796654367735246	2.0594808210581808	3.545479846767088	4.230520175704577	3.9732534480810746	2.928983999000207	4.1227741795041375	4.024619149291772	2.674026526101552	3.662937372497454	4.21006392106391	2.659855962661414	3.5479629430748867	3.3053041920082746	2.4192254198375087	3.724395688963964	3.5111335520942513
ITS2-1	1.7398679941900224	1.748712773581212	4.645772235024899	2.645560222238343	3.3893163405463445	3.0050902915888464	2.1519480148839234	2.787002279476151	2.602666593916251	2.2455545352241177	2.1720775886731305	2.5031253334115426	2.1835159134275344	2.4824170912183003	2.5156969262294484	2.283032536409964	2.4852049882695195	2.480208119311718
LSR1	1.8978564879187836	1.7154852285073852	2.330662646802964	2.29357865453337	2.0360229699991734	2.45011234097804	1.9467791111732415	2.1519480148839234	2.1951488652381794	1.6839479329782143	2.3653533690950135	2.4120944315231325	1.6471991657630418	2.1432452349080098	2.2653452263781766	1.5247122131054243	1.5407022159188786	2.0144356144853104
NME1	0.5372332819196667	0.608878087870256	0.8513296959887352	1.2126808719564361	0.8492897699666138	0.9850364242452929	1.0229224682892946	1.3857417910068945	1.3046986430992615	0.9768091408041174	1.1103122698930903	0.9149876433811784	0.8927052338940948	1.1348650071335755	0.9764783906131334	0.9642711390059336	1.09668074432881	1.0712493976763346
PWR1	0.6046520906261859	0.14933238566634677	0.9818580422591981	0.6959187167058312	0.6060420982838138	0.15793632431344284	0.1641123221332098	0.27236396164164717	0.41991153096898326	0.11163837262480893	0.22912859832719223	0.29013736778844246	0.6274808535682953	0.16317978875846423	0.6655667542557178	0.17485233410386306	0.2888707861308234	0.2116531725529231
Q0010	0.45393492735857865	0.14933238566634677	0.661323260322253	0.6923885148221514	0.10164577997343427	0.5995759265040432	0.5015119274236267	0.5870576138736215	0.7015817725170177	0.5952723510172941	0.5883866073761919	0.7357455839932083	0.7828637309128312	0.16317978875846423	0.8907911381847458	0.591562609580919	0.9091841839211225	0.6664267082746863
Q0017	0.14008840258658672	0.5058547116108715	0.27148158893605673	0.4341484091419673	-0.02500410654363216	0.15793632431344284	0.38527450536212315	0.27236396164164717	0.10288681741714784	0.11163837262480893	0.4996117587890018	0.6042245827787812	0.4798664129086254	0.16317978875846423	0.2872542639948892	0.17485233410386306	0.8868706740841312	0.2116531725529231
Q0020	0.6935486212995635	0.5469182934385876	0.8160109522277822	0.8912353540904218	0.3296764814923524	0.7122835846192512	0.7819904133911513	1.1504429614431084	1.0881100035118543	0.6704942472050175	0.9620965842295862	1.0059643077239924	0.7504586126648863	0.6988512991120661	0.6906777922172267	0.48992384161471686	1.0574312003932411	1.0522498384391397
Q0032	0.14008840258658672	0.14933238566634677	0.27148158893605673	0.19238539155937268	-0.02500410654363216	0.15793632431344284	0.1641123221332098	0.27236396164164717	0.10288681741714784	0.11163837262480893	0.22912859832719223	0.29013736778844246	0.12233797144952531	0.16317978875846423	0.2872542639948892	0.17485233410386306	0.2888707861308234	0.2116531725529231
Q0045	0.6389735255364898	0.5966058325216826	1.0991851079663175	0.938424117639909	0.35100810550857825	0.6373163842297073	0.6460979971499846	0.9581545846567737	0.9353088191999785	0.6282870540334032	0.946601630140386	0.9091841839211225	0.9483270984429537	0.9864548036090998	1.0620092410591986	0.7357455839932083	0.9040819372540617	0.9460013252448686
Q0050	0.9790636447141382	0.8218199327527389	1.5073720140127906	1.265395035465794	0.7270004465576958	1.4504982363738046	0.9549691177362007	1.6307211385257054	1.4312958156696933	0.8156727610999357	1.2799158377067092	1.2792034702741537	0.9433758537121245	1.0136330532834452	1.213226283294488	1.0039876098422933	0.9923348453691572	1.4315064601750018
Q0055	1.1532047021487692	1.0003873928574711	0.7460564656973228	1.0530858437603978	0.44770224615182713	0.8482129930445861	0.8747525941770091	0.8374646796133275	0.6482707567971081	0.997873050563714	1.1248053992249758	0.7007830463075948	0.8011863337901299	0.9719133031746406	0.9698067976880645	1.0709884450646425	1.1950346847029882	0.9319720977372463
Q0060	0.14008840258658672	0.47667280714279003	0.9735198603070966	0.19238539155937268	0.0437375229918197	0.15793632431344284	0.1641123221332098	1.0633814365732435	0.4253845493817553	0.11163837262480893	0.6747871555625976	0.7625236240302671	0.12233797144952531	0.16317978875846423	0.5675406656767246	0.17485233410386306	0.682195041444372	0.8150704188558425
Q0065	0.5094303634869016	0.48163585148227983	0.7298782814925215	0.9334135398292793	0.26276487995542747	0.15793632431344284	0.3897512728072322	0.6747871555625976	0.47130795351814453	0.567044210286691	0.6766466205913911	0.9226560606644831	0.5830511900126061	0.7498178338046669	1.052622909168432	0.5795662975774694	1.0789248223624046	0.9646265527255719
Q0070	0.7487599495941222	0.89800651582489	1.5809322123701661	0.9281979309690096	0.33044580365872017	1.0436125314865472	0.6412649545725979	1.0783707760563	1.0999972903767248	0.8659634138244379	0.8765036458839977	1.3719837884726414	0.9605843630498654	0.934316679094194	1.0039876098422933	0.7727346830334092	1.548731520113193	1.158100070554216
