ETS1-1	0
ETS1-2	0
ETS2-1	0
ETS2-2	0
HRA1	9
ICR1	250
IRT1	747
ITS1-1	0
ITS1-2	0
ITS2-1	0
ITS2-2	0
LSR1	357
NME1	182
PWR1	0
Q0010	0
Q0017	0
Q0020	0
Q0032	0
Q0045	0
Q0050	0
Q0055	0
Q0060	0
Q0065	0
Q0070	0
Q0075	0
Q0080	0
Q0085	0
Q0092	0
Q0105	0
Q0110	0
Q0115	0
Q0120	0
Q0130	0
Q0140	0
Q0142	0
Q0143	0
Q0144	0
Q0158	0
Q0160	0
Q0182	0
Q0250	0
Q0255	0
Q0275	0
Q0285	0
Q0297	0
RDN18-1	0
RDN18-2	0
RDN25-1	0
RDN25-2	0
RDN37-1	0
RDN37-2	0
RDN5-1	3
RDN5-2	0
RDN5-3	0
RDN5-4	0
RDN5-5	0
RDN5-6	0
RDN58-1	0
RDN58-2	0
RME2	116
RME3	0
RNA170	34
RPR1	54
RUF20	949
RUF21	184
RUF22	0
RUF23	10
RUF5-1	0
RUF5-2	0
SCR1	214
SRG1	2827
YAL001C	1940
YAL002W	1003
YAL003W	21557
YAL004W	0
YAL005C	7707
YAL007C	4326
YAL008W	2560
YAL009W	778
YAL010C	1027
YAL011W	293
YAL012W	1967
YAL013W	757
YAL014C	809
YAL015C	1140
YAL016C-A	50
YAL016C-B	52
YAL016W	6169
YAL017W	1449
YAL018C	14
YAL019W	1165
YAL019W-A	1
YAL020C	270
YAL021C	1266
YAL022C	1029
YAL023C	3803
YAL024C	424
YAL025C	3753
YAL026C	1528
YAL026C-A	401
YAL027W	1621
YAL028W	301
YAL029C	3727
YAL030W	1162
YAL031C	521
YAL031W-A	42
YAL032C	506
YAL033W	1696
YAL034C	604
YAL034C-B	112
YAL034W-A	550
YAL035W	5110
YAL036C	1457
YAL037C-A	39
YAL037C-B	1921
YAL037W	599
YAL038W	19862
YAL039C	1098
YAL040C	684
YAL041W	1078
YAL042C-A	0
YAL042W	3106
YAL043C	672
YAL044C	10593
YAL044W-A	1768
YAL045C	13
YAL046C	776
YAL047C	520
YAL047W-A	1
YAL048C	416
YAL049C	1694
YAL051W	976
YAL053W	3413
YAL054C	941
YAL055W	1328
YAL056C-A	58
YAL056W	2320
YAL058W	689
YAL059C-A	0
YAL059W	1887
YAL060W	5278
YAL061W	2754
YAL062W	333
YAL063C	344
YAL063C-A	37
YAL064C-A	69
YAL064W	19
YAL064W-B	22
YAL065C	22
YAL066W	2
YAL067C	236
YAL067W-A	0
YAL068C	0
YAL068W-A	0
YAL069W	0
YAR002C-A	10655
YAR002W	2866
YAR003W	1743
