Gene	SRR5000465	SRR5000466	SRR5000467	SRR5000468	SRR5000469	SRR5000470	SRR5000471	SRR5000472	SRR5000473	SRR5000474	SRR5000475	SRR5000476
ETS1-1	4.6342467952914115	5.962048339243134	6.624391117118731	4.574083508001213	4.353189861298398	3.271336601637784	5.989244031558689	5.250141620448647	8.39218632106191	8.558169508699493	8.434821871571547	8.6642995021941
ETS2-1	0.5982787279438966	0.6037500251175827	0.22501258882398179	0.40457079215365893	0.6094373457896068	0.6042245827787812	0.314488435443962	0.24105053985819402	1.366136991828407	1.1853532370632491	0.999908545429432	1.0402883814425976
HRA1	0.08272321185972366	0.4075865518146345	0.677376750408216	0.7208578819238861	0.4355832268470949	0.4392560274974995	0.7420183425754286	0.7000733406631053	0.06380000882471296	0.4084756005172566	0.7015817725170177	0.6476309026139548
ICR1	1.0462026339479127	1.135380659113355	0.9967558638356686	1.0268598957628912	1.0183487970811413	1.027125254309261	0.9236220570059148	0.9067861782143664	1.29283240430856	1.2087715181455652	1.1775742970003276	1.1941738056438247
IRT1	0.8090459433061302	0.8228944682595114	0.5977649761232726	0.6460979971499846	0.8587677141755604	0.8457057700773368	0.695195591854217	0.7077164784066974	0.8674471753260676	0.832491997379693	0.6902832998462789	0.6860824062348252
ITS1-1	1.4703271193736804	1.8357820252126755	3.3182483500954785	2.095983716262536	1.6008783584815605	1.322389847411335	3.452717726022023	2.493468214345194	0.7273984428156862	0.7799215184639495	0.62218124939354	0.7961641269669655
ITS2-1	1.5282836851999213	1.8460589938076557	2.7449097721481674	2.062190772160638	1.3239527733037053	1.0849470554988228	1.2853111934132393	1.876659081543017	0.5731576639557814	0.5913513843343858	0.35639283773772495	0.6270726655238763
LSR1	0.8737762219989929	0.8865882059721394	0.7677272722686732	0.7510860505574563	0.9500749346079107	0.9419869558099904	0.9988623701643833	0.8758192971028678	10.522352049194033	10.464779104646581	10.641639102468298	10.641639102468298
NME1	0.7498178338046669	0.7892862996768931	0.5372332819196667	0.5386222562223394	0.8130101515409734	0.7707499487139976	0.680334374227396	0.6385684753242986	3.633290599620527	3.5882387985089723	3.3732356862959616	3.456986556838361
PWR1	0.3594340560827053	0.25662980673829683	0.49718979218236137	0.5094303634869016	0.26471067451022995	0.410186117658609	0.4573155113746993	0.55668429389959	0.06380000882471296	0.035279500446667944	0.4866641614634829	0.5430430487644909
Q0010	0.08272321185972366	0.08061421875457914	0.02808323346422211	0.022704136813364514	0.06424508864613347	0.041124958386577766	-0.0020976131751335595	0.0018769609509268934	0.06380000882471296	0.252291788408143	0.1502008388231782	0.002865910044255214
Q0017	0.08272321185972366	0.08061421875457914	0.02808323346422211	0.022704136813364514	0.06424508864613347	0.041124958386577766	-0.0020976131751335595	0.0018769609509268934	0.06380000882471296	0.035279500446667944	0.20998063060182806	0.1396333067630242
Q0020	0.7053752326280365	0.7225417736223748	0.722895382901105	0.7000733406631053	0.58391998782257	0.5288813184652335	0.29013736778844246	0.4707279028120907	1.617181751665188	1.345049906567049	1.8986893293054876	1.9638233932120288
Q0032	0.08272321185972366	0.08061421875457914	0.02808323346422211	0.022704136813364514	0.06424508864613347	0.041124958386577766	-0.0020976131751335595	0.0018769609509268934	0.06380000882471296	0.035279500446667944	0.02360312629463751	0.002865910044255214
Q0045	0.43336761031276416	0.08061421875457914	0.5341550385466125	0.16767766916029994	0.7813446558824603	0.7529588563240752	0.8094661471014455	0.7727346830334092	3.563030937970518	3.2232064078617793	4.963673930256058	5.438551825559822
Q0050	0.4773364695648305	0.5610862367616671	0.631883458665481	0.5149150458919545	0.7152907950499329	0.7281818702098921	0.7270004465576958	0.720512898564522	5.303056742831767	4.912793086107758	7.504124333254944	7.637268905552336
Q0055	0.2818358008849934	0.5898435543745926	0.5888967559394473	0.3010589943341316	0.7983323225574993	0.7704130611401838	0.8615809978748104	0.7870337952727623	5.291886226132929	5.321835094248071	7.838751608806547	7.838751608806547
Q0060	0.08272321185972366	0.33504114115973677	0.16587765858303782	0.1995307812223141	0.06424508864613347	0.20199795509091503	0.2194816599902179	0.2489416648925268	0.9105388252073572	0.8414650412364264	0.8922610650053697	0.9213006999206416
Q0065	0.3296764814923524	0.08061421875457914	0.4719676881004735	0.30946238935626597	0.6759014424347112	0.683887782260165	0.7066668631962603	0.6643866703191339	1.8631810175347674	1.6910073612780558	2.29357865453337	2.24468649184619
Q0070	0.08272321185972366	0.33123604247506555	0.02808323346422211	0.23937424086159717	0.5207135315645959	0.5067789372920837	0.3936960310382049	0.43478578545936736	0.7918997888802307	0.7835417076682942	0.7468890188304745	0.8074672866759629
Q0075	0.08272321185972366	0.08061421875457914	0.22584400631272386	0.15538596178415795	0.8407234419671257	0.8350451430724461	1.0592666930330992	0.8818699905567292	1.3148486997734488	1.3917914297836647	1.8637476049147788	1.798316216405507
Q0080	0.08272321185972366	0.08061421875457914	0.02808323346422211	0.022704136813364514	0.06424508864613347	0.041124958386577766	-0.0020976131751335595	0.0018769609509268934	0.2601411639905095	0.035279500446667944	0.15109064813540124	0.07811618253988781
Q0085	0.3174967843329979	0.3296764814923524	0.23048617174591496	0.022704136813364514	0.06424508864613347	0.041124958386577766	0.1296456372453514	0.08903479605704027	0.9229124758316769	0.8363704990888308	0.8948929347515546	0.9158907000741368
Q0092	0.08272321185972366	0.08061421875457914	0.02808323346422211	0.022704136813364514	0.06424508864613347	0.041124958386577766	-0.0020976131751335595	0.0018769609509268934	0.06380000882471296	0.035279500446667944	0.02360312629463751	0.002865910044255214
Q0105	0.08272321185972366	0.4231107351231239	0.02808323346422211	0.4003369059929549	0.06424508864613347	0.28018817801421986	0.08816121027237388	0.13693379302927539	1.5318744416393058	1.2052828384228216	1.4323199010086256	1.5507274985621367
Q0110	0.08272321185972366	0.08061421875457914	0.02808323346422211	0.022704136813364514	0.06424508864613347	0.041124958386577766	-0.0020976131751335595	0.0018769609509268934	0.7532707380137978	0.7394882846151295	0.7099857531263232	0.7088185628369598
Q0115	0.08272321185972366	0.08061421875457914	0.02808323346422211	0.022704136813364514	0.06424508864613347	0.041124958386577766	-0.0020976131751335595	0.0018769609509268934	0.6963316838455941	0.6340445096882371	0.6011662844932083	0.6274808535682953
Q0120	0.3051693865548923	0.08061421875457914	0.45251140107990856	0.15625530736696971	0.06424508864613347	0.041124958386577766	-0.0020976131751335595	0.0018769609509268934	0.8254036925217366	0.7408883092393593	0.7750709428168733	0.7786976884204939
Q0130	0.08272321185972366	0.41103752975204993	0.3814879418882996	0.18926521484097947	0.7936145939644469	0.7391126700983338	0.7613723752648174	0.8094661471014455	2.2740183445586104	1.6854374279542974	1.6577136714854723	1.8803184366441186
Q0140	0.4585503481113194	0.32656551084756413	0.21858354089147194	0.2462947061348716	0.5648021994459289	0.5234740095588416	0.5716299619817301	0.33850493725407177	0.7099857531263232	0.6915810041048438	0.631883458665481	0.6664267082746863
Q0142	0.08272321185972366	0.08061421875457914	0.02808323346422211	0.022704136813364514	0.06424508864613347	0.041124958386577766	-0.0020976131751335595	0.08144398764071431	0.06380000882471296	0.3400083190854996	0.16317978875846423	0.15109064813540124
Q0143	0.3250119806994465	0.33850493725407177	0.02808323346422211	0.16500796326321718	0.3010589943341316	0.2489416648925268	0.19016301880663417	0.3002250076061868	0.44051266438538467	0.2445742294635027	0.19106204657243314	0.12628717608581289
