Gene	SRR4018567	SRR4018568	SRR4018569	SRR4018570	SRR4018571	SRR4018572	SRR4018573	SRR4018574	SRR4018575	SRR4018576	SRR4018577	SRR4018578
Q0144	0.07184775402032201	0.08610681275759909	0.094500771256062	0.10580408065644367	0.1159231208648187	0.09534603529946473	0.06638952523995305	0.07143798363665636	0.0659724896685954	0.07811618253988781	0.07225061366584558	0.08356300254105213
Q0158	2.6214821371803785	2.41447402580617	2.5264190171816363	2.4701683234170377	2.451004067831933	2.473064790075078	2.5002915115044266	2.3472892153333653	2.450550566921537	2.451412766524927	2.5835177982643693	2.4338004342323565
Q0160	0.07184775402032201	0.08610681275759909	0.094500771256062	0.10580408065644367	0.1159231208648187	0.09534603529946473	0.06638952523995305	0.07143798363665636	0.0659724896685954	0.07811618253988781	0.26366046966201967	0.08356300254105213
Q0182	0.07184775402032201	0.08610681275759909	0.094500771256062	0.10580408065644367	0.1159231208648187	0.314488435443962	0.06638952523995305	0.07143798363665636	0.0659724896685954	0.07811618253988781	0.07225061366584558	0.08356300254105213
Q0250	0.07184775402032201	0.08610681275759909	0.094500771256062	0.28018817801421986	0.1159231208648187	0.09534603529946473	0.06638952523995305	0.07143798363665636	0.2675841852279284	0.07811618253988781	0.07225061366584558	0.08356300254105213
Q0255	0.07184775402032201	0.08610681275759909	0.094500771256062	0.10580408065644367	0.1159231208648187	0.09534603529946473	0.06638952523995305	0.07143798363665636	0.0659724896685954	0.07811618253988781	0.07225061366584558	0.08356300254105213
Q0275	0.07184775402032201	0.08610681275759909	0.094500771256062	0.10580408065644367	0.1159231208648187	0.09534603529946473	0.06638952523995305	0.07143798363665636	0.0659724896685954	0.07811618253988781	0.07225061366584558	0.08356300254105213
Q0285	0.07184775402032201	0.08610681275759909	0.094500771256062	0.10580408065644367	0.1159231208648187	0.09534603529946473	0.06638952523995305	0.07143798363665636	0.0659724896685954	0.07811618253988781	0.07225061366584558	0.08356300254105213
Q0297	0.07184775402032201	0.08610681275759909	0.094500771256062	0.10580408065644367	0.1159231208648187	0.09534603529946473	0.06638952523995305	0.07143798363665636	0.0659724896685954	0.07811618253988781	0.07225061366584558	0.08356300254105213
RDN18-1	6.624391117118731	6.472664988841519	6.13617220976214	7.305415323846928	5.898421083574158	6.741414169621715	7.246886228989471	6.467132649298106	7.508504588196985	6.080196785203378	5.8564405476230075	6.231904269880305
RDN25-1	9.718308625307394	9.819641498961985	9.644976805209001	10.280278690157264	9.117671523485999	9.396358655913309	10.199541120598747	10.435731055875108	10.435731055875108	10.171459498227641	9.812777547282774	9.805057292625115
RDN37-1	0.9172485395278134	0.8776299946499793	0.8857347349604678	0.9897063769477794	0.8930669554182012	1.0183487970811413	0.9630201701417429	0.9646265527255719	1.0412287005935252	0.9091841839211225	0.9552307699434832	0.9049074688711436
RDN5-1	0.8575383665791803	0.8755715131463493	0.8885123109349673	0.8289006896293571	0.8071320792096344	0.8410643315307594	0.8449857905079575	0.8407234419671257	0.8535660412014979	0.8104837775900818	0.8395098279321043	0.8575383665791803
RDN5-2	0.677376750408216	0.5680334510460235	0.695195591854217	0.10580408065644367	0.1159231208648187	0.09534603529946473	0.5479612307343303	0.37314976148161616	0.5061797386773601	0.39132788449254075	0.4947753174049054	0.5322542047504792
RDN58-1	0.9232589137179805	0.9387277860972091	0.9146068499110289	1.0081913504362205	0.9500749346079107	0.8880061602379032	0.93311585920472	0.9494635059307085	0.9350473926344718	0.9485732904792217	0.9156492135934993	0.9395466073822123
RME2	2.278874212359299	2.2732248906132044	2.081209522490438	2.2420725868204663	2.2455545352241177	2.074300218689725	2.2819070401893207	2.328431068005976	2.3616574388782685	2.312557771902391	2.140768800926062	2.171638773334146
RME3	0.8175788663398836	0.8086606557779243	0.8295213613276788	0.807821258704055	0.8338722473156563	0.8693170771215795	0.786566789112934	0.8147114265620764	0.8098199733079007	0.7831893122957334	0.7965395780524327	0.8199479288392396
