Gene	SRR202029	SRR202030	SRR202031	SRR202032	SRR202033	SRR202034	SRR202035	SRR202036	SRR202037	SRR202038	SRR202039	SRR202040	SRR202041	SRR202042	SRR202043	SRR202044
Q0105	0.17105751870922406	0.04856137769813326	0.014351819166995216	0.010624115154019943	0.3010589943341316	0.14304056212331384	0.2549474735910296	0.3110533168224849	0.17441864029547632	0.1159231208648187	0.038929739734058055	0.1702111123158589	0.1502008388231782	0.0038314403173462758	0.011089190829528705	0.20464491362446646
Q0110	0.1456912442174261	0.04856137769813326	0.014351819166995216	0.010624115154019943	0.0038314403173462758	0.019968631817579865	0.02539961223749677	0.11771471889837985	0.013425886840776993	0.00430605044973339	0.038929739734058055	0.12277209466402564	0.012026583372660425	0.0038314403173462758	0.011089190829528705	0.011089190829528705
Q0115	0.003356824325426803	0.04856137769813326	0.014351819166995216	0.010624115154019943	0.0038314403173462758	0.019968631817579865	0.02539961223749677	0.011089190829528705	0.013425886840776993	0.00430605044973339	0.038929739734058055	0.011089190829528705	0.012026583372660425	0.0038314403173462758	0.011089190829528705	0.011089190829528705
Q0120	0.11245431914629919	0.04856137769813326	0.1271117718090195	0.08651212918725079	0.10833521771768795	0.21523110138214394	0.02539961223749677	0.15793632431344284	0.013425886840776993	0.00430605044973339	0.038929739734058055	0.11502657270246154	0.15793632431344284	0.14222119382801404	0.13518834136242275	0.011089190829528705
Q0130	0.16148174010573182	0.04856137769813326	0.10411560865412371	0.12793583045040777	0.19586777958285878	0.019968631817579865	0.02539961223749677	0.21429884884847547	0.1814311583358369	0.00430605044973339	0.2222569322296936	0.09954093689132994	0.17975988609599095	0.20076890043186524	0.011089190829528705	0.11461246829792553
Q0140	0.24716121131643687	0.5021547946305174	0.35312142108541794	0.301858937033238	0.2842772001947699	0.38374562263703127	0.37314976148161616	0.252291788408143	0.12453347412658075	0.24543671657737567	0.2385685332694982	0.17273114192088365	0.18839661367524038	0.216950473702504	0.20378159900397835	0.2514702973792402
Q0142	0.35347825129866683	0.4152223386839127	0.4253845493817553	0.594630119765377	0.5526506031785952	0.6229094159955093	0.479205044214121	0.5341550385466125	0.23937424086159717	0.4075865518146345	0.2918540556418754	0.42969532052105464	0.39445885160376093	0.4716333983462217	0.3594340560827053	0.26276487995542747
Q0143	0.12836257637830245	0.2514702973792402	0.2267606028019981	0.010624115154019943	0.08144398764071431	0.32283020527061446	0.30904470166354764	0.011089190829528705	0.013425886840776993	0.00430605044973339	0.038929739734058055	0.011089190829528705	0.14008840258658672	0.09027016121887299	0.011089190829528705	0.011089190829528705
Q0144	0.003356824325426803	0.04856137769813326	0.014351819166995216	0.010624115154019943	0.0038314403173462758	0.019968631817579865	0.02539961223749677	0.011089190829528705	0.013425886840776993	0.00430605044973339	0.038929739734058055	0.011089190829528705	0.012026583372660425	0.07811618253988781	0.011089190829528705	0.011089190829528705
Q0158	0.9935484855958642	0.8717697871140392	0.8464496693006938	0.848790046358479	0.9743052259343197	0.804032479127476	0.8596758315242243	1.322648403271539	0.824132558352556	0.7294391461039643	0.689533230340711	0.7539823913425328	0.8186479027339597	0.8656713306479007	0.6430752331078344	0.7063037374207151
Q0160	0.11853364587382181	0.04856137769813326	0.014351819166995216	0.08567290577034573	0.15286941738577312	0.21248314192294807	0.2918540556418754	0.31899004249676943	0.013425886840776993	0.00430605044973339	0.13790294707669554	0.17356206079677466	0.012026583372660425	0.10164577997343427	0.13693379302927539	0.13430828620648913
Q0182	0.003356824325426803	0.04856137769813326	0.014351819166995216	0.010624115154019943	0.0038314403173462758	0.019968631817579865	0.02539961223749677	0.011089190829528705	0.013425886840776993	0.00430605044973339	0.038929739734058055	0.011089190829528705	0.012026583372660425	0.0038314403173462758	0.011089190829528705	0.011089190829528705
Q0250	0.003356824325426803	0.04856137769813326	0.014351819166995216	0.12543178566777016	0.10411560865412371	0.019968631817579865	0.02539961223749677	0.1995307812223141	0.013425886840776993	0.07225061366584558	0.038929739734058055	0.13338262791850947	0.11853364587382181	0.09662965711434987	0.1296456372453514	0.011089190829528705
Q0255	0.07728901071736932	0.04856137769813326	0.13338262791850947	0.010624115154019943	0.0038314403173462758	0.019968631817579865	0.02539961223749677	0.011089190829528705	0.013425886840776993	0.00430605044973339	0.038929739734058055	0.011089190829528705	0.012026583372660425	0.0038314403173462758	0.011089190829528705	0.011089190829528705
Q0275	0.1752700346046912	0.04856137769813326	0.014351819166995216	0.0932034663690275	0.10164577997343427	0.1396333067630242	0.15369910436537595	0.27688854493044196	0.1752700346046912	0.00430605044973339	0.038929739734058055	0.13430828620648913	0.16058354857499502	0.19472365500364136	0.011089190829528705	0.1752700346046912
Q0285	0.08229073615560681	0.04856137769813326	0.014351819166995216	0.010624115154019943	0.0038314403173462758	0.019968631817579865	0.02539961223749677	0.011089190829528705	0.013425886840776993	0.00430605044973339	0.038929739734058055	0.011089190829528705	0.012026583372660425	0.0038314403173462758	0.011089190829528705	0.011089190829528705
Q0297	0.003356824325426803	0.04856137769813326	0.014351819166995216	0.010624115154019943	0.0038314403173462758	0.019968631817579865	0.02539961223749677	0.011089190829528705	0.013425886840776993	0.00430605044973339	0.038929739734058055	0.011089190829528705	0.012026583372660425	0.0038314403173462758	0.011089190829528705	0.011089190829528705
RDN18-1	11.746071809201743	11.237759902083965	11.00159888932874	11.237759902083965	11.746071809201743	11.237759902083965	11.746071809201743	11.746071809201743	11.00159888932874	11.00159888932874	11.237759902083965	11.746071809201743	11.00159888932874	11.237759902083965	11.746071809201743	11.746071809201743
RDN25-1	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859
RDN37-1	0.003356824325426803	0.04856137769813326	0.332001932152033	0.450650137424209	0.6131824478733482	0.37314976148161616	0.6552060991827248	0.011089190829528705	0.013425886840776993	0.00430605044973339	0.038929739734058055	0.3110533168224849	0.012026583372660425	0.0038314403173462758	0.011089190829528705	0.3002250076061868
RDN5-1	1.355656294821308	1.8796654367735246	3.977265146748268	3.43439340724483	3.6011520711587917	3.8782831481434727	1.6407435993404742	1.3394191986860293	1.562066584656351	1.191154726242502	1.2120913438609757	1.2602271453150766	4.2535189859670375	4.7431600173775035	1.3363444264053528	2.0428975087879375
RDN5-2	0.003356824325426803	0.04856137769813326	0.014351819166995216	0.010624115154019943	0.0038314403173462758	0.019968631817579865	0.02539961223749677	0.011089190829528705	0.013425886840776993	0.00430605044973339	0.038929739734058055	0.011089190829528705	0.012026583372660425	0.0038314403173462758	0.011089190829528705	0.011089190829528705
RDN58-1	3.090984962855438	1.9075697980611455	1.48919310983077	1.1676618167899142	1.3917914297836647	1.0543695465277225	2.0347101993604544	4.405524783141014	6.404611490362076	3.334607934936575	3.919619351946533	4.013992657332986	2.078419086918585	1.9358832976895581	3.109744558465345	3.550919974806831
RME2	1.145539523214598	1.9719388738045716	1.8469134045987854	1.917379997616579	2.025018937839265	1.8827935651396448	1.8187834347323106	1.6471991657630418	1.2313965931659834	1.4031625860714483	1.2070381366689775	1.2640496601868476	1.1214769590037348	1.5139275970840371	1.492378302795002	0.9507457761261745
RME3	0.8439905237239026	0.8289006896293571	0.8193392526321208	0.7447037781382359	0.8433485194088615	0.7357455839932083	0.7793018810467888	0.6826530800884403	0.7750709428168733	0.8208706817288296	0.8238503089051317	0.7955241314384575	0.716988059776866	0.7026340828922892	0.6489281862788827	0.6902832998462789
RNA170	0.27236396164164717	0.18882836782400303	0.37387252367383783	0.37689343602727327	0.22460273481834392	0.432192030916486	0.27489581830627835	0.286421080630092	0.29145545035002773	0.34076539758214686	0.31899004249676943	0.3327291998375489	0.2073578414190967	0.2818358008849934	0.3098589247281041	0.2428725182314416
RPR1	0.8554779256733471	0.6539059050343109	0.6476309026139548	0.5149150458919545	0.6060420982838138	0.5628335957676683	0.7363840960855123	0.643592919918347	0.8513296959887352	0.575671055229555	0.8712093038080659	0.6860824062348252	0.6447420160585566	0.5073735463765363	0.896880253932235	0.762194488857729
RUF20	0.762194488857729	1.0219552966262184	0.906650513141032	0.8492897699666138	0.9942574844284441	0.9090171575009081	0.9753167863466176	0.7580338051936238	0.5655677396790515	0.6584399533770591	0.6733416438503529	0.6315925029447816	0.7154571058612103	0.6953646704151932	0.6641689960161596	0.6621881277656998
RUF21	0.6902832998462789	1.2969113416585698	1.1112839005039543	0.9260330357185932	1.162908590610614	1.2268126518517628	1.157456937195074	0.9182953641434657	0.6766466205913911	0.718210048496937	0.8156727610999357	0.7989847055320773	0.7564761087752322	0.8163978300767737	0.8865882059721394	0.8653875869893902
RUF22	0.08144398764071431	0.04856137769813326	0.014351819166995216	0.010624115154019943	0.07811618253988781	0.019968631817579865	0.02539961223749677	0.011089190829528705	0.013425886840776993	0.09662965711434987	0.038929739734058055	0.011089190829528705	0.012026583372660425	0.0038314403173462758	0.011089190829528705	0.011089190829528705
RUF23	0.1702111123158589	0.2842772001947699	0.014351819166995216	0.010624115154019943	0.0748102753847645	0.10666002717647864	0.02539961223749677	0.011089190829528705	0.22129708048661884	0.10164577997343427	0.18057771223274396	0.2177823064502422	0.1465673498487981	0.14136857258893532	0.011089190829528705	0.16854312090044726
RUF5-1	1.9216411488803926	1.8773431654858266	1.8506256046287892	1.6831361449530136	1.4656866817820804	1.4124994222844922	2.026594047118655	1.9598669716202395	1.9622473087811358	1.9430454527920054	0.8885123109349673	0.7969217545671694	1.5671394609221796	1.4454021888987838	1.166492305775139	0.9864548036090998
SCR1	1.2014263790212436	1.1092504131319556	0.9016636196484248	0.9199716169288197	1.0289670333660514	0.6539059050343109	0.998222149648854	1.3186134035489845	1.2081516883525711	0.8153761038549789	1.2351898182951724	1.122237704690186	0.927923912190785	0.8627124639261939	1.601995706614554	1.6606265437962753
SRG1	1.1235448971309427	1.2730838875026913	1.3430114188545064	1.5143540165091292	1.3349899647203936	1.3322400498776052	1.2835648538358224	1.320775341501867	1.160746274142303	1.0673871708498839	1.0911434727217342	1.0695714567178851	1.242427328731147	1.237572164952622	1.0666160659285238	0.9878761455248936
YAL001C	1.979599475969719	2.0502692270069325	2.2297099192634238	2.9383268816778667	2.3169218676152017	2.5103763722396844	1.9480173808870103	2.098879637281681	1.8690353216525053	2.0015163049427462	1.7382770617722323	1.7786848525344268	2.098243135262806	2.598498739259581	1.7631550362831687	1.7690384698952755
YAL002W	1.9617155511131474	1.896996282552318	1.8864933040199303	2.000055674840429	1.8024364462894966	1.9613721653599403	1.6877681844391075	1.9735730661320006	1.8903053336755336	2.039304330196178	2.1941809605894056	2.2624682105353346	2.0854344002492464	2.4739120569869946	2.3222610555985193	2.2332038304564072
YAL003W	8.914949918731832	8.71101546898817	8.768000765249877	7.24882279610034	8.47821081311369	7.508504588196985	8.47821081311369	7.265310682047243	8.850313243209811	7.838751608806547	8.434821871571547	7.6777054292823514	8.689519764487105	7.616367451285127	8.488234787372901	7.7327225049248325
YAL004W	5.594197852459805	1.8357820252126755	1.9622473087811358	1.7329444539065062	1.0433899551101846	1.5168507687864985	2.624095214492865	5.151553351268149	5.962048339243134	6.082735841766783	6.283697918144227	5.898421083574158	4.568864649693825	6.895388895706729	5.326030439799245	4.268580058995462
YAL005C	9.094002106928592	9.52481585548779	9.396358655913309	10.464779104646581	9.52481585548779	10.199541120598747	9.76669227681463	10.435731055875108	9.471995685274207	10.117553934834259	9.819641498961985	9.805057292625115	9.677795271612801	10.464779104646581	9.819641498961985	9.677795271612801
YAL007C	2.176553590991605	2.4342583653717633	2.232726304237484	1.8343693032385668	2.1426672424469846	2.054997283566614	1.881596706382873	1.6123478660576587	1.9216411488803926	1.7036764448738717	1.7767957062101294	1.80070526826455	1.9303438812689757	1.6672961018269323	1.8292073487321752	1.7745173356002524
YAL008W	1.0739410400398066	1.168438139907473	1.2767524280226594	1.7367388359947982	1.2835648538358224	1.7851556986607893	1.1338262821511904	1.5340821572913481	1.0595443395303565	1.3427710058896039	1.0714517132720627	1.071669440489476	1.1771149012160218	1.56620295998521	1.0462026339479127	1.2052828384228216
YAL009W	1.087484261347431	1.2560349814961005	1.334024333944375	1.3768966665030158	1.3387953116859947	1.255463134307304	1.1941738056438247	1.2326706320590861	1.1041032970240994	1.120456103563166	1.0160625928003053	0.9864548036090998	1.0548674886789788	1.0911434727217342	1.0689553786075479	1.0477793969576745
YAL010C	1.0961785302027736	1.241564820053175	1.2480564998957857	1.3728223154437171	1.1655488217239491	1.1449132173585894	1.1598775651758408	1.189526923217274	1.0576353981476179	1.0493895499087127	1.09668074432881	1.0810497103780723	1.0797602750252724	1.191154726242502	1.0625301810691234	1.028629585526096
YAL011W	1.3221826995355899	1.4542909008792435	1.3847956588318653	1.3730928328952365	1.398519469370449	1.3591225244124157	1.5120685873032684	1.4047671703370392	1.3493150358667165	1.226352706965762	1.4202205763178386	1.322389847411335	1.3501417714551156	1.365390131388766	1.3530052040600309	1.3370281997818876
YAL012W	6.682125554853802	5.829255191392853	6.029857453339096	3.887797026795785	5.872943687130077	4.797675999036535	6.045619567726437	3.589016615602098	6.868935614953566	5.025657299031922	6.724966066683784	6.420164204358091	6.930892276498298	5.394131818941976	6.420164204358091	6.029857453339096
YAL013W	1.8963455204740067	1.9261515801217977	2.276140845500948	2.3676439252296757	2.1227317660179015	2.126553608999897	2.042157003639992	2.0307248801270004	2.007260751245928	1.7835421255927746	1.9858976216961512	2.0520611072252235	2.095610926617149	2.0078771259360013	2.0360229699991734	2.0842103592964696
YAL014C	1.4717313078148495	1.5360086610197257	1.4208189530593223	1.4174075111686923	1.4889170515385628	1.4355129387183527	1.4503058607134562	1.4121472361675433	1.5857392543765376	1.4238187751725748	1.4068935744211553	1.3279238819109116	1.4129375666017845	1.4869631732553807	1.4949791725122104	1.4493129349003082
YAL015C	1.2969113416585698	1.1476553213012504	1.340722142523461	1.48373483109924	1.1876317160872933	1.4036679703797927	1.2785581878775012	1.4181790240910255	1.2505964750371605	1.405284293356987	1.3108973634494978	1.3495715360828158	1.2931292287384748	1.4717313078148495	1.2730838875026913	1.3066865282000109
YAL016C-A	1.0801891653884743	1.024215257993692	1.0576353981476179	1.027125254309261	0.9750340639957991	0.9802492827846206	0.9328013256076677	1.006822396662502	1.0462026339479127	1.0948871690288964	1.1359476891001865	1.1118025588171585	0.9724310915193812	0.9594047601720374	1.018039699364366	0.9334135398292793
YAL016C-B	0.4891778896442357	0.5301640984017673	0.45318654776436373	0.5848103061812882	0.5526506031785952	0.6464646946860464	0.33850493725407177	0.5685180611458917	0.47558350370283164	0.48992384161471686	0.604008458226631	0.575671055229555	0.44020157954879857	0.631319351283296	0.4884890393080643	0.4560169715159633
YAL016W	3.0982799749480945	3.043524716307605	2.9544420380883674	3.9882410229088983	2.996007390635075	3.3715707598044173	3.0091223909464593	3.3715707598044173	3.0126579769421644	3.4183685692986354	3.057758765290459	3.3839960944639085	3.1833473948006494	3.8691882660683206	2.9246030864342725	3.266910781249353
YAL017W	2.2391338607264943	2.504981922626615	2.922357551865955	4.815903509084704	3.078091556941865	3.9732534480810746	2.6101145829495556	4.268580058995462	2.1754273081240325	2.8125902252653985	2.57826218236287	3.0059475497103527	2.749757338329535	4.249468953385909	2.8048617492274794	3.0655629933118083
YAL018C	0.076461414814712	0.04856137769813326	0.12106887432450303	0.1502008388231782	0.10494644478496984	0.24198232101774375	0.1502008388231782	0.15452807350185654	0.13518834136242275	0.11853364587382181	0.038929739734058055	0.08732820189071992	0.13252328438639738	0.19286368232601014	0.011089190829528705	0.011089190829528705
YAL019W	2.994633629429548	2.996007390635075	2.674026526101552	1.4413914923617923	2.913788471685361	2.3666510791631925	3.3541283803637962	1.9672562762216057	3.0767255307004113	2.5991674479953075	3.116126717798925	2.755210842361506	2.51634445148803	1.6043454175827705	3.0686797939007864	2.902344477268487
YAL019W-A	0.6704942472050175	0.8554779256733471	0.9099262209299798	0.7130370742700757	0.8773585071787429	0.8081941304396619	0.8298861439003666	0.827187089791005	0.6762761042437798	0.7501573286755157	0.7423687155108252	0.7023033096131384	0.6884716899080732	0.4253845493817553	0.6869215193599756	0.7607115270035906
YAL020C	1.352777357018076	1.0613439110139637	0.9902882212053408	0.8204998337036701	1.1024437860179093	0.9695684403067402	1.2078478808403994	0.9454738879342182	1.4738141703609728	1.25659360507185	1.313506629322353	1.2651373876563992	1.2392968370927473	0.9480567405730473	1.4656866817820804	1.5063815636766287
YAL021C	3.110633143028582	3.244179619730326	3.711523869901664	3.5882387985089723	3.7134573590578706	3.469166910929027	3.2596578754308156	2.9420858728418713	3.3715707598044173	2.6790316559669365	3.2872898484339066	3.0649354641836752	3.7415128290935993	3.3098636733427558	3.1610931044790367	3.0291045164880286
YAL022C	1.8357820252126755	1.6127777314801457	1.6230057909606788	1.7767957062101294	1.642397921205263	1.6125525588231224	1.6224288663871793	1.6910073612780558	1.9655160356751997	1.8070324634335824	1.4147959445803224	1.5132646962916394	1.7729051459505087	1.875567732715394	1.548117734971378	1.5893080463976754
YAL023C	6.323736214613266	6.189671497714366	6.508913411146379	6.404611490362076	6.741414169621715	5.742785876768013	6.197412307563516	5.326030439799245	5.989244031558689	5.127107023622281	6.082735841766783	5.992552359091455	6.822758654857034	6.682125554853802	6.082735841766783	5.690900092936525
YAL024C	1.7276357640527058	1.6731167126326012	1.5682416983876168	1.5364572194855146	1.722235806163853	1.4635584383856446	1.5073720140127906	1.1615563671453117	1.444529389629412	1.3246026646853357	1.956957804160993	1.8159855831004752	1.6681274087058044	1.555282055982441	1.7642069196848795	1.733339930289626
YAL025C	2.8093030163528803	3.1693811283639923	3.118251167178124	1.1115395336575615	3.0837327288861753	1.9458118615206956	3.843505593874686	2.453013133252627	3.3237117231224746	2.506201128131014	2.860527174399083	2.1917555664264334	2.377981094135796	0.9740586938739562	2.7761587750330166	2.4739120569869946
YAL026C	2.6937389984483806	2.7515201120366237	2.645560222238343	2.811016816859993	2.673573459219286	2.6980361742265098	2.5119252826658354	2.530361638823466	2.3676439252296757	2.549373727879057	2.3290883439127854	2.353377786881194	2.7173612131299247	2.652832508592417	2.330662646802964	2.411538125783965
YAL026C-A	0.8962460347578071	0.9387277860972091	1.1265548903055662	1.0881100035118543	0.9774652862568836	1.0534741343682374	0.954325576294455	1.003553901204516	0.8581792411452318	0.7889168543702989	0.7910167738632395	0.8133376737146261	0.8771023698167957	0.859400819449836	0.792738820596042	0.7507529185141886
YAL027W	0.987646160474418	1.0078788664458986	1.1118025588171585	1.2014263790212436	1.0295505137608776	1.1302460159864285	1.1098101859061158	1.1391405974619113	1.0325945402944576	1.0084543772329384	0.8796746001264203	0.8800649443483295	0.9378885218059236	1.066400509237513	0.8231760103661119	0.8821510686863183
YAL028W	0.6847331257292735	0.8113380510938963	0.8280128102209814	1.0003873928574711	0.7916112239034648	1.0329997610471742	0.7564761087752322	0.9244033039065715	0.7266250035208726	0.9632418909111051	1.0019933544279147	1.097176718175807	0.762194488857729	0.9802492827846206	1.0037571473896514	1.1153582528348192
YAL029C	3.4960976330688256	3.6655195243977166	3.49899322232656	2.8462727682207314	3.717699229371058	2.984623930565696	3.5780595642157134	2.673573459219286	3.4260137520783447	3.107048859507644	3.711523869901664	3.5479629430748867	3.5717854819093073	2.6900643227152035	3.8278867480540346	3.553242747647515
YAL030W	1.153746371633276	1.2206702512481717	1.4221705260414559	2.0880279784018616	1.373291239907331	1.7034650889634269	1.278883194441122	1.8012729415122208	1.1848012156700898	1.4145850068005283	1.2969113416585698	1.3888702124536756	1.2084135965955751	1.5148191776140603	1.3324852230640767	1.3872084003729677
YAL031C	1.454733187621604	1.4842788989693254	1.458920742385653	1.7621381746901124	1.4220022418626932	1.61747844358296	1.3906168083354518	1.504117636953409	1.4212511101597605	1.5398686571759592	1.4790898830464438	1.6143197438743986	1.7043230581825686	1.9250143186406574	1.334461150589321	1.4186520388248665
YAL031W-A	0.567044210286691	0.6649555724756122	0.7655219986765288	0.8212563065464553	0.7139410849931298	0.7955241314384575	0.7382097427919292	0.7658649420351906	0.7004180034537568	0.689533230340711	0.7828637309128312	0.7423687155108252	0.7007830463075948	0.7092327069975901	0.6302573071871842	0.722895382901105
YAL032C	1.2515657840516226	1.0928929582693245	1.0916135969865763	1.0996957199841142	1.0896167580882012	0.9778991303959013	1.1231343218120577	1.0236266344324487	1.2833314067653803	1.1302460159864285	1.242427328731147	1.2081516883525711	1.2580182814788776	1.2962898154570461	1.212414223824298	1.202405414252406
