Gene	SRR4031247	SRR4031248	SRR4031249	SRR4031250	SRR4031251	SRR4031252	SRR4031253	SRR4031254	SRR5336649	SRR5336650	SRR5336651	SRR5336652	SRR5336653	SRR5336654	SRR5336655	SRR5336656	SRR5336657	SRR5336658	SRR5336659	SRR5336660	SRR5336661	SRR5336662	SRR5336663	SRR5336664
ETS1-1	3.591189987858825	3.5336544873327034	4.008220395273493	4.097040105239257	3.534591271551803	4.017059422787958	3.8740733043045776	3.539653072136492	2.7560386385009132	2.221168285827889	2.2436261931767105	2.4577084770524626	2.18505663789754	2.6358875707094205	3.1926200966919556	2.8901765989780808	2.8416441861687503	1.8628178994998508	1.9308375276575502	3.117080792609899	2.459253000752537	2.1156705841348367	2.244164206259806	2.244164206259806
ETS2-1	0.7830236346645789	0.7447037781382359	0.8010133114511021	0.814030727198921	0.7518197063446945	0.8557291366492763	0.8297037526140227	0.7420183425754286	0.6324601676054038	0.26841398788083826	0.7071877424946929	0.5927246552392569	0.5961711833075773	0.6757157157471851	0.6066688409815673	0.22584400631272386	0.6862663576004611	0.6961194560819757	0.2641645193972941	0.33463201394854813	0.49026358024532934	0.5430430487644909	0.27688854493044196	0.2752891334505877
HRA1	0.4454682707819951	0.1814311583358369	0.1636352982436034	0.17356206079677466	0.19106204657243314	0.18711732088691507	0.25662980673829683	0.15667430527211346	0.6403437086359733	0.567044210286691	0.575671055229555	0.5685180611458917	0.24847954098274316	0.24501143898526317	0.18235940476747695	0.22584400631272386	0.22584400631272386	0.270198486933949	0.2641645193972941	0.33463201394854813	0.2177823064502422	0.24328673330402797	0.27688854493044196	0.2752891334505877
ICR1	0.9917992088826406	1.0325945402944576	0.9651451713619661	1.0074419717763372	0.9539984879750607	1.143020331715743	1.0883838121737388	1.1418896722107872	1.1764042891008426	1.2990993598397345	1.4193243341051838	1.2983715081028941	1.3089013616198404	1.2772847725695573	1.3860406599681088	1.334461150589321	1.132730180124974	1.353662263367985	1.3865529091342668	1.597845717952303	1.3929997223102353	1.4623320650927012	1.4680695477708414	1.5120685873032684
IRT1	0.8793194081891753	0.8454338294722632	0.8202338887991591	0.8513296959887352	1.0129869973601566	0.8903732244501044	0.8808657636266111	0.8758192971028678	0.7989847055320773	0.8208706817288296	0.775660930172639	0.7842169212265224	0.7969217545671694	0.8485107309490493	0.7491674002750874	0.7750709428168733	0.7993577334739231	0.7996638622636508	0.7398670240422394	0.790705045388945	0.846846368732461	0.7603796001810538	0.7366880815227069	0.776303957520152
ITS1-1	1.3498329689275261	1.3690324522803363	1.3124328505721974	1.0830074364225044	1.295901864629967	1.638156056323434	1.5966652004100594	1.6590304735489436	1.8947336138873219	1.819419620075291	1.686867265862	1.3303127086679023	1.6200233437372802	1.8246770516244308	2.1029149319350013	2.2307641931138216	2.1418099831454427	1.9513083304528833	1.6577136714854723	2.4192254198375087	1.860560855790356	1.800186547299603	2.683058393125285	2.652832508592417
ITS2-1	1.2010653935868956	1.1079435084385834	1.1506864550511078	1.0801891653884743	0.9915892103486077	1.1006948534850198	1.1202144132869196	1.5987927212142319	1.4234490116027017	1.5332441017512193	1.3461140305826023	1.3714745981413565	1.1147454960375733	1.4161841791384542	1.7835421255927746	1.7230922401486786	2.2165167044196474	1.5183164980346782	1.473199045825904	1.1615563671453117	1.6168179568410703	1.3644767947734457	1.5354388730194157	1.8343693032385668
LSR1	0.9673427926724056	1.0146489423269445	0.9581545846567737	0.8218199327527389	0.8939642033200644	1.1621998240219817	1.0916135969865763	0.9975574700424501	0.9373763553659082	0.8882622023203187	0.7053752326280365	0.7277450765966849	0.8544234081647695	0.8133376737146261	0.8001223242196024	0.7989847055320773	0.920437583989988	0.8419900420316895	0.7518197063446945	0.33463201394854813	0.7856138437764383	0.8939642033200644	0.8464496693006938	0.8081941304396619
NME1	0.6250017472885552	0.6403437086359733	0.6689929021886818	0.7152907950499329	0.4719676881004735	0.6552060991827248	0.25662980673829683	0.7023033096131384	0.6851294513494717	0.6727359236224265	0.500999257209331	0.6902832998462789	0.24847954098274316	0.5658624365010498	0.4719676881004735	0.5675406656767246	0.5167122529695116	0.6468313922221081	0.2641645193972941	0.33463201394854813	0.5479612307343303	0.7357455839932083	0.27688854493044196	0.2752891334505877
PWR1	0.5397018892973792	0.594413626154197	0.1636352982436034	0.5027696719146055	0.19106204657243314	0.18711732088691507	0.25662980673829683	0.15667430527211346	0.2752891334505877	0.5780263232231971	0.23429354208999648	0.19286368232601014	0.24847954098274316	0.5922278607889908	0.18235940476747695	0.22584400631272386	0.22584400631272386	0.270198486933949	0.2641645193972941	0.33463201394854813	0.2177823064502422	0.5853074188332538	0.27688854493044196	0.2752891334505877
Q0010	0.1456912442174261	0.1814311583358369	0.4992528801827749	0.17356206079677466	0.19106204657243314	0.18711732088691507	0.25662980673829683	0.15667430527211346	0.2752891334505877	0.26841398788083826	0.23429354208999648	0.19286368232601014	0.24847954098274316	0.24501143898526317	0.18235940476747695	0.22584400631272386	0.22584400631272386	0.270198486933949	0.2641645193972941	0.33463201394854813	0.2177823064502422	0.24328673330402797	0.27688854493044196	0.2752891334505877
Q0017	0.1456912442174261	0.1814311583358369	0.1636352982436034	0.17356206079677466	0.19106204657243314	0.18711732088691507	0.25662980673829683	0.15667430527211346	0.2752891334505877	0.26841398788083826	0.23429354208999648	0.19286368232601014	0.24847954098274316	0.24501143898526317	0.18235940476747695	0.22584400631272386	0.22584400631272386	0.270198486933949	0.2641645193972941	0.33463201394854813	0.2177823064502422	0.24328673330402797	0.27688854493044196	0.2752891334505877
Q0020	0.7294391461039643	0.7315704407550351	0.7436679675413722	0.7266250035208726	0.7561655349262256	0.7529588563240752	0.7518197063446945	0.7096324408067757	0.746461699138165	0.7346057438576441	0.6988512991120661	0.7249728265286343	0.791327576179793	0.7310553430017928	0.7564761087752322	0.7544116706694174	0.7432099448077477	0.7165983399507594	0.6777665098433647	0.7391126700983338	0.7398670240422394	0.6655667542557178	0.7696555712745202	0.8147114265620764
Q0032	0.1456912442174261	0.1814311583358369	0.1636352982436034	0.17356206079677466	0.19106204657243314	0.18711732088691507	0.25662980673829683	0.15667430527211346	0.2752891334505877	0.26841398788083826	0.23429354208999648	0.19286368232601014	0.24847954098274316	0.24501143898526317	0.18235940476747695	0.22584400631272386	0.22584400631272386	0.270198486933949	0.2641645193972941	0.33463201394854813	0.2177823064502422	0.24328673330402797	0.27688854493044196	0.2752891334505877
Q0045	0.919700102856168	1.066870149221347	1.1886690744453223	1.241564820053175	1.1332703850200438	1.237572164952622	1.6219252875454515	0.8860333952511935	0.9965071680574129	0.9118464374425128	0.8925862188309831	0.9395466073822123	0.9684388756950172	0.8677021040273802	0.9556970596810676	0.7186198868202848	0.8899678130658213	0.927122541981237	0.9310395638132021	0.9412441816451389	0.8104837775900818	0.7980291658959144	0.8998270469517922	0.8286326204786922
Q0050	0.49659102783575887	0.6534673012745752	0.6270726655238763	0.7578489448693062	0.6408197130769728	0.7011906235199086	0.25662980673829683	0.643592919918347	0.7245278415918915	0.7294391461039643	0.6816973740221604	0.6278800205743847	0.5658624365010498	0.6373163842297073	0.6126384216509586	0.6408197130769728	0.710317831058772	0.270198486933949	0.6584399533770591	0.33463201394854813	0.670010202344146	0.567044210286691	0.6743671737061011	0.6860824062348252
Q0055	0.7007830463075948	0.73873358547638	0.831389974392703	0.7835417076682942	0.8049924842910394	0.762194488857729	0.6574487098445283	0.7077164784066974	0.6011662844932083	0.6245602546499817	0.6649555724756122	0.6826530800884403	0.5424414399809163	0.6915810041048438	0.7130370742700757	0.6078507154558266	0.6100587337237078	0.5993340729502326	0.2641645193972941	0.33463201394854813	0.6704942472050175	0.5957231184850167	0.7498178338046669	0.6834981996843632
Q0060	0.361989692784645	0.1814311583358369	0.1636352982436034	0.48444264554332894	0.580007707518512	0.18711732088691507	0.25662980673829683	0.608878087870256	0.6274808535682953	0.6611245480453573	0.23429354208999648	0.500999257209331	0.5706480231546344	0.24501143898526317	0.4605189622348883	0.608394052691905	0.6408197130769728	0.270198486933949	0.2641645193972941	0.33463201394854813	0.2177823064502422	0.24328673330402797	0.27688854493044196	0.6717441505733284
Q0065	0.6408197130769728	0.7753720462014426	0.7613723752648174	0.6816973740221604	0.7634694021266656	0.7842169212265224	0.7989847055320773	0.6199512487744979	0.2752891334505877	0.26841398788083826	0.615517346053631	0.5402083361943922	0.7149695195032305	0.7142992389998066	0.6973818052401605	0.7088185628369598	0.5726735941565295	0.7092327069975901	0.716988059776866	0.33463201394854813	0.2177823064502422	0.24328673330402797	0.27688854493044196	0.2752891334505877
Q0070	0.6278800205743847	0.6639447233202856	0.7408883092393593	0.7096324408067757	0.7402377005814837	0.710668261738584	0.751440780449049	0.4461788035765666	0.8808657636266111	0.26841398788083826	0.7744499811378334	0.6881088017278689	0.24847954098274316	0.7535988735485799	0.6816973740221604	0.5547901194855038	0.22584400631272386	0.7613723752648174	0.2641645193972941	0.33463201394854813	0.6735613781581412	0.24328673330402797	0.7885627234781627	0.2752891334505877
Q0075	0.5605994589393468	0.7165983399507594	0.6348483614022801	0.6050820790119467	0.7456878211380533	0.6723049272677865	0.7610115548992736	0.6430752331078344	0.2752891334505877	0.5824664208958594	0.23429354208999648	0.58391998782257	0.24847954098274316	0.24501143898526317	0.4701069672988748	0.22584400631272386	0.5351711592561661	0.6938952080055778	0.2641645193972941	0.33463201394854813	0.5957231184850167	0.24328673330402797	0.27688854493044196	0.2752891334505877
Q0080	0.1456912442174261	0.1814311583358369	0.1636352982436034	0.17356206079677466	0.19106204657243314	0.18711732088691507	0.25662980673829683	0.15667430527211346	0.2752891334505877	0.26841398788083826	0.23429354208999648	0.19286368232601014	0.24847954098274316	0.24501143898526317	0.18235940476747695	0.22584400631272386	0.22584400631272386	0.270198486933949	0.2641645193972941	0.33463201394854813	0.2177823064502422	0.24328673330402797	0.27688854493044196	0.2752891334505877
