Gene	SRR1587706	SRR1587707	SRR1587708	SRR1587709	SRR1587710	SRR1587711	SRR1587712	SRR1587714	SRR1587715	SRR1587716	SRR1587717	SRR1587718	SRR1587719	SRR1587720	SRR1587721	SRR3439060	SRR3439061	SRR3439062	SRR3439063	SRR3439064	SRR3439065	SRR3439066	SRR3439067	SRR3439068	SRR3439069	SRR3439070	SRR3439071	SRR3439072	SRR3439073	SRR3439074
YDR029W	0.479205044214121	0.1752700346046912	0.49388078166180305	0.5380946750346072	0.39049370778711595	0.5138819898629525	0.29565379713524753	0.43257021506244064	0.28762989241247483	0.5648021994459289	0.24801857093942342	0.7029925588240689	0.08567290577034573	0.4686967466751732	0.252291788408143	1.0003873928574711	0.6942986406283591	0.680334374227396	0.5366827304640422	0.8948929347515546	0.7277450765966849	1.0564924386958003	0.5616107137806461	1.2338098967694795	0.7780567991991438	0.5356875528972419	0.7491674002750874	0.45190030509058	0.8090459433061302	0.7786976884204939
YDR030C	2.1215862903541867	1.8637476049147788	1.686867265862	1.9669141648565456	1.5941107068372804	1.6373201425174837	1.838025140624502	1.5966652004100594	1.697594924636399	1.9367428672329408	1.9143349803915792	1.9328995678360057	1.4074153161978629	1.8041667837271471	1.998143104208673	1.5924579144822761	1.5603798595325304	1.496704293995022	1.332853252158366	1.7019093601011057	1.8168572078861807	1.8364481886579536	1.6292680072077812	1.8424103385145454	1.7831131398007458	1.5147121443958356	2.2281517907783117	1.9105313855292476	1.7257446134378525	1.8747894065030453
YDR031W	1.6121131168194096	2.0087431875685526	1.3933173164411154	1.4540686487275665	1.6269547996942264	1.1502255271610968	1.800933728854956	1.1115395336575615	1.2613391383842671	1.433572050132687	1.3869234253251794	1.6983779070201954	1.5936077918574738	1.5069236747073336	1.7239640891547883	1.3902770519655587	1.1258806257292258	1.0883838121737388	1.682764651509517	1.9345209346144598	1.398519469370449	1.4632159532220197	1.300809554846066	1.7230922401486786	2.2006846691496027	1.7065358020084878	2.0374127927044636	1.7019093601011057	1.5390825258901717	1.4873374845814136
YDR032C	3.297356230902426	6.557382184727108	2.4545760353577633	3.2560085602928286	6.68970274401712	6.895388895706729	6.621104219430337	5.845854340991659	5.89275941867192	3.70986276823932	5.862869883434463	2.7213354968237686	6.8393800992888965	3.1643631841672897	7.130206970739139	2.331008152073939	6.572830171357219	5.608168300747229	6.283697918144227	6.197412307563516	5.556550225929781	3.071909838092634	5.629882057012521	2.591237555894897	6.0046331196723015	6.220510705316173	6.045619567726437	6.231904269880305	2.9740413879399963	3.5276099935724625
YDR033W	2.396913668031665	4.574083508001213	2.404175983711334	3.21181381973382	4.784804380362973	9.051584127962045	4.468786538519117	8.71953309481113	4.991099547910796	3.1558740557920615	3.6913941412687885	2.8253128196123045	6.244440612975547	2.257106656764998	3.7852312075176817	2.1437587625683268	8.93929830392826	8.504373212476374	5.809809709096388	4.050803246753242	3.3561973723571072	2.8557919315300495	4.558664695048312	2.522190240718587	4.251504084424325	4.387872653029509	3.0801091715662436	3.3786125433699237	2.0338417389656067	2.732793315168044
YDR034C	1.9348946063927088	2.3420430098654794	2.016173527475776	2.033303335865872	1.92192402629937	1.8012729415122208	2.327824055729507	1.9105313855292476	1.9768073447144228	1.8947336138873219	2.0242648682197557	2.128945632362977	1.7030023944018917	1.9024727055840405	1.958952140974369	1.8687261501547185	1.6597099098723391	1.780101219896931	1.577736698775483	2.127757296421675	1.8206787003359057	1.8552647741944295	1.7894107119860787	2.0042964095774085	2.110219558406981	1.7558072474126658	2.163946810209142	1.8427177345672296	1.7874053920736175	1.773239057077893
YDR034C-A	0.723731725741241	0.7646071721649352	0.9494635059307085	0.9158907000741368	0.7802549391495825	1.4121472361675433	0.7015817725170177	1.1244419378965993	0.7564761087752322	0.6992547547300882	0.7916112239034648	0.987646160474418	0.7658649420351906	0.7714851308149253	0.6046520906261859	2.776781638389289	5.127107023622281	4.78150582593166	2.5599601729824366	2.505646053543516	3.4056426378175786	3.456986556838361	3.704554343669588	3.4278401444799966	2.823645356160293	2.793145461469655	2.0520611072252235	2.2231737689260465	2.480208119311718	2.5801013519871874
YDR034W-B	1.3728223154437171	1.5759925070748801	1.3956353535158996	1.1943972534751977	1.8974446631289204	0.9923348453691572	1.131410891463045	1.053741875424431	1.9923520697546293	1.3254663034299372	2.1635733194087736	1.3221826995355899	1.0238876200659488	1.2706977794886458	2.33322763555672	1.9028351080470447	1.2452063708130834	1.5318744416393058	1.5640266466032913	2.0095303664941184	3.977265146748268	1.7814041887597742	3.8703160763739266	1.9958055702926467	3.049469671547883	3.584153114000686	2.633905462446144	4.557809981052351	1.5149233698512463	1.6720220792536784
YDR035W	1.7707112973067696	3.657929403969568	1.8522239115971626	1.7821200339088752	3.2701065747428215	2.415120052856451	3.4082582580384635	2.0947772640240947	3.5236066880574004	1.754703535169264	2.9450041209862086	2.0594808210581808	3.089646291723896	1.800933728854956	3.3083328294864054	1.7167727351631143	2.2225125325132287	1.9917298221884745	2.8204149754033576	3.3098636733427558	2.7131621188167343	1.664264674670462	3.30921959674908	1.8599664858386786	3.3756663570976855	2.984623930565696	3.1558740557920615	2.8489745166393887	1.5801638835742873	1.5615385236699444
YDR036C	1.3929997223102353	1.891495250699825	1.8552647741944295	2.090307993916507	1.8246770516244308	1.5666039142742374	1.6337633008808266	1.6889484225794362	1.385017924807969	1.6511505225310124	1.5972571628883525	1.7190112690213155	1.6143197438743986	1.456563948743707	1.4430082859274151	1.5671394609221796	1.28158193307754	1.416783599562316	1.324832271809128	1.444529389629412	1.3030378045735396	1.722235806163853	1.1554737198012242	1.4680695477708414	1.5643153613651632	1.5841301461511486	1.145539523214598	1.0647419673458214	1.0941912022304998	1.2291594770689556
YDR037W	0.9105388252073572	1.1864364221953934	0.8983528539256944	1.1107469706280324	1.2328644558088235	1.5987927212142319	1.3286702526473753	1.6731167126326012	1.693562169131408	1.0366732927932352	1.3303127086679023	0.9357836702812614	1.8018637254883376	0.9422506509328914	1.0153900371427005	0.6451396986603857	1.3120094869788466	1.3383906773859424	1.5168507687864985	1.1235448971309427	1.0925708299915189	0.894601065855437	1.3745987815388425	0.6869215193599756	0.9782114738024509	1.0590570659798348	0.896880253932235	0.7693347707752959	0.6751682822735188	0.7578489448693062
YDR038C	4.284029468580286	6.310389900947978	4.256953464564005	3.9077579934248936	6.97354987588769	4.706768260507264	6.0204788618059215	5.625122746892046	5.989244031558689	4.348223465124344	6.508913411146379	3.6565827010673946	6.205250049563953	4.511021807800644	6.822758654857034	3.4503196609897824	3.953179398659093	4.622827840259459	5.331573717812409	5.306429409024515	5.458075625872152	3.1595480662398874	5.058873045778254	2.8462727682207314	5.394131818941976	5.862869883434463	5.025657299031922	5.614877194709471	3.5526253504435306	3.4164818884181445
YDR039C	1.1858938940895598	1.7835421255927746	1.5521130444213624	1.3869234253251794	3.4396204990464385	1.6654495566360337	1.881264171837932	1.484904305673417	3.1568637378218414	1.0961785302027736	0.045437435213413487	0.13693379302927539	2.8017166138586562	1.6059044826988853	0.08020175629819058	1.2052828384228216	1.223161468199497	1.033636224741183	1.986910646198095	0.361989692784645	-0.0010891579317725709	1.0312999689813853	2.684711379553165	1.018039699364366	1.316859235599719	2.9821555061422926	-0.01085568236343424	-0.00982098892061772	0.8587677141755604	-0.008311152187684877
YDR040C	2.2586659938460896	6.269069423560913	3.36298006335337	3.6235567109959472	6.244440612975547	4.011192371455821	6.300379556567287	5.129892741834828	5.921336477433437	2.3855204453720633	6.269069423560913	3.1539527010869586	6.00107885420385	2.537040873038848	6.00107885420385	3.049469671547883	3.553242747647515	4.5205703005216975	5.438551825559822	5.740083331388864	5.520114001898591	3.1851040351897106	5.303056742831767	2.640437525170099	5.556550225929781	5.608168300747229	4.669328783620941	5.248186072983275	2.303510144227121	2.1211567554817066
