Gene	SRR636633	SRR636634	SRR636635	SRR636636	SRR636637	SRR636638	SRR636639	SRR636640	SRR636641	SRR636642	SRR636643	SRR636644	SRR636645	SRR636646	SRR636647	SRR636648	SRR636649	SRR636650
RME2	1.4700500380107688	1.5955722853176582	1.5720817649448273	2.1522949864640464	1.9565840585072023	1.8499383672208358	1.4756546747980708	1.5693801619355856	1.6660474072103217	1.5742548569417054	1.6889484225794362	1.8070324634335824	1.558724666651072	1.7579964491070088	1.65310937517199	2.022945143078334	2.1528004417926376	1.8637476049147788
RME3	0.876825330330889	0.9199716169288197	0.9324618865271602	0.9078173045836031	0.8031571360936979	0.7822860056713643	0.9579061420340189	0.786211478208053	0.8610075509343648	0.7807478987442038	0.8035255052839377	0.8532665577857322	0.8060042488683634	0.8133376737146261	0.8841503478638127	0.8330679527165431	0.7807478987442038	0.7498178338046669
RNA170	0.39893599805116403	0.37351140959526286	0.3784333000638255	0.48474309576267044	0.32618355715623776	0.4231107351231239	0.40252220887303714	0.05392856524056319	0.30946238935626597	0.4231107351231239	0.4788818896884436	0.3956135724753598	0.36381034393528616	0.21336873193065614	0.3375824675553977	0.42500065480754307	0.43602159242321964	0.4253845493817553
RPR1	0.6649555724756122	0.5853074188332538	0.563321978413024	0.7110681275338336	0.5588598557716499	0.5027696719146055	0.567044210286691	0.65299961809661	0.49060321102081594	0.43336761031276416	0.41103752975204993	0.46605496690945786	0.55668429389959	0.5830511900126061	0.5407250289877419	0.5413697457994179	0.5356875528972419	0.5658624365010498
RUF20	0.6998683597431098	0.7126958523477619	0.7420183425754286	0.6785540680827926	0.6507430280222217	0.7539823913425328	0.6984213324220316	0.7058784821240871	0.6777665098433647	0.6373163842297073	0.670010202344146	0.6482707567971081	0.7254713569612254	0.7567793828677654	0.733989397563895	0.6474312822677185	0.6694817273596404	0.7405835483578995
RUF21	0.9483270984429537	0.9111999269855091	0.9232589137179805	0.9049074688711436	0.8322123364780121	0.8659634138244379	0.9412441816451389	1.3024132409882963	0.9065148480676977	0.8156727610999357	0.8175788663398836	0.8044481977040198	0.9151247230451005	0.9127122965571399	0.9412441816451389	0.8407234419671257	0.8218199327527389	0.8156727610999357
RUF22	0.09071026222670861	0.005773811105296769	0.003356824325426803	-8.494832993485335e-05	0.0008738636561302895	0.10996205541601414	0.008170577530094019	0.05392856524056319	0.02808323346422211	0.002374995763083624	0.10748600221306437	-0.0015942269664591922	0.005773811105296769	0.006737317604990549	-0.00982098892061772	0.09071026222670861	-0.0005833833204564813	0.007214877541498863
RUF23	0.06892841560767092	0.1840877718907294	0.16767766916029994	0.14136857258893532	0.11461246829792553	0.24501143898526317	0.17843371332173752	0.20464491362446646	0.02808323346422211	0.18235940476747695	0.26635587866490756	0.16854312090044726	0.18366708881603597	0.26935795609903773	0.16276221256541218	0.13832812147773177	0.07355041870312248	0.20331087978193568
RUF5-1	2.8027796021100904	3.177450523360167	2.4577084770524626	2.2297099192634238	7.24882279610034	7.880422303718248	2.6214821371803785	1.7579964491070088	2.3855204453720633	2.597568272970333	3.0059475497103527	3.0059475497103527	2.8017166138586562	3.2053267006109003	2.624095214492865	5.738547062903917	7.67316597340002	8.020791325790096
SCR1	1.5461966599602555	1.5240821983093682	0.6923885148221514	1.2950098825384349	0.8133376737146261	0.8090459433061302	1.1524171730146837	0.9750340639957991	1.0315712963259398	0.7225417736223748	0.6984213324220316	0.8538844164533876	0.829194490249531	1.3251833451447748	0.7625236240302671	0.8258673794683449	0.9833193558867247	0.792738820596042
SRG1	1.1866425932800497	1.3495715360828158	1.2197297337737099	1.0385017599233142	1.2486629794217763	1.2065887976449983	1.1153582528348192	0.9462535137832195	1.1006948534850198	0.9199716169288197	1.003553901204516	1.018835033714013	1.1595336145641264	1.2563396650688226	1.1950346847029882	1.2238947153069777	1.3332888640237497	1.232456817556392
YAL001C	1.741325538846796	1.5513605404469424	1.566917054372126	2.5599601729824366	2.4105469244951463	2.5743835058993785	1.664715373250855	1.756442059797683	1.6114417030897252	2.167409844250874	2.0588394178647915	2.083515971401155	1.7146632643422655	1.622182639021076	1.5846208317780734	2.6150488821599733	2.496651810900755	2.5599601729824366
YAL002W	1.6895283550083815	1.860560855790356	1.8608893618476436	2.270375079664376	2.3889166486635425	2.1398579438332472	1.7367388359947982	1.6027406225063694	1.8668780336240773	2.131787826302509	2.390017728403618	2.398263089939156	1.6660474072103217	1.755495567465228	1.819419620075291	2.3765416709816014	2.1573168801756766	2.1582227133815777
YAL003W	7.873671516141576	8.160510367419567	8.056476510665892	2.6924275233043367	5.732118441591849	6.640313305664817	7.759289161437836	5.340770923421143	7.797260870173277	4.69359636324986	4.572996055202996	4.458304789460736	7.867481683391784	8.251432549138935	7.8475530104494045	4.21006392106391	5.962048339243134	6.174424764100635
YAL004W	-0.0005833833204564813	0.005773811105296769	0.003356824325426803	-8.494832993485335e-05	0.0008738636561302895	0.07811618253988781	0.008170577530094019	0.05392856524056319	0.02808323346422211	0.002374995763083624	0.0008738636561302895	-0.0015942269664591922	0.005773811105296769	0.006737317604990549	-0.00982098892061772	-0.01085568236343424	0.06380000882471296	1.7702169389404543
YAL005C	6.975077408278061	7.20548345771346	7.24882279610034	9.805057292625115	10.117553934834259	10.199541120598747	7.366089494619184	7.822970241615458	7.616367451285127	10.117553934834259	10.435731055875108	10.280278690157264	7.20548345771346	7.404226707043752	7.556046341241599	9.819641498961985	10.117553934834259	10.117553934834259
YAL007C	2.673573459219286	2.734203401659468	2.9184413393013573	2.563952923036763	2.725723552137694	2.7092394285051142	2.571648233800241	2.7585193478316645	2.624095214492865	2.57826218236287	2.5031253334115426	2.597568272970333	2.5900522213497887	2.7010327540567083	2.850565843610098	2.7560386385009132	2.76728142454407	2.757655729268619
YAL008W	1.0366732927932352	1.0913655708667032	1.1766285236560434	1.9014183717896889	1.9507385036289615	1.9381653350148391	1.1409858583644557	1.2180659908989115	1.1939008328992853	2.074300218689725	2.098243135262806	2.244164206259806	1.1006948534850198	1.0695714567178851	1.1487523866940879	1.881264171837932	1.9624945428717768	2.0107881485425443
YAL009W	1.3120094869788466	1.258472281617596	1.3801924629098998	1.6127777314801457	1.4676311916627467	1.5056564582581666	1.2486629794217763	1.4466681844951248	1.3305398535552853	1.4090092684143518	1.426428814665335	1.4577804570810056	1.3179745288889648	1.3334799849687697	1.4047671703370392	1.416783599562316	1.477284535016142	1.4869631732553807
YAL010C	1.0622461213374534	1.1777984407927173	1.1085103146361441	1.1248053992249758	1.4031625860714483	1.4129375666017845	1.0625301810691234	1.0124662741495263	1.0493895499087127	1.2563396650688226	1.3435200615341056	1.316498158563824	1.0496273878921056	1.132730180124974	1.060253286938782	1.261884325789623	1.4133840947856045	1.4165174233914395
YAL011W	1.1953274087914725	1.0959685486426314	1.1138937179075852	1.0849470554988228	1.0881100035118543	1.172512432878456	1.1916926894351016	1.1258806257292258	1.1435093002611563	1.0868748387934117	1.0804825165446275	1.0433899551101846	1.2250099284879261	1.1753813011617842	1.15294018235242	1.1418896722107872	1.1359476891001865	1.0637677736218842
YAL012W	6.778931587152802	6.818983181604782	6.987479518228259	7.914892581102297	7.6777054292823514	7.695114771057331	6.987479518228259	7.20548345771346	6.930892276498298	8.118473135183752	8.1846594402742	8.046887285326775	6.895388895706729	6.868935614953566	6.980209459751965	7.759289161437836	7.759289161437836	7.71512858707781
YAL013W	1.2197297337737099	1.1794577566274231	1.234461571288738	1.4626464171542948	1.3714745981413565	1.4472173685012912	1.2542728659255407	1.363282551370455	1.2737525377801004	1.209783146613728	1.3356708762297067	1.2835648538358224	1.1924549393043786	1.2332902771146435	1.1995524191283558	1.427924065328296	1.4823782617192653	1.2660622250629714
YAL014C	1.5127951022760495	1.5349268826877531	1.6407435993404742	1.780101219896931	1.825551722049143	1.8168572078861807	1.6244679009270193	1.4495700064344568	1.583056645141016	1.8839157468545527	1.8469134045987854	1.8809330215793394	1.4626464171542948	1.5931306881880185	1.6542361521993072	1.7919214061717643	1.8018637254883376	1.8004370876656635
YAL015C	1.3027691159001593	1.1773412357320958	1.2426470476518259	2.089005490967759	2.1442808276618885	2.180115608339032	1.324398405726623	1.3847956588318653	1.2899433258097752	1.8149540265150619	1.8209678696161116	1.837403779843751	1.320775341501867	1.3102876377357662	1.3004079809855482	2.251811182564644	2.22556986100495	2.2451746577130107
YAL016C-A	0.6988512991120661	0.7552022275937245	0.7019378982743012	0.9745556094863334	0.9677754883147569	0.9430187364845034	0.7986315564105952	0.7318749138518573	0.6979715300139742	0.8301896578717162	0.9158907000741368	0.9681424581139809	0.7507529185141886	0.7336313664069796	0.710317831058772	0.908876374270428	0.9256615853977057	1.0057639351399013
YAL016C-B	0.4807772475660832	0.3999714614554397	0.3784333000638255	0.6976766676270674	0.6423878280250495	0.6282870540334032	0.4425014606982791	0.31370283054179265	0.4364767819601296	0.6925810706990463	0.7071877424946929	0.6884716899080732	0.31899004249676943	0.487248138603386	0.5163941302836333	0.6815077835304005	0.661323260322253	0.6525846337289598
YAL016W	3.114797551699236	3.181823476589524	3.118251167178124	4.90291775622522	5.127107023622281	4.944984583263994	3.1431716248506283	3.1897253443172686	3.176117411808952	4.918502659545447	5.129892741834828	5.123519001666763	3.08678411185957	3.075698055216135	3.094259558201628	5.250141620448647	4.991099547910796	5.127107023622281
YAL017W	1.956957804160993	1.978222771080993	2.103911418952226	4.184641138425221	4.334875072048613	4.256037020389024	2.098243135262806	1.94981406693732	2.180115608339032	4.447843680683482	4.964737367963922	5.176222985074224	1.94981406693732	1.9647422736535147	2.0219779754622644	4.616070553772031	4.301388241013671	4.259337171452351
YAL018C	0.2091087093699222	0.2194816599902179	0.1840877718907294	0.19106204657243314	0.2610165574957016	0.15286941738577312	0.2785721402735	0.05392856524056319	0.1752700346046912	0.09492111191535677	0.11079553520773336	0.17975988609599095	0.13518834136242275	0.18586035592533104	0.12628717608581289	0.15369910436537595	0.18754090720369615	0.19286368232601014
YAL019W	2.0042964095774085	2.492935841305869	2.0582889993931075	0.6447420160585566	1.2332902771146435	1.1248053992249758	1.9222013136375151	0.9146068499110289	1.8773431654858266	1.3148486997734488	1.2756189361379673	1.2158912996647506	2.0116160364105284	2.484099806280983	1.919417113499788	1.0517768659777744	1.1730220260492843	1.076546546484356
YAL019W-A	0.5853074188332538	0.19472365500364136	0.45190030509058	0.36536256325255323	0.386768183432551	0.34778725541832833	0.46191811066646876	0.4635904556217429	0.382218521756245	0.25313730188355216	0.48444264554332894	0.3010589943341316	0.1969933105746352	0.34778725541832833	0.5293844683206794	0.3051693865548923	0.24543671657737567	0.18926521484097947
YAL020C	1.48373483109924	1.322920318477379	1.437487276190149	1.8668780336240773	1.5446999455982877	1.409320312489768	1.43189434175721	1.740389341240197	1.516250673416854	1.5025573203314866	1.5496970182400367	1.4810343596054225	1.4193243341051838	1.4161841791384542	1.5755202035114864	1.4632159532220197	1.4758825904724606	1.131410891463045
YAL021C	2.8377840764664053	2.57929393918502	3.0649354641836752	2.5563300197530907	2.4572884303622824	2.3873081439448116	2.8017166138586562	2.8416441861687503	3.1010625008546304	2.29874382891593	2.352475292325197	2.463348756945138	2.739786650788983	2.6325133510976406	2.989195682852516	2.423014679806993	2.467391494216029	2.380150036722172
