Gene	SRR5632649	SRR5632650	SRR5632651	SRR5632652	SRR5632653	SRR5632654	SRR5632655	SRR5632656	SRR5632657	SRR5632658	SRR5632659	SRR5632660
ETS1-1	4.5666376645655	7.779144866243497	7.754775952878543	1.8159855831004752	1.324398405726623	4.057586140984817	3.25096603019828	5.340770923421143	4.924543313757944	2.7679753740864808	3.2232064078617793	2.82889980552918
ETS2-1	1.1158701719530817	2.266410976812628	1.9545018258897104	0.43724133807702326	0.4947753174049054	0.5094303634869016	0.6497093528782879	1.3765686081236927	0.784823585003687	0.1752700346046912	0.6385684753242986	0.6606734301099234
HRA1	0.20117674010381092	0.4084756005172566	0.410186117658609	0.7707499487139976	0.8624372435022132	0.61935942895501	0.2884592020334769	0.15970639612429635	0.4984129039627836	0.1752700346046912	0.6460979971499846	0.7029925588240689
ICR1	0.8956556887395885	0.6032366703699997	0.615517346053631	1.4045529313502614	1.0984668463794307	0.9307799761728526	0.9387277860972091	0.7529588563240752	1.2316610432389798	1.0477793969576745	1.0951679460904327	0.9917992088826406
IRT1	1.2511491066549485	1.0567924684915244	0.8679559729611784	1.2129101167472225	1.1356735830608384	1.1801065948288652	1.3490404829858025	1.6747082997300928	1.5791660811263242	0.9695684403067402	1.357660466822635	1.2103353834462247
ITS1-1	3.0655629933118083	3.6124782778310065	2.4410954650034817	0.6204199858522109	0.36289849228081145	1.1595336145641264	1.4553860196441322	1.0991851079663175	1.366136991828407	1.6407435993404742	0.3586259894623447	0.47855923799327377
ITS2-1	5.137761177973639	5.683399443969515	4.024619149291772	0.8011863337901299	0.6596452808897406	2.811016816859993	3.0801091715662436	2.001110612399914	3.0655629933118083	2.5360561628098353	0.6398770596186578	0.6542801666514044
LSR1	2.6101145829495556	4.390341996352695	1.8567523784198223	0.8734789096698959	0.9143713437948127	0.6282870540334032	1.6337633008808266	0.9546943235481307	0.9095472695856941	1.1265548903055662	0.9433758537121245	0.9166554156084242
NME1	1.493437510661418	1.1820094019866612	0.48163585148227983	0.6570747776836745	0.5804470141591905	0.8401416707405627	0.6791019967572083	0.4923931415807441	0.9948776616926288	0.7795967607280236	0.4124612053080188	0.5479612307343303
PWR1	0.026306035910472876	-0.004147940400402637	-0.009316812910244448	0.07102702410533654	0.07309453835259318	0.5315816374076917	0.02539961223749677	0.03392418827092454	0.36121594260780715	0.1752700346046912	0.0659724896685954	0.06294143020902232
Q0010	0.026306035910472876	0.0748102753847645	0.11544067710699753	0.07102702410533654	0.07309453835259318	0.015736427386439416	0.02539961223749677	0.03392418827092454	0.017631154384864088	0.1752700346046912	0.0659724896685954	0.06294143020902232
Q0017	0.12453347412658075	0.06122791811501492	-0.009316812910244448	0.07102702410533654	0.07309453835259318	0.015736427386439416	0.02539961223749677	0.03392418827092454	0.017631154384864088	0.1752700346046912	0.0659724896685954	0.06294143020902232
Q0020	0.35712000437583225	0.26935795609903773	0.23223428275190774	0.5372332819196667	0.6257027539932151	0.3159814403986993	0.5824664208958594	0.3424169409188892	0.36381034393528616	0.5218430702378196	0.5982787279438966	0.629800363206072
Q0032	0.026306035910472876	0.11079553520773336	-0.009316812910244448	0.07102702410533654	0.07309453835259318	0.015736427386439416	0.02539961223749677	0.03392418827092454	0.017631154384864088	0.1752700346046912	0.0659724896685954	0.06294143020902232
