Gene	SRR1797370	SRR1797371	SRR1797372	SRR1797373	SRR1797374	SRR1797375	SRR1797376	SRR1797377	SRR1797378	SRR1797379	SRR1797380
Q0045	1.4015011597253733	1.4727695080565784	1.6996353658386003	1.0881100035118543	1.1970630687513992	1.06830198861666	1.655268714420521	1.3847956588318653	1.0709884450646425	1.3604544697820158	1.371723326688851
Q0050	0.018573404878981858	0.13295298110658083	0.04200866956711542	0.08816121027237388	0.0152767922473966	0.015736427386439416	0.023155222641250334	0.060793829540498126	0.04856137769813326	0.017159440347852415	0.027201931207815836
Q0055	0.018573404878981858	0.13295298110658083	0.04200866956711542	0.08816121027237388	0.0152767922473966	0.015736427386439416	0.023155222641250334	0.060793829540498126	0.04856137769813326	0.017159440347852415	0.027201931207815836
Q0060	0.018573404878981858	0.13295298110658083	0.04200866956711542	0.08816121027237388	0.0152767922473966	0.015736427386439416	0.023155222641250334	0.060793829540498126	0.04856137769813326	0.017159440347852415	0.027201931207815836
Q0065	0.4667324585013256	0.13295298110658083	0.8295213613276788	0.534658418147706	0.3882463179184704	0.5366827304640422	0.27192296771113056	0.759721417146741	0.7077164784066974	0.1840877718907294	0.5111485015953311
Q0070	0.018573404878981858	0.13295298110658083	0.04200866956711542	0.08816121027237388	0.0152767922473966	0.015736427386439416	0.023155222641250334	0.060793829540498126	0.04856137769813326	0.017159440347852415	0.027201931207815836
Q0075	0.7473548703201256	0.852915601607067	1.1423274349147043	0.8909102745032768	0.7870337952727623	0.7487599495941222	0.8430688137475396	1.1265548903055662	0.8535660412014979	0.7613723752648174	0.689533230340711
Q0080	0.018573404878981858	0.13295298110658083	0.04200866956711542	0.08816121027237388	0.0152767922473966	0.015736427386439416	0.023155222641250334	0.060793829540498126	0.04856137769813326	0.017159440347852415	0.027201931207815836
Q0085	0.13790294707669554	0.35016325576436713	0.5207135315645959	0.38374562263703127	0.2377674912671586	0.015736427386439416	0.023155222641250334	0.3446549936388368	0.3671075596798518	0.0974590059288438	0.29865439759317475
Q0092	0.018573404878981858	0.13295298110658083	0.04200866956711542	0.08816121027237388	0.0152767922473966	0.015736427386439416	0.10996205541601414	0.060793829540498126	0.04856137769813326	0.12453347412658075	0.027201931207815836
Q0105	0.018573404878981858	0.13295298110658083	0.22958738306753143	0.3646222852438685	0.0152767922473966	0.0957797212562923	0.1789035361593941	0.060793829540498126	0.355504817933152	0.13790294707669554	0.608878087870256
Q0110	0.018573404878981858	0.13295298110658083	0.04200866956711542	0.08816121027237388	0.13252328438639738	0.015736427386439416	0.023155222641250334	0.060793829540498126	0.15625530736696971	0.017159440347852415	0.295247978592439
Q0115	0.018573404878981858	0.13295298110658083	0.04200866956711542	0.08816121027237388	0.0152767922473966	0.015736427386439416	0.023155222641250334	0.060793829540498126	0.04856137769813326	0.017159440347852415	0.027201931207815836
Q0120	0.018573404878981858	0.13295298110658083	0.22788627666264868	0.08816121027237388	0.0152767922473966	0.015736427386439416	0.14136857258893532	0.060793829540498126	0.04856137769813326	0.017159440347852415	0.25662980673829683
Q0130	1.5941107068372804	1.4220022418626932	1.5120685873032684	1.0592666930330992	1.163439867660815	1.0263352573221465	1.8884953637831412	1.076070565836825	1.251898668625003	1.5535002183905084	1.0628284310445402
Q0140	0.09912350304530337	0.13295298110658083	0.18586035592533104	0.08816121027237388	0.1570937506772226	0.11327535634084275	0.023155222641250334	0.060793829540498126	0.22869036810030596	0.13693379302927539	0.410186117658609
Q0142	0.018573404878981858	0.13295298110658083	0.04200866956711542	0.08816121027237388	0.0152767922473966	0.015736427386439416	0.023155222641250334	0.060793829540498126	0.04856137769813326	0.017159440347852415	0.027201931207815836
Q0143	0.018573404878981858	0.13295298110658083	0.04200866956711542	0.08816121027237388	0.0152767922473966	0.015736427386439416	0.023155222641250334	0.060793829540498126	0.04856137769813326	0.017159440347852415	0.027201931207815836
Q0144	0.018573404878981858	0.13295298110658083	0.04200866956711542	0.08816121027237388	0.0152767922473966	0.015736427386439416	0.023155222641250334	0.060793829540498126	0.04856137769813326	0.017159440347852415	0.027201931207815836
Q0158	2.0502692270069325	2.1519480148839234	2.493468214345194	1.6738484350946745	2.20177842439281	2.3578995679603594	2.7122118415857916	2.2455545352241177	2.03534585680023	1.837403779843751	4.662216311577415
Q0160	0.44709301438078825	0.41625469991381825	0.8621328557902594	0.7245278415918915	0.5249623660451517	0.6060420982838138	0.575671055229555	0.7831893122957334	0.7501573286755157	0.46797310730781577	0.5982787279438966
Q0182	0.018573404878981858	0.13295298110658083	0.04200866956711542	0.08816121027237388	0.0152767922473966	0.015736427386439416	0.023155222641250334	0.060793829540498126	0.04856137769813326	0.017159440347852415	0.027201931207815836
Q0250	0.21429884884847547	0.13295298110658083	0.15883724427605972	0.08816121027237388	0.14933238566634677	0.13790294707669554	0.11163837262480893	0.2610165574957016	0.31523383908977554	0.18926521484097947	0.6362246869927217
Q0255	0.018573404878981858	0.13295298110658083	0.04200866956711542	0.08816121027237388	0.0152767922473966	0.015736427386439416	0.023155222641250334	0.060793829540498126	0.04856137769813326	0.017159440347852415	0.027201931207815836
Q0275	0.09995834167910808	0.35172570487440197	0.33344452374381367	0.08816121027237388	0.10748600221306437	0.1849719561948744	0.1814311583358369	0.2667924360954355	0.2489416648925268	0.14051486678826258	0.43478578545936736
Q0285	0.018573404878981858	0.13295298110658083	0.04200866956711542	0.08816121027237388	0.0152767922473966	0.015736427386439416	0.023155222641250334	0.060793829540498126	0.04856137769813326	0.017159440347852415	0.027201931207815836
Q0297	0.5526506031785952	0.5913513843343858	0.5424414399809163	0.4779409114596589	0.479205044214121	0.5240515001488368	0.6472316178025689	0.5430430487644909	0.5971051858668761	0.5853074188332538	0.5234740095588416
RDN18-1	7.8272803844083185	7.256055791308917	8.46664072431871	8.46664072431871	7.616367451285127	6.563745911731264	8.286857413476742	8.553860458692217	8.553860458692217	7.707046698450163	10.574262456909707
RDN25-1	10.81015640473891	10.912307204971501	10.844656263224461	10.844656263224461	10.81015640473891	11.237759902083965	10.844656263224461	10.844656263224461	11.00159888932874	10.844656263224461	12.573847217818859
RDN37-1	0.8939642033200644	1.1281596071155742	1.1876317160872933	0.8627124639261939	0.8060042488683634	0.8868706740841312	1.6766235412551502	2.1831070992815356	0.6955337489761695	1.082034146589884	0.7631502991969012
RDN5-1	1.258472281617596	1.0810497103780723	1.4880607147368214	1.0295505137608776	1.1034140553464582	0.9156492135934993	0.9965071680574129	1.2486629794217763	0.9010634428551558	1.221975305499595	1.2400539344887758
RDN5-2	0.2960782518472586	0.13295298110658083	0.45318654776436373	0.3461487862982448	0.20547836303736483	0.39824484643036984	0.41991153096898326	0.4719676881004735	0.5804470141591905	0.37314976148161616	0.48992384161471686
RDN58-1	0.018573404878981858	0.13295298110658083	0.04200866956711542	0.08816121027237388	0.0152767922473966	0.015736427386439416	0.023155222641250334	0.060793829540498126	0.04856137769813326	0.017159440347852415	0.9524166416972448
RME2	7.169528221370911	6.663710832433891	6.822758654857034	2.8867415586917833	6.0046331196723015	5.403304302839852	7.183092421429269	6.868935614953566	2.563952923036763	6.778931587152802	5.556550225929781
RME3	1.6203605587636052	1.360165323324709	1.2272924054486942	0.829194490249531	1.2950098825384349	1.0946528483688078	1.7808879707002485	1.0628284310445402	0.7955241314384575	1.669035369785525	0.9745556094863334
RNA170	0.5356875528972419	0.48105953064397666	0.8771023698167957	0.4075865518146345	0.5117030417349546	0.5853074188332538	0.6377252827176474	0.8248501112006414	0.3453939386430118	0.618856602281112	0.6274808535682953
RPR1	1.5499323267404064	1.767002368371947	0.9579061420340189	0.7241875879902331	1.3001649222079739	0.962785136912176	2.114108607582178	1.3568361688148305	0.7080680723810979	1.8047770759490485	1.557741381426907
RUF20	0.8156727610999357	0.7331685827509131	0.710668261738584	0.7460564656973228	0.8204998337036701	0.8356982742397832	0.759721417146741	0.7178374935828138	0.7436679675413722	0.822218783684916	0.7398670240422394
RUF21	0.8049924842910394	0.677376750408216	1.1460568471639518	0.7331685827509131	0.7487599495941222	0.7989847055320773	0.7258629446095859	0.9176777379477414	0.732285481544336	0.7135155010992343	1.0150808728146405
RUF22	0.2994380582692576	0.13295298110658083	0.5547901194855038	0.08816121027237388	0.12543178566777016	0.2091087093699222	0.3662907631138216	0.4392560274974995	0.04856137769813326	0.1702111123158589	0.30853219322205705
RUF23	0.7149695195032305	0.6324601676054038	0.4701069672988748	0.34310138635996845	0.716988059776866	0.7218137655439621	0.6266626674521516	0.5149150458919545	0.33850493725407177	0.6684648275706963	0.7460564656973228
RUF5-1	2.4483363559526516	1.0625301810691234	1.2351898182951724	0.7318749138518573	3.8600152897354585	3.1693811283639923	0.7625236240302671	1.341699874926771	0.6851294513494717	1.7998549281295704	0.6851294513494717
SCR1	3.007148481453344	2.8053909685874814	1.0315712963259398	0.8922610650053697	2.7439930909875723	1.9184237744573978	4.0384887464019	1.0276566606172621	0.8744615318332807	2.9102008712412104	3.545479846767088
SRG1	3.1558740557920615	1.7105807902832006	1.3004079809855482	1.102008535455219	2.8780198347116652	3.3995551738713305	2.3578995679603594	1.212414223824298	1.0190711450070604	2.422126955258588	2.520527037770732
YAL001C	1.741325538846796	2.021123991343101	1.7074601572429107	1.6877681844391075	1.9619779592463042	2.0450504701612413	1.8123120392810428	1.8206787003359057	1.6416775829896846	1.5987927212142319	2.3302910388563323
YAL002W	1.7070084410825748	1.8044847439848257	2.074732157837718	2.521101674606978	1.5993863673001045	1.5295043430663409	1.6267291619960988	1.9075697980611455	2.3428505835531386	1.5693801619355856	1.7382770617722323
YAL003W	3.1028407062939283	4.885386457456268	2.521101674606978	6.029857453339096	3.6642445631757017	3.7021639595886477	4.511021807800644	2.5563300197530907	6.8393800992888965	4.028292218176172	5.158695533469638
YAL004W	0.755529745016853	0.43336761031276416	0.8028737434219985	0.8983528539256944	0.7539823913425328	0.7019378982743012	0.5594353649956719	0.8877291673952821	0.6704942472050175	0.6394412578338934	0.027201931207815836
YAL005C	10.574262456909707	9.812777547282774	9.76669227681463	9.959292194791908	11.00159888932874	10.912307204971501	9.52481585548779	9.819641498961985	8.99530320116057	10.199541120598747	10.142519078392704
YAL007C	1.6791619529560347	1.6416775829896846	1.1986494621509758	2.104829009437323	1.5200725027731843	1.5370522846516337	1.450826731941856	1.1963040116402586	2.2486781702158036	1.7624545232046658	1.6672961018269323
YAL008W	2.3873081439448116	2.209239445250577	3.9971490894082358	3.5236066880574004	1.919417113499788	2.1382576406131837	2.5467319873877137	3.698042987336524	2.7679753740864808	2.2362057087196514	2.9776496280113123
YAL009W	1.3540970896075257	1.5390825258901717	1.5332441017512193	1.741684075375925	1.2477748883913908	1.211874525936522	1.3765686081236927	1.3702952800476016	1.7631550362831687	1.4785734393103804	1.1953274087914725
YAL010C	0.8286326204786922	0.8965296497524815	1.2392968370927473	1.4972814865525366	0.8215637443899415	0.8581792411452318	0.8015314364428036	1.0791447002806396	1.53833957699778	0.7897394191461826	0.9615348663392158
YAL011W	0.934316679094194	1.0991851079663175	1.0369500858553249	1.0484698036266493	0.9224321032600584	1.003553901204516	0.9480567405730473	1.0928929582693245	1.0113887150545837	0.9143713437948127	1.3498329689275261
YAL012W	9.812777547282774	6.420164204358091	2.3883077229736207	5.556550225929781	9.812777547282774	8.891690668658846	5.2945696770792825	2.52527947939823	5.637427308317436	9.051584127962045	5.804540957951579
YAL013W	1.5791660811263242	1.9953613875088607	1.4815693909016412	1.3296535390463058	1.237572164952622	1.0689553786075479	1.8701981601212319	1.5174308363967275	1.182424179937643	1.7190112690213155	1.8126102420962065
YAL014C	2.1029149319350013	1.9164264899494676	2.2225125325132287	1.788309376270104	1.7482665656377132	1.3370281997818876	1.8368294709885897	2.304690420375678	1.754289928127942	1.8779357759706587	1.5809322123701661
YAL015C	0.9907485452407792	1.2229582997783266	1.1017858640462195	1.2103353834462247	1.0289670333660514	1.0530858437603978	0.964905161425151	1.0622461213374534	1.1671076515964705	1.0074419717763372	1.1372680952108318
YAL016C-A	0.6873612420209857	0.643972209510626	0.7241875879902331	0.6327462947869582	0.7122835846192512	0.7208578819238861	0.6938952080055778	0.8323562474260211	0.608878087870256	0.7652244824365043	0.6340445096882371
YAL016C-B	0.11327535634084275	0.13295298110658083	0.2752891334505877	0.28762989241247483	0.14222119382801404	0.1396333067630242	0.12020804965274892	0.060793829540498126	0.04856137769813326	0.017159440347852415	0.027201931207815836
YAL016W	3.266910781249353	2.8253128196123045	4.10060619534679	3.561811285658851	3.5780595642157134	3.625632284492845	2.9646889591965384	4.274395212925541	3.19798167391716	2.99841665368951	2.757655729268619
YAL017W	3.30921959674908	3.2701065747428215	7.130206970739139	4.140994159752146	3.8683851451790807	4.01273977200594	2.9598179000548117	7.20548345771346	3.045637393105312	2.8867415586917833	2.944447566445395
YAL018C	0.5372332819196667	0.6791019967572083	0.8808657636266111	0.47855923799327377	0.5234740095588416	0.5397018892973792	0.500999257209331	0.7165983399507594	0.4779409114596589	0.5490332218983595	0.46539492567081775
YAL019W	1.2587242527177336	1.3085085626183557	1.191154726242502	1.4427964685814154	1.3583839012292367	1.4161841791384542	1.2234023879045575	1.1906532162212238	1.5893080463976754	1.161876185142916	1.5407022159188786
YAL019W-A	0.6274808535682953	0.4605189622348883	0.7165983399507594	0.6938952080055778	0.608878087870256	0.5261006204665526	0.6674804572951651	0.7835417076682942	0.6735613781581412	0.6860824062348252	0.38374562263703127
YAL020C	1.2448697540430942	1.4248178774706128	1.36226880138261	1.2691976674074679	1.0433899551101846	0.8805447177035913	1.4404568212028275	1.405284293356987	1.0941912022304998	1.413750882644073	1.4603946226700861
YAL021C	1.5216063533307391	1.7119017313428786	1.794499993236399	2.0450504701612413	1.2278850899156022	1.1737836940925075	1.5982872322671264	1.823524216796047	1.779858076902495	1.600597257338201	1.56620295998521
YAL022C	1.8800579135862698	1.8258831100761495	1.6471991657630418	1.718325626792339	1.4147959445803224	1.150900414192161	1.9203345613592129	1.4472173685012912	1.7190112690213155	1.9877350342247884	1.5635680653582427
YAL023C	3.475665753130394	4.353189861298398	3.1061382457768847	5.303056742831767	3.1468027583825147	2.984623930565696	3.888548058979756	3.3190596182673806	4.735339122894316	4.035065367578067	4.240273134165573
YAL024C	0.7420183425754286	0.9115523589588224	0.8627124639261939	1.0841553687857353	0.7677272722686732	0.8846969180050994	0.838263260781645	0.9753167863466176	1.2139641174996012	0.7382097427919292	0.9260330357185932
YAL025C	0.8554779256733471	0.9864548036090998	0.5819810943978373	0.7631502991969012	0.9474689797920726	1.0506206904170519	0.9241271285312774	0.6226817314806106	0.9782114738024509	0.9028068243237937	1.2286686726499745
YAL026C	1.1975476405536083	1.71732015599715	1.887442807241368	2.8901765989780808	1.261884325789623	1.3251833451447748	1.2866045501072783	1.5521130444213624	2.793145461469655	1.2722006031558124	1.6107091857030602
YAL026C-A	0.6116409757153656	0.65791213700214	0.8169977272231296	0.9469385026199401	0.6330048461543683	0.6884716899080732	0.6394412578338934	0.629800363206072	0.9067861782143664	0.5249623660451517	0.9193914464984714
YAL027W	1.0062096433930927	1.002437939567922	0.8560850564661207	0.7859255125399847	1.085924239344241	1.1712798235697006	0.9967558638356686	0.8475495401311928	0.8410643315307594	1.0163570163553444	0.8887849000597298
YAL028W	1.628946152392166	1.1939008328992853	2.240774278347034	1.9539351708268415	1.4495700064344568	1.1367529923567519	1.0364280603895621	2.01300549183581	1.6544831061133538	1.3042978284466646	1.0707193970409632
YAL029C	1.4272460233170932	1.6499342764787843	1.8578549830639373	2.396913668031665	1.6328774071812966	1.8854142929286728	1.4242383984545546	1.744696312822287	2.5467319873877137	1.4208189530593223	1.8800579135862698
YAL030W	2.1591907354939264	2.0689228923835548	1.9303438812689757	2.154474082622977	2.078419086918585	1.9958055702926467	2.2618988363875445	2.0401251807843512	2.007260751245928	2.2278135131258057	2.054097113609882
YAL031C	1.2483079694594428	1.3262303338390464	1.998143104208673	1.6782926412943073	1.2998166893900138	1.2577251349533207	1.258472281617596	1.9617155511131474	1.5222263822240674	1.3251833451447748	1.4031625860714483
YAL031W-A	0.33344452374381367	0.5021547946305174	1.0841553687857353	0.6902832998462789	0.30715289990251915	0.3607706951413153	0.35748870203207767	1.004514712070876	0.7146356463387671	0.3059828599676143	0.3996255273107284
YAL032C	1.2302900830271237	1.235489662167538	1.2799158377067092	1.131186467983868	1.1953274087914725	1.1853532370632491	1.160746274142303	1.3765686081236927	1.0133313568201237	1.2003944101257542	1.2061886802145718
YAL033W	1.0666160659285238	0.9168990756275559	1.0226484346343898	1.0981467611512512	1.0484698036266493	1.0954025364302304	1.027415677491807	1.0087266154190069	1.0827811573196253	1.1216818276527338	1.078686699452516
YAL034C	4.428983347802596	3.3786125433699237	4.8791673437465395	3.5717854819093073	4.281327129267812	3.9903989475338824	3.887797026795785	5.250141620448647	2.7972860643962707	3.8362686108396	3.275488389083631
YAL034C-B	0.31899004249676943	0.13295298110658083	0.1986720436706721	0.08816121027237388	0.26841398788083826	0.25745313646075263	0.23135405751180582	0.060793829540498126	0.04856137769813326	0.1570937506772226	0.3327291998375489
YAL034W-A	0.7139410849931298	0.8656713306479007	0.663473268464104	0.7658649420351906	0.786211478208053	0.8179079740307716	0.8392490947821156	0.608394052691905	0.8521196635896048	0.7480207626498231	0.8610075509343648
YAL035W	2.8272954081085837	3.300276755384388	3.2330850282522183	3.884587446503864	3.4456635392168127	3.871726878721533	2.864293979361793	3.280344810496498	4.028292218176172	3.045637393105312	4.755186301292243
YAL036C	1.6639585492869733	1.939618742082086	1.671544639283223	1.6072216339180239	1.6352985516677347	1.7411013528805324	1.6499342764787843	1.6542361521993072	1.8839157468545527	1.8481195117050657	2.185979958495815
YAL037C-A	0.14395085307995517	0.13295298110658083	0.04200866956711542	0.24370094837661438	0.15970639612429635	0.22129708048661884	0.11245431914629919	0.060793829540498126	0.401841753269969	0.10331333412668639	0.20199795509091503
YAL037C-B	1.0659727792217333	1.4114164461051828	1.7067896939272929	3.8362686108396	0.9693427296691977	0.9254123790045692	1.4826318643086758	1.8621745052873597	3.1468027583825147	1.2084135965955751	0.16500796326321718
YAL037W	0.7603796001810538	0.7245278415918915	0.8495798478255183	0.9587247590326333	0.7391126700983338	0.7522334079491032	0.7993577334739231	0.8544234081647695	0.982826323329024	0.8060042488683634	0.7581935758236499
YAL038W	7.198128032138685	8.850313243209811	8.558169508699493	10.380967930368602	6.472664988841519	7.862924413071527	8.850313243209811	8.558169508699493	10.552899691671737	7.862924413071527	8.891690668658846
YAL039C	2.309650069673859	2.522190240718587	2.490869560802568	1.379922466206536	2.112241813731617	1.7467758468078838	2.533633787203379	2.8780198347116652	1.2129101167472225	2.2914709386694647	2.987540660196329
YAL040C	3.5376754592141277	4.568864649693825	2.3062958056677294	3.8401711022166234	2.683849243699992	2.944447566445395	4.451413864625257	1.747438018768571	3.848864756704672	4.0384887464019	4.850972358072251
YAL041W	1.3173722791824767	1.6839479329782143	1.761528054872612	2.1684283873600028	1.483963739418936	1.5748687418722729	1.4268929063066733	1.7154852285073852	2.3441191596722715	1.379922466206536	1.8427177345672296
YAL042C-A	0.7588446364791922	0.8830288717966792	1.0951679460904327	0.9608702249909069	0.7374435022249619	0.6589989657328161	0.7600788758569519	1.0254887636683518	0.8669039840428991	0.7704130611401838	0.6546719032906024
YAL042W	2.608465398508481	3.1738460126963823	2.520527037770732	4.011192371455821	2.2391338607264943	1.7878778516575693	2.8149648440373807	2.324486147471204	3.68630202725684	2.757655729268619	2.720867145915995
YAL043C	1.6454707415603604	2.1941809605894056	2.2286038509502686	2.098243135262806	1.5151191164041753	1.3221826995355899	1.845039172410917	2.029351227570105	2.163946810209142	1.82319058787925	1.837403779843751
YAL044C	1.655268714420521	3.3424078000505606	2.5191250822081424	2.845688340901432	1.4542909008792435	1.437487276190149	2.2318697734187407	2.6150488821599733	3.3310775484059496	1.7134252312162492	4.96835028938277
YAL044W-A	1.548117734971378	1.908471646060729	1.4693459597144385	1.2469044754481327	1.373291239907331	1.379922466206536	1.9464297857833288	1.394718868332098	1.408029603048572	1.7060553710373547	1.8021741925661856
YAL045C	0.361989692784645	0.4364767819601296	0.26276487995542747	0.3289218734151451	0.3026573453092153	0.32656551084756413	0.3051693865548923	0.41481650097483846	0.42162083869342565	0.3002250076061868	0.12793583045040777
YAL046C	1.203700473217854	1.3944033210862463	1.0074419717763372	1.0546348727167467	1.0546348727167467	1.025963756818711	1.3754521018687647	1.0643038285062005	1.0390550047341551	1.2950098825384349	1.0093514752062132
YAL047C	0.8301896578717162	0.8930669554182012	0.8116599760107759	0.8169977272231296	0.8729006504744858	0.897260499424777	0.8182327439692989	0.8107858346614554	0.8414650412364264	0.7822860056713643	0.9054340360603996
YAL047W-A	0.37164851790994813	0.13295298110658083	0.30946238935626597	0.49543834302570966	0.3975151297832928	0.2506330794388326	0.22319517240113806	0.060793829540498126	0.3257970709724204	0.2859437068125136	0.34858953239622353
YAL048C	1.361105360138553	1.2756189361379673	2.0065264190459566	1.6063096097383278	1.3741409251540493	1.392706940728302	1.3615962221606353	1.8637476049147788	1.4617610876026061	1.3935444154373597	1.3924345716886617
YAL049C	3.2596578754308156	3.1693811283639923	2.320844821663656	1.881596706382873	3.127975534653901	3.170207767886935	3.3083328294864054	2.3797236472893077	1.8982106964633922	3.25096603019828	3.2502874400670088
YAL051W	1.8567523784198223	1.5877648589418376	1.8187834347323106	1.4254114859201703	1.8643132594125924	1.8803184366441186	1.800933728854956	2.000055674840429	1.4248178774706128	1.7176861595533015	1.6706460461163535
YAL053W	4.534167275170589	3.764382163189069	5.108253646737072	4.416445844649774	4.230520175704577	3.7780996869047865	4.320616846459631	4.669328783620941	3.882236909035906	4.284029468580286	3.584153114000686
YAL054C	4.40909309593333	6.174424764100635	7.093352780634183	5.153694329883986	3.563030937970518	2.6343291323459104	5.24032715569555	6.937100375403031	2.8246163002615052	4.21006392106391	5.306429409024515
YAL055W	1.2987604570715638	1.0774342233558614	0.9722034559835395	0.9472163901792807	1.2853111934132393	1.5594143762180965	1.1780347604500943	1.0448771166703292	0.9263967115040264	1.2632038420686231	1.5102442256555215
YAL056C-A	0.29272595490377895	0.5229452787957587	0.5283350816256487	0.5474168800285554	0.270198486933949	0.259204865953015	0.34310138635996845	0.3461487862982448	0.3102562433778181	0.4667324585013256	0.3051693865548923
YAL056W	2.5991674479953075	3.0091223909464593	2.97308028633989	2.324486147471204	2.7213354968237686	3.1643631841672897	2.836399671565577	3.1028407062939283	2.3349823179176172	2.522190240718587	4.0936080920495534
YAL058W	1.1147454960375733	1.5643153613651632	1.5127951022760495	1.8503438674172439	1.1123526696007098	1.0001448051201791	1.398519469370449	1.300809554846066	1.6537269710467815	1.2589623189732584	1.1868362278974962
YAL059C-A	0.2978374008712847	0.13295298110658083	0.04200866956711542	0.08816121027237388	0.3814879418882996	0.37081052947897053	0.2610165574957016	0.1969933105746352	0.04856137769813326	0.3174967843329979	0.2618484804207891
YAL059W	1.1547646614635427	0.9698067976880645	0.7564761087752322	0.7839097186786672	1.0868748387934117	1.0625301810691234	1.0037571473896514	0.8316753871885318	1.028629585526096	1.203700473217854	1.042312138036281
YAL060W	8.39218632106191	8.434821871571547	7.9710783806098835	6.174424764100635	7.697852681028998	7.538814871725129	8.46664072431871	7.682183508017526	5.6414862246158135	8.056476510665892	8.558169508699493
YAL061W	2.0235714114517824	3.1792263944932007	2.674026526101552	1.747438018768571	1.596884389174878	1.2180659908989115	2.8377840764664053	2.7161613002677707	1.3360569484895193	1.921292132704531	3.3154259110045925
YAL062W	1.9042613485932103	5.317442405254187	5.852973332697623	1.4553860196441322	1.6269547996942264	1.4632159532220197	4.104972248049149	5.671190090072709	1.2675874228146211	2.330662646802964	5.123519001666763
YAL063C	2.3222610555985193	1.4895822606858697	7.995929521708511	8.196583799265213	2.007603000657466	1.4377558297060928	1.5286315187215744	7.526913510169944	8.76194299762172	1.9986759102224443	1.5035250345058322
YAL063C-A	0.6777665098433647	0.732285481544336	0.7744499811378334	0.6468313922221081	0.5857991284964661	0.575671055229555	0.7310553430017928	0.5697006822269474	0.7427275818119887	0.6408197130769728	0.61935942895501
YAL064C-A	0.018573404878981858	0.40457079215365893	0.04200866956711542	0.08816121027237388	0.0152767922473966	0.015736427386439416	0.023155222641250334	0.060793829540498126	0.04856137769813326	0.017159440347852415	0.027201931207815836
YAL064W	0.6245602546499817	0.5638553956092044	0.8532665577857322	0.6727359236224265	0.6664267082746863	0.6078507154558266	0.5506129682350573	0.8906720018662148	0.5905803213154497	0.6136627446315588	0.6472316178025689
YAL064W-B	0.20036216819289032	0.4448137974184464	0.8104837775900818	0.8638605069371421	0.2177823064502422	0.21858354089147194	0.16767766916029994	0.8283603683038511	0.814030727198921	0.16937883593771885	0.2825998920652203
