Gene	SRR3183775	SRR3183776	SRR3183777	SRR3183778	SRR3183779	SRR3183780
ETS1-1	3.3323312606810287	3.339568428474442	2.6790316559669365	2.7755286011714513	3.804162073210101	4.274395212925541
ETS2-1	0.7578489448693062	0.8606975734295788	0.6288721268441373	0.7156234166724875	0.7880878893530922	0.784823585003687
HRA1	0.6482707567971081	0.6204199858522109	0.6421947082582729	0.6167632653087639	0.617894412906065	0.6507430280222217
ICR1	0.9141275818607243	0.9851639931550342	0.9711030051679485	0.9673427926724056	0.9221003275996449	0.9360831640143892
IRT1	0.7070077423458438	0.6655667542557178	0.7139410849931298	0.6468313922221081	0.7468890188304745	0.7408883092393593
ITS1-1	0.9207033761235819	1.0081913504362205	0.8959103052597331	0.886334230521274	0.874127632036666	0.9164160080024946
ITS2-1	1.246062255350098	1.4250927742907336	1.1744267380368787	1.2027373372865173	1.226599088810843	1.2272924054486942
LSR1	0.9618558634359636	0.9599188841366383	0.8953965829102831	0.7603796001810538	0.8280128102209814	0.8160109522277822
NME1	0.5711449061221573	0.5977649761232726	0.5843525078306908	0.5716299619817301	0.6002351120894922	0.5469182934385876
PWR1	0.041567416715321145	0.042884757859460144	0.03619875080215407	0.03303789589640242	0.038929739734058055	0.03619875080215407
Q0010	0.041567416715321145	0.042884757859460144	0.03619875080215407	0.03303789589640242	0.038929739734058055	0.03619875080215407
Q0017	0.041567416715321145	0.042884757859460144	0.03619875080215407	0.03303789589640242	0.038929739734058055	0.03619875080215407
Q0020	0.3118345931757945	0.4454682707819951	0.4155809435399752	0.3791600563319566	0.43106630907011145	0.31523383908977554
Q0032	0.041567416715321145	0.042884757859460144	0.03619875080215407	0.03303789589640242	0.038929739734058055	0.03619875080215407
Q0045	0.20998063060182806	0.2194816599902179	0.13252328438639738	0.20199795509091503	0.15793632431344284	0.20547836303736483
Q0050	0.041567416715321145	0.042884757859460144	0.03619875080215407	0.1840877718907294	0.038929739734058055	0.03619875080215407
Q0055	0.041567416715321145	0.17611199917790823	0.03619875080215407	0.14304056212331384	0.038929739734058055	0.03619875080215407
Q0060	0.041567416715321145	0.042884757859460144	0.03619875080215407	0.03303789589640242	0.038929739734058055	0.03619875080215407
Q0065	0.041567416715321145	0.042884757859460144	0.03619875080215407	0.03303789589640242	0.038929739734058055	0.03619875080215407
Q0070	0.041567416715321145	0.042884757859460144	0.03619875080215407	0.03303789589640242	0.038929739734058055	0.03619875080215407
Q0075	0.15452807350185654	0.042884757859460144	0.03619875080215407	0.03303789589640242	0.038929739734058055	0.03619875080215407
Q0080	0.041567416715321145	0.042884757859460144	0.03619875080215407	0.03303789589640242	0.038929739734058055	0.03619875080215407
Q0085	0.2969938070507238	0.2385685332694982	0.03619875080215407	0.03303789589640242	0.15970639612429635	0.14933238566634677
Q0092	0.041567416715321145	0.042884757859460144	0.03619875080215407	0.03303789589640242	0.038929739734058055	0.03619875080215407
Q0105	0.041567416715321145	0.1814311583358369	0.03619875080215407	0.1387442421760785	0.038929739734058055	0.03619875080215407
Q0110	0.041567416715321145	0.042884757859460144	0.03619875080215407	0.03303789589640242	0.038929739734058055	0.03619875080215407
Q0115	0.041567416715321145	0.042884757859460144	0.03619875080215407	0.03303789589640242	0.038929739734058055	0.03619875080215407
Q0120	0.2116531725529231	0.042884757859460144	0.03619875080215407	0.03303789589640242	0.038929739734058055	0.14482744348700538
Q0130	0.041567416715321145	0.042884757859460144	0.03619875080215407	0.15369910436537595	0.038929739734058055	0.03619875080215407
Q0140	0.4261388880847253	0.295247978592439	0.5304464705017393	0.3936960310382049	0.4341484091419673	0.37081052947897053
Q0142	0.041567416715321145	0.042884757859460144	0.03619875080215407	0.03303789589640242	0.038929739734058055	0.03619875080215407
Q0143	0.041567416715321145	0.042884757859460144	0.03619875080215407	0.03303789589640242	0.038929739734058055	0.03619875080215407
Q0144	0.041567416715321145	0.042884757859460144	0.03619875080215407	0.03303789589640242	0.038929739734058055	0.03619875080215407
Q0158	0.4923931415807441	0.4011487470292875	0.4274953066242785	0.39893599805116403	0.038929739734058055	0.20636348357965117
Q0160	0.041567416715321145	0.042884757859460144	0.03619875080215407	0.03303789589640242	0.038929739734058055	0.03619875080215407
Q0182	0.041567416715321145	0.042884757859460144	0.03619875080215407	0.03303789589640242	0.038929739734058055	0.03619875080215407
Q0250	0.041567416715321145	0.042884757859460144	0.03619875080215407	0.03303789589640242	0.038929739734058055	0.03619875080215407
Q0255	0.041567416715321145	0.042884757859460144	0.19190710079273518	0.03303789589640242	0.038929739734058055	0.03619875080215407
Q0275	0.1641123221332098	0.21523110138214394	0.03619875080215407	0.03303789589640242	0.038929739734058055	0.03619875080215407
Q0285	0.041567416715321145	0.042884757859460144	0.03619875080215407	0.03303789589640242	0.038929739734058055	0.03619875080215407
Q0297	0.041567416715321145	0.042884757859460144	0.14700017652211966	0.03303789589640242	0.038929739734058055	0.03619875080215407
RDN18-1	5.219834472101928	5.829255191392853	4.96835028938277	5.12846245029528	4.775476119370002	5.129892741834828
RDN25-1	8.784921741103126	9.677795271612801	8.737328884604654	8.99530320116057	8.850313243209811	9.074166953787508
RDN37-1	0.8951537752034987	0.9007880486570734	0.7889168543702989	0.7186198868202848	0.6199512487744979	0.7696555712745202
RDN5-1	1.2735185531910227	1.2640496601868476	1.2217037886609887	0.9646265527255719	1.5693801619355856	1.6177907847028077
RDN5-2	0.041567416715321145	0.042884757859460144	0.410186117658609	0.03303789589640242	0.038929739734058055	0.13056399026508578
RDN58-1	1.0719002534146855	1.0645447734131879	0.9121236162421502	0.9102550743406389	0.8991250833575694	0.9454738879342182
RME2	1.6107091857030602	1.7425565578663098	1.6471991657630418	1.6623309280583525	1.409320312489768	1.3883336529980856
RME3	0.6534673012745752	0.7382097427919292	0.7965395780524327	0.7498178338046669	0.6425897956297286	0.6131824478733482
RNA170	0.34076539758214686	0.3010589943341316	0.36289849228081145	0.39597379959843887	0.3578651581409735	0.3646222852438685
RPR1	0.6570747776836745	0.6911496195327205	0.5652730428570533	0.5100252448678096	0.46605496690945786	0.46477009632643895
RUF20	0.8584802379271707	0.874127632036666	0.827636594043872	0.7993577334739231	0.8490395877300787	0.8008328173410335
RUF21	0.6660740326357224	0.6731399533981315	0.6843268114687806	0.6629938302403964	0.6727359236224265	0.5908384469996739
