Gene	SRR6205777
ETS1-1	2.2868599378007954
ETS2-1	0.6664267082746863
HRA1	0.08397814141993212
ICR1	1.3246026646853357
IRT1	0.08397814141993212
ITS1-1	2.2237160231710478
ITS2-1	1.0263352573221465
LSR1	1.4307648632921324
NME1	0.9347962210809692
PWR1	0.6489281862788827
Q0010	0.3359352747643932
Q0017	0.22958738306753143
Q0020	0.8400123648263933
Q0032	0.08397814141993212
Q0045	1.4928438455445923
Q0050	0.08397814141993212
Q0055	0.08397814141993212
Q0060	0.08397814141993212
Q0065	0.862990674074742
Q0070	0.08397814141993212
Q0075	1.1009587257684257
Q0080	0.08397814141993212
Q0085	0.58727756212579
Q0092	0.08397814141993212
Q0105	0.08397814141993212
Q0110	0.08397814141993212
Q0115	0.08397814141993212
Q0120	0.5971051858668761
Q0130	0.9575090378978139
Q0140	0.4139128686575617
Q0142	0.08397814141993212
Q0143	0.08397814141993212
Q0144	0.08397814141993212
Q0158	5.444885532704093
Q0160	0.9396911972514405
Q0182	0.32157717985386
Q0250	0.35016325576436713
Q0255	0.08397814141993212
Q0275	0.47667280714279003
Q0285	0.41771115303958456
Q0297	0.6785540680827926
RDN18-1	8.858621163143056
RDN25-1	10.641639102468298
RDN37-1	3.5780595642157134
RDN5-1	0.8031571360936979
RDN5-2	0.6430752331078344
RDN58-1	0.08397814141993212
RME2	0.7969217545671694
RME3	0.9554768400933411
RNA170	0.8581792411452318
RPR1	0.686450308966097
RUF20	0.8228944682595114
RUF21	0.9337385014185671
RUF22	0.08397814141993212
RUF23	0.6629938302403964
RUF5-1	2.319888881060028
SCR1	0.9449535518257974
SRG1	1.5643153613651632
YAL001C	1.4949791725122104
YAL002W	1.6632534167783088
YAL003W	1.7786848525344268
YAL004W	0.7875733845849976
YAL005C	9.471995685274207
YAL007C	0.9782114738024509
YAL008W	2.3491085051038016
YAL009W	0.9825092148543371
YAL010C	1.1587365860091836
YAL011W	1.1614068325276286
YAL012W	3.360504157521326
YAL013W	1.4900136503545753
YAL014C	1.1447933815768718
YAL015C	1.2003944101257542
YAL016C-A	0.5458873724281819
YAL016C-B	0.08397814141993212
YAL016W	3.181823476589524
YAL017W	3.7134573590578706
YAL018C	0.08397814141993212
YAL019W	1.147999840864716
YAL019W-A	0.6196562250784433
YAL020C	1.0743710516928378
YAL021C	1.3662883655377418
YAL022C	1.2767524280226594
YAL023C	1.9714959294480812
YAL024C	0.7094338476443913
YAL025C	0.7442440719005236
YAL026C	1.474621516759142
YAL026C-A	0.7416416778474374
YAL027W	0.8316753871885318
YAL028W	1.5117335440163089
YAL029C	1.3765686081236927
YAL030W	1.6008783584815605
YAL031C	1.5890476039817054
YAL031W-A	0.4035460234815569
YAL032C	1.063041994547287
YAL033W	0.8734789096698959
YAL034C	3.70986276823932
YAL034C-B	0.08397814141993212
YAL034W-A	0.5903219836185399
YAL035W	2.1699712338734085
YAL036C	1.1719200788357171
YAL037C-A	0.08397814141993212
YAL037C-B	1.552791544632533
YAL037W	0.746461699138165
YAL038W	8.39218632106191
YAL039C	2.3326072858074673
YAL040C	0.962785136912176
YAL041W	1.3553012779466707
YAL042C-A	0.7704130611401838
YAL042W	1.3004079809855482
YAL043C	1.3192058760311487
YAL044C	1.4932874059527381
YAL044W-A	0.9763639974313733
YAL045C	0.30853219322205705
YAL046C	0.8218199327527389
YAL047C	0.9474689797920726
YAL047W-A	0.252291788408143
YAL048C	1.2703692492545162
YAL049C	1.5531628087380553
YAL051W	1.6121131168194096
YAL053W	3.3424078000505606
YAL054C	6.031629198620254
YAL055W	0.9835706714561551
