ETS1-1	0
ETS1-2	0
ETS2-1	0
ETS2-2	0
HRA1	0
ICR1	297
IRT1	883
ITS1-1	0
ITS1-2	0
ITS2-1	0
ITS2-2	0
LSR1	739
NME1	132
PWR1	0
Q0010	0
Q0017	0
Q0020	0
Q0032	0
Q0045	0
Q0050	0
Q0055	0
Q0060	0
Q0065	0
Q0070	0
Q0075	0
Q0080	0
Q0085	0
Q0092	0
Q0105	0
Q0110	0
Q0115	0
Q0120	0
Q0130	0
Q0140	0
Q0142	0
Q0143	0
Q0144	0
Q0158	0
Q0160	0
Q0182	0
Q0250	0
Q0255	0
Q0275	0
Q0285	0
Q0297	0
RDN18-1	0
RDN18-2	0
RDN25-1	0
RDN25-2	0
RDN37-1	0
RDN37-2	0
RDN5-1	1
RDN5-2	0
RDN5-3	0
RDN5-4	0
RDN5-5	0
RDN5-6	0
RDN58-1	0
RDN58-2	0
RME2	283
RME3	0
RNA170	48
RPR1	214
RUF20	620
RUF21	279
RUF22	0
RUF23	9
RUF5-1	0
RUF5-2	0
SCR1	1109
SRG1	1273
YAL001C	1910
YAL002W	1205
YAL003W	40987
YAL004W	0
YAL005C	9175
YAL007C	3712
YAL008W	2472
YAL009W	655
YAL010C	1258
YAL011W	612
YAL012W	723
YAL013W	1964
YAL014C	1056
YAL015C	1452
YAL016C-A	28
YAL016C-B	54
YAL016W	6064
YAL017W	1408
YAL018C	26
YAL019W	1054
YAL019W-A	0
YAL020C	570
YAL021C	1514
YAL022C	1678
YAL023C	5138
YAL024C	706
YAL025C	3887
YAL026C	1666
YAL026C-A	431
YAL027W	1302
YAL028W	168
YAL029C	4379
YAL030W	2040
YAL031C	706
YAL031W-A	60
YAL032C	1401
YAL033W	1191
YAL034C	1171
YAL034C-B	280
YAL034W-A	752
YAL035W	9442
YAL036C	2356
YAL037C-A	26
YAL037C-B	1898
YAL037W	329
YAL038W	12292
YAL039C	3536
YAL040C	793
YAL041W	1207
YAL042C-A	2
YAL042W	4439
YAL043C	975
YAL044C	7043
YAL044W-A	1862
YAL045C	8
YAL046C	2101
YAL047C	589
YAL047W-A	0
YAL048C	672
YAL049C	3014
YAL051W	860
YAL053W	8020
YAL054C	1474
YAL055W	1301
YAL056C-A	79
YAL056W	2959
YAL058W	954
YAL059C-A	0
YAL059W	1421
YAL060W	17154
YAL061W	827
YAL062W	938
YAL063C	538
YAL063C-A	31
YAL064C-A	126
YAL064W	7
YAL064W-B	28
YAL065C	16
YAL066W	0
YAL067C	210
YAL067W-A	0
YAL068C	0
YAL068W-A	0
YAL069W	0
YAR002C-A	11000
YAR002W	3201
