ETS1-1	0
ETS1-2	0
ETS2-1	0
ETS2-2	0
HRA1	1
ICR1	206
IRT1	2406
ITS1-1	0
ITS1-2	0
ITS2-1	0
ITS2-2	0
LSR1	894
NME1	188
PWR1	0
Q0010	0
Q0017	0
Q0020	0
Q0032	0
Q0045	0
Q0050	0
Q0055	0
Q0060	0
Q0065	0
Q0070	0
Q0075	0
Q0080	0
Q0085	0
Q0092	0
Q0105	0
Q0110	0
Q0115	0
Q0120	0
Q0130	0
Q0140	0
Q0142	0
Q0143	0
Q0144	0
Q0158	0
Q0160	0
Q0182	0
Q0250	0
Q0255	0
Q0275	0
Q0285	0
Q0297	0
RDN18-1	0
RDN18-2	0
RDN25-1	0
RDN25-2	0
RDN37-1	0
RDN37-2	0
RDN5-1	4
RDN5-2	0
RDN5-3	0
RDN5-4	0
RDN5-5	0
RDN5-6	0
RDN58-1	0
RDN58-2	0
RME2	487
RME3	0
RNA170	59
RPR1	93
RUF20	675
RUF21	201
RUF22	0
RUF23	6
RUF5-1	0
RUF5-2	0
SCR1	489
SRG1	2314
YAL001C	1766
YAL002W	1246
YAL003W	56696
YAL004W	0
YAL005C	9009
YAL007C	3169
YAL008W	3999
YAL009W	595
YAL010C	1363
YAL011W	286
YAL012W	255
YAL013W	1712
YAL014C	1306
YAL015C	1143
YAL016C-A	39
YAL016C-B	112
YAL016W	7216
YAL017W	1386
YAL018C	8
YAL019W	484
YAL019W-A	0
YAL020C	358
YAL021C	755
YAL022C	1156
YAL023C	1341
YAL024C	490
YAL025C	2627
YAL026C	962
YAL026C-A	467
YAL027W	1773
YAL028W	258
YAL029C	4528
YAL030W	3949
YAL031C	482
YAL031W-A	60
YAL032C	1252
YAL033W	1160
YAL034C	2002
YAL034C-B	177
YAL034W-A	508
YAL035W	5587
YAL036C	1450
YAL037C-A	19
YAL037C-B	880
YAL037W	438
YAL038W	4890
YAL039C	4881
YAL040C	516
YAL041W	774
YAL042C-A	0
YAL042W	2146
YAL043C	583
YAL044C	12981
YAL044W-A	3447
YAL045C	9
YAL046C	2744
YAL047C	677
YAL047W-A	0
YAL048C	514
YAL049C	3644
YAL051W	880
YAL053W	6369
YAL054C	5043
YAL055W	1857
YAL056C-A	84
YAL056W	2964
YAL058W	780
YAL059C-A	0
YAL059W	1580
YAL060W	17482
YAL061W	1654
YAL062W	2330
YAL063C	717
YAL063C-A	63
YAL064C-A	153
YAL064W	6
YAL064W-B	34
YAL065C	15
YAL066W	6
YAL067C	309
YAL067W-A	0
YAL068C	1
YAL068W-A	0
YAL069W	0
YAR002C-A	10511
YAR002W	3551
YAR003W	1063
