ETS1-1	0
ETS1-2	0
ETS2-1	0
ETS2-2	0
HRA1	1
ICR1	336
IRT1	2206
ITS1-1	0
ITS1-2	0
ITS2-1	0
ITS2-2	0
LSR1	748
NME1	159
PWR1	0
Q0010	0
Q0017	0
Q0020	0
Q0032	0
Q0045	0
Q0050	0
Q0055	0
Q0060	0
Q0065	0
Q0070	0
Q0075	0
Q0080	0
Q0085	0
Q0092	0
Q0105	0
Q0110	0
Q0115	0
Q0120	0
Q0130	0
Q0140	0
Q0142	0
Q0143	0
Q0144	0
Q0158	0
Q0160	0
Q0182	0
Q0250	0
Q0255	0
Q0275	0
Q0285	0
Q0297	0
RDN18-1	0
RDN18-2	0
RDN25-1	0
RDN25-2	0
RDN37-1	0
RDN37-2	0
RDN5-1	35
RDN5-2	0
RDN5-3	0
RDN5-4	0
RDN5-5	0
RDN5-6	0
RDN58-1	0
RDN58-2	0
RME2	205
RME3	0
RNA170	41
RPR1	588
RUF20	905
RUF21	196
RUF22	0
RUF23	3
RUF5-1	0
RUF5-2	0
SCR1	1489
SRG1	1780
YAL001C	2519
YAL002W	1174
YAL003W	19384
YAL004W	0
YAL005C	5639
YAL007C	2725
YAL008W	2736
YAL009W	842
YAL010C	1222
YAL011W	610
YAL012W	2300
YAL013W	1398
YAL014C	930
YAL015C	1181
YAL016C-A	37
YAL016C-B	59
YAL016W	7672
YAL017W	1749
YAL018C	51
YAL019W	1021
YAL019W-A	0
YAL020C	466
YAL021C	2332
YAL022C	988
YAL023C	4619
YAL024C	477
YAL025C	3291
YAL026C	1245
YAL026C-A	392
YAL027W	1732
YAL028W	281
YAL029C	3652
YAL030W	1064
YAL031C	829
YAL031W-A	55
YAL032C	873
YAL033W	1865
YAL034C	864
YAL034C-B	132
YAL034W-A	992
YAL035W	6379
YAL036C	1425
YAL037C-A	27
YAL037C-B	1656
YAL037W	516
YAL038W	16482
YAL039C	2652
YAL040C	556
YAL041W	1156
YAL042C-A	0
YAL042W	3784
YAL043C	1341
YAL044C	3070
YAL044W-A	2104
YAL045C	10
YAL046C	861
YAL047C	590
YAL047W-A	2
YAL048C	579
YAL049C	1907
YAL051W	875
YAL053W	3692
YAL054C	3518
YAL055W	1917
YAL056C-A	52
YAL056W	3781
YAL058W	623
YAL059C-A	1
YAL059W	2190
YAL060W	6104
YAL061W	1934
YAL062W	1256
YAL063C	583
YAL063C-A	50
YAL064C-A	112
YAL064W	13
YAL064W-B	26
YAL065C	21
YAL066W	2
YAL067C	373
YAL067W-A	0
YAL068C	0
YAL068W-A	0
YAL069W	0
YAR002C-A	7465
YAR002W	2360
