ETS1-1	0
ETS1-2	0
ETS2-1	0
ETS2-2	0
HRA1	1
ICR1	557
IRT1	637
ITS1-1	0
ITS1-2	0
ITS2-1	0
ITS2-2	0
LSR1	1510
NME1	194
PWR1	0
Q0010	0
Q0017	0
Q0020	0
Q0032	0
Q0045	0
Q0050	0
Q0055	0
Q0060	0
Q0065	0
Q0070	0
Q0075	0
Q0080	0
Q0085	0
Q0092	0
Q0105	0
Q0110	0
Q0115	0
Q0120	0
Q0130	0
Q0140	0
Q0142	0
Q0143	0
Q0144	0
Q0158	0
Q0160	0
Q0182	0
Q0250	0
Q0255	0
Q0275	0
Q0285	0
Q0297	0
RDN18-1	0
RDN18-2	0
RDN25-1	0
RDN25-2	0
RDN37-1	0
RDN37-2	0
RDN5-1	9
RDN5-2	0
RDN5-3	0
RDN5-4	0
RDN5-5	0
RDN5-6	0
RDN58-1	0
RDN58-2	0
RME2	214
RME3	0
RNA170	22
RPR1	322
RUF20	910
RUF21	201
RUF22	1
RUF23	5
RUF5-1	0
RUF5-2	0
SCR1	1602
SRG1	2173
YAL001C	2442
YAL002W	1542
YAL003W	24722
YAL004W	0
YAL005C	9768
YAL007C	2910
YAL008W	3335
YAL009W	906
YAL010C	1336
YAL011W	690
YAL012W	3050
YAL013W	1505
YAL014C	1136
YAL015C	1607
YAL016C-A	37
YAL016C-B	74
YAL016W	8100
YAL017W	2326
YAL018C	51
YAL019W	1343
YAL019W-A	1
YAL020C	406
YAL021C	2431
YAL022C	1175
YAL023C	5663
YAL024C	452
YAL025C	3417
YAL026C	1905
YAL026C-A	311
YAL027W	1562
YAL028W	314
YAL029C	4168
YAL030W	1473
YAL031C	1127
YAL031W-A	74
YAL032C	1023
YAL033W	1574
YAL034C	1394
YAL034C-B	163
YAL034W-A	782
YAL035W	8144
YAL036C	1899
YAL037C-A	38
YAL037C-B	2081
YAL037W	412
YAL038W	18994
YAL039C	2210
YAL040C	1437
YAL041W	1401
YAL042C-A	0
YAL042W	4076
YAL043C	1571
YAL044C	3801
YAL044W-A	1370
YAL045C	9
YAL046C	1113
YAL047C	763
YAL047W-A	1
YAL048C	732
YAL049C	2358
YAL051W	1183
YAL053W	5549
YAL054C	1633
YAL055W	1682
YAL056C-A	51
YAL056W	3685
YAL058W	767
YAL059C-A	0
YAL059W	1373
YAL060W	11321
YAL061W	2643
YAL062W	1021
YAL063C	464
YAL063C-A	49
YAL064C-A	112
YAL064W	9
YAL064W-B	36
YAL065C	15
YAL066W	4
YAL067C	323
YAL067W-A	0
YAL068C	0
YAL068W-A	0
YAL069W	0
YAR002C-A	8448
