ETS1-1	0
ETS1-2	0
ETS2-1	0
ETS2-2	0
HRA1	7
ICR1	303
IRT1	669
ITS1-1	0
ITS1-2	0
ITS2-1	0
ITS2-2	0
LSR1	259
NME1	74
PWR1	0
Q0010	0
Q0017	0
Q0020	0
Q0032	0
Q0045	0
Q0050	0
Q0055	0
Q0060	0
Q0065	0
Q0070	0
Q0075	0
Q0080	0
Q0085	0
Q0092	0
Q0105	0
Q0110	0
Q0115	0
Q0120	0
Q0130	0
Q0140	0
Q0142	0
Q0143	0
Q0144	0
Q0158	0
Q0160	0
Q0182	0
Q0250	0
Q0255	0
Q0275	0
Q0285	0
Q0297	0
RDN18-1	0
RDN18-2	0
RDN25-1	0
RDN25-2	0
RDN37-1	0
RDN37-2	0
RDN5-1	2
RDN5-2	0
RDN5-3	0
RDN5-4	0
RDN5-5	0
RDN5-6	0
RDN58-1	0
RDN58-2	0
RME2	142
RME3	0
RNA170	28
RPR1	59
RUF20	681
RUF21	240
RUF22	2
RUF23	13
RUF5-1	0
RUF5-2	0
SCR1	197
SRG1	1347
YAL001C	1471
YAL002W	939
YAL003W	39897
YAL004W	0
YAL005C	3630
YAL007C	4297
YAL008W	1514
YAL009W	689
YAL010C	1063
YAL011W	312
YAL012W	1819
YAL013W	1106
YAL014C	914
YAL015C	987
YAL016C-A	37
YAL016C-B	42
YAL016W	5187
YAL017W	1276
YAL018C	15
YAL019W	1016
YAL019W-A	1
YAL020C	320
YAL021C	873
YAL022C	1286
YAL023C	4625
YAL024C	553
YAL025C	3713
YAL026C	1891
YAL026C-A	257
YAL027W	1004
YAL028W	170
YAL029C	3278
YAL030W	1633
YAL031C	589
YAL031W-A	46
YAL032C	809
YAL033W	1285
YAL034C	305
YAL034C-B	145
YAL034W-A	464
YAL035W	7906
YAL036C	2052
YAL037C-A	39
YAL037C-B	1301
YAL037W	437
YAL038W	12929
YAL039C	801
YAL040C	576
YAL041W	1169
YAL042C-A	0
YAL042W	3457
YAL043C	402
YAL044C	7372
YAL044W-A	734
YAL045C	9
YAL046C	1101
YAL047C	488
YAL047W-A	0
YAL048C	371
YAL049C	1768
YAL051W	776
YAL053W	5266
YAL054C	620
YAL055W	828
YAL056C-A	41
YAL056W	2163
YAL058W	859
YAL059C-A	0
YAL059W	1471
YAL060W	3866
YAL061W	931
YAL062W	181
YAL063C	259
YAL063C-A	18
YAL064C-A	73
YAL064W	3
YAL064W-B	20
YAL065C	12
YAL066W	0
YAL067C	127
YAL067W-A	0
YAL068C	0
YAL068W-A	0
YAL069W	0
YAR002C-A	9390
YAR002W	3419
YAR003W	1521
