ETS1-1	0
ETS1-2	0
ETS2-1	0
ETS2-2	0
HRA1	9
ICR1	142
IRT1	619
ITS1-1	0
ITS1-2	0
ITS2-1	0
ITS2-2	0
LSR1	238
NME1	84
PWR1	0
Q0010	0
Q0017	0
Q0020	0
Q0032	0
Q0045	0
Q0050	0
Q0055	0
Q0060	0
Q0065	0
Q0070	0
Q0075	0
Q0080	0
Q0085	0
Q0092	0
Q0105	0
Q0110	0
Q0115	0
Q0120	0
Q0130	0
Q0140	0
Q0142	0
Q0143	0
Q0144	0
Q0158	0
Q0160	0
Q0182	0
Q0250	0
Q0255	0
Q0275	0
Q0285	0
Q0297	0
RDN18-1	0
RDN18-2	0
RDN25-1	0
RDN25-2	0
RDN37-1	0
RDN37-2	0
RDN5-1	5
RDN5-2	0
RDN5-3	0
RDN5-4	0
RDN5-5	0
RDN5-6	0
RDN58-1	0
RDN58-2	0
RME2	123
RME3	0
RNA170	25
RPR1	23
RUF20	929
RUF21	204
RUF22	1
RUF23	5
RUF5-1	0
RUF5-2	0
SCR1	52
SRG1	1320
YAL001C	1164
YAL002W	588
YAL003W	29129
YAL004W	0
YAL005C	1355
YAL007C	4011
YAL008W	1209
YAL009W	602
YAL010C	678
YAL011W	271
YAL012W	1196
YAL013W	591
YAL014C	583
YAL015C	733
YAL016C-A	29
YAL016C-B	33
YAL016W	4403
YAL017W	777
YAL018C	9
YAL019W	669
YAL019W-A	1
YAL020C	149
YAL021C	584
YAL022C	847
YAL023C	2542
YAL024C	296
YAL025C	4084
YAL026C	988
YAL026C-A	345
YAL027W	1102
YAL028W	167
YAL029C	2450
YAL030W	848
YAL031C	288
YAL031W-A	38
YAL032C	440
YAL033W	1437
YAL034C	235
YAL034C-B	104
YAL034W-A	488
YAL035W	3820
YAL036C	1073
YAL037C-A	46
YAL037C-B	1380
YAL037W	665
YAL038W	9975
YAL039C	489
YAL040C	383
YAL041W	772
YAL042C-A	0
YAL042W	2000
YAL043C	347
YAL044C	8595
YAL044W-A	1489
YAL045C	15
YAL046C	923
YAL047C	372
YAL047W-A	0
YAL048C	184
YAL049C	889
YAL051W	486
YAL053W	2433
YAL054C	685
YAL055W	832
YAL056C-A	44
YAL056W	1562
YAL058W	530
YAL059C-A	1
YAL059W	1852
YAL060W	2692
YAL061W	1088
YAL062W	204
YAL063C	299
YAL063C-A	28
YAL064C-A	39
YAL064W	4
YAL064W-B	6
YAL065C	5
YAL066W	4
YAL067C	151
YAL067W-A	1
YAL068C	1
YAL068W-A	0
YAL069W	0
YAR002C-A	10065
YAR002W	2660
YAR003W	1397
YAR007C	1083
