ETS1-1	0
ETS1-2	0
ETS2-1	0
ETS2-2	0
HRA1	11
ICR1	140
IRT1	698
ITS1-1	0
ITS1-2	0
ITS2-1	0
ITS2-2	0
LSR1	229
NME1	77
PWR1	0
Q0010	0
Q0017	0
Q0020	0
Q0032	0
Q0045	0
Q0050	0
Q0055	0
Q0060	0
Q0065	0
Q0070	0
Q0075	0
Q0080	0
Q0085	0
Q0092	0
Q0105	0
Q0110	0
Q0115	0
Q0120	0
Q0130	0
Q0140	0
Q0142	0
Q0143	0
Q0144	0
Q0158	0
Q0160	0
Q0182	0
Q0250	0
Q0255	0
Q0275	0
Q0285	0
Q0297	0
RDN18-1	0
RDN18-2	0
RDN25-1	0
RDN25-2	0
RDN37-1	0
RDN37-2	0
RDN5-1	3
RDN5-2	0
RDN5-3	0
RDN5-4	0
RDN5-5	0
RDN5-6	0
RDN58-1	0
RDN58-2	0
RME2	107
RME3	0
RNA170	20
RPR1	14
RUF20	882
RUF21	134
RUF22	1
RUF23	9
RUF5-1	0
RUF5-2	0
SCR1	45
SRG1	1443
YAL001C	1253
YAL002W	587
YAL003W	27237
YAL004W	0
YAL005C	1868
YAL007C	3880
YAL008W	1235
YAL009W	535
YAL010C	692
YAL011W	244
YAL012W	1414
YAL013W	578
YAL014C	680
YAL015C	738
YAL016C-A	21
YAL016C-B	43
YAL016W	4266
YAL017W	673
YAL018C	13
YAL019W	786
YAL019W-A	0
YAL020C	174
YAL021C	678
YAL022C	827
YAL023C	2523
YAL024C	265
YAL025C	3380
YAL026C	1129
YAL026C-A	279
YAL027W	984
YAL028W	191
YAL029C	2456
YAL030W	916
YAL031C	337
YAL031W-A	32
YAL032C	390
YAL033W	1616
YAL034C	318
YAL034C-B	85
YAL034W-A	441
YAL035W	3893
YAL036C	1157
YAL037C-A	39
YAL037C-B	1794
YAL037W	685
YAL038W	10827
YAL039C	517
YAL040C	370
YAL041W	813
YAL042C-A	0
YAL042W	2047
YAL043C	279
YAL044C	7691
YAL044W-A	1458
YAL045C	6
YAL046C	867
YAL047C	388
YAL047W-A	1
YAL048C	251
YAL049C	918
YAL051W	518
YAL053W	2369
YAL054C	668
YAL055W	766
YAL056C-A	51
YAL056W	1553
YAL058W	502
YAL059C-A	0
YAL059W	1648
YAL060W	2792
YAL061W	1123
YAL062W	268
YAL063C	306
YAL063C-A	32
YAL064C-A	49
YAL064W	8
YAL064W-B	9
YAL065C	8
YAL066W	4
YAL067C	152
YAL067W-A	0
YAL068C	1
YAL068W-A	0
YAL069W	0
YAR002C-A	9587
YAR002W	2338
YAR003W	1252
YAR007C	936
YAR008W	559
