ETS1-1	0
ETS1-2	0
ETS2-1	0
ETS2-2	0
HRA1	4
ICR1	331
IRT1	1799
ITS1-1	0
ITS1-2	0
ITS2-1	0
ITS2-2	0
LSR1	1315
NME1	269
PWR1	0
Q0010	0
Q0017	0
Q0020	0
Q0032	0
Q0045	0
Q0050	0
Q0055	0
Q0060	0
Q0065	0
Q0070	0
Q0075	0
Q0080	0
Q0085	0
Q0092	0
Q0105	0
Q0110	0
Q0115	0
Q0120	0
Q0130	0
Q0140	0
Q0142	0
Q0143	0
Q0144	0
Q0158	0
Q0160	0
Q0182	0
Q0250	0
Q0255	0
Q0275	0
Q0285	0
Q0297	0
RDN18-1	0
RDN18-2	0
RDN25-1	0
RDN25-2	0
RDN37-1	0
RDN37-2	0
RDN5-1	21
RDN5-2	0
RDN5-3	0
RDN5-4	0
RDN5-5	0
RDN5-6	0
RDN58-1	0
RDN58-2	0
RME2	157
RME3	0
RNA170	20
RPR1	554
RUF20	780
RUF21	158
RUF22	1
RUF23	4
RUF5-1	0
RUF5-2	0
SCR1	1712
SRG1	1985
YAL001C	2240
YAL002W	1027
YAL003W	19941
YAL004W	0
YAL005C	5350
YAL007C	2910
YAL008W	2686
YAL009W	732
YAL010C	1080
YAL011W	501
YAL012W	1686
YAL013W	1047
YAL014C	809
YAL015C	1059
YAL016C-A	29
YAL016C-B	56
YAL016W	7541
YAL017W	1576
YAL018C	34
YAL019W	936
YAL019W-A	2
YAL020C	347
YAL021C	1625
YAL022C	870
YAL023C	3677
YAL024C	442
YAL025C	3434
YAL026C	1234
YAL026C-A	324
YAL027W	1345
YAL028W	254
YAL029C	3987
YAL030W	982
YAL031C	620
YAL031W-A	50
YAL032C	703
YAL033W	1663
YAL034C	767
YAL034C-B	120
YAL034W-A	844
YAL035W	5741
YAL036C	1431
YAL037C-A	26
YAL037C-B	1527
YAL037W	412
YAL038W	13057
YAL039C	2389
YAL040C	603
YAL041W	882
YAL042C-A	0
YAL042W	3087
YAL043C	1043
YAL044C	3284
YAL044W-A	1746
YAL045C	3
YAL046C	843
YAL047C	519
YAL047W-A	0
YAL048C	514
YAL049C	1709
YAL051W	731
YAL053W	4161
YAL054C	3607
YAL055W	1582
YAL056C-A	57
YAL056W	3288
YAL058W	610
YAL059C-A	0
YAL059W	1955
YAL060W	7610
YAL061W	1702
YAL062W	1030
YAL063C	526
YAL063C-A	42
YAL064C-A	98
YAL064W	13
YAL064W-B	31
YAL065C	18
YAL066W	6
YAL067C	333
YAL067W-A	0
YAL068C	0
YAL068W-A	0
YAL069W	0
YAR002C-A	9430
YAR002W	2461
YAR003W	1228
