ETS1-1	0
ETS1-2	0
ETS2-1	0
ETS2-2	0
HRA1	3
ICR1	279
IRT1	1487
ITS1-1	0
ITS1-2	0
ITS2-1	0
ITS2-2	0
LSR1	686
NME1	158
PWR1	0
Q0010	0
Q0017	0
Q0020	0
Q0032	0
Q0045	0
Q0050	0
Q0055	0
Q0060	0
Q0065	0
Q0070	0
Q0075	0
Q0080	0
Q0085	0
Q0092	0
Q0105	0
Q0110	0
Q0115	0
Q0120	0
Q0130	0
Q0140	0
Q0142	0
Q0143	0
Q0144	0
Q0158	0
Q0160	0
Q0182	0
Q0250	0
Q0255	0
Q0275	0
Q0285	0
Q0297	0
RDN18-1	0
RDN18-2	0
RDN25-1	0
RDN25-2	0
RDN37-1	0
RDN37-2	0
RDN5-1	11
RDN5-2	0
RDN5-3	0
RDN5-4	0
RDN5-5	0
RDN5-6	0
RDN58-1	0
RDN58-2	0
RME2	169
RME3	0
RNA170	32
RPR1	392
RUF20	961
RUF21	282
RUF22	2
RUF23	4
RUF5-1	0
RUF5-2	0
SCR1	980
SRG1	1984
YAL001C	2465
YAL002W	922
YAL003W	14883
YAL004W	0
YAL005C	7338
YAL007C	2390
YAL008W	3138
YAL009W	697
YAL010C	1027
YAL011W	427
YAL012W	1160
YAL013W	1047
YAL014C	672
YAL015C	1191
YAL016C-A	52
YAL016C-B	114
YAL016W	7496
YAL017W	1965
YAL018C	42
YAL019W	620
YAL019W-A	2
YAL020C	250
YAL021C	1341
YAL022C	792
YAL023C	3123
YAL024C	331
YAL025C	2719
YAL026C	1068
YAL026C-A	384
YAL027W	1489
YAL028W	322
YAL029C	3603
YAL030W	1215
YAL031C	556
YAL031W-A	54
YAL032C	676
YAL033W	1324
YAL034C	801
YAL034C-B	143
YAL034W-A	659
YAL035W	4582
YAL036C	1039
YAL037C-A	34
YAL037C-B	1403
YAL037W	345
YAL038W	9779
YAL039C	2221
YAL040C	371
YAL041W	726
YAL042C-A	0
YAL042W	2705
YAL043C	703
YAL044C	3810
YAL044W-A	1673
YAL045C	6
YAL046C	770
YAL047C	466
YAL047W-A	0
YAL048C	384
YAL049C	1741
YAL051W	754
YAL053W	3531
YAL054C	1495
YAL055W	1760
YAL056C-A	41
YAL056W	2971
YAL058W	490
YAL059C-A	0
YAL059W	1446
YAL060W	9065
YAL061W	2438
YAL062W	924
YAL063C	498
YAL063C-A	40
YAL064C-A	81
YAL064W	12
YAL064W-B	21
YAL065C	14
YAL066W	2
YAL067C	256
YAL067W-A	0
YAL068C	0
YAL068W-A	0
YAL069W	0
YAR002C-A	7128
YAR002W	1934
YAR003W	1149
