Gene	SRR7241903	SRR7241904	SRR7241905	SRR7241907	SRR7241908	SRR7241909	SRR8093860
YFR005C	1.5030890614784405	1.5218792536830668	1.260884657025905	1.1676618167899142	1.4606082197345183	1.4644004431882471	1.1768865383578424
YFR006W	3.1431716248506283	3.3190596182673806	2.2420725868204663	2.591237555894897	3.3530682969559615	2.888297092296779	1.5535002183905084
YFR007W	1.1524171730146837	1.1595336145641264	1.1784964279476398	1.118847622987004	1.1598775651758408	1.1011851792284086	1.0578319801547438
YFR008W	1.1115395336575615	1.0944028803141372	1.4396230739025615	1.2913352662345878	1.2613391383842671	1.28158193307754	1.5640266466032913
YFR009W	3.7753460665728644	3.6913941412687885	3.235662259558635	2.823645356160293	3.7250558508452523	4.2535189859670375	2.6016413840374875
YFR009W-A	1.368060880376341	1.394718868332098	1.0033437655003599	0.8893648902514795	1.3194381981157943	1.3202421158727145	0.8650746418795932
YFR010W	3.4656405944674535	3.6675768122148122	3.082111231691557	3.4278401444799966	3.683662540354722	3.738069651083431	3.481475867398071
YFR010W-A	0.24586199416948817	0.3042977321525522	0.32540453702911754	0.2752891334505877	0.22460273481834392	0.2510567418678871	0.37164851790994813
YFR011C	1.5429828369967022	1.5224920722512671	2.18698488230473	2.180115608339032	1.5755202035114864	1.707709794248704	1.82319058787925
YFR012W	0.5322542047504792	0.6935486212995635	0.6596452808897406	0.650158489181276	0.5628335957676683	0.6150586521513195	0.37164851790994813
YFR012W-A	0.24586199416948817	0.3042977321525522	0.32540453702911754	0.2752891334505877	0.22460273481834392	0.2510567418678871	0.37164851790994813
YFR013W	1.8140548349445929	1.823524216796047	1.5321340083592647	1.7482665656377132	1.8827935651396448	1.8465831562389226	1.6654495566360337
YFR014C	1.4709175308882536	1.4956734259444102	2.6859508493618796	2.7410506620389903	1.5095248877848138	1.4165174233914395	2.033303335865872
YFR015C	1.3938873496560062	1.3042978284466646	2.4435493923025806	1.6247537810894277	1.3514342363286047	1.4472173685012912	2.0414391117571187
YFR016C	2.8048617492274794	3.3541283803637962	3.118251167178124	4.028292218176172	2.989195682852516	2.6557892390862707	4.444065371899854
YFR017C	0.9404365167065556	0.9226560606644831	2.0502692270069325	2.101554725653784	0.928467265200341	0.9224321032600584	1.8132040557997715
YFR018C	1.5364572194855146	1.4617610876026061	1.172210515363369	1.365390131388766	1.334024333944375	1.4684594052010782	1.3627398871813172
YFR019W	1.755495567465228	1.7301722643922486	1.9119236944087343	1.8179672858923068	1.5422187127331843	1.6181759242051386	1.3330837077946154
YFR020W	0.9350473926344718	0.9460013252448686	0.617894412906065	0.7245278415918915	0.9256615853977057	0.9584017539462489	0.7289944260234733
YFR021W	1.6895283550083815	1.5370522846516337	1.2291594770689556	1.3155825084831037	1.4333558367340302	1.6941902606745451	1.2663602678477779
YFR022W	0.8930669554182012	0.8750300310984873	0.9430187364845034	1.1545595648822389	0.852915601607067	0.8490395877300787	0.9213006999206416
YFR023W	0.6759014424347112	0.710668261738584	0.7088185628369598	0.7730463931420015	0.6755341155140033	0.6927767822574752	0.7655219986765288
YFR024C-A	2.972304206317472	3.266910781249353	2.8180219265622943	2.3855204453720633	3.36298006335337	3.7230152890670514	3.36298006335337
