Gene	SRR1583716	SRR1583717	SRR1583718	SRR1583719	SRR1583720	SRR1583721	SRR1583722	SRR1583723	SRR1583724	SRR1583726	SRR1583727	SRR1583728	SRR1583729	SRR1583730	SRR1583731	SRR1583733	SRR1583734	SRR1583735	SRR1583737	SRR1583738	SRR1583740
YOL111C	2.4659200820482274	2.1935922532045895	2.451004067831933	2.4004364393987725	2.18984128281531	2.521101674606978	2.4739120569869946	2.0327088475307744	3.220033744315124	2.6492113934734416	2.0119341956062615	2.501643485763367	1.6757011009512879	1.8320915183856255	2.140768800926062	2.5930588018649825	2.91586285633726	2.5875034952487814	2.739786650788983	2.7161613002677707	2.5191250822081424
YOL112W	1.718325626792339	2.266410976812628	1.8041667837271471	2.252233620061945	2.601045467599933	2.642778583062344	2.0219779754622644	2.007260751245928	2.3681039251099754	2.1635733194087736	2.1635733194087736	2.315259630905318	1.350780960831291	1.9353313034801518	2.3855204453720633	2.6349816439683265	2.523595527789924	2.33322763555672	2.749757338329535	2.957006979066355	2.390017728403618
YOL113W	1.2902614610175194	1.2221955327338558	1.1381402983854527	1.1639616123417464	1.131186467983868	1.2382378230394284	1.300809554846066	0.49777900713456935	1.066400509237513	1.262269595943913	1.1521760248375894	1.0133313568201237	1.529013740967798	1.6438024035740906	1.114194355840741	1.2856645706783272	1.0006964156986682	0.942600262617663	1.1356735830608384	1.1344909342188643	1.0315712963259398
YOL114C	0.9887917887217891	0.9641646613228146	1.0552828069732747	0.9615348663392158	0.9250325975937261	1.0680549051916126	1.0791447002806396	1.1794577566274231	1.0033437655003599	1.0567924684915244	0.987646160474418	1.1004544921777089	0.8603163343069447	1.7388905553084066	1.082034146589884	1.2969113416585698	1.0143954244660451	0.8127067333295377	1.0385017599233142	1.0799530459760436	0.9782114738024509
YOL115W	1.8179672858923068	1.708706861322224	1.6819154922699322	1.623527486919616	1.881596706382873	1.7667022290392969	1.8999045250906699	1.4846351584363795	1.6549614758037394	1.6469683392166008	1.7372149256233413	1.5955722853176582	0.8603163343069447	1.548117734971378	1.6901996890215125	1.5183164980346782	1.82319058787925	1.696452216209529	1.991391507958033	1.5987927212142319	1.5502167555492732
YOL116W	1.0651378086734795	0.9398271585071233	1.0649437178192172	0.9790636447141382	0.9443910617240242	0.9274334436980227	0.9368399582311133	0.852915601607067	1.118847622987004	1.24741431804133	0.9988623701643833	1.1171332777542426	1.743370541958786	0.9021750899575208	0.8880061602379032	1.2772847725695573	1.1777984407927173	1.2151097584607113	1.1107469706280324	1.2411295327381593	1.087484261347431
YOL117W	0.896880253932235	0.9719133031746406	0.9915892103486077	0.8621328557902594	1.0039876098422933	1.1082018966530407	1.0847242726558572	1.3387953116859947	1.1838578970826528	1.1601480548594634	1.083803735493245	1.0444323074297763	0.8603163343069447	0.9021750899575208	1.2817887660317409	1.135380659113355	1.1655488217239491	1.1103122698930903	1.433890955070962	1.2392968370927473	1.14325501454613
YOL118C	0.7852193854761859	0.31144409511598875	0.6094373457896068	0.376478108894752	0.6489281862788827	0.7289944260234733	0.30757530693119306	0.8189982538909084	0.3527729372316215	0.7221752857182678	0.3633865448214376	0.9180590525370217	0.8603163343069447	1.496704293995022	0.7783676832734342	0.7026340828922892	0.26471067451022995	0.7730463931420015	0.9260330357185932	0.5775789688553062	0.723731725741241
YOL119C	1.9756411735728747	1.769729796986067	1.6910073612780558	1.5395708679311133	1.56620295998521	1.5282836851999213	1.604008872863674	2.5380847724604436	2.210166492557877	1.7835421255927746	1.962763251898787	2.0219779754622644	2.0562005977376865	2.131265273578322	2.09431612230721	2.286084129750881	2.34871368652978	2.1826092648909574	2.090307993916507	2.5290090082754535	2.315259630905318
YOL120C	9.812777547282774	9.812777547282774	9.819641498961985	9.805057292625115	9.805057292625115	9.718308625307394	9.76669227681463	8.737328884604654	8.911328416205382	7.862924413071527	8.056476510665892	7.779144866243497	8.891690668658846	8.93929830392826	6.980209459751965	7.27769815307498	6.310389900947978	7.616367451285127	7.568787426485868	6.244440612975547	7.548142523983204
YOL121C	8.251432549138935	8.1846594402742	8.07782701578447	7.838751608806547	7.9710783806098835	8.056476510665892	8.020791325790096	6.077760145565703	6.682125554853802	5.406356506049445	4.391961552362714	4.795534162724241	5.872943687130077	7.865517833369983	3.7852312075176817	4.603291316450904	4.196067044029609	4.5254686938241555	4.418534781828873	2.89588992947028	4.345100504035207
YOL122C	1.5972571628883525	1.2830014324171186	1.4928438455445923	1.4669568166348803	1.379922466206536	1.4959105416217777	1.278883194441122	1.6267291619960988	1.2841295244836919	1.3091106121229599	1.3472533609465314	1.3286702526473753	0.8603163343069447	0.9021750899575208	1.3221826995355899	1.2548439735526347	1.1376673830575217	1.5809322123701661	1.409720059154568	1.089346706011919	1.265769505566802
