Gene	SRR1177156	SRR1177157	SRR1177158	SRR1177159	SRR1177160	SRR1177161	SRR1177162	SRR1177163
YDR128W	1.4367794960346794	1.265395035465794	1.5958751215438975	1.1756686200496684	1.4227511788012202	1.4481328028154001	1.180317734651915	1.2229582997783266
YDR129C	5.89275941867192	5.746537922139947	5.614877194709471	5.186682940928689	5.543752420883603	5.989244031558689	5.962048339243134	5.651358697031413
YDR130C	1.6562316606835017	1.6097985927279486	1.4672126143756623	1.429137284528783	1.4380844902626473	1.5292508517723258	1.6568399647872383	1.4330460486156325
YDR131C	1.3184061622505028	1.036160896542529	1.2326706320590861	1.0247625142408519	1.1903273489545199	1.253661216712858	1.0441769478999707	1.0441769478999707
YDR132C	0.9681424581139809	0.9842591589144629	0.9472163901792807	0.9935484855958642	0.9328013256076677	0.9387277860972091	0.9658362741711506	0.977052512936208
YDR133C	5.2311441328757216	1.0113887150545837	4.556701568062817	5.219834472101928	4.711933296700684	4.556701568062817	4.5552769872289876	4.492107475901829
YDR135C	3.8401711022166234	3.2421095029454725	3.882236909035906	2.936359075921383	3.6235567109959472	3.928368727331276	2.8867415586917833	3.0542635706171155
YDR136C	0.3538663323309392	0.5883866073761919	0.5027696719146055	0.49060321102081594	0.43106630907011145	0.43106630907011145	0.55668429389959	0.5857991284964661
YDR137W	2.5290090082754535	1.4925855117465145	2.0087431875685526	1.2587242527177336	1.9256319316918773	2.15595635975691	1.3929997223102353	1.3246026646853357
YDR138W	1.4975496678286222	1.4268929063066733	1.6016840232677039	1.5395708679311133	1.484904305673417	1.5232521340436098	1.6265266100970135	1.51249742490076
YDR139C	1.5316283981599268	1.8534097092462505	1.379922466206536	1.5364572194855146	1.4495700064344568	1.4400051599690813	1.6130450263421654	1.5084672218913728
YDR140W	1.1281596071155742	1.3251833451447748	1.1383373572826108	1.228247696840867	1.0448771166703292	1.1381402983854527	1.221389273347254	1.161876185142916
YDR141C	1.6315973744120376	2.0917433470788156	1.5454735409560358	1.797745008479322	1.6544831061133538	1.6143197438743986	1.8947336138873219	1.9234247177998691
YDR142C	1.1334689850654602	1.0996957199841142	1.2183336379778082	1.0801891653884743	1.1351582270425664	1.2054904348196813	1.046439793247894	1.129073223532977
YDR143C	1.0847242726558572	1.7165320269438396	1.075520357254512	1.6074617685943902	1.1652080313828268	1.060253286938782	1.7379309142590058	1.7074601572429107
YDR144C	1.4995324972953474	1.6127777314801457	2.103911418952226	2.3915423768985846	1.6216802697856267	1.5461966599602555	1.6227345851776904	1.7749713682438706
YDR145W	2.28919909597964	2.1591907354939264	2.2006846691496027	2.283032536409964	2.144890334417794	2.038647588558262	2.6245382980874066	2.276140845500948
YDR146C	2.2546621950403525	3.093344163591614	2.1044994661715775	2.902344477268487	1.8634848043574737	1.617181751665188	2.720867145915995	2.4781219050178205
