Gene	SRR1283209	SRR1283210	SRR1283215	SRR1283216
ETS1-1	10.552899691671737	10.574262456909707	4.577753257127014	4.598872442713249
ETS2-1	2.739786650788983	3.057758765290459	2.4037790190175263	2.0717152545346056
HRA1	0.539167832095529	0.6344462778162208	0.37039413573391883	0.38786443696677536
ICR1	2.079128388205975	1.5216063533307391	1.1979786530147614	1.002437939567922
IRT1	0.8581792411452318	0.6344462778162208	0.7677272722686732	0.7900275276623189
ITS1-1	10.574262456909707	9.76669227681463	8.970719208561526	8.871773971246022
ITS2-1	10.522352049194033	10.380967930368602	7.234728763217431	7.1931550356475356
LSR1	10.117553934834259	9.051584127962045	7.594049194375483	7.169528221370911
NME1	7.80663474266371	8.488234787372901	5.192449285483917	5.103148485932367
PWR1	0.539167832095529	0.6344462778162208	0.37039413573391883	0.38786443696677536
Q0010	0.539167832095529	1.1316530901558473	0.37039413573391883	0.38786443696677536
Q0017	0.539167832095529	0.6344462778162208	0.37039413573391883	0.38786443696677536
Q0020	7.889413666890618	7.265310682047243	9.812777547282774	9.677795271612801
Q0032	0.539167832095529	0.6344462778162208	0.37039413573391883	0.38786443696677536
Q0045	6.998942911766678	5.342706711427809	4.080559692772242	4.0475653363904405
Q0050	5.269257439463912	4.40909309593333	8.442747344000118	8.298366898623406
Q0055	5.8754813720011185	4.665426098614287	8.455275079419549	8.290547952733746
Q0060	3.351737516858998	2.251811182564644	3.884587446503864	3.2872898484339066
Q0065	4.24632166933575	3.2596578754308156	6.011429737802256	6.060283028770828
Q0070	2.936359075921383	2.549373727879057	5.246054255182271	4.885386457456268
Q0075	3.093344163591614	2.2307641931138216	4.84921459427559	3.4737630084243505
Q0080	3.5103994774816165	3.3672862098940812	0.8844223905642884	0.8127067333295377
Q0085	6.13617220976214	4.47521315809601	3.2560085602928286	3.3310775484059496
Q0092	0.539167832095529	0.6344462778162208	0.37039413573391883	0.38786443696677536
Q0105	6.640313305664817	5.0896485219664775	3.6365345359614185	3.4072629133169974
Q0110	2.647054962414054	2.1573168801756766	3.950658197788335	2.9740413879399963
Q0115	2.165210795019489	1.4865764436362352	3.5574641952228894	3.2262136631739065
Q0120	2.8908517674092424	2.3169218676152017	4.953051394119006	5.614877194709471
Q0130	4.353189861298398	3.007148481453344	2.0401251807843512	2.209239445250577
Q0140	2.1133040755762065	1.7441429349122837	4.313045056291725	4.334875072048613
Q0142	0.539167832095529	1.1237170025970307	0.37039413573391883	0.38786443696677536
Q0143	0.9758400181882549	0.6344462778162208	0.7898834734042507	0.38786443696677536
Q0144	0.539167832095529	0.6344462778162208	0.6929858122129211	0.38786443696677536
Q0158	8.412410843390983	7.85550014756928	10.464779104646581	10.199541120598747
Q0160	3.509709136952973	2.601045467599933	3.9321915321157324	3.2882701276883326
Q0182	1.7579964491070088	0.9681424581139809	1.6766235412551502	1.7159422779199134
Q0250	4.991099547910796	4.2535189859670375	3.900991516930662	3.1939859260868686
Q0255	3.589016615602098	2.7203105077828407	3.6675768122148122	3.4360358717210846
Q0275	4.5666376645655	4.017059422787958	2.4473203624914657	2.078419086918585
Q0285	2.209239445250577	1.8992549367119431	2.447897821183705	3.016132248958484
Q0297	1.9072062666830354	0.6344462778162208	0.9226560606644831	1.08076379751461
RDN18-1	11.746071809201743	11.00159888932874	11.746071809201743	11.746071809201743
RDN25-1	12.573847217818859	11.746071809201743	12.573847217818859	12.573847217818859
RDN37-1	11.237759902083965	12.573847217818859	10.844656263224461	10.912307204971501
RDN5-1	10.912307204971501	10.912307204971501	11.237759902083965	11.237759902083965
RDN5-2	4.7168874482053935	2.1211567554817066	4.078116863742302	6.980209459751965
RDN58-1	11.00159888932874	11.237759902083965	10.552899691671737	10.844656263224461
RME2	2.4120944315231325	2.2278135131258057	1.4654150017492882	1.111007564986213
RME3	1.0493895499087127	0.6344462778162208	1.0033437655003599	0.8414650412364264
RNA170	0.539167832095529	1.1237170025970307	0.7040317467159792	0.38786443696677536
RPR1	7.548142523983204	7.668998893646417	3.704554343669588	4.009422639544145
RUF20	0.8565160279958075	0.6344462778162208	0.8071320792096344	1.0208829098232768
RUF21	0.9965071680574129	0.6344462778162208	0.9133907831800575	1.5044280080069425
RUF22	0.539167832095529	0.6344462778162208	0.37039413573391883	0.38786443696677536
RUF23	0.539167832095529	0.6344462778162208	0.37039413573391883	0.38786443696677536
RUF5-1	0.539167832095529	0.6344462778162208	0.8925862188309831	0.8049924842910394
SCR1	10.280278690157264	10.199541120598747	9.051584127962045	8.98404843909703
SRG1	1.8137643349975803	1.5739627187673613	1.1376673830575217	0.9920055887767258
YAL001C	0.539167832095529	1.0534741343682374	2.177875547508144	2.2963087612676896
YAL002W	2.136708330607279	1.686867265862	2.3087557690411185	2.6230060617267315
YAL003W	5.501020347462963	4.946930681461252	7.995929521708511	7.695114771057331
YAL004W	0.539167832095529	0.6344462778162208	0.37039413573391883	0.38786443696677536
YAL005C	6.900381552617359	7.130206970739139	7.759289161437836	8.07782701578447
YAL007C	2.0594808210581808	2.029679433003224	1.2511491066549485	1.5222263822240674
YAL008W	1.2529480212507202	1.4672126143756623	1.146324935693401	0.9763639974313733
YAL009W	1.3495715360828158	0.6344462778162208	0.954325576294455	1.2257986019503444
YAL010C	1.0482426265734839	0.6344462778162208	0.9818580422591981	0.9031577171989357
YAL011W	1.202405414252406	0.6344462778162208	1.0448771166703292	1.0925708299915189
YAL012W	5.511250250564805	6.031629198620254	4.156634209021049	4.078116863742302
YAL013W	1.5801638835742873	2.051051001706538	0.9726796240381793	0.9737398981179158
YAL014C	1.3444698879882682	1.3060938962730817	1.686867265862	1.3878538518315473
YAL015C	1.1868362278974962	1.2063909568651798	1.016598117003265	1.2483079694594428
YAL016C-A	0.539167832095529	0.6344462778162208	0.37039413573391883	0.38786443696677536
YAL016C-B	0.539167832095529	0.6344462778162208	0.37039413573391883	0.38786443696677536
YAL016W	3.0195240328418564	2.7679753740864808	4.083833937255967	4.145607202114707
YAL017W	2.576887165696586	2.3666510791631925	3.4932736808931493	3.3190596182673806
YAL018C	0.539167832095529	0.6344462778162208	0.37039413573391883	0.38786443696677536
YAL019W	1.7137997630704314	1.5176859033986132	3.2467536152209346	3.118251167178124
YAL019W-A	0.539167832095529	0.6344462778162208	0.37039413573391883	0.38786443696677536
YAL020C	1.4559848292682211	2.377981094135796	1.0661812234372912	1.233063497359142
YAL021C	3.553242747647515	3.717699229371058	2.661225879500874	2.1941809605894056
YAL022C	2.5450784140664586	2.393857133121755	1.5398686571759592	1.4199458195030301
YAL023C	5.458075625872152	5.20100137066398	2.4276833371523128	2.0594808210581808
YAL024C	1.5308812202192281	1.5349268826877531	1.7154852285073852	1.8818958074638588
YAL025C	1.4912881162628386	1.5191262638811427	1.837403779843751	1.6393361490978287
YAL026C	3.082111231691557	3.3098636733427558	2.114108607582178	2.1790017281314187
YAL026C-A	0.539167832095529	1.0522498384391397	0.9118464374425128	0.38786443696677536
YAL027W	0.9472163901792807	0.6344462778162208	1.1292779373158441	0.9168990756275559
YAL028W	0.539167832095529	0.6344462778162208	0.7799215184639495	0.38786443696677536
YAL029C	2.8780198347116652	3.0801091715662436	4.022210565855373	3.9472911763865235
YAL030W	1.3967223207139863	1.341263856247239	1.0628284310445402	1.081813795382907
YAL031C	1.6919344382373827	2.104829009437323	1.2070381366689775	1.236581280824461
YAL031W-A	0.539167832095529	0.6344462778162208	0.37039413573391883	0.38786443696677536
YAL032C	1.2983715081028941	0.6344462778162208	1.2092121480210518	1.2739685314162494
YAL033W	1.3957401453204685	0.6344462778162208	1.36226880138261	1.4448324448939076
YAL034C	1.4454021888987838	1.6301081710399905	0.7468890188304745	1.097176718175807
YAL034C-B	0.539167832095529	0.6344462778162208	0.37039413573391883	0.38786443696677536
YAL034W-A	0.539167832095529	0.6344462778162208	1.0019933544279147	0.9028068243237937
YAL035W	3.963759519328169	4.244224039651012	5.326030439799245	5.221787266494389
YAL036C	2.598498739259581	1.9176925829077895	2.652832508592417	3.1431716248506283
YAL037C-A	0.539167832095529	0.6344462778162208	0.7098216164752364	0.38786443696677536
YAL037C-B	0.9967558638356686	0.6344462778162208	0.37039413573391883	0.38786443696677536
YAL037W	0.539167832095529	0.6344462778162208	0.7973278223832956	0.8044481977040198
YAL038W	9.125946274349847	9.117671523485999	9.101443759654353	9.029508630353824
YAL039C	1.4982126559964353	1.8782611829046985	1.1085103146361441	1.1584854545954877
YAL040C	3.334607934936575	3.3732356862959616	1.3857417910068945	1.3647817484524607
YAL041W	2.1699712338734085	2.212225610523605	2.221812778578871	2.0603152564569744
YAL042C-A	0.539167832095529	1.131186467983868	0.37039413573391883	0.38786443696677536
YAL042W	4.095236536566812	4.265590031351395	1.4606082197345183	1.373887950997779
YAL043C	3.0418755318758293	2.7567159959489205	1.496704293995022	2.026594047118655
YAL044C	2.160608664437357	1.8472358254154846	2.1840678493415164	2.793145461469655
YAL044W-A	1.2736424451213149	1.1277848395602084	1.0247625142408519	1.2268126518517628
YAL045C	0.539167832095529	0.6344462778162208	0.37039413573391883	0.38786443696677536
YAL046C	1.5850835939936037	1.3521271681535545	1.1216818276527338	1.0714517132720627
YAL047C	0.539167832095529	1.0482426265734839	1.2700362682989954	1.1275507943249616
YAL047W-A	0.539167832095529	0.6344462778162208	0.37039413573391883	0.38786443696677536
YAL048C	1.4654150017492882	1.278015043196153	1.3102876377357662	1.2087715181455652
YAL049C	1.496704293995022	1.8959579257455381	1.8818958074638588	2.4239240593628524
YAL051W	1.6145224675147185	1.4612825034216699	1.8986893293054876	2.0637444066267934
YAL053W	4.797675999036535	4.220325522149896	1.2465174617581214	1.2003944101257542
YAL054C	1.1833286864477606	1.474621516759142	0.9058465046974675	0.7786976884204939
YAL055W	0.539167832095529	1.150900414192161	0.9207033761235819	0.9957936201130188
YAL056C-A	0.539167832095529	0.6344462778162208	0.37039413573391883	0.38786443696677536
YAL056W	1.6154047402048541	1.8896210201137063	1.9719388738045716	2.103911418952226
YAL058W	1.9619779592463042	1.788309376270104	1.2998166893900138	0.9363513661003555
YAL059C-A	0.539167832095529	1.1085103146361441	0.37039413573391883	0.38786443696677536
YAL059W	1.3847956588318653	1.6143197438743986	1.6430366156415344	1.5635680653582427
YAL060W	2.3873081439448116	2.8691090569799953	1.704762294378599	1.6839479329782143
YAL061W	1.073337707568333	0.6344462778162208	0.8204998337036701	0.8877291673952821
YAL062W	1.3501417714551156	1.3472533609465314	0.7564761087752322	0.9305462478281223
YAL063C	1.21888598085886	0.6344462778162208	0.37039413573391883	0.8363704990888308
YAL063C-A	0.539167832095529	0.6344462778162208	0.37039413573391883	0.38786443696677536
YAL064C-A	0.539167832095529	0.6344462778162208	0.37039413573391883	0.38786443696677536
YAL064W	0.539167832095529	0.6344462778162208	0.37039413573391883	0.7186198868202848
YAL064W-B	0.9616953648875898	0.6344462778162208	0.8436404599047569	0.38786443696677536
YAL065C	0.539167832095529	0.6344462778162208	0.37039413573391883	0.7980291658959144
YAL066W	0.539167832095529	0.6344462778162208	0.37039413573391883	0.38786443696677536
YAL067C	1.143020331715743	0.6344462778162208	0.7494885937549158	0.8490395877300787
YAL067W-A	0.539167832095529	0.6344462778162208	0.37039413573391883	0.38786443696677536
YAL068C	0.539167832095529	1.1295162184386431	0.37039413573391883	0.38786443696677536
YAL068W-A	0.539167832095529	0.6344462778162208	0.37039413573391883	0.38786443696677536
YAL069W	0.539167832095529	0.6344462778162208	0.37039413573391883	0.38786443696677536
YAR002C-A	4.091152378277114	3.630112853845728	1.381206901452859	1.3580534440040999
YAR002W	1.6772352139314322	1.5222263822240674	2.392963685271491	2.3915423768985846
YAR003W	1.6864694267260973	1.5805531563812447	1.433890955070962	1.2889147413262674
YAR007C	2.0557131279040917	2.473064790075078	2.704507840502777	2.6118325913614355
YAR008W	1.4380844902626473	1.0512428900155326	1.2987604570715638	1.4538780860818183
YAR014C	1.6572391639895652	1.6059044826988853	2.5258911909684456	3.0178276457165127
YAR015W	2.002854386242436	1.979599475969719	2.892006006723737	2.661225879500874
YAR018C	0.9074751725004302	1.2568625220429148	1.754703535169264	1.4709175308882536
YAR019C	1.827774732626713	1.9458118615206956	1.3490404829858025	1.102008535455219
YAR019W-A	0.539167832095529	0.6344462778162208	0.37039413573391883	0.7210317190471206
YAR020C	0.9696864125477931	0.6344462778162208	0.37039413573391883	0.7346057438576441
YAR023C	1.3419264189567408	1.1927554597312895	0.7655219986765288	0.7807478987442038
YAR027W	2.099874882678849	1.7659891128920948	1.0499492366344518	0.9945909051204871
YAR028W	1.106619754619814	1.8047770759490485	1.028629585526096	0.9782114738024509
YAR029W	0.539167832095529	0.6344462778162208	0.7126958523477619	0.38786443696677536
YAR030C	0.9599188841366383	0.6344462778162208	0.37039413573391883	0.38786443696677536
YAR031W	1.2560349814961005	1.0546348727167467	0.37039413573391883	0.38786443696677536
YAR033W	1.0369500858553249	0.6344462778162208	0.7561655349262256	0.8532665577857322
YAR035C-A	0.539167832095529	0.6344462778162208	0.37039413573391883	0.38786443696677536
YAR035W	1.8163402575123375	1.9702997916657339	0.89800651582489	0.8857347349604678
YAR042W	2.419807131409759	2.3103178877651684	2.1432452349080098	2.2286038509502686
YAR047C	0.539167832095529	0.6344462778162208	0.37039413573391883	0.7436679675413722
YAR050W	1.0799530459760436	1.4424335473543528	0.871479188618478	0.38786443696677536
YAR053W	1.093232777079947	1.0071224522230178	0.37039413573391883	0.38786443696677536
YAR060C	1.1621998240219817	0.6344462778162208	0.8074672866759629	0.9855151007667677
YAR064W	0.539167832095529	0.6344462778162208	0.37039413573391883	0.38786443696677536
YAR066W	0.539167832095529	0.9753167863466176	0.37039413573391883	0.38786443696677536
YAR068W	1.2794264788022223	0.9790636447141382	0.37039413573391883	0.38786443696677536
YAR069C	0.539167832095529	0.6344462778162208	0.37039413573391883	0.38786443696677536
YAR070C	0.539167832095529	0.6344462778162208	0.7019378982743012	0.38786443696677536
YAR071W	1.4008956653499656	0.6344462778162208	1.3958457345441722	1.6127777314801457
YAR073W	0.539167832095529	0.6344462778162208	0.37039413573391883	0.38786443696677536
YAR075W	0.539167832095529	0.6344462778162208	0.37039413573391883	0.7835417076682942
YBL001C	2.212225610523605	0.6344462778162208	1.979599475969719	1.87239365864311
YBL002W	3.9802489112650754	4.356020865238346	4.011192371455821	3.7909740974776027
YBL003C	3.1939859260868686	3.016132248958484	4.622827840259459	5.073727900025071
YBL004W	5.219834472101928	4.405524783141014	6.029857453339096	5.732118441591849
YBL005W	1.848990432645267	1.5949372097631245	1.8608893618476436	1.7835421255927746
YBL006C	1.212414223824298	1.4145850068005283	1.4721392037093954	1.582506676160898
YBL006W-A	0.539167832095529	0.6344462778162208	0.37039413573391883	0.7268127250392842
YBL007C	3.779595298341837	4.098547845405717	4.254708168161136	4.301388241013671
YBL008W	1.6168179568410703	1.7905156779100033	1.4626464171542948	1.6540170857820653
YBL008W-A	0.539167832095529	0.6344462778162208	0.7028105523848083	0.7245278415918915
YBL009W	1.2722006031558124	1.4521151862333515	1.8494191015881989	1.7372149256233413
YBL010C	1.1703553691207162	0.6344462778162208	1.2156409483286381	1.238019582997833
YBL011W	2.9375517238357225	3.158008760806217	1.6130450263421654	1.6211864358889572
YBL012C	0.539167832095529	0.6344462778162208	0.37039413573391883	0.38786443696677536
YBL013W	1.7854881054893446	1.2322123811753587	0.6731399533981315	0.7753720462014426
YBL014C	1.7411013528805324	1.4483535838987784	2.3765416709816014	2.2751573507132083
YBL015W	2.51634445148803	2.550739630484458	1.1196400627799217	1.215345484340581
YBL016W	1.1947516914497007	1.241785503102061	2.2766173697170187	2.233977569662803
YBL017C	3.8545781800597165	3.928368727331276	3.3541283803637962	2.8908517674092424
YBL018C	1.241374721956786	0.6344462778162208	1.443233947025976	1.344013453812479
YBL019W	0.999908545429432	1.0911434727217342	1.1388549876996956	0.894601065855437
YBL020W	2.931827635859211	1.992782100681078	1.2452063708130834	1.5887847389256267
YBL021C	1.153746371633276	1.334461150589321	1.0615459316650984	0.7402377005814837
YBL022C	2.479140694857791	2.823645356160293	3.443069012257962	3.4473028895817546
YBL023C	2.0282678318057323	1.696452216209529	2.227381427117833	2.6000404009872016
YBL024W	2.314148629464103	2.2773530770566883	4.21006392106391	3.89663017846107
YBL025W	1.0509919723455052	1.4068935744211553	0.8669039840428991	1.006822396662502
YBL026W	1.5004388826512411	1.7036764448738717	1.6603424884630793	1.4585604137045687
YBL027W	4.677605205462388	4.600894287024632	8.290547952733746	8.265560931278268
YBL028C	1.589611933849501	1.6315973744120376	1.5147121443958356	1.4454021888987838
YBL029C-A	1.3397025403681515	0.6344462778162208	0.7724329019330936	0.9785077992692
YBL029W	1.0477793969576745	0.6344462778162208	0.822218783684916	0.9221003275996449
YBL030C	5.594197852459805	5.862869883434463	2.6249599608305347	2.550739630484458
YBL031W	0.539167832095529	1.3421955190704549	0.9347962210809692	0.9449535518257974
YBL032W	2.7410506620389903	2.661225879500874	2.641029350348956	3.1221217591635604
YBL033C	0.9095472695856941	1.7973996025344536	1.7338701492977489	1.6346268051965578
YBL034C	2.039304330196178	1.7019093601011057	2.2237160231710478	2.180115608339032
YBL035C	1.686867265862	1.377642708602242	1.8128915910766292	1.508730050146932
YBL036C	1.5461966599602555	0.6344462778162208	2.5380847724604436	2.323175124576384
YBL037W	2.071412993538557	1.5809322123701661	2.390017728403618	2.4739120569869946
YBL038W	0.8544234081647695	0.6344462778162208	2.0173867734600286	1.837403779843751
YBL039C	3.7852312075176817	4.013992657332986	5.24032715569555	5.340770923421143
YBL039C-A	1.0872165347292864	0.6344462778162208	1.149990589132796	1.117615484329586
YBL039W-B	1.1489961397227013	0.6344462778162208	0.7040317467159792	0.38786443696677536
