Gene	SRR223526	SRR223527	SRR223528	SRR223529	SRR223530	SRR223531
ETS1-1	10.464779104646581	10.522352049194033	10.574262456909707	9.819641498961985	10.280278690157264	10.380967930368602
ETS2-1	0.9373763553659082	0.8084286264915787	0.7370718137938708	0.5196139159186952	0.2789769590619528	0.59322577026074
HRA1	0.9266650172928423	0.7130370742700757	0.6204199858522109	0.7318749138518573	0.4707279028120907	0.6381422854777505
ICR1	1.1338262821511904	1.289611131726206	1.0448771166703292	1.3211844341219372	1.2593834244333681	1.4116830359998407
IRT1	1.8292073487321752	1.5763462508257011	1.8270296097691594	1.6706460461163535	1.4880607147368214	1.4654150017492882
ITS1-1	8.551859251389569	8.553860458692217	8.71953309481113	7.995929521708511	8.298366898623406	8.442747344000118
ITS2-1	10.142519078392704	10.142519078392704	10.280278690157264	9.603361528118322	9.819641498961985	9.644976805209001
LSR1	10.552899691671737	10.552899691671737	10.641639102468298	10.844656263224461	10.641639102468298	10.844656263224461
NME1	8.737328884604654	8.956104025611879	9.074166953787508	8.286857413476742	9.13693039172888	8.858621163143056
PWR1	0.7494885937549158	0.8793194081891753	0.8565160279958075	0.7416416778474374	0.2969938070507238	0.006737317604990549
Q0010	0.13647992356402408	0.10331333412668639	0.12628717608581289	-0.005208630937512219	0.22788627666264868	0.006737317604990549
Q0017	0.41143772158823794	0.4503062800601435	0.3825730397727295	0.12793583045040777	-8.494832993485335e-05	0.006737317604990549
Q0020	9.52481585548779	9.375927700976172	9.76669227681463	9.805057292625115	9.959292194791908	9.852400593668355
Q0032	0.13647992356402408	0.10331333412668639	0.12628717608581289	-0.005208630937512219	-8.494832993485335e-05	0.006737317604990549
Q0045	7.812264749543306	8.286857413476742	8.558169508699493	8.723349230426791	8.99530320116057	9.094002106928592
Q0050	8.298366898623406	8.423926762592561	8.784921741103126	8.98404843909703	8.914949918731832	8.768000765249877
Q0055	8.656766651976838	8.737328884604654	8.99530320116057	9.13693039172888	9.319358897355142	9.112524713799722
Q0060	0.9913098686142686	1.1995524191283558	1.6080922606842576	0.8575383665791803	1.22041258615294	0.9345590653476046
Q0065	4.718327975383966	3.1851040351897106	5.211973955853135	7.504124333254944	5.625122746892046	4.622827840259459
Q0070	1.501621544474332	1.0477793969576745	1.3279238819109116	1.1372680952108318	1.3874883398225903	1.1006948534850198
Q0075	1.1372680952108318	1.2613391383842671	1.6992948129534768	0.43106630907011145	0.9790636447141382	0.7759456427273681
Q0080	0.13647992356402408	0.10331333412668639	0.12628717608581289	-0.005208630937512219	0.08774073986922236	0.006737317604990549
Q0085	2.295694660985591	3.2375765963763996	4.483635934311721	2.8149648440373807	5.594197852459805	5.209693316440736
Q0092	0.13647992356402408	0.10331333412668639	0.12628717608581289	-0.005208630937512219	-8.494832993485335e-05	0.006737317604990549
Q0105	4.3971302682003	7.20548345771346	8.307477791845907	7.526913510169944	8.689519764487105	8.056476510665892
Q0110	1.1960528943257536	1.2043043796051958	1.5222263822240674	0.8182327439692989	1.0928929582693245	0.9706642338682004
Q0115	0.759721417146741	0.4759534501364876	1.238019582997833	0.11771471889837985	0.3051693865548923	0.12190384823502498
Q0120	1.1559373884042379	1.761528054872612	2.755210842361506	1.0637677736218842	1.409720059154568	1.9464297857833288
Q0130	5.340770923421143	6.360587822833921	6.6132117964292405	3.108644470709719	7.831837126769764	5.608168300747229
Q0140	0.13647992356402408	0.314488435443962	0.12628717608581289	-0.005208630937512219	-8.494832993485335e-05	0.006737317604990549
Q0142	0.13647992356402408	0.10331333412668639	0.12628717608581289	-0.005208630937512219	-8.494832993485335e-05	0.006737317604990549
Q0143	0.13647992356402408	0.10331333412668639	0.12628717608581289	-0.005208630937512219	-8.494832993485335e-05	0.006737317604990549
Q0144	0.13647992356402408	0.10331333412668639	0.12628717608581289	-0.005208630937512219	-8.494832993485335e-05	0.006737317604990549
