Gene	SRR1145661	SRR1145662
ETS1-1	1.6375834051364861	4.328475630067351
ETS2-1	0.29865439759317475	0.2994380582692576
HRA1	0.8347213802753457	0.6963316838455941
ICR1	1.1652080313828268	0.8674471753260676
IRT1	0.792738820596042	1.9923520697546293
ITS1-1	0.6660740326357224	1.4355129387183527
ITS2-1	1.0164836293080255	2.156645666224092
LSR1	1.3303127086679023	1.0981467611512512
NME1	0.6992547547300882	0.5594353649956719
PWR1	0.03806374573245359	0.005773811105296769
Q0010	0.03806374573245359	0.005773811105296769
Q0017	0.03806374573245359	0.005773811105296769
Q0020	0.2351965095385567	0.33123604247506555
Q0032	0.03806374573245359	0.005773811105296769
Q0045	0.252291788408143	0.4512557923835181
Q0050	0.14136857258893532	0.25400500543870513
Q0055	0.14304056212331384	0.15793632431344284
Q0060	0.03806374573245359	0.005773811105296769
Q0065	0.03806374573245359	0.1296456372453514
Q0070	0.03806374573245359	0.005773811105296769
Q0075	0.03806374573245359	0.005773811105296769
Q0080	0.03806374573245359	0.005773811105296769
Q0085	0.03806374573245359	0.005773811105296769
Q0092	0.03806374573245359	0.005773811105296769
Q0105	0.14222119382801404	0.23689834990677
Q0110	0.03806374573245359	0.005773811105296769
Q0115	0.03806374573245359	0.005773811105296769
Q0120	0.03806374573245359	0.005773811105296769
Q0130	0.03806374573245359	0.20636348357965117
Q0140	0.14482744348700538	0.005773811105296769
Q0142	0.35639283773772495	0.005773811105296769
Q0143	0.03806374573245359	0.005773811105296769
Q0144	0.03806374573245359	0.005773811105296769
Q0158	0.4084756005172566	0.4798664129086254
Q0160	0.03806374573245359	0.08061421875457914
Q0182	0.03806374573245359	0.005773811105296769
Q0250	0.14395085307995517	0.12362716112535121
Q0255	0.03806374573245359	0.005773811105296769
Q0275	0.03806374573245359	0.12277209466402564
Q0285	0.03806374573245359	0.005773811105296769
Q0297	0.15452807350185654	0.10914807103126814
RDN18-1	4.0936080920495534	5.989244031558689
RDN25-1	8.558169508699493	9.819641498961985
RDN37-1	0.03806374573245359	0.2385685332694982
RDN5-1	0.03806374573245359	0.6869215193599756
RDN5-2	0.48163585148227983	0.005773811105296769
RDN58-1	0.9942574844284441	1.7808879707002485
RME2	1.1252655021617393	2.858170413083949
RME3	0.827636594043872	0.7135155010992343
RNA170	0.5594353649956719	0.314860972930152
RPR1	0.896880253932235	0.686450308966097
RUF20	0.5501354106719671	0.5853074188332538
RUF21	0.7118721898738949	0.5917738348274523
RUF22	0.03806374573245359	0.09828853272506267
