Gene	SRR7241882	SRR7241883	SRR7241884	SRR7241885	SRR7241886	SRR7241887	SRR7241888	SRR7241889	SRR7241890	SRR7241891	SRR7241892	SRR7241893	SRR7241894	SRR7241895	SRR7241896
Q0010	0.7625236240302671	0.3380450504233635	0.3646222852438685	0.4891778896442357	0.22828832238147734	0.2667924360954355	0.5138819898629525	0.23689834990677	0.22828832238147734	0.3975151297832928	0.48274040919582434	0.4411858620124387	0.6489281862788827	0.2623066801881083	0.29653602944899127
Q0017	0.3550792091948012	0.3380450504233635	0.3646222852438685	0.21082087064900992	0.22828832238147734	0.2667924360954355	0.16317978875846423	0.23689834990677	0.22828832238147734	0.3975151297832928	0.48274040919582434	0.4411858620124387	0.270198486933949	0.5830511900126061	0.29653602944899127
Q0020	8.768000765249877	8.63309550036581	8.455275079419549	8.63309550036581	8.83219217241757	8.63309550036581	8.83219217241757	8.970719208561526	8.871773971246022	8.914949918731832	8.99530320116057	8.98404843909703	8.911328416205382	9.101443759654353	9.101443759654353
Q0032	0.3550792091948012	0.3380450504233635	0.3646222852438685	0.21082087064900992	0.5328253433366934	0.2667924360954355	0.16317978875846423	0.23689834990677	0.22828832238147734	0.3975151297832928	0.48274040919582434	0.4411858620124387	0.270198486933949	0.2623066801881083	0.29653602944899127
Q0045	5.246054255182271	3.917849106492046	4.4314345936299535	4.726828309055095	4.080559692772242	4.104972248049149	4.69359636324986	3.9472911763865235	4.196067044029609	4.84921459427559	4.1544991998433485	4.263424692492427	4.244224039651012	4.6342467952914115	4.647829710668763
Q0050	5.442335982337281	3.9321915321157324	4.5791405736007915	4.356020865238346	3.745670581591874	3.9267861535639867	3.900991516930662	4.2429226017053105	4.428983347802596	7.508504588196985	7.637268905552336	7.404226707043752	7.265310682047243	7.27769815307498	6.895388895706729
Q0055	5.417044221937409	4.522096443335365	5.24032715569555	5.24032715569555	4.870682414508507	4.79449133639527	4.79449133639527	4.885386457456268	4.575776548819633	6.937100375403031	6.467132649298106	6.031629198620254	6.300379556567287	6.390453889385295	6.205250049563953
Q0060	2.8377840764664053	1.5340821572913481	1.560101688984061	1.7090541945267095	1.2095497764982577	1.3728223154437171	1.7393181532254094	1.385017924807969	1.1801065948288652	2.2391338607264943	2.49390462363224	1.7878778516575693	2.5156969262294484	2.6937389984483806	1.7902696279896202
Q0065	3.517911776435029	2.2297099192634238	2.463348756945138	2.7410506620389903	2.1591907354939264	1.8084038444615746	2.8253128196123045	2.411538125783965	1.917379997616579	2.8125902252653985	2.696774672147043	1.9811740004538003	2.8174428682961974	2.530361638823466	1.8549431738928732
Q0070	2.8174428682961974	1.5624934028355937	1.8350156640789967	1.798316216405507	1.4741673230553414	1.4487117239379521	1.9164264899494676	1.427924065328296	1.1972916748395894	1.6547319452615996	2.0414391117571187	1.9647422736535147	1.2715222036786429	1.3819605446998509	2.0977214037901573
Q0075	2.1519480148839234	1.3237002748696645	1.5227333715406983	1.3072522166998293	1.1415033339809175	1.0576353981476179	1.3795692030042097	1.0721243823942577	1.066400509237513	1.94981406693732	1.9261515801217977	2.176553590991605	2.1044994661715775	2.0428975087879375	1.9234247177998691
Q0080	1.6046875897304824	1.1344909342188643	1.3307635510151223	1.1652080313828268	1.006822396662502	0.8006523232309649	0.9802492827846206	0.7655219986765288	0.8396882223163106	1.2835648538358224	1.154130139908779	1.2591635697989982	0.6921923575487754	0.8981908468625773	0.9582782295368877
Q0085	3.68630202725684	2.6236616636212746	2.8253128196123045	3.3725378043680156	2.6824630766988307	2.484099806280983	3.19798167391716	2.18698488230473	2.345933785178845	4.013992657332986	3.7122216593105737	3.9216960178377107	3.391999362612405	3.8362686108396	4.097040105239257
Q0092	0.3550792091948012	0.3380450504233635	0.3646222852438685	0.21082087064900992	0.22828832238147734	0.2667924360954355	0.16317978875846423	0.23689834990677	0.22828832238147734	0.3975151297832928	0.48274040919582434	0.4411858620124387	0.270198486933949	0.2623066801881083	0.29653602944899127
Q0105	4.391961552362714	3.463163532530407	3.928368727331276	4.0475653363904405	3.5023293633822385	3.5780595642157134	4.0453489005827254	3.683662540354722	3.5236066880574004	5.12846245029528	4.3653137888934594	4.598872442713249	4.0384887464019	4.3077137918307145	4.472001333836484
Q0110	3.275488389083631	1.4377558297060928	1.5216063533307391	1.696452216209529	1.2675874228146211	1.2511491066549485	1.5703530468883902	1.1989559634997125	1.2061886802145718	1.9945338418678538	2.2455545352241177	2.461065760948224	2.718226567533397	2.029679433003224	1.8303498419062865
Q0115	1.8839157468545527	1.1798981981312535	1.0129869973601566	1.08076379751461	0.9646265527255719	0.8653875869893902	1.1889239919465981	0.8887849000597298	1.0896167580882012	1.7864918361447626	1.9430454527920054	1.4944369620906175	2.4140027858752147	2.0562005977376865	1.4495700064344568
Q0120	3.339568428474442	1.7113317108739279	1.8411248857219307	2.03534585680023	1.48919310983077	1.5203257361574327	1.805531779280642	1.6027406225063694	1.5196867446268243	3.4960976330688256	3.881007457996392	2.975712546206915	3.704554343669588	3.07021666893571	3.210560844050283
Q0130	4.47521315809601	3.104228067703967	3.4216873839397746	3.5526253504435306	2.99841665368951	3.109744558465345	3.75271321791057	3.4216873839397746	3.1729299681988166	5.2311441328757216	4.84921459427559	5.121122411103784	4.140994159752146	3.953179398659093	3.7852312075176817
Q0140	1.7835421255927746	0.7711101213283064	0.8392490947821156	0.9782114738024509	0.65299961809661	0.708436578497933	0.9472163901792807	0.7036732217106971	0.7856138437764383	1.8978564879187836	2.6395420796856266	2.734203401659468	2.658675881433688	2.4781219050178205	2.002854386242436
Q0142	0.3550792091948012	0.6925810706990463	0.3646222852438685	0.21082087064900992	0.22828832238147734	0.2667924360954355	0.16317978875846423	0.23689834990677	0.22828832238147734	0.3975151297832928	0.48274040919582434	0.7917555063918477	0.5855532736648599	0.2623066801881083	0.29653602944899127
Q0143	0.3550792091948012	0.3380450504233635	0.3646222852438685	0.21082087064900992	0.22828832238147734	0.2667924360954355	0.16317978875846423	0.23689834990677	0.22828832238147734	0.7286476218553902	0.48274040919582434	0.4411858620124387	0.270198486933949	0.2623066801881083	0.29653602944899127
Q0144	0.3550792091948012	0.3380450504233635	0.3646222852438685	0.21082087064900992	0.22828832238147734	0.2667924360954355	0.16317978875846423	0.23689834990677	0.22828832238147734	0.3975151297832928	0.48274040919582434	0.4411858620124387	0.270198486933949	0.6739944865519218	0.29653602944899127
Q0158	9.101443759654353	8.71101546898817	8.588382721241128	9.074166953787508	8.871773971246022	8.6642995021941	9.074166953787508	9.074166953787508	8.93929830392826	8.891690668658846	8.98404843909703	8.914949918731832	9.029508630353824	9.051584127962045	8.956104025611879
Q0160	3.831357096846936	2.08231437513507	2.1835159134275344	1.8650048296189385	1.4293822501840607	1.1993136800999566	1.6184471035842758	1.136987539758486	1.0673871708498839	3.047378989516024	3.633290599620527	3.110633143028582	1.9534907705893034	2.7543924964201825	2.4639452042185823
Q0182	0.962559612363243	1.0862525145432957	0.7526077496393166	0.7535988735485799	0.6022355860112623	0.6589989657328161	0.7501573286755157	0.500999257209331	0.6278800205743847	1.4230001805754744	1.5857392543765376	1.8273800522253558	1.307655596193156	0.9141275818607243	1.0395190269866832
Q0250	4.575776548819633	3.216072978563993	3.36298006335337	3.6655195243977166	2.8557919315300495	2.614398623541221	3.170207767886935	2.4572884303622824	2.8826939482571508	3.928368727331276	4.416445844649774	4.529318982743569	3.532489237537762	3.4396204990464385	3.3330876791208124
Q0255	1.900582209349062	1.1820094019866612	1.1401134944497313	1.416783599562316	1.0110887800510513	0.9507457761261745	1.1773412357320958	0.9441383209186205	1.073715443372318	1.9669141648565456	2.130545328518058	2.2924337963660157	1.6402957118688681	2.0573385697742492	1.5893080463976754
Q0275	4.0475653363904405	3.1748756757950787	3.300276755384388	3.3507209539313467	2.787002279476151	2.5696893950896307	2.7679753740864808	2.101554725653784	2.686570025938644	4.973675280173218	4.991099547910796	5.637427308317436	4.21006392106391	4.437046817364717	4.96835028938277
Q0285	1.0959685486426314	1.0107564534935967	0.9460013252448686	0.8521196635896048	0.7835417076682942	0.8803123530628553	0.7759456427273681	0.7607115270035906	0.6877504396333629	1.0153900371427005	1.290577258678008	1.180777186530387	0.9065148480676977	1.0216393944993665	1.0031285007005186
Q0297	1.2255067187929871	0.9246737224747658	0.9246737224747658	0.6006944787757413	0.7178374935828138	0.2667924360954355	0.5229452787957587	0.7152907950499329	0.6348483614022801	1.0651378086734795	1.0493895499087127	1.1273076555004564	0.8460665654452435	0.7610115548992736	0.8850775946086079
RDN18-1	11.746071809201743	11.746071809201743	11.746071809201743	11.746071809201743	11.746071809201743	11.746071809201743	11.746071809201743	11.746071809201743	11.746071809201743	11.746071809201743	11.746071809201743	11.746071809201743	11.746071809201743	11.746071809201743	11.746071809201743
RDN25-1	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859	12.573847217818859
RDN37-1	10.912307204971501	10.81015640473891	10.912307204971501	10.912307204971501	10.912307204971501	10.912307204971501	10.912307204971501	10.912307204971501	10.844656263224461	11.237759902083965	11.237759902083965	11.237759902083965	11.237759902083965	11.237759902083965	11.237759902083965
RDN5-1	10.844656263224461	11.00159888932874	11.00159888932874	11.00159888932874	11.237759902083965	11.237759902083965	11.00159888932874	11.237759902083965	10.912307204971501	10.81015640473891	10.844656263224461	10.844656263224461	10.641639102468298	10.641639102468298	10.641639102468298
RDN5-2	11.00159888932874	10.912307204971501	6.410795975452556	4.665426098614287	5.371514009486871	5.807278918415465	3.507226244285866	4.750955268123949	11.00159888932874	10.912307204971501	11.00159888932874	11.00159888932874	11.00159888932874	11.00159888932874	11.00159888932874
RDN58-1	11.237759902083965	11.237759902083965	11.237759902083965	11.237759902083965	11.00159888932874	11.00159888932874	11.237759902083965	11.00159888932874	11.237759902083965	11.00159888932874	10.912307204971501	10.912307204971501	10.912307204971501	10.912307204971501	10.912307204971501
RME2	1.929132567432576	1.5313347836832316	1.7618191695568337	2.7482855073762873	2.4497355968322463	2.2690073618127125	2.571648233800241	1.5102442256555215	1.9283941595456158	1.0789248223624046	0.9985801631474157	0.9509979868876717	1.5135478951082615	1.5795501471616988	1.3987662411436639
RME3	1.0615459316650984	0.8495798478255183	0.9127122965571399	1.1858938940895598	1.0395190269866832	1.06830198861666	1.171629642308065	0.8248501112006414	0.9299870381883784	0.3975151297832928	0.48274040919582434	0.4411858620124387	1.0029088769594923	0.861848670251153	1.1351582270425664
RNA170	0.8860333952511935	0.3380450504233635	0.3646222852438685	0.21082087064900992	0.667300455534886	0.2667924360954355	0.5510138368434234	0.5685180611458917	0.5650232818910097	0.3975151297832928	0.8432077719610485	0.4411858620124387	0.270198486933949	0.2623066801881083	0.29653602944899127
RPR1	6.895388895706729	5.952100171391654	6.082735841766783	5.342706711427809	4.750955268123949	5.417044221937409	4.702515079093773	3.730083047869277	5.300869040247081	8.046887285326775	8.020791325790096	8.160510367419567	7.880422303718248	7.995929521708511	8.056476510665892
RUF20	0.3550792091948012	0.3380450504233635	0.8732065158449756	0.7096324408067757	0.7655219986765288	0.8370227942808791	0.7277450765966849	0.8074672866759629	0.7327155618587636	0.8136879706838587	0.48274040919582434	0.7802549391495825	0.6906777922172267	0.5952723510172941	0.7191628301935666
RUF21	1.041774813965397	0.6460979971499846	0.3646222852438685	0.21082087064900992	0.22828832238147734	0.2667924360954355	0.16317978875846423	0.23689834990677	0.6564524112985067	0.9785077992692	1.105116114374776	1.1082018966530407	0.7610115548992736	1.042602442106082	0.9201967026473358
RUF22	0.3550792091948012	0.3380450504233635	0.3646222852438685	0.21082087064900992	0.22828832238147734	0.2667924360954355	0.49718979218236137	0.5288813184652335	0.22828832238147734	0.3975151297832928	0.48274040919582434	0.4411858620124387	0.270198486933949	0.2623066801881083	0.29653602944899127
RUF23	0.8127067333295377	0.3380450504233635	0.3646222852438685	0.21082087064900992	0.22828832238147734	0.7007830463075948	0.16317978875846423	0.6891570261348727	0.22828832238147734	0.3975151297832928	0.48274040919582434	0.4411858620124387	0.270198486933949	0.2623066801881083	0.6141669250256355
RUF5-1	0.7658649420351906	0.7640187107291017	0.7662448835381191	1.0250980772409333	0.777716172713928	0.9849088553355517	0.8948929347515546	0.7366880815227069	0.7494885937549158	0.8596758315242243	0.48274040919582434	0.9584017539462489	0.7921808899388634	0.9049074688711436	1.114194355840741
SCR1	9.396358655913309	9.644976805209001	10.117553934834259	9.375927700976172	9.819641498961985	9.852400593668355	9.13693039172888	9.125946274349847	9.13693039172888	10.435731055875108	9.959292194791908	9.852400593668355	9.396358655913309	9.471995685274207	9.52481585548779
SRG1	1.4330460486156325	1.0110887800510513	1.7030023944018917	2.0119341956062615	1.8469134045987854	1.7510898630719753	1.641970599449852	1.5089370723758873	1.3001649222079739	1.2582587974975872	1.1041032970240994	1.1079435084385834	1.4695401618434043	1.4761567102149193	1.5130703577945352
YAL001C	1.6328774071812966	1.8506256046287892	1.7572104754343312	1.703317480230945	2.0107881485425443	1.9958055702926467	2.029679433003224	2.28919909597964	2.2586659938460896	1.794897488649616	1.9613721653599403	1.4463131744757414	1.3710100815391915	1.8215726877103573	1.2712799362965919
YAL002W	2.2766173697170187	1.9503098182662952	1.9976876306745353	2.652832508592417	2.411538125783965	2.420687078884888	2.4120944315231325	2.2231737689260465	2.330662646802964	1.5321340083592647	1.5742548569417054	1.6910073612780558	1.8140548349445929	1.4197259931693198	1.6107091857030602
YAL003W	6.588215039164706	7.432910941786997	7.538814871725129	7.15460653538007	7.305415323846928	6.97354987588769	6.227864180886803	6.609745464117811	6.283697918144227	7.452319673384478	7.6777054292823514	7.688236127974032	7.246886228989471	7.1931550356475356	7.481240557951079
YAL004W	0.3550792091948012	0.3380450504233635	0.3646222852438685	0.21082087064900992	0.22828832238147734	0.2667924360954355	0.48314195760900575	0.23689834990677	0.5356875528972419	0.3975151297832928	0.48274040919582434	0.4411858620124387	0.270198486933949	0.2623066801881083	0.29653602944899127
YAL005C	8.1846594402742	8.47821081311369	8.76194299762172	8.558169508699493	8.723349230426791	8.784921741103126	8.412410843390983	8.504373212476374	7.520099548812197	7.697852681028998	7.668998893646417	7.67316597340002	6.189671497714366	6.404611490362076	6.220510705316173
YAL007C	2.57826218236287	2.0537655111697384	2.0087431875685526	1.8174616507277719	1.645929686060901	1.617181751665188	1.793387141377927	1.708706861322224	1.5745575880332998	2.7315121192629155	3.177450523360167	3.4932736808931493	2.7903532051739903	3.170207767886935	3.2945497154551835
YAL008W	1.2817887660317409	1.069885010543426	1.4693459597144385	1.6196780091393737	1.1900234526613185	1.352777357018076	1.173508971576535	1.453436237371789	1.1190941703408843	1.253661216712858	1.289611131726206	1.2078478808403994	0.9244033039065715	0.9814327806967014	0.9176777379477414
YAL009W	1.1351582270425664	1.0220755989228816	1.3540970896075257	1.0247625142408519	1.2874361532876812	1.182956188798627	0.997254831454268	1.2387497879179086	1.0827811573196253	1.453436237371789	1.0520333392448187	1.5606582967770155	0.9581545846567737	0.9673427926724056	0.9241271285312774
YAL010C	1.0752563764873915	1.2010653935868956	1.046439793247894	1.1460568471639518	1.1054040463890171	1.3421955190704549	1.3540970896075257	1.0473255882158952	1.0908391509811406	1.0911434727217342	0.9460013252448686	1.1073779148074274	1.226599088810843	1.083803735493245	0.9441383209186205
YAL011W	0.8773585071787429	0.9579061420340189	0.8991250833575694	1.0714517132720627	0.9630201701417429	0.8669039840428991	1.0841553687857353	0.9722034559835395	0.9007880486570734	1.299492659728124	0.9666333603794421	1.1262469579325922	1.2452063708130834	1.0709884450646425	0.8596758315242243
YAL012W	4.90291775622522	5.310883878328428	6.06996892617588	6.244440612975547	5.406356506049445	5.260201127514564	4.963673930256058	3.7343700683198184	3.2882701276883326	4.3971302682003	4.1736600078265536	3.953179398659093	3.58683793637452	3.329659069908829	3.625632284492845
YAL013W	0.987646160474418	1.2229582997783266	1.1756686200496684	1.148306710033608	1.0317984720450615	1.2063909568651798	1.0961785302027736	1.0033437655003599	1.069885010543426	1.4724543612218643	1.1932719698755994	0.9814327806967014	1.0039876098422933	1.115666018097218	1.229809836011457
YAL014C	1.552791544632533	1.6352985516677347	1.559732581353068	1.6597099098723391	1.589901469915897	1.6479573749011989	1.4315064601750018	1.6516621663200288	1.3765686081236927	1.437487276190149	1.4639300209034913	1.2030030767043665	1.2348042121285232	1.2794264788022223	1.1273076555004564
YAL015C	0.9608702249909069	1.1814485607104064	0.9409293951576254	0.8404191427597943	0.862990674074742	0.931344610125167	0.9603276572926333	0.9845733112028527	1.0057639351399013	1.225273978265223	1.2527186245465443	1.2817887660317409	1.178934121698747	0.8808657636266111	1.1391405974619113
YAL016C-A	0.3550792091948012	0.3380450504233635	0.3646222852438685	0.21082087064900992	0.5585672644578398	0.2667924360954355	0.16317978875846423	0.23689834990677	0.22828832238147734	0.3975151297832928	0.48274040919582434	0.4411858620124387	0.270198486933949	0.5685180611458917	0.29653602944899127
YAL016C-B	0.3550792091948012	0.3380450504233635	0.3646222852438685	0.21082087064900992	0.22828832238147734	0.2667924360954355	0.16317978875846423	0.23689834990677	0.22828832238147734	0.3975151297832928	0.48274040919582434	0.4411858620124387	0.270198486933949	0.2623066801881083	0.29653602944899127
YAL016W	3.0291045164880286	3.045637393105312	2.9821555061422926	3.1610931044790367	3.244179619730326	3.4119857314041155	3.1748756757950787	3.2262136631739065	3.7753460665728644	3.714685543522001	3.606215932451775	3.3984498065211977	4.220325522149896	4.230520175704577	4.057586140984817
YAL017W	2.5343547974483953	2.4849192085540297	2.7755286011714513	3.25096603019828	3.021998183373067	2.9058021551826476	3.2262136631739065	2.987540660196329	2.4701683234170377	1.9461198473943289	2.001110612399914	1.9624945428717768	1.6269547996942264	1.8102389070667875	1.557741381426907
YAL018C	0.3550792091948012	0.3380450504233635	0.3646222852438685	0.46417071816038585	0.22828832238147734	0.2667924360954355	0.6988512991120661	0.6619536542580173	0.22828832238147734	0.3975151297832928	0.48274040919582434	0.4411858620124387	0.270198486933949	0.8877291673952821	0.862990674074742
YAL019W	2.159626994788114	2.5125186848727035	2.167409844250874	1.8859824722016196	1.8854142929286728	2.281097155919608	2.072190379180247	2.5119252826658354	2.040471365662767	2.5156969262294484	2.436339347979625	1.9707922126007167	2.1156705841348367	2.010184835262003	1.63131612205309
YAL019W-A	0.3550792091948012	0.3380450504233635	0.3646222852438685	0.21082087064900992	0.5100252448678096	0.2667924360954355	0.16317978875846423	0.23689834990677	0.5957231184850167	0.3975151297832928	0.48274040919582434	0.4411858620124387	0.270198486933949	0.2623066801881083	0.29653602944899127
YAL020C	0.9632418909111051	1.2861078306403693	1.3819605446998509	1.3842354329280906	1.2348042121285232	1.3399981673988017	1.0039876098422933	1.2286686726499745	1.3293664042265547	1.223161468199497	1.1746496573155416	1.1316530901558473	0.8896081902722895	1.1864364221953934	0.9768091408041174
YAL021C	3.0172071134011933	3.1010625008546304	3.6311670536220646	3.804162073210101	3.560444243735793	3.730083047869277	3.7852312075176817	3.7250558508452523	3.261733052687518	2.4621422991302735	2.2391338607264943	2.0282678318057323	1.2411295327381593	1.233063497359142	1.398519469370449
YAL022C	2.492935841305869	2.0921179433293946	1.9545018258897104	2.1192827329189408	1.7980902914139287	1.6385255569838333	1.7094249531906982	1.6817012663617692	2.419807131409759	2.2413845519293103	2.605405603268127	2.390017728403618	2.757655729268619	2.658212472017074	2.9669995980247013
YAL023C	4.711933296700684	4.606360086603037	5.206151421249244	5.129892741834828	4.79449133639527	4.529318982743569	4.583646507864212	4.216165684498227	3.671598316634884	4.427127418479231	4.324548298506275	4.240273134165573	3.3793454544069004	3.117080792609899	3.2882701276883326
YAL024C	1.823898833565643	1.745035648983397	1.9184237744573978	2.1187806482908575	1.7736714293171072	2.062190772160638	2.021570099372748	1.9385927398365532	1.8650048296189385	1.3427710058896039	1.555282055982441	1.0295505137608776	1.131186467983868	1.100233641088124	1.0448771166703292
YAL025C	2.131265273578322	1.6577136714854723	1.355656294821308	1.6681274087058044	1.679451335329054	1.7905156779100033	2.0144356144853104	2.3491085051038016	1.9161326093540125	1.596884389174878	1.5069236747073336	1.145539523214598	1.3586284567534708	1.392706940728302	1.2392968370927473
YAL026C	3.1897253443172686	3.266910781249353	3.456986556838361	3.3715707598044173	3.0418755318758293	3.220033744315124	3.360504157521326	3.4542408798465267	3.325504976946931	2.925581343431262	2.8174428682961974	2.5513406207728107	2.369475318493415	1.9811740004538003	2.1418099831454427
YAL026C-A	0.8218199327527389	0.6324601676054038	0.8228944682595114	0.6425897956297286	0.879034523548089	0.6743671737061011	0.9207033761235819	0.8665607935252733	0.811066664342138	0.3975151297832928	0.48274040919582434	0.4411858620124387	0.270198486933949	0.2623066801881083	0.7241875879902331
YAL027W	0.9401020737262188	0.8031571360936979	1.0263352573221465	0.7842169212265224	0.9923348453691572	0.9395466073822123	0.9324618865271602	0.8334706518014015	0.9353088191999785	0.8860333952511935	0.48274040919582434	1.3363444264053528	1.395418895310919	1.2498303265606343	1.6761256213357534
YAL028W	0.8560850564661207	0.8301896578717162	0.9123594586163369	1.2500233475859863	1.1085103146361441	1.4197259931693198	1.1968535960958713	1.373887950997779	1.1655488217239491	1.0851798882999828	1.2070381366689775	0.7696555712745202	0.9656027772078855	1.0653490511795412	0.89800651582489
YAL029C	3.0059475497103527	2.996007390635075	2.860527174399083	3.1028407062939283	3.1926200966919556	2.8253128196123045	3.071909838092634	3.094259558201628	3.329659069908829	2.8726040397390435	2.3441191596722715	2.7131621188167343	1.704762294378599	2.0708529817998205	2.1501810249480657
YAL030W	1.6440870987795093	1.3629490831616464	1.4161841791384542	1.0006964156986682	1.1107469706280324	1.237572164952622	0.9539984879750607	1.0186115152430946	1.2010653935868956	1.7894107119860787	2.1432452349080098	1.6717565285645843	0.9661065719466586	0.9661065719466586	0.9774652862568836
YAL031C	1.5025573203314866	1.3012237171883148	1.550505112020556	1.8656122921080538	1.697594924636399	1.6250157925191417	1.838025140624502	1.7628229140973475	1.5629764920132145	1.301956297413646	1.4257692826677177	1.3573307212163384	1.3316026088253663	1.252326379107249	1.0633814365732435
YAL031W-A	0.3550792091948012	0.3380450504233635	0.3646222852438685	0.21082087064900992	0.22828832238147734	0.2667924360954355	0.46703513044899825	0.5784979869452672	0.22828832238147734	0.3975151297832928	0.48274040919582434	0.4411858620124387	0.270198486933949	0.2623066801881083	0.29653602944899127
YAL032C	1.2275746438777642	1.229809836011457	1.1712798235697006	1.2065887976449983	1.3790840131966118	1.2837840792609954	1.244238157049767	1.2027373372865173	1.2272924054486942	1.0815814869965255	0.9180590525370217	1.2695217607207907	1.0613439110139637	1.0615459316650984	1.1060443319297926
YAL033W	0.9478836827391661	1.0620092410591986	1.209783146613728	1.2962898154570461	1.082469618559662	1.0017980569459812	1.1192131920398132	1.1671076515964705	1.1517772918662472	1.244238157049767	1.5811372467171447	1.426428814665335	1.550505112020556	1.4851880044694528	1.5594143762180965
YAL034C	1.1443040696608044	1.496920612356231	1.3330837077946154	1.2144833821382985	1.2120913438609757	1.3215536840911875	1.0387790240030372	1.0438751793849514	1.3815260532633789	0.3975151297832928	0.8936150797318404	0.8446552580624819	0.893319988336775	0.8098199733079007	1.0119208417836951
YAL034C-B	0.3550792091948012	0.3380450504233635	0.3646222852438685	0.21082087064900992	0.22828832238147734	0.2667924360954355	0.16317978875846423	0.23689834990677	0.22828832238147734	0.3975151297832928	0.48274040919582434	0.4411858620124387	0.6030032547444912	0.2623066801881083	0.6034863354908593
YAL034W-A	0.7501573286755157	0.8544234081647695	0.9034148287159447	0.8606975734295788	0.8443401581218037	1.025963756818711	0.8665607935252733	0.827187089791005	0.7880878893530922	1.0488956462385468	0.9395466073822123	0.9666333603794421	1.0512428900155326	0.8912353540904218	0.8708525845185034
YAL035W	4.5205703005216975	4.334875072048613	4.353189861298398	4.534167275170589	4.404128834007619	4.464138720368462	4.534167275170589	4.622827840259459	4.775476119370002	5.114207994503531	4.850972358072251	4.797675999036535	5.337772627779393	4.561149509162873	4.645772235024899
YAL036C	2.369475318493415	2.9420858728418713	2.7761587750330166	1.9389618087709106	2.393857133121755	2.543384066391572	1.7030023944018917	2.2799860981777	2.753755113227875	3.507226244285866	3.6913941412687885	3.6815961810683846	3.5898230736125627	3.9267861535639867	4.256953464564005
YAL037C-A	0.3550792091948012	0.3380450504233635	0.3646222852438685	0.21082087064900992	0.22828832238147734	0.6183655625168172	0.16317978875846423	0.23689834990677	0.22828832238147734	0.3975151297832928	0.48274040919582434	0.4411858620124387	0.270198486933949	0.2623066801881083	0.29653602944899127
YAL037C-B	0.3550792091948012	0.7327155618587636	0.8395098279321043	0.21082087064900992	0.7115099871053032	0.2667924360954355	0.16317978875846423	0.23689834990677	0.22828832238147734	0.3975151297832928	0.7924598507959895	0.4411858620124387	0.5458873724281819	0.2623066801881083	0.29653602944899127
