Gene	SRR1201634	SRR1201740	SRR1201741	SRR1201746	SRR1201747	SRR1201748	SRR1201988	SRR1201990	SRR1201992	SRR1201993	SRR1204462	SRR1204463
ETS1-1	5.764282690530599	4.775476119370002	5.306429409024515	5.876905206211132	6.550488326260689	7.130206970739139	5.746537922139947	6.447279231992917	6.41573750131383	7.198128032138685	5.246054255182271	5.939567988901661
ETS2-1	0.3128007333445408	0.3798775213740352	0.4261388880847253	0.14008840258658672	0.3002250076061868	0.11416849430726667	0.4155809435399752	0.5643480776252439	0.33504114115973677	0.4239080135690584	0.28966253016949245	0.29483559340172666
HRA1	0.7232846327512157	0.7740611893575342	0.7000733406631053	0.693194842168367	0.710668261738584	0.7126958523477619	0.7727346830334092	0.671380232196181	0.7063037374207151	0.5213342590997749	0.722895382901105	0.6938952080055778
ICR1	1.0961785302027736	1.1209427665228457	1.1777984407927173	0.8153761038549789	1.090563015008374	0.9454738879342182	1.0506206904170519	1.1409858583644557	1.0223672566736723	1.0317984720450615	0.8289006896293571	0.9302827804398033
IRT1	0.7423687155108252	0.7040317467159792	0.581490737778039	0.5834878577075165	1.052622909168432	0.9268843105141407	1.0640632476571275	0.8750300310984873	0.9182953641434657	0.7707499487139976	0.5922278607889908	0.47454343150280187
ITS1-1	4.574083508001213	3.4791294225058746	4.390341996352695	3.882236909035906	4.669328783620941	4.259337171452351	3.6642445631757017	4.418534781828873	3.3304551213520375	4.552733779345404	3.0801091715662436	3.831357096846936
ITS2-1	4.65640673168101	4.600894287024632	5.625122746892046	3.7736434671415617	4.416445844649774	3.953179398659093	4.40909309593333	5.458075625872152	4.008220395273493	5.520114001898591	3.68630202725684	4.815903509084704
LSR1	5.248186072983275	3.717699229371058	3.235662259558635	4.706768260507264	4.404128834007619	3.6565827010673946	3.297356230902426	3.177450523360167	3.3323312606810287	3.30921959674908	3.553242747647515	3.2945497154551835
NME1	0.7581935758236499	0.5372332819196667	0.5658624365010498	0.5853074188332538	0.6723049272677865	0.5888967559394473	0.589384569449884	0.5726735941565295	0.4341484091419673	0.41771115303958456	0.5178258176887418	0.4798664129086254
PWR1	0.4866641614634829	-0.008813195623031735	-8.494832993485335e-05	-0.013496803650555302	0.005773811105296769	-0.007809108752338016	0.3342275463297448	-0.0020976131751335595	0.3242061494563272	-0.01510828782895375	0.25400500543870513	-0.014571903365773206
Q0010	0.12020804965274892	0.16937883593771885	0.14136857258893532	-0.013496803650555302	0.1465673498487981	0.10411560865412371	0.14482744348700538	0.25583055459970633	0.16317978875846423	0.1719169821437766	0.19780123547434766	0.18754090720369615
Q0017	0.42243304982170854	0.3110533168224849	0.3874825560150803	0.4014984099317609	0.3586259894623447	0.450650137424209	0.252291788408143	0.32733456099236186	0.2506330794388326	0.34076539758214686	0.17273114192088365	0.1456912442174261
