Gene	SRR1121434	SRR1121435	SRR1121436	SRR1121437	SRR1121438	SRR1121439	SRR1121440	SRR1121441	SRR1121442	SRR1121443	SRR1121444	SRR1121445	SRR1121446	SRR1121447	SRR1121448	SRR1121449	SRR1121450	SRR1121451	SRR1121453	SRR1121454	SRR1121455	SRR1121457
Q0092	-0.022248325161145263	-0.02785413807499431	-0.023899568408237988	-0.02058346399863459	-0.022248325161145263	-0.012427381691495102	0.02808323346422211	-0.038365868205164765	-0.029599603971243477	-0.02726450949823792	-0.02612379754135231	-0.02058346399863459	-0.025562803997283678	-0.01835647554010114	0.008659498663359806	0.0325977492978936	-0.007809108752338016	0.009644312695882297	0.00039445766309772643	0.00039445766309772643	0.03303789589640242	-0.019454688311714072
Q0105	0.06808869027952064	0.05259569813829758	0.036687981593559946	0.08144398764071431	0.04200866956711542	0.14845318368188898	0.15625530736696971	0.27446821231692947	0.11245431914629919	0.0748102753847645	0.03392418827092454	0.08397814141993212	0.024050849330689603	0.12020804965274892	0.1719169821437766	0.13252328438639738	0.06035863861118477	0.1396333067630242	0.00039445766309772643	0.00039445766309772643	0.03303789589640242	0.05259569813829758
Q0110	-0.022248325161145263	-0.02785413807499431	-0.023899568408237988	-0.02058346399863459	-0.022248325161145263	-0.012427381691495102	0.02808323346422211	0.07562801070410835	0.020420105507506916	-0.02726450949823792	-0.02612379754135231	-0.02058346399863459	-0.025562803997283678	-0.01835647554010114	0.008659498663359806	0.0325977492978936	-0.007809108752338016	0.009644312695882297	0.00039445766309772643	0.00039445766309772643	0.03303789589640242	-0.019454688311714072
Q0115	-0.022248325161145263	-0.02785413807499431	0.045437435213413487	-0.02058346399863459	-0.022248325161145263	-0.012427381691495102	0.02808323346422211	0.010141261529901104	-0.029599603971243477	-0.02726450949823792	-0.02612379754135231	-0.02058346399863459	-0.025562803997283678	-0.01835647554010114	0.008659498663359806	0.0325977492978936	-0.007809108752338016	0.009644312695882297	0.00039445766309772643	0.00039445766309772643	0.03303789589640242	-0.019454688311714072
Q0120	-0.022248325161145263	0.025854406726791568	-0.023899568408237988	-0.02058346399863459	-0.022248325161145263	-0.012427381691495102	0.02808323346422211	0.11771471889837985	0.0249455533054445	-0.02726450949823792	-0.02612379754135231	-0.02058346399863459	-0.025562803997283678	-0.01835647554010114	0.008659498663359806	0.0325977492978936	-0.007809108752338016	0.009644312695882297	0.00039445766309772643	0.00039445766309772643	0.03303789589640242	-0.019454688311714072
Q0130	0.18016278130067664	0.06638952523995305	0.15928145106462283	0.03303789589640242	0.05348544604860486	0.06723706770036474	0.13518834136242275	0.42500065480754307	0.1296456372453514	0.09662965711434987	-0.02612379754135231	-0.02058346399863459	-0.025562803997283678	-0.01835647554010114	0.008659498663359806	0.0325977492978936	-0.007809108752338016	0.009644312695882297	0.00039445766309772643	0.00039445766309772643	0.03303789589640242	-0.019454688311714072
Q0140	0.1271117718090195	0.07143798363665636	0.13518834136242275	0.13693379302927539	0.1271117718090195	0.23048617174591496	0.15883724427605972	0.08651212918725079	0.17795800863226827	0.11416849430726667	0.0445605619259873	0.09492111191535677	0.04988706249273001	0.10494644478496984	0.20636348357965117	0.0325977492978936	0.21336873193065614	0.25400500543870513	0.2177823064502422	0.16148174010573182	0.19190710079273518	0.08732820189071992
Q0142	0.04988706249273001	0.08903479605704027	0.0437375229918197	0.04023797336519541	0.037168380166790846	-0.012427381691495102	0.02808323346422211	0.03483376938860426	0.11122176887695245	0.05566760460794651	0.03572523150473164	0.08984838333622906	0.04200866956711542	-0.01835647554010114	0.13518834136242275	0.0325977492978936	-0.007809108752338016	0.009644312695882297	0.0957797212562923	0.00039445766309772643	0.1549442179228085	0.07102702410533654
Q0143	0.12233797144952531	0.0974590059288438	0.10164577997343427	0.10037829285211788	0.11935523608892995	0.13832812147773177	0.2544609464683076	0.03303789589640242	0.1396333067630242	0.025854406726791568	0.026306035910472876	0.06808869027952064	0.09407668303879667	0.07184775402032201	0.0974590059288438	0.0325977492978936	0.05566760460794651	0.12836257637830245	0.0776970538146873	0.00039445766309772643	0.03303789589640242	0.06723706770036474
Q0144	0.02852556199986332	-0.02785413807499431	-0.023899568408237988	-0.02058346399863459	-0.022248325161145263	-0.012427381691495102	0.02808323346422211	-0.038365868205164765	-0.029599603971243477	-0.02726450949823792	-0.02612379754135231	-0.02058346399863459	-0.025562803997283678	0.041567416715321145	0.008659498663359806	0.14263087797566393	-0.007809108752338016	0.009644312695882297	0.08144398764071431	0.00039445766309772643	0.03303789589640242	-0.019454688311714072
Q0158	0.512805102191215	0.5680334510460235	0.4454682707819951	0.40457079215365893	0.49777900713456935	0.47379653305708536	0.4779409114596589	2.251356168235578	0.6911496195327205	0.48105953064397666	0.23223428275190774	0.14482744348700538	0.20636348357965117	0.19780123547434766	0.10494644478496984	0.13518834136242275	0.19780123547434766	0.20199795509091503	0.17795800863226827	0.259204865953015	0.19586777958285878	0.3159814403986993
Q0160	-0.022248325161145263	-0.02785413807499431	0.03392418827092454	-0.02058346399863459	0.041124958386577766	-0.012427381691495102	0.02808323346422211	0.1315714109498392	-0.029599603971243477	-0.02726450949823792	-0.02612379754135231	-0.02058346399863459	-0.025562803997283678	-0.01835647554010114	0.008659498663359806	0.0325977492978936	-0.007809108752338016	0.009644312695882297	0.00039445766309772643	0.00039445766309772643	0.03303789589640242	-0.019454688311714072
Q0182	-0.022248325161145263	-0.02785413807499431	-0.023899568408237988	-0.02058346399863459	-0.022248325161145263	-0.012427381691495102	0.02808323346422211	0.021327215589076957	0.029415751597878334	0.024050849330689603	-0.02612379754135231	-0.02058346399863459	-0.025562803997283678	-0.01835647554010114	0.008659498663359806	0.0325977492978936	-0.007809108752338016	0.0974590059288438	0.00039445766309772643	0.00039445766309772643	0.03303789589640242	-0.019454688311714072
Q0250	0.08984838333622906	0.09995834167910808	0.07811618253988781	-0.02058346399863459	0.09238676257027824	0.0586339544850059	0.02808323346422211	0.20199795509091503	0.09828853272506267	0.04900382207564416	0.041124958386577766	0.06122791811501492	0.036687981593559946	0.05780806739085853	0.008659498663359806	0.0325977492978936	0.06122791811501492	0.14136857258893532	0.06723706770036474	0.00039445766309772643	0.12543178566777016	-0.019454688311714072
Q0255	-0.022248325161145263	-0.02785413807499431	-0.023899568408237988	-0.02058346399863459	-0.022248325161145263	-0.012427381691495102	0.02808323346422211	0.03849849923610589	0.05947706712930671	0.06294143020902232	-0.02612379754135231	-0.02058346399863459	-0.025562803997283678	-0.01835647554010114	0.008659498663359806	0.0325977492978936	-0.007809108752338016	0.009644312695882297	0.00039445766309772643	0.00039445766309772643	0.03303789589640242	-0.019454688311714072
Q0275	-0.022248325161145263	0.036687981593559946	0.025854406726791568	-0.02058346399863459	-0.022248325161145263	-0.012427381691495102	0.15452807350185654	0.1986720436706721	0.08397814141993212	-0.02726450949823792	-0.02612379754135231	-0.02058346399863459	-0.025562803997283678	-0.01835647554010114	0.008659498663359806	0.0325977492978936	-0.007809108752338016	0.009644312695882297	0.00039445766309772643	0.00039445766309772643	0.03303789589640242	-0.019454688311714072
Q0285	-0.022248325161145263	-0.02785413807499431	-0.023899568408237988	-0.02058346399863459	0.029415751597878334	-0.012427381691495102	0.02808323346422211	0.046347363901620316	0.03303789589640242	0.02852556199986332	-0.02612379754135231	-0.02058346399863459	-0.025562803997283678	-0.01835647554010114	0.008659498663359806	0.0325977492978936	-0.007809108752338016	0.009644312695882297	0.00039445766309772643	0.00039445766309772643	0.03303789589640242	-0.019454688311714072
Q0297	-0.022248325161145263	-0.02785413807499431	-0.023899568408237988	-0.02058346399863459	-0.022248325161145263	-0.012427381691495102	0.02808323346422211	0.05075667733716926	0.03849849923610589	0.020420105507506916	-0.02612379754135231	-0.02058346399863459	-0.025562803997283678	-0.01835647554010114	0.008659498663359806	0.0325977492978936	-0.007809108752338016	0.009644312695882297	0.00039445766309772643	0.00039445766309772643	0.03303789589640242	-0.019454688311714072
RDN18-1	7.504124333254944	7.637268905552336	7.914892581102297	7.538814871725129	7.8272803844083185	7.880422303718248	7.867481683391784	10.574262456909707	8.118473135183752	7.797260870173277	7.8272803844083185	7.452319673384478	6.944767478794507	6.955602574207282	6.895388895706729	6.930892276498298	6.778931587152802	6.778931587152802	7.404226707043752	7.394035940132895	7.394035940132895	7.67316597340002
RDN25-1	10.435731055875108	10.380967930368602	10.574262456909707	11.00159888932874	10.844656263224461	11.746071809201743	11.237759902083965	12.573847217818859	10.522352049194033	10.522352049194033	10.552899691671737	10.522352049194033	10.464779104646581	10.574262456909707	10.574262456909707	10.552899691671737	10.464779104646581	10.522352049194033	10.464779104646581	10.464779104646581	10.464779104646581	10.171459498227641
RDN37-1	-0.022248325161145263	-0.02785413807499431	-0.023899568408237988	0.1387442421760785	0.15286941738577312	0.30853219322205705	0.3662907631138216	0.06723706770036474	0.07728901071736932	-0.02726450949823792	0.22584400631272386	0.12879551402656136	-0.025562803997283678	-0.01835647554010114	0.3110533168224849	0.0325977492978936	-0.007809108752338016	0.009644312695882297	0.24198232101774375	0.00039445766309772643	0.03303789589640242	0.1296456372453514
RDN5-1	0.6011662844932083	0.751440780449049	0.7077164784066974	0.6589989657328161	0.5913513843343858	0.6126384216509586	0.6497093528782879	0.9218395960024546	0.6979715300139742	0.7221752857182678	0.5685180611458917	0.5982787279438966	0.5736145220283697	0.7315704407550351	0.7346057438576441	0.6615137566674822	0.6624601146568991	0.7088185628369598	0.5795662975774694	0.5419077702183329	0.03303789589640242	0.6278800205743847
RDN5-2	-0.022248325161145263	-0.02785413807499431	-0.023899568408237988	-0.02058346399863459	-0.022248325161145263	-0.012427381691495102	0.02808323346422211	-0.038365868205164765	-0.029599603971243477	-0.02726450949823792	-0.02612379754135231	-0.02058346399863459	-0.025562803997283678	-0.01835647554010114	0.008659498663359806	0.0325977492978936	-0.007809108752338016	0.009644312695882297	0.00039445766309772643	0.00039445766309772643	0.5867755385109489	-0.019454688311714072
RDN58-1	2.315597668272062	3.2502874400670088	2.9468648303756613	4.21006392106391	4.050803246753242	4.540048371986402	4.563463528266924	8.488234787372901	3.231698142581575	3.0291045164880286	2.6492113934734416	3.637563437356669	2.972304206317472	3.0921484356185216	3.1404649890042178	3.0686797939007864	2.9710294126625185	2.8994004060215004	3.08678411185957	2.975712546206915	2.897354329846885	3.7230152890670514
RME2	2.6980361742265098	2.60636383507786	2.683849243699992	2.194556624628719	2.3396416521446395	2.2455545352241177	2.2618988363875445	2.9520215130947154	2.720867145915995	2.6684417972888683	2.5258911909684456	2.5450784140664586	2.521101674606978	2.2690073618127125	2.3349823179176172	2.399710651957608	2.232726304237484	2.29874382891593	2.2963087612676896	2.159626994788114	2.1501810249480657	2.57826218236287
RME3	0.7693347707752959	0.6670520804825975	0.6743671737061011	0.7408883092393593	0.7370718137938708	0.6762761042437798	0.7658649420351906	0.5572013747057557	0.6394412578338934	0.6348483614022801	0.5441543021045406	0.6996539401835988	0.6963316838455941	0.6777665098433647	0.5746301193985393	0.5843525078306908	0.6278800205743847	0.5073735463765363	0.7273984428156862	0.7504586126648863	0.7839097186786672	0.6141669250256355
RNA170	0.33344452374381367	0.32242536387829723	0.42645576212538827	0.30757530693119306	0.3435001985311381	0.32460906507788684	0.2544609464683076	0.38569415759898035	0.24716121131643687	0.34778725541832833	0.36671017943690587	0.31370283054179265	0.35312142108541794	0.3848446678619485	0.2960782518472586	0.20864792502616938	0.34653277293700024	0.33850493725407177	0.36121594260780715	0.4155809435399752	0.314488435443962	0.37534598537785985
RPR1	0.7617928841902897	0.6785540680827926	0.7721249037382876	0.6032366703699997	0.650158489181276	0.6542801666514044	0.6174466731769636	0.8507753593602431	0.6266626674521516	0.6794921314407292	0.7640187107291017	0.7352621973660436	0.6877504396333629	0.608394052691905	0.5402083361943922	0.5877742088289648	0.601677450111175	0.631883458665481	0.5298961015676911	0.5218430702378196	0.606463475652012	0.6727359236224265
RUF20	0.9666333603794421	0.8286326204786922	0.8332693022589723	0.8621328557902594	0.7786976884204939	0.8068280585460303	0.8258673794683449	0.7658649420351906	0.8679559729611784	0.7507529185141886	0.7286476218553902	0.7961641269669655	0.7825694994201431	0.6725333783007511	0.6460979971499846	0.6486809139476898	0.758339823274977	0.726216408077552	0.6791019967572083	0.6451396986603857	0.7360732398811609	0.7080680723810979
RUF21	0.8215637443899415	0.8596758315242243	0.7802549391495825	0.9307799761728526	0.8053645952095057	0.8880061602379032	0.9105388252073572	0.7110681275338336	0.9151247230451005	0.7780567991991438	0.7875733845849976	0.8319350059758738	0.8554779256733471	0.804032479127476	0.7507529185141886	0.7574979487114798	0.846846368732461	0.8753024548802321	0.8827571949960991	0.8841503478638127	0.9034148287159447	0.8613093160049995
RUF22	-0.022248325161145263	-0.02785413807499431	-0.023899568408237988	-0.02058346399863459	0.0552186964840946	-0.012427381691495102	0.02808323346422211	-0.038365868205164765	-0.029599603971243477	0.05780806739085853	0.03483376938860426	0.041124958386577766	0.025854406726791568	0.0393631945096949	0.08397814141993212	0.0325977492978936	-0.007809108752338016	0.009644312695882297	0.00039445766309772643	0.00039445766309772643	0.03303789589640242	-0.019454688311714072
RUF23	0.12233797144952531	0.12793583045040777	0.1739849464870896	0.22912859832719223	0.15928145106462283	0.09492111191535677	0.14482744348700538	0.14136857258893532	0.14845318368188898	0.1774703187065454	0.2173663900763731	0.1995307812223141	0.19780123547434766	0.2671850413762892	0.30225822582166467	0.37534598537785985	0.33850493725407177	0.3289218734151451	0.27148158893605673	0.2978374008712847	0.27236396164164717	0.1396333067630242
RUF5-1	4.483635934311721	4.558664695048312	4.583646507864212	8.723349230426791	7.80663474266371	8.553860458692217	8.434821871571547	10.81015640473891	11.237759902083965	10.844656263224461	4.815903509084704	4.574083508001213	4.557809981052351	8.76194299762172	8.76194299762172	8.784921741103126	9.029508630353824	9.029508630353824	8.858621163143056	8.784921741103126	8.83219217241757	11.746071809201743
SCR1	0.9768091408041174	0.848790046358479	0.9584017539462489	0.8081941304396619	0.859400819449836	0.827187089791005	0.7468890188304745	1.6817012663617692	0.7693347707752959	0.7924598507959895	1.1929835695397633	1.0010220271321393	0.9074751725004302	0.8587677141755604	0.8726340909352271	0.8204998337036701	0.8244145855901484	0.8053645952095057	0.7544116706694174	0.7733622669504312	0.7574979487114798	0.8507753593602431
SRG1	3.5123050761645196	3.534591271551803	3.843505593874686	3.8914082791385933	3.007148481453344	3.4669601219102315	3.4260137520783447	3.919619351946533	4.104972248049149	3.654455590707135	3.1874653756843365	3.856338688048404	3.4669601219102315	3.2467536152209346	3.1137288486803	3.0801091715662436	3.32720473712029	3.32720473712029	3.1939859260868686	3.1028407062939283	3.2502874400670088	3.508009486742802
YAL001C	1.8187834347323106	1.9664742396307613	1.8917751061657104	1.6027406225063694	1.5494727759415643	1.6630038024561424	1.5901457059022328	2.2297099192634238	2.1826092648909574	2.0951617996227196	1.6454707415603604	1.8320915183856255	1.7998549281295704	1.6036559317993	1.5292508517723258	1.5243499767784334	1.5237415975504986	1.588186734159945	1.6533844952693202	1.577736698775483	1.686867265862	1.9250143186406574
YAL002W	1.862437635037278	1.9316396129047	2.0347101993604544	1.4790898830464438	1.437487276190149	1.508730050146932	1.48919310983077	2.232726304237484	2.1747976931760897	2.1211567554817066	1.5618270613583252	1.7642069196848795	1.6952565112766385	1.4208189530593223	1.4815693909016412	1.433890955070962	1.4266317764183583	1.501621544474332	1.416783599562316	1.4603946226700861	1.4515013215929642	1.6562316606835017
YAL003W	8.210394472430057	8.307477791845907	8.553860458692217	8.656766651976838	8.753257547097324	8.723349230426791	8.71953309481113	7.862924413071527	7.880422303718248	7.873671516141576	7.995929521708511	7.862924413071527	7.831837126769764	8.298366898623406	8.251432549138935	8.251432549138935	8.298366898623406	8.402473079183633	8.298366898623406	8.412410843390983	8.39218632106191	7.526913510169944
YAL004W	1.6358646956249305	1.2206702512481717	1.5877648589418376	0.999908545429432	1.2268126518517628	1.1639616123417464	0.6927767822574752	1.5323609757401264	1.0390550047341551	1.3251833451447748	1.6196780091393737	1.7501596261208425	1.8570278580513524	0.7870337952727623	0.8254036925217366	0.8827571949960991	-0.007809108752338016	0.009644312695882297	1.0580618255299008	1.1334689850654602	1.1571934542594546	0.9750340639957991
YAL005C	7.224156693639491	7.305415323846928	7.6777054292823514	5.442335982337281	5.629882057012521	5.8812847249855835	5.829255191392853	7.67316597340002	8.090937628233153	8.39218632106191	7.914892581102297	8.020791325790096	8.290547952733746	6.18335616835546	6.077760145565703	6.080196785203378	6.18335616835546	6.227864180886803	6.539160305479201	6.360587822833921	6.472664988841519	8.737328884604654
YAL007C	3.699341826095057	3.9660349882280763	3.6565827010673946	3.4656405944674535	3.3098636733427558	3.409887892972467	3.3786125433699237	4.511021807800644	4.5478797739475185	4.437046817364717	2.9246030864342725	3.1568637378218414	3.0178276457165127	2.602666593916251	2.499442821805013	2.493468214345194	2.7469345999377897	2.8452141330698484	2.6095724627231514	2.641499114033113	2.453013133252627	3.5276099935724625
YAL008W	1.348744307195407	1.2498303265606343	1.241564820053175	1.111007564986213	1.106619754619814	1.1332703850200438	1.2027373372865173	1.322389847411335	1.3599192347824893	1.3305398535552853	1.3705138363826972	1.3202421158727145	1.3394191986860293	1.2660622250629714	1.241785503102061	1.136169575212346	1.3171250760795405	1.291584798030202	1.284910469906751	1.231197471938823	1.2361129540328963	1.4842788989693254
YAL009W	1.2737525377801004	1.3279238819109116	1.2880472585145395	1.2546437886463495	1.313816756651169	1.234461571288738	1.2158912996647506	1.1960528943257536	1.187846169315188	1.1244419378965993	1.143020331715743	1.1814485607104064	1.1526074229988923	1.1591032195683235	1.14325501454613	1.1794577566274231	1.0883838121737388	1.0959685486426314	1.1009587257684257	1.060253286938782	1.0881100035118543	1.0266135223538781
